nature,acorn,bamboo,cactus,cloud,desert,feather,fire,flower,garden,grass,leaf,lightning,moon,mountain,palm tree,plant,rain,rainbow,river,rock,roots,shell,smoke,star,stem,sun,tornado,tree,volcano,waterfall,wave,weed,beach,cave,cliff,island,snowflake,sunflower
0.059243463,-0.03335131,-0.025862413,-0.04322644,0.063186556,-0.008953538,0.04702547,0.015958667,-0.014218475,0.02394666,0.04189356,-0.025215289,0.04490755,0.018493516,0.047295894,-0.054070316,-0.04847114,0.046960212,0.040162574,0.044740636,0.0587281,-0.06887484,-0.018467512,0.016186198,0.003442618,-0.053508706,0.032402273,-0.01776795,-0.020526972,0.010210533,-0.036647763,0.009302023,0.02506939,0.07575577,-0.037241258,-0.021213055,0.003242113,0.023103366,-0.013319779
-0.04916949,-0.06269693,-0.067213714,-0.058190025,-0.05351653,-0.07035219,-0.056137156,-0.055251848,-0.038323484,-0.062305395,-0.05359185,-0.026513826,0.013152874,-0.043115526,-0.052401986,-0.08223092,-0.041749228,-0.057933226,-0.048636846,0.019658968,-0.059784185,-0.03199766,-0.029212255,-0.05316331,-0.003963108,-0.055578068,-0.0671404,-0.039496053,-0.06422203,-0.061271667,-0.043847445,-0.049723767,-0.0507289,-0.06597845,-0.035519376,-0.012158647,-0.067822784,-0.060032737,-0.070331424
0.054069534,-0.045492087,-0.03372661,-0.036072414,0.02694941,-0.052039087,0.054345924,-0.017204145,-0.02967346,0.02073635,0.01683536,-0.032400474,0.013506844,-0.049084835,0.005816221,-0.002446957,-0.038975652,-0.044347815,-0.057732232,-0.050080232,0.00374846,-0.01752179,0.011492238,-0.03309583,0.06789343,-0.021364937,0.056545064,0.003849201,0.057213463,0.002032575,-0.050798263,0.032197997,0.052937593,-0.005704748,-0.03738596,-0.019251615,0.033099927,0.04105796,0.055485174
0.06370144,-0.06049027,-0.048050176,-0.037272274,0.021525746,0.020810597,-0.052744426,-0.045242358,0.018955547,-0.06028276,-0.01013762,0.006014033,-0.055316415,0.007199633,-0.005662299,-0.026976485,0.03406315,-0.006168407,-0.026551357,-0.004091503,0.020776028,-0.06293657,-0.025310427,-0.04965621,0.055914056,-0.036044404,-0.012585149,-0.018437278,0.008603808,-0.038132884,-0.04320022,-0.017591419,-0.022175372,-0.014556184,-0.036679346,0.000823873,0.001139534,-0.013203444,-0.023869667
0.033237435,0.043284837,0.030691994,0.020986043,0.007444192,0.031949066,-0.027832659,-0.013645409,0.050560705,-0.02125763,-0.003704907,-0.03701681,0.04183225,0.015952459,0.009707804,0.03414354,0.027199978,-0.005419088,0.018284258,-0.037261635,0.003973499,0.023565263,-0.049470685,-0.00386173,-0.025963848,0.014578125,0.01336841,-0.030933283,-0.030267457,0.01640522,-0.012842146,-0.026426464,0.024543306,0.042189214,0.008968292,0.03485183,-0.007891675,-0.016926132,0.05323591
0.03154041,0.039967004,-0.07335401,-0.009223782,0.07161966,-0.07108102,0.023596654,0.05018839,0.01938323,0.05931023,0.07233124,-0.035906352,0.0672375,0.041870184,0.038579956,-0.06324085,-0.05516618,0.020567527,-0.000750116,0.018973691,-0.007767721,-0.07518029,0.000606384,-0.017506639,0.06618497,-0.04840805,0.075074896,-0.024593122,0.021121146,0.04803357,0.07401728,-0.057325438,0.013206255,-0.017764015,0.07663252,0.07179297,0.07098956,0.06661701,0.06425317
0.05497547,-0.001734602,-0.014391943,-0.002170619,0.033096995,-0.004106335,0.003648168,0.032229118,0.048384942,0.05575094,0.017932542,0.05227926,0.009701919,0.009867673,0.03634085,-0.008328616,0.07209151,-0.002967379,0.022551334,0.03682895,0.007595288,-0.006929589,0.022868551,0.04885692,0.029467199,0.030548394,0.030900348,-0.05213339,0.018492572,-0.030250052,0.002189976,0.029774113,-0.022799317,0.015948646,0.03571544,0.06253637,0.05638312,-0.001495448,0.034634277
0.04872285,-0.017530007,-0.058282048,-0.0746155,0.009591316,-0.04814499,0.040829998,-0.050082717,0.06972806,0.008140066,0.056263514,-0.043816168,-0.06149211,0.02813303,0.03317012,-0.046426646,-0.037599374,0.017644424,-0.021448407,-0.043033227,-0.013841833,-0.060286835,-0.06680381,0.009861956,0.040066812,-0.055634107,-0.026920699,0.055809032,0.04455193,-0.05313662,0.011426258,-0.061624307,0.025555413,-0.05383774,0.03936624,0.004659979,0.023907708,-0.01741459,0.01816689
-0.06379409,-0.030800782,-0.035709888,-0.017177442,-0.004692804,0.0166495,-0.057295863,0.037387744,-0.043088093,0.030810263,-0.042738568,0.04138417,-0.07216845,-0.048816964,-0.046283625,-0.003269131,0.032642197,-0.052188616,-0.06760009,-0.012306974,-0.009540592,0.00983734,0.06594503,0.02663526,-0.002313683,-0.054768387,-0.058070548,-0.047885697,0.03212629,-0.039246526,-0.023806544,-0.03471885,-0.068418935,0.034892276,-0.022167955,-0.054287553,0.02133521,0.01679246,-0.059551015
-0.04095784,0.04408636,-0.009773321,0.001063308,-0.027385065,0.02706991,-0.024881262,-0.04084445,-0.054179322,-0.04418914,0.003484113,-0.05176664,-0.07115263,-0.07709038,0.040141918,-0.009473837,-0.023418548,-0.075011395,-0.0261966,-0.06701324,-0.052431297,-0.021259343,0.024034122,-0.01994071,-0.08643556,-0.049923588,-0.07805773,-0.02578263,-0.005708851,0.07281948,-0.03188358,-0.058762,-0.012196604,-0.053792387,-0.015788216,-0.055101577,-0.026885062,-0.060684413,-0.015736874
0.00235443,-0.019755092,-0.010684278,0.011330404,0.037423316,-0.002621257,-0.03072998,-0.04863329,0.043228414,-0.04172587,-0.06388314,-0.017106099,0.035446707,-0.024876561,-0.009121409,0.009919635,-0.000523167,-0.030988675,-0.008630047,0.006859518,-0.042792372,-0.064269386,-0.08251765,-0.0646673,0.005289624,-0.06266611,-0.01653561,0.03966543,-0.018600868,-0.000103985,0.020652365,-0.029016241,0.000967872,-0.021196501,-0.030384468,0.025448127,0.009697486,0.027183862,0.013894086
0.06967676,0.033048235,-0.007493994,-0.047600165,0.042871278,0.041067056,0.058421534,0.06238153,0.077102564,0.030827386,0.06414828,0.056971345,-0.011294001,-0.041627012,0.039537802,0.03964957,0.07746514,0.033929143,-0.026262268,0.011053347,0.06325736,0.01135185,0.000460757,0.061555613,0.04418288,0.06370792,0.06443011,0.00888148,0.07180176,0.041387185,0.058438804,0.05369777,-0.000323292,0.06416619,0.03575481,0.001043003,0.06841231,0.03894227,0.033262983
-0.046281695,-0.015324778,-0.043771017,-0.061629623,-0.014913327,-0.0630008,-0.035735037,-0.06653451,-0.060399175,-0.007998516,-0.008428696,-0.037948165,-0.016458087,0.053676773,0.026915975,0.017861348,-0.011029609,0.015398794,0.054697767,-0.03603729,-0.06600455,-0.025135068,-0.062418975,0.000966302,-0.06818019,0.058398586,-0.043183975,-0.031294074,0.043973003,-0.04490489,-0.000624321,-0.04108374,0.039267335,0.047437932,-0.04098339,0.036706112,-0.07249428,-0.014104387,-0.031693812
0.036904674,-0.007605955,-0.023233881,-0.06323196,-0.02887937,-0.027851604,0.0652343,0.001151203,0.035056848,0.0696474,0.014071359,0.023386424,0.068079226,0.008844914,-0.027025342,-0.014187683,0.004045882,0.057672396,0.014946799,-0.063971475,0.038709316,-0.023665208,0.0652511,0.011251481,0.060061973,0.04290048,-0.013702242,0.047196086,0.003997194,0.028591827,0.043364864,-0.02904164,0.0229375,0.05719033,-0.012971605,0.050519373,0.052777186,0.010354349,0.05793663
-0.073162705,0.024128992,0.029643875,0.07764951,0.011441927,0.08385388,0.043181844,0.06262978,0.056118768,0.04487488,-0.017003287,0.04270307,0.029222341,0.059552487,-0.050323766,0.002916211,0.028864406,-0.050341386,0.076265864,0.058075406,0.059293203,-0.058353703,-0.03673199,0.043446116,0.09163638,-0.002897882,0.03244953,0.059379593,-0.027874291,-0.035781674,0.06100179,0.05519674,0.022924311,0.007538745,0.027654514,0.07161233,-0.008148669,-0.008170554,0.04457143
0.041576106,-0.017762713,-0.01960971,0.065707505,0.074477546,0.05171211,0.05261926,-0.026556907,0.0473208,0.004262534,0.030417392,0.055152144,0.007248496,-0.007093707,-0.041822974,0.043095965,0.042694952,0.003243635,-0.007282818,0.08483388,0.05246251,0.058373153,0.07125277,0.061632548,0.029114846,-0.036739003,0.07379895,-0.018322129,0.036649484,0.03662399,0.06902025,0.01848217,0.040027715,0.039123975,-0.026475545,-0.020343771,0.051128723,0.007847199,0.053880475
-0.034691863,0.061189085,0.03691195,0.00101884,0.002466577,0.006544832,0.042988945,0.043852236,0.06994046,0.0478857,0.037131313,0.031985223,0.008015126,-0.041717395,-0.024618395,0.017466811,0.031610858,0.011227412,-0.01198389,0.014920435,3.02E-05,0.000921009,-0.056784786,0.04813048,-0.01597081,0.06208675,-0.01211307,-0.027275052,0.040528733,0.01586855,0.043335106,-0.008250347,0.049247634,-0.011502756,0.0665665,0.005492652,0.037125133,-0.040037252,0.037266422
-0.024773473,0.003888568,0.033918694,0.07351352,-0.015349669,0.05430636,0.077654734,0.058441408,-0.012642263,0.008785989,0.036649685,-0.05135947,0.07426528,0.0761698,0.05948277,0.020372206,0.060512584,-0.034989156,-0.046245717,0.043774698,0.032595403,0.007939542,0.008852386,0.04080579,0.018130371,-0.06857869,0.039221004,0.039424825,0.030671103,0.06563361,0.028093101,0.012840156,-0.010533328,0.05795353,-0.006750507,0.03388216,0.01464387,0.024903126,-0.040149484
0.026395211,0.055168547,0.04282417,0.049813278,0.010505328,0.049932346,0.024047827,0.06526085,0.013087748,0.060740862,0.055195753,-0.05140893,0.049103044,-0.01694486,-0.029173028,0.07947061,-0.041258994,0.050747886,0.020171698,-0.04430623,0.003572332,0.013003325,0.07104704,0.02135517,0.03960559,0.03189562,0.025792086,0.060283013,0.06019914,0.06726706,0.05930385,0.07444907,-0.010200161,-0.022870483,0.034278776,0.004116495,-0.000456826,0.025972141,0.022337072
0.071142316,0.06002826,0.008290583,-0.028164998,-0.02069708,0.067928344,0.07248394,0.06078598,0.06282162,0.027791161,0.06253001,0.07836252,0.04664951,0.013343449,0.04196338,0.06810439,0.08054265,0.044638526,0.005103987,0.028319692,0.059638243,0.055451024,0.08852015,0.0677617,0.063020386,0.07917867,0.028603377,0.007080324,0.07827121,0.032933947,0.07271458,0.08455553,0.015184766,0.0667489,0.002516399,0.025146335,0.049167577,0.054379575,-0.057833284
-0.01800421,-0.038097598,-0.054605857,-0.007344991,-0.013272516,-0.026475757,-0.029259576,-0.007082355,-0.019324636,5.26E-05,-0.045729555,-0.029906705,-0.07073108,-0.005089298,-0.050591312,0.033129495,-0.047833133,-0.07201549,0.015522869,-0.029018689,-0.017595956,-0.074758366,-0.040329635,-0.06484387,0.05838748,-0.06431112,-0.059652943,-0.044865336,-0.044128746,-0.016991433,-0.029532775,-0.027492205,-0.06662157,-0.007391962,-0.02419777,0.019498102,0.01825134,0.022209087,-0.007552801
0.058169156,-0.05404698,-0.050098464,0.030853344,-0.05777321,-0.014957275,-0.078467555,-0.018673973,0.055678863,0.012584867,0.030968169,-0.06648232,-0.053355694,-0.04665051,-0.051911168,-0.03242692,0.026746513,-0.009799268,0.004373648,0.016501697,0.036488082,-0.049981453,0.006881781,-0.001903232,-0.022007601,0.03903793,-0.03696025,0.030208675,-0.013926885,-0.068478435,0.06385491,0.028156657,0.017729262,0.004602173,-0.061763138,-0.062627085,-0.005725507,-0.047296345,0.041758597
0.051013067,-0.0610324,-0.070601664,-0.0564942,0.025924714,-0.029955832,-0.026321003,-0.032817878,-0.060069304,-0.04268979,-0.011750612,-0.007433661,0.024037382,-0.05868363,-0.032538276,0.058787692,0.024503598,-0.036382455,-0.06555752,-0.07604386,0.010545187,-0.023941286,-0.024324577,-0.022845909,-0.061761376,-0.032783493,-0.027385842,0.05946889,0.013953247,0.08057416,0.052691657,-0.014786389,-0.083628826,0.027771907,-0.000150106,0.041913025,0.06628978,0.00042284,-0.014031607
0.05358585,-0.07278636,0.003857675,0.039228298,0.03831075,0.060688034,-0.027845854,-0.007094255,0.055753395,-0.066995084,0.017548159,0.05940229,-0.055891883,-0.07588928,0.035906658,0.055061053,0.03952712,0.022685898,-0.034076802,0.06425279,0.06630587,-0.008230447,0.08740942,0.008453689,-0.055657968,0.07251145,-0.07096167,-0.033713505,0.019366939,0.018404575,-0.035602216,0.069244586,0.03018497,0.020748075,-0.061076988,-0.03527806,0.019997787,-0.05866065,0.034761023
-0.06541008,-0.006688601,-0.060764536,-0.07594649,-0.06896106,0.013677531,-0.066125825,-0.053757805,-0.04838817,-0.066235855,-0.009378964,-0.010460293,-0.017323125,-0.0569063,-0.005684678,-0.070938736,-0.058546998,0.02446601,-0.004970501,-0.034397796,-0.017665355,-0.081624545,0.017970838,0.00394022,-0.047108475,0.036017027,-0.031242019,0.032438986,-0.058538165,0.005288869,-0.06081827,0.034907848,-0.035476997,-0.053033575,-0.072439745,-0.004445773,-0.004780203,-0.0770137,-0.023481665
-0.04589882,0.046108324,-0.04842274,-0.006423391,-0.008339766,-0.039058164,-0.0648943,-0.061089877,-0.036581904,-0.024677452,-0.026484905,-0.06347966,-0.02134821,0.03136127,-0.005048159,-0.01268978,0.000610422,-0.019524222,-0.035420448,0.007343128,0.006792138,-0.036553353,-0.062189687,-0.026321162,-0.052081756,-0.039818488,-0.029140025,-0.008259161,-0.041930363,0.016255515,0.010504858,-0.056916837,-0.02390075,-0.05474035,0.059580773,0.022644147,-0.022485787,-0.036077816,0.03045183
0.051477518,-0.075959064,-0.061394915,-0.07980772,-0.056555316,-0.083858445,-0.025373511,-0.06741801,-0.0643066,0.01978052,-0.022981543,-0.072134875,-0.077546366,-0.053483274,-0.047256183,-0.018418955,-0.051084235,-0.07635139,-0.08262747,-0.07417001,0.015837306,-0.025178622,-0.044416834,-0.045576014,-0.08521784,-0.055621915,-0.06070244,-0.014294879,-0.07062656,0.016244097,-0.08161023,-0.069627315,-0.013347291,-0.002270631,0.054519903,0.009292192,0.08038033,-0.05155064,-0.003986879
0.027624093,0.0695548,0.0655352,0.06193426,0.07429384,0.05991724,0.06383333,0.04414327,0.05451059,0.06221269,0.06793992,0.037998408,0.07140551,0.06846352,0.07613703,0.065588795,0.04712162,0.07118573,0.06705949,0.07176095,0.07757662,0.06889483,0.043128222,0.08170303,0.028411921,0.07080607,0.07395289,0.07066729,0.05082348,0.06466981,0.05903849,0.03400259,0.08092049,0.061841175,0.03838935,0.056297388,0.029818391,0.055112865,0.07261182
0.03793216,0.06335365,0.011021607,0.058205076,0.049002245,0.048786942,0.023266539,0.04851568,-0.046186414,0.046874717,0.07989879,0.07108505,0.00036986,0.010366567,-0.046008177,0.06936343,0.07181976,0.060222033,0.063710764,0.0429959,0.016968274,0.002400357,0.072174445,0.049539503,-0.003116927,0.04945957,0.057085674,0.05574902,0.06927025,0.009054351,0.066767305,0.0683314,0.074272715,0.02950263,0.012333741,0.0194146,0.057377033,0.074457,0.071662895
-0.003610758,-0.07413246,0.00442834,0.002260755,-0.037639916,-0.054444227,-0.007491587,-0.03196638,-0.039966263,-0.034038946,-0.042044163,-0.049983528,-0.049424235,-0.035876013,-0.02407862,-0.03114647,-0.04488635,0.0449166,0.004537393,0.029005904,0.071532056,0.015025488,-0.07216809,-0.02852737,0.04640194,0.015840393,0.05286801,-0.041938078,-0.02653331,-0.05224941,0.057943445,-0.035956483,0.055012394,0.05896167,-0.07133514,0.06125478,0.0335604,-0.038281295,-0.007734815
-0.07863967,0.032533962,-0.02234874,-0.003352964,0.027885824,0.02198831,0.002251886,0.06712625,-0.005109994,-0.010457885,-0.06810954,0.044662528,0.038162,0.02617667,-0.017879888,-0.012207564,0.025887826,0.053461846,0.022514442,-0.044899456,0.034340505,0.02728127,0.010535318,-0.001365541,0.048343267,-0.02813762,0.02633591,0.05110698,-0.004174903,-0.017397813,0.003237973,0.02148177,0.010980351,-0.036763754,-0.008068351,0.04444882,0.008816777,-0.019775806,0.01646566
-0.022609675,-0.032550108,-0.002235948,-0.021788705,0.02766437,0.045732718,-0.032655172,0.031113835,-0.01602074,-0.05472704,-0.02150025,0.049538344,-0.01303417,-0.015808787,-0.01527076,0.016029082,0.000590188,0.039368127,-0.018426185,0.047738858,0.0496604,-0.040134575,0.003169289,0.04513026,0.001321507,0.06181131,-0.022742303,-0.017819097,0.035061345,-0.041605663,0.018138863,0.039082427,-0.006213275,0.032293692,0.025469983,0.008407412,-0.020708721,-0.03962079,-0.048140544
0.04385199,0.04075654,0.059028927,0.022873549,-0.016749954,-0.05975518,-0.05147204,-0.024409717,0.030107567,-0.025256695,0.042192146,0.058227785,0.003527015,-0.008874575,-0.026808424,0.042799484,0.004664517,0.013241751,0.036029726,-0.040097978,-0.012594196,-0.036796078,0.06249251,-0.021213412,-0.0330735,-0.0267785,-0.04185897,0.034772433,0.06774385,0.013459224,0.07040314,0.046796758,-0.004353915,-0.008322573,-0.014352449,-0.039347623,-0.031312674,0.050783426,-0.001557255
-0.009892353,-0.028369077,-0.038330268,-0.03896998,0.05191554,0.029346839,-0.021275979,0.082242996,0.014994455,0.012834598,0.061228827,0.033307977,-0.011304599,0.049310844,-0.023038207,-0.047340162,0.004319645,-0.017650582,-0.009658451,0.027436182,-0.022441206,-0.06480073,-0.062457126,0.08902036,0.052808367,0.003480944,0.061763685,0.010610511,-0.001130862,0.076727666,-0.046074733,0.02333486,0.08071614,0.04822605,-0.018193536,0.003003934,-0.03486754,-0.042535357,-0.02361926
0.04782879,-0.004438319,-0.034954607,0.004338531,0.034396872,0.04596925,0.002170048,0.045124646,0.023219574,0.010543838,0.026942903,0.007703026,0.02865482,-0.005368758,-0.004649195,0.018676301,0.030660728,0.052661285,0.06066144,0.005454283,-0.06914658,0.022661408,-0.008743955,0.05036828,0.065054454,-0.00429882,0.046911333,-0.015670603,0.03356653,0.013174892,0.03065947,-0.00391363,0.043181974,-0.003699299,0.01726603,0.025600601,0.00014807,0.045212295,0.005169549
0.005151733,0.03744417,0.053275313,0.04771903,-0.02345722,0.053003196,0.033085193,0.050038703,-0.017134177,0.047625396,0.015508704,0.009412231,0.05255773,0.044635765,-0.04616869,-0.02575269,0.017583849,0.06380104,0.048913788,0.029674442,0.035302855,-0.028469706,0.05717102,-0.040625714,-0.013283876,0.013151445,0.003395665,0.078121826,0.08206213,-0.006370806,0.02628465,0.02064946,0.024387447,0.060900755,-0.055715375,-0.03530285,-0.00545803,0.07442942,0.019570807
0.038003106,0.07279236,0.014417043,0.040218353,0.05519101,0.03759171,0.044598505,-0.030688593,-0.049798623,-0.044757754,0.066180006,-0.03847305,0.03819461,0.025752481,0.051527247,-0.080544524,-0.008309733,0.06577231,0.046360258,0.0679262,0.0603431,0.009474417,0.024495251,0.031767003,-0.032780394,-0.010878332,0.007020223,-0.041154843,-0.05554728,0.032109145,0.049871113,0.07868333,0.03077727,0.009018417,0.07894754,0.03891807,-0.007506627,0.02887365,-0.04757181
0.050936144,-0.039081674,-0.07917921,-0.06431772,-0.078448534,-0.080670536,-0.05536961,-0.06628657,-0.04747311,-0.06900474,-0.063447826,-0.05863257,-0.04600243,-0.06897046,-0.08338238,-0.0726256,-0.038593937,0.026793517,-0.06985508,0.02632499,-0.059236597,-0.020350989,-0.047025416,-0.015894629,-0.073553376,-0.07452304,-0.08613234,-0.074393556,-0.041517947,-0.061916728,0.031217419,-0.07388693,-0.044825073,-0.062363423,-0.07490527,-0.06384528,-0.086088076,-0.066008486,-0.07403135
-0.0179629,0.05904569,0.008952182,0.068275504,0.043836884,0.012167036,0.05241823,0.069312245,0.039045144,-0.06233164,-0.026825937,0.039757133,0.08266482,0.06097823,0.007331856,-0.02480413,0.001129823,0.07945543,0.06599354,-0.01563086,-0.004959067,0.076388314,0.04018743,0.021718627,0.02718065,0.010873789,0.015064928,0.06501746,0.008670033,0.044697024,0.049908143,0.030961657,0.018898414,-0.052151944,-0.047096223,0.015089219,-0.005510693,0.07804128,0.056858376
0.04146339,0.07350935,-0.020049924,-0.01890918,-0.053282373,-0.03490715,-0.035585456,-0.008684431,-0.039064225,0.05610533,0.03850866,0.048992053,0.051034804,-0.001355078,0.000642347,0.063531175,0.05203859,0.05058915,0.038124718,0.06584357,-0.017192824,0.07267823,0.009646253,0.011501022,0.000586977,0.05120008,-0.010799258,-0.023181073,0.061064295,-0.07509969,0.029250724,0.08074353,0.054874875,0.061741352,-0.021432834,0.00093875,-0.035083704,-0.017963642,0.03981743
-0.010353636,-0.053245746,-0.06878846,-0.030705292,-0.062947355,-0.027502974,-0.015167803,-0.0475009,-0.058283728,-0.01620029,-0.017474664,-0.059272226,-0.054756563,-0.06476987,-0.072004035,-0.058178596,-0.07641186,-0.021182094,-0.02913944,-0.04307206,-0.05109189,0.020019062,-0.052401472,-0.05835134,-0.034671854,-0.049126387,-0.053404983,-0.021515368,-0.073125295,-0.021042522,-0.020754764,-0.041172385,-0.043436486,-0.006938599,-0.06979518,-0.027545178,-0.069704115,-0.007416243,-0.001160091
-0.025182044,0.06896561,0.07631089,0.07566345,0.06733201,0.042782836,0.06862215,0.012133023,0.043844644,0.036921214,0.08163261,0.002548979,0.054884672,0.06261328,0.0709553,0.05886497,0.035055384,0.04561991,0.01662277,0.066847734,0.007701447,0.005095968,0.014542294,0.08375593,-0.019433472,0.05258531,0.031373054,0.07223904,0.056551818,0.05409753,0.05234387,0.019478394,0.08550542,0.068770364,0.058661822,0.048610575,0.049284916,0.071190886,0.049497485
-0.062360942,0.04055638,0.00329127,0.06395032,0.011445004,0.08355626,0.038128607,0.05058413,-0.023281265,-0.037290554,-0.004615119,-0.05451695,0.04574222,0.06419529,0.004537815,0.06664611,0.029581986,0.029927077,-0.029261537,-0.029611317,0.046569057,0.03178461,0.007806697,-0.07388144,-0.005108056,-0.041882467,-0.01121935,0.06329008,-0.056789316,0.073959395,-0.05786991,0.033620074,-0.074040055,0.0630868,0.003232955,-0.029912261,0.05527015,0.06759889,-0.04520907
0.022461277,0.04050809,0.011678262,0.048974965,-0.037219614,0.04863984,0.001449836,0.06969485,0.021300128,0.066108495,-0.014749656,0.005195926,-0.002420757,0.028809298,0.008755512,-0.012119019,0.04182375,0.003271229,0.019968534,0.037509806,0.022769691,0.040344648,0.016486395,0.069758676,0.016555076,0.06686352,0.009404442,-0.022330048,0.027807625,-0.007780198,0.04378042,0.054019645,0.036384743,0.021418016,0.05295712,0.018060891,0.053040545,0.00371764,-0.014475317
-0.008504669,0.036775067,-0.03113468,0.001365548,0.006770797,0.04612201,0.006451875,0.048166167,0.020928806,0.009366944,0.0593161,0.055437963,0.021012047,0.07484381,0.03853823,0.008866112,0.016353063,0.055085987,0.008604934,0.062256522,0.048515465,0.044345863,-0.056667447,0.047687687,0.07206063,0.0416992,0.06458407,-0.000618468,0.027328609,-0.027748207,0.046375375,0.067411855,0.04564857,0.055559136,0.02933249,0.029069308,0.06023676,0.04923183,-0.023518875
0.058788575,-0.003142682,0.02723181,-0.016964633,0.012404524,0.05435556,0.041565042,0.009960307,0.03995187,-0.0112615,0.060429227,0.06701154,0.0232186,-0.003968806,-0.0511004,0.042463966,-0.03758337,-0.0035559,-0.015482022,-0.03161499,-0.022729855,-0.006108977,-0.024957908,0.016806345,-0.041289516,0.04263376,0.011576612,-0.013500347,0.025805684,-0.052384857,0.029187134,0.008950177,-0.018378306,-0.040923662,-0.047379095,-0.028951978,-0.05182916,0.033910792,0.068090655
-0.000691644,-0.030256614,-0.001196613,0.010548607,0.06555483,0.049909286,0.037189648,-0.016265418,0.04081903,0.007097353,0.018594695,0.024315882,-0.009458728,0.011854325,0.08314914,-0.037176646,-0.008751048,-0.018269349,-0.003809782,0.06780921,0.045398295,-0.03960148,0.046382952,0.001629953,0.0593772,-0.045881193,0.04427169,-0.042036667,0.011925492,0.022275422,0.020352045,-0.0817837,-0.001830714,-0.029607927,0.072067715,0.08152667,0.059593115,0.0754895,0.072725646
-0.012840013,-0.022765562,-0.07328442,-0.058009334,-0.058993995,0.002759102,-0.018660676,0.069291845,0.020812096,-0.04764,-0.0478905,0.006999835,-0.019689754,0.016664725,-0.08213384,-0.03431221,-0.058901943,0.028399361,-0.052808836,-0.039123565,0.012946052,-0.0519416,0.008922873,0.062424492,0.033873916,-0.03371265,0.008960946,-0.07458624,-0.045410763,0.017788919,0.021438025,0.058435593,0.030977312,0.034312986,-0.026232038,-0.02550709,-0.04615251,0.021028828,-0.019997366
-0.008454985,0.025369715,0.03527577,0.014678809,-0.015491131,-0.023779374,0.013753435,-0.060177177,-0.04717713,-0.006725226,-0.04677426,-0.02669211,-0.06405232,0.05381757,-0.04286565,0.060735706,-0.00662825,-0.01627099,0.008878867,-0.015677243,-0.033456985,0.03136317,-0.061609644,-0.012715619,-0.030729441,0.044276476,-0.018853448,-0.050245114,0.018631218,0.00582156,-0.015012563,-0.03508504,0.040005732,-0.02764934,-0.05416908,-0.019937187,-0.021219417,0.027424231,-0.022239203
-0.04925873,0.003220532,0.04551763,0.01097279,-0.039146904,-0.061311904,-0.016416246,-0.034203116,-0.04134296,0.04307755,-0.024570717,-0.076085895,-0.000648213,-0.066569746,0.04322801,-0.06147006,0.012697048,-0.020452475,0.01952086,-0.05081222,-0.018935384,0.025895651,-0.017910644,-0.04687844,-0.06826139,0.07150309,-0.031382415,-0.030750638,-0.04321485,-0.00868453,-0.04259934,0.011070733,0.023332011,0.06379933,0.054385133,0.012060797,-0.017912142,-0.03529621,-0.031654913
-0.065539,-0.008693982,-0.06578206,-0.019058261,0.031201616,0.03172954,-0.043334093,-0.08036057,-0.005742372,0.04407939,-0.016089583,-0.03749754,-0.017095735,-0.01595259,-0.04704776,-0.06847648,-0.036004074,0.020268854,0.003220881,0.017421361,0.037840083,-0.0535419,-0.04770997,-0.09008725,-0.012236366,-0.08254315,-0.059059016,0.027024753,-0.088431865,-0.032384116,-0.062322993,-0.084219866,-0.08531214,-0.047090597,-0.028330762,-0.031571362,-0.06638992,-0.012957764,-0.039416227
-0.03708901,0.017395075,-0.047769606,-0.024862874,-0.05046403,-0.013340692,-0.050829824,-0.04400177,-0.07873021,-0.018962765,-0.02223216,-0.07181156,-0.014450779,-0.018812489,-0.017120782,-0.018016754,-0.054960288,-0.024367556,-0.035471167,-0.036437217,-0.010602762,-0.03611515,-0.022099314,-0.041534685,-0.013821479,-0.038959064,-0.025793659,-0.030471751,-0.04455876,-0.005458599,-0.047005154,-0.054964412,0.017871032,-0.033085503,-0.04295308,-0.024269596,0.028126359,-0.05592288,-0.03902367
0.003230909,0.044461817,-0.007821328,-0.037754618,-0.06863692,-0.018908156,-0.035691846,0.024748823,-0.008317565,0.027875148,-0.049357157,-0.034536846,0.008395177,0.036152683,0.026044426,-0.047516312,0.053098504,-0.059933294,0.061603498,0.05513309,0.046116658,-0.05215566,-0.06473565,0.040824246,0.05069862,-0.05445469,0.004052164,0.019562976,-0.009661693,-0.06674259,-0.06044539,-0.06486575,-0.015559969,-0.07224744,0.030006595,-0.04971756,0.021542165,-0.0695639,-0.04888433
-0.008411792,0.034293693,-0.047551986,0.00227006,0.043427408,-0.062374916,0.008208852,-0.009981149,0.070332736,-0.001390358,0.050626155,0.056018133,0.021985421,-0.011006962,0.048607633,-0.041118648,0.053470273,0.052463226,-0.010674682,0.015281716,0.007277483,0.06299932,-0.053457063,0.06991653,-0.038762428,0.051669247,0.005887765,0.022138862,0.009822244,0.006431387,0.057350077,0.02054808,0.007851479,-0.023420233,-0.031419463,0.049956996,0.05820796,-0.010188359,0.051829264
