toiletries,band aid,brush,comb,deodorant,lipstick,mascara,nail clipper,nail polish,needle,razor,scale,toilet paper,toothbrush,toothpaste,towel,tweezers,mouthwash,shaving cream
0.06789517,-0.016467541,0.06375292,0.025327656,0.028666994,0.013139445,-0.061082006,-0.051438678,0.0361773,-0.011293436,-0.014946087,-0.003967875,-0.020766556,0.04426939,0.05452739,0.002272807,-0.05635895,-0.013591399,-0.0288489
0.06186303,0.0611124,0.017084379,-0.027707437,0.020417666,0.020701779,-0.012970685,-0.006311705,0.05813462,0.023148747,-0.064111166,-0.055306006,0.053289264,0.04305239,-0.001513478,0.072011046,-0.034482364,-0.0363267,0.01623609
-0.008415595,0.011499097,-0.006855218,-0.018733371,-0.023190489,-0.001222829,-0.06546035,-0.040277973,-0.03348877,-0.030855795,0.00311579,-0.025476256,-0.04637707,-0.04595493,-0.019710185,-0.03364172,-0.016511936,-0.031807777,0.022964645
-0.03419123,-0.010618737,-0.042647086,0.03617542,-0.007264634,-0.024073215,0.05456431,-0.055518333,0.010851119,0.001740481,-0.026213903,-0.027725242,-0.04902052,-0.03227169,-0.011406037,0.032551862,-0.016942754,-0.07231334,-0.04697564
-0.062120833,0.055734664,0.021010298,0.03624061,-0.023440382,-0.05319241,-0.05612477,-0.001345577,-0.002303706,0.0433654,-0.020626053,-0.010599499,-0.003259985,0.004474445,0.03846827,0.009355215,-0.048605572,0.029781224,-0.041801944
0.00522953,0.006146728,-0.020798145,0.02076331,0.002303089,-0.011729321,0.013020318,-0.05235352,0.035117466,-0.049897246,0.007327209,-0.022560343,-0.009534307,-0.02553449,0.053754363,0.047403883,0.003831226,0.026459066,0.031676773
-0.04716538,-0.038215294,0.05402037,-0.025071694,0.035712574,-0.054819886,-0.02440948,-0.065287806,-0.03055592,0.013003854,0.016434731,-0.01403424,0.021650035,0.019541372,0.05695148,0.006373557,-0.012949362,-0.06454926,0.02781598
0.001257734,0.006282512,0.06140817,0.042016223,0.047755133,0.02909303,0.057414867,-0.001075524,0.040577907,-0.005006094,-0.047137264,-0.000829176,0.010275343,0.031362925,0.059500687,-0.051596522,0.000778317,0.040082686,-0.00849988
-0.06404877,-0.027472617,-0.000501849,-0.066408254,-0.070335224,0.06311425,-0.055876967,-0.07154719,-0.040130343,0.059354246,-0.08140886,-0.03858297,-0.035832122,-0.020964617,0.010431635,-0.026542934,-0.039680477,-0.053291652,-0.071947046
-0.040500253,0.0455283,-0.01660954,-0.026436646,0.033706523,-0.005789661,0.017383434,0.012096018,-0.006050636,0.04794197,0.02270602,0.025670454,-0.000658406,0.027122706,0.006680049,0.050645992,0.008565593,0.051890705,0.016754255
-0.037518796,0.011065816,0.017451474,0.07285402,-0.051766813,-0.06124178,-0.03935598,-0.016402764,-0.0619006,-0.05020335,0.06096102,0.051757045,-0.020775722,0.06798145,0.04628937,0.0598287,0.007506291,0.053498045,0.07631726
-0.046383124,0.047861513,0.01958382,0.011761623,0.003723254,-0.001717602,-0.014503972,0.038267285,0.06421032,-0.017888512,-0.031223122,-0.051550347,-0.055407085,-0.020361328,0.048082557,-0.050117064,0.005993934,-0.061222207,-0.044415824
-0.06288527,-0.041836057,-0.032225613,0.085666545,-0.04460547,-0.070679344,-0.067234,0.07214211,-0.006894934,-0.064912826,0.068066135,-0.006694827,0.043188695,-0.07669833,-0.054752022,0.0669405,0.023535637,-0.06333427,0.07265804
-0.006168275,0.0302435,0.0071418,-0.06362167,0.047102053,0.050299454,0.007729264,0.019615956,0.005064941,-0.06004665,-0.054659154,-0.026484888,-0.028463867,0.037978336,0.031755883,0.025332004,0.062362473,-0.036357224,-0.051603124
-0.008839271,-0.004229135,-0.006963811,-0.005836469,0.009979101,-0.006037593,-0.018684339,-0.0331374,-0.050425492,-0.060109895,-0.059156112,-0.07692365,-0.005181076,0.00969532,-0.039590128,0.012418253,0.035433363,-0.000338467,-0.03962273
0.06159447,0.048495315,0.07640691,0.075704776,0.061922137,0.068080604,0.016951127,0.0732008,0.06355541,0.016088529,0.07823007,0.07587383,0.028683871,0.061429292,0.05781324,0.038574763,0.068416744,0.07089658,0.0659609
0.05622957,0.003848583,-0.026896067,-0.041412026,0.029609269,-0.024496065,-0.064528376,-0.003782964,0.004313005,-0.054547798,-0.04888497,-0.010748383,0.006590464,0.013994359,-0.019217787,-0.020096147,-0.019536497,-0.031731017,-0.054054774
0.0407094,0.04195276,0.03739417,-0.010579525,0.058765646,-0.07085067,-0.0722082,0.06327997,0.036512915,0.047665246,-0.010039359,0.022849705,0.025089832,0.0481239,0.041172676,0.035332095,0.0515181,0.07214921,0.043525066
-0.055825938,-0.015970703,-0.003047104,-0.058979277,-0.03796545,-0.060301557,-0.051366773,-0.018905975,-0.05272211,-0.076829515,-0.020344831,0.013636343,-0.05698279,-0.066269845,-0.030348599,-0.058570117,-0.04543417,-0.028834425,-0.048834804
0.003183418,0.028556818,-0.040317718,0.014723598,-0.00509525,-0.025790863,0.06521097,0.02026127,-0.070455275,-0.006059175,0.000552868,0.010269536,-0.007832795,0.006486351,-0.06261734,-0.06434055,-0.046396893,0.016530203,0.05748074
0.021051139,-0.084875435,0.04357192,0.021118164,-0.009785766,0.050241016,-0.01977777,-0.06694748,-0.064721964,-0.044834774,-0.034823935,-0.036410376,-0.02090526,-0.000786167,0.019311188,-0.05853273,-0.06196155,0.042052682,0.04325285
0.06996574,0.028578376,0.08329461,0.08369403,0.07249533,0.07536535,0.071968436,0.06980236,0.07345768,0.061160702,0.038991388,0.05946513,0.041056428,0.07205704,0.07630286,0.05552359,0.08049778,0.07937783,0.077078596
0.060669504,0.05551644,0.07458332,0.0838094,0.0428952,0.04324578,0.061331198,0.033024233,0.020837264,0.07271999,0.049067743,0.07021845,0.003408194,0.067641586,0.062606364,0.07195327,0.06290958,0.04965957,0.040139608
0.07508666,-0.01484458,0.048763987,0.06263484,0.058212142,0.051224183,0.04501172,0.03309552,0.042091914,0.004348165,0.053503845,0.06649956,0.034245573,0.03151834,0.011475306,0.032685347,0.006148097,-0.015195465,-0.027091527
0.072485074,0.016852295,0.041259293,-0.01995345,0.029889084,0.014899682,-0.041953415,0.02889843,0.01914214,0.041606087,-0.01631649,0.07598451,0.031997316,0.053374667,0.038688164,0.025400747,0.04362077,0.020705845,-0.05417632
0.010458328,0.065933876,0.005754319,0.049161315,0.042727184,0.05065624,0.041152146,0.06792306,0.044660255,0.02174516,0.071351424,0.017483167,0.06145077,0.0367105,0.032136325,0.028641485,0.061717834,0.06537812,0.058019537
0.06478386,0.035559006,0.01697237,0.068239994,0.05819173,0.0503669,0.063393444,0.062431224,0.04306298,0.06594397,0.069426894,0.048048686,0.071486145,0.070952974,0.05708523,0.06182907,0.050964367,0.059829306,0.020593857
-0.017994342,0.044108022,-0.062265743,-0.025910776,0.036566176,0.026043655,-0.027403755,0.06809615,0.047609925,0.000129264,-0.06255177,0.03285051,0.000149885,-0.077451415,-0.0477539,-0.009117005,0.07534494,-0.07996129,-0.054041445
-0.005388281,-0.03815505,0.008182741,0.011940373,0.040651284,-0.025728151,-0.02616599,0.013093911,0.005579507,-0.016425788,0.012873743,-0.03894101,-0.000637854,0.000912729,-0.04195049,-0.044813123,0.017453302,-0.010808497,-0.044790935
0.078903385,-0.07346265,-0.06221233,-0.048338752,0.043405622,-0.06777842,-0.069741935,-0.05937817,-0.038763396,-0.056183062,0.02840805,-0.06759818,-0.009346629,-0.0776018,-0.07150945,0.07077961,-0.06495661,-0.08059938,0.003980207
-0.058489554,-0.006478893,-0.032492526,-0.010582035,-0.04823228,-0.003816081,-0.029414399,-0.02597896,0.00437406,0.002250277,0.052031726,-0.03734654,-0.05409882,-0.028835764,-0.03523631,-0.047099575,0.03453753,-0.02197684,-0.059402913
-0.05084498,-0.061272718,-0.0543163,-0.05168294,-0.047867987,-0.043486644,-0.06127657,-0.018397607,-0.06309934,-0.035774074,-0.057305977,-0.018847818,-0.06985963,-0.008495094,-0.016998611,-0.020362545,-0.009011947,-0.026192052,-0.0594662
0.05470945,0.06320301,0.045025248,0.003531371,0.050168075,-0.020050738,0.060466256,0.05764806,0.05163663,0.027579943,0.026969314,0.044598248,0.071600586,0.050914004,0.053579405,0.056925416,0.039481193,0.040422074,0.021857893
-0.008370183,-0.076574735,0.040114827,-0.013763263,0.018802103,-0.002346045,0.014380259,-0.05303301,-0.06510471,-0.02484176,0.014604826,-0.020983882,0.016428435,0.02621892,-0.036781773,-0.045847196,-0.04219353,-0.029667087,-0.004692624
-0.0691574,0.043624185,0.06064602,0.026602203,0.027138583,0.028111758,-0.032888085,-0.034952473,0.03296558,0.01322808,0.012962804,0.032673944,0.023325942,0.061562534,0.073436335,0.04516722,0.013856977,-0.001045745,0.022728225
0.019109335,-0.00314714,0.01239132,0.011631773,0.019323494,-0.030278815,-0.05631254,-0.04824167,-0.051861543,-0.034018688,0.03706698,-0.002299131,0.07977814,0.039058417,0.022745464,-0.013133467,-0.004837455,0.033521064,0.035168514
0.061178915,0.007988262,0.040561665,-0.016572263,0.0681905,0.00389391,0.05001712,-0.029272629,0.011849925,-0.06895063,0.008400652,0.05644423,0.08183595,0.054635923,0.059440404,0.03716296,-0.01058598,0.001707992,0.046026915
0.06668368,-0.061260972,0.038525034,0.019170025,0.03572311,-0.0417924,0.017192336,-0.06530895,-0.005202904,-0.06760039,0.0272438,0.015622274,-0.023186471,0.0353828,-0.058358077,0.019556692,-0.0591575,-0.009605109,-0.013366253
0.003781088,-0.068641596,-0.006740073,-0.02430641,-0.025559835,-0.0276688,-0.026035883,-0.053868625,-0.024068585,-0.068415955,0.03162135,-0.011519542,-0.043351382,-0.038415935,-0.0738053,-0.06538809,-0.057833903,0.03688951,-0.034008488
0.012692768,-0.03524932,-0.04857685,-0.049424652,0.009538605,-0.03443013,-0.06821413,-0.05144216,0.008373465,-0.002579881,0.00605465,-0.037943814,-0.007095647,-0.07719113,-0.06761267,0.03506821,0.04900121,-0.007854944,0.060749102
-0.030961042,-0.024786927,-0.012817049,0.038951542,-0.043884996,-0.014214295,-0.067534976,-0.07278635,-0.0628186,0.013028657,0.03711951,0.039933316,0.036057297,-0.003289838,0.05156763,0.030560354,-0.04225949,0.01783894,0.064141534
-0.007105461,0.033564385,0.036903314,0.029808229,0.040634923,0.054182805,0.03106156,0.03629225,0.04103717,0.032034833,-0.015663065,0.082397,0.04937859,0.062323697,0.041250437,-0.02358626,0.009945256,0.057722643,0.047129452
-0.061112173,-0.05591175,-0.023716891,-0.043111797,-0.054297153,-0.05555084,-0.064161085,-0.05778826,-0.06755594,0.007499195,-0.06418269,-0.049462892,-0.072716475,-0.01580699,-0.051651742,6.83E-08,0.005363714,-0.05679103,-0.06130513
0.027430732,-0.044319108,0.027201833,0.018947057,0.001455416,-0.04586724,-0.021902025,0.012119728,-0.021830952,-0.05486426,0.06816152,0.016787589,0.065945975,0.010520548,-0.037666015,0.035094768,-0.063376695,0.04493076,0.054635774
0.047846876,0.06664729,-0.04346686,-0.021850375,0.062100284,-0.070957206,-0.015239935,0.025256023,0.02320638,-0.017489688,-0.06317796,0.059712153,0.027137287,-0.012325244,0.039422173,0.04819218,0.03926919,0.022642432,-0.04413255
-0.053920377,-0.06543502,-0.08045844,-0.03707743,-0.057686295,-0.044984486,-0.03898616,-0.06629071,-0.037611745,-0.047051415,-0.059288327,-0.053948898,-0.06405823,-0.062010568,-0.047954645,-0.064855315,-0.063490845,-0.057645794,-0.00075695
0.025030648,0.009103351,-0.046038177,0.004817849,0.039169755,0.035634156,-0.027872356,-0.00665116,-0.017619487,-0.06997458,0.007307697,-0.07290207,-0.008654375,0.043345705,-0.003299232,-0.05342627,-0.001587399,-0.019562325,-0.01941112
0.016644932,-0.0804204,-0.027344707,0.02787796,-0.03354125,-0.07520408,-0.07147498,-0.0635632,-0.07517288,-0.029420847,-0.080773294,0.04472444,-0.081842914,-0.07420265,-0.07415115,-0.06346218,-0.05066185,-0.07290268,-0.07546905
0.04474964,0.032700107,-0.026723273,0.023045734,-0.054044794,-0.007118011,0.05754989,0.04246484,0.04197895,0.047336254,0.04971091,-0.014869346,0.051106874,0.034603063,0.007674263,0.035196148,-0.013852073,0.03436564,0.013375697
0.040076066,0.034740884,0.057819307,0.010004497,0.06790828,-0.031060493,0.02745053,0.019916771,0.06508379,0.037087712,0.011147657,0.011069953,-0.010451525,-0.001672811,0.050440297,-0.026905058,-0.05041356,-0.020583294,0.052651186
-0.021380713,-0.021958629,0.0854115,0.044862065,-0.019273462,-0.028592115,-0.009417658,-0.06394757,-0.07276588,-0.015751528,0.01824769,-0.030826718,-0.021375522,0.025537308,0.032575898,-0.007690434,-0.010667625,0.029700588,-0.03427532
-0.03331148,-0.024992874,0.01859775,-0.04028955,0.028545117,0.023054428,0.045429215,-0.074260384,-0.024898835,-0.057707187,0.032475937,0.026665704,-0.072748266,-0.014023839,-0.040587697,-0.07719741,-0.026294136,0.012176171,-0.041306827
-0.060215145,-0.06721309,-0.05710044,-0.03182991,-0.009153319,-0.053582154,-0.027763499,-0.038956966,-0.032981202,-0.0464148,-0.024683265,-0.013862182,-0.047327943,-0.038588684,-0.023749668,0.014628371,-0.02830603,-0.03972565,-0.06375137
0.044418197,0.013152383,0.004540695,-0.002220086,-0.031615935,0.012077834,-0.027422683,0.008949164,-0.022168148,-0.059243415,-0.063680135,0.037404727,-0.015135027,0.042348556,0.008268404,-0.015984535,-0.027488938,0.029004473,-0.0631895
-0.043453615,-0.048186056,-0.050943162,-0.05552247,-0.06878091,-0.04541391,-0.059488997,-0.038621344,-0.059518587,-0.050172947,0.013568166,0.02634017,-0.01901132,-0.04905303,-0.06417246,-0.041252572,-0.04306918,-0.06795983,-0.044943407
-0.005200441,0.058301,0.01725365,0.005683582,0.000805379,0.051523305,-0.004619567,-0.027967995,-0.054187957,-0.037210036,0.000180318,0.004361035,0.027617466,0.01249362,0.002083018,-0.00192702,0.008386285,-0.007859388,-0.028526494
0.07724327,-0.01424593,-0.046545275,-0.061325464,-0.036854886,-0.055239014,-0.06169561,-0.00813886,-0.06555629,0.02470251,-0.05912969,-0.015504266,0.004563235,-0.04794396,-0.021441912,-0.040689006,-0.05687123,-0.051091358,-0.024158234
0.037289724,0.016168928,-0.053916104,-0.033416133,0.012673873,-0.01873245,0.022363247,0.018296057,0.040137462,-0.056283325,-0.0509744,-0.0493693,0.06772302,0.020062005,0.019481486,-0.012572332,-0.035214197,-0.019047096,-0.020463645
-0.05822946,-0.059956923,-0.035486333,-0.015384348,-0.04482595,-0.02379782,-0.052220877,-0.02427212,-0.02572637,-0.006584388,-0.009474816,0.040756747,-0.021017062,-0.009163658,-0.05907228,-0.04219575,-0.045164175,-0.05761902,-0.03780996
-0.001528274,0.035761744,0.03568199,0.050364897,0.014361027,0.03672518,0.010024428,0.06683089,0.06990816,0.028303074,0.065458894,0.04956346,0.04367203,0.065853365,0.025957955,-0.007059688,0.06245446,0.018890355,0.03808352
0.04803981,0.047806855,0.05741027,0.058925796,0.05997398,0.021939866,0.038104784,0.029968522,0.037331007,0.0433235,0.00362078,-0.00519106,0.078667596,0.055797976,0.05618101,0.0715718,0.06130528,0.055486925,0.0620352
0.055444345,-0.056335364,-0.014036606,-0.02877991,-0.043994047,-0.009573212,0.028375452,0.02532936,0.012568533,-0.001117609,-0.031719957,0.04264451,-0.04261941,-0.029676683,-0.04682298,-0.004799502,-0.047733266,-0.037935257,-0.032710087
-0.005465371,-0.056334257,-0.02047818,0.005590499,-0.002399309,-0.004699959,-0.008596374,0.06624508,0.000596413,-0.040671725,0.037479192,-0.04682427,-0.019185655,0.03793422,0.045955975,-0.041085538,-0.022769101,0.002133669,0.056617755
-0.071281165,0.06010008,0.0189919,-0.017906081,-0.027508873,0.06460025,0.07102228,0.04636741,0.04513193,0.042091087,0.024179444,0.006026606,-0.08471806,-0.033886172,0.034575153,-0.07861666,0.028468028,-0.068922974,-0.05245265
0.0670397,0.041844923,-0.056888726,0.012465921,-0.061081707,-0.0661181,-0.071568385,0.016446285,-0.075625926,-0.011598586,-0.053501766,-0.064918116,0.023909135,-0.071397975,-0.026895892,0.040323086,0.03075053,0.042316392,-0.023863843
0.025694551,0.024980327,0.03651391,0.030124806,0.07078903,-0.066286586,0.0066297,0.005547269,0.03817702,-0.036211282,0.003997072,-0.05174424,0.03418928,0.03988997,-0.031198367,-0.000191415,-0.03903985,0.057772927,-0.047638457
0.0378827,-0.020215744,0.003998241,0.008505204,0.057407726,-0.0123292,0.030691104,0.040933594,0.012348645,0.024196913,0.053248778,0.08387013,0.023033993,0.02511183,0.03851715,-0.000291848,0.073411725,-0.003110101,0.011837267
-0.071141474,0.010183314,-0.004535808,-0.066954136,-0.06366553,-0.010331389,-0.044058878,-0.052031863,-0.0479374,0.053577047,0.017582353,0.022633921,0.006240999,0.005723148,-0.06921611,-0.033342134,-0.021494063,0.033169385,-0.04106548
-0.001478872,-0.049684137,-0.04962127,-0.018316494,-0.04007361,-0.04685601,-0.002396767,-0.05275383,-0.004483867,-0.008783633,-0.019024597,-0.013859806,-0.044779226,7.36E-05,-0.008931255,-0.00172916,-0.055272706,0.02379197,-0.017635383
-0.020202227,-0.036675397,-0.062180754,-0.03853992,-0.041903716,0.030222435,-0.012990939,-0.015987061,-0.037329845,0.020564483,0.06307297,0.010524969,-0.039899908,-0.05602492,-0.015341782,-0.07244542,0.015621459,-0.02059506,0.006296263
-0.011647882,-0.021956734,0.000480705,-0.021467041,0.070151925,0.07527768,0.071794055,-0.067486964,-0.001721013,-0.07732332,-0.0391962,-0.012285964,0.035723593,0.07059707,0.051971067,-0.06265898,-0.027989166,0.07755043,0.049721964
-0.01739275,0.06646624,0.028853279,0.068341896,0.034584213,0.061532866,0.0194024,0.005097882,0.051657267,-0.037660476,0.014644816,0.007505241,-0.06844312,0.06998412,0.060620613,0.003030577,-0.021443073,0.07214654,0.02072755
0.029349992,0.052076235,0.05634336,0.030849291,0.05775909,0.059440188,0.05501297,0.050626267,0.049901027,0.028395848,0.048241418,0.094471864,0.028333511,0.05925874,0.05405193,0.027746815,0.06526432,0.055212013,-0.037646424
-0.01694773,-0.021745931,0.022246268,-0.014140827,-0.053891074,-0.024840895,-0.044886205,-0.06398569,-0.012925903,0.052109443,0.032724448,-0.068027735,0.006803799,0.02216713,-0.01370447,-0.06493111,-0.05945883,-0.00217436,-0.0387327
0.018102491,0.049608786,-0.009215071,0.046029765,0.041919716,0.053623967,0.05763961,0.04230172,0.04018948,0.0374713,0.06717679,0.010975128,0.010503894,0.05744296,0.023976943,0.06505642,0.011337716,-0.026271053,0.0534659
0.07590612,-0.002355339,-0.04863034,-0.045803085,0.0411777,0.057588086,-0.069992185,-0.02380806,-0.02191495,-0.020168837,-0.044731565,0.032585092,0.0827064,0.04861528,-0.032400597,0.06081807,-0.023269733,0.021644989,0.004726793
-0.03621916,-0.05545691,-0.03814315,-0.0488293,-0.05394292,-0.028917925,0.022778522,-0.029556645,-0.006479428,0.024874462,-0.03847102,0.004926837,-0.037431046,-0.057905473,-0.04834344,-0.03917051,-0.07264639,0.05201304,-0.035068482
0.028768115,0.034150854,-0.005138108,0.045088373,0.016720194,0.005623548,-0.021604132,0.060626883,0.039029002,0.039484154,0.017699687,-0.06363146,-0.00218563,0.008297155,-0.014332349,0.037804816,0.06638772,-0.013594846,0.041030668
-0.046923812,-0.026205014,-0.008354895,-0.021373184,-0.0545032,0.059827093,0.05754375,0.042696405,0.044120666,0.009985083,0.003135613,-0.023807855,-0.046325188,-0.03942258,-0.021797476,-0.020946536,-0.029650088,-0.039746825,0.033603664
0.016337078,0.037440613,0.00241824,0.036009766,0.037737366,-0.022318637,-0.012744139,0.03480681,0.049285267,-0.003442288,-0.025963156,-0.026176134,-0.05378395,0.02655038,0.035306707,0.03407892,0.04683607,0.026969235,0.008133045
0.048797376,-0.07396142,-0.030393109,-0.044335313,-0.032341942,0.036200684,-0.0446977,-0.0536892,0.053319447,-0.038079955,-0.03487865,0.005566598,0.057418358,0.005320582,0.006864639,-0.008252516,-0.044796016,0.0409691,0.037441827
-0.06409651,-0.05458334,-0.03839694,-0.005820937,-0.071223356,-0.01605242,-0.020294562,0.05691282,0.037263535,0.06302803,0.040714566,-0.011166052,-0.053811323,-0.04127101,-0.071882606,-0.023005323,-0.05319678,0.031622343,0.047777604
0.009027042,0.046597168,0.07128626,0.066714704,0.0689275,0.043489654,0.05804644,0.059952978,0.031951338,0.07652837,0.070057385,0.026688814,0.064701624,0.036316633,0.04487757,0.054461796,0.060010318,0.050378352,0.020590575
0.06517993,0.018175595,0.025575487,-0.04137443,-0.016996004,-0.053836156,-0.022026887,0.031291455,-0.03898535,0.020703126,-0.01624992,0.03447951,0.07031285,0.046984386,0.0600092,-0.028166935,0.039447602,-0.009629653,-0.06273355
-0.007096192,0.021228407,0.049903557,0.03832234,0.040614408,-0.060682677,0.03519514,0.07208445,0.04697674,-0.022779642,0.020589782,0.002688598,-0.02940365,0.0634571,-0.004614942,0.016126951,0.042300947,0.0788026,-0.021830011
-0.07056126,-0.034959298,-0.0769699,-0.04224984,-0.054116476,-0.067866206,-0.05638307,-0.020760683,-0.056102823,-0.061380096,-0.057823777,-0.089841284,-0.07489293,-0.06464257,-0.07182564,-0.07348886,-0.015759602,-0.06485307,-0.04964199
-0.032469213,-0.00412495,-0.07754205,-0.019316548,-0.06787628,-0.05360607,0.05164999,-0.07384061,-0.07989865,-0.060533036,0.034255426,0.005858052,-0.07048743,-0.07546687,-0.07388121,-0.055751335,-0.039660722,-0.04937944,-0.045718778
-0.07116901,-0.03765596,-0.055860236,-0.06826216,-0.06734255,-0.01029726,-0.059437525,-0.06909883,-0.074368514,-0.053908966,-0.027977733,-0.000843993,-0.05541037,-0.06545734,-0.066898465,-0.07864659,-0.077650316,-0.061248373,-0.074511625
0.040323224,-0.003080908,0.005890359,-0.045175374,-0.016461553,0.06959049,0.06906581,-0.054419156,0.06921125,0.006607431,-0.05588516,0.015037883,0.023626504,0.01013896,0.007197262,-0.036286894,0.028981417,-0.032066647,-0.052194197
0.03715646,-0.04440471,0.023202753,0.009402828,0.03770757,-0.026096707,-0.000125644,0.008597636,0.004896578,-0.010164564,-0.0266489,-0.05630112,0.020750318,0.03986804,0.014747583,0.06276363,-0.027439216,0.017499361,-0.05800138
-0.070558816,-0.022874331,-0.06346246,-0.0430603,-0.047344755,-0.052575488,-0.054190274,-0.04129648,-0.035777,-0.020019773,-0.005505612,-0.020430332,-0.035186063,-0.04722019,-0.07238855,-0.027415691,-0.07007843,-0.060096934,-0.007488939
-0.06382625,0.048767507,0.07393038,0.07705843,-0.073756516,0.014506784,0.02509627,0.07265272,-0.013953017,0.054012544,0.034431625,-0.000327204,0.030883014,0.0181921,0.07331837,-0.074748605,0.0477356,0.059447855,0.003060812
0.04741618,-0.017213117,0.033651814,0.01518727,-0.014830474,-0.036738355,0.07048173,-0.03875163,-0.049545545,0.025199542,0.016059445,0.043470297,0.06338883,0.024960555,-0.002520629,0.03851677,0.052816097,-0.04802439,-0.06821951
-0.039835863,0.058947608,0.03705208,0.023587696,0.010157609,-0.004910914,-0.002025984,-0.00093303,0.03109519,0.019056773,0.03253814,0.04113006,-0.031642366,-0.013535268,-0.0161785,0.033743985,-0.008460339,0.012314891,0.011083409
-0.06531372,-0.08137856,-0.07982535,-0.07760407,-0.050374717,-0.025330044,-0.060350038,-0.025880203,-0.008327993,-0.02445365,-0.05352553,-0.070243165,-0.06958623,-0.06062467,-0.050092988,-0.040595483,-0.024209168,-0.061500102,-0.07423344
0.051226456,0.050706282,0.054077208,0.06779136,-0.044985447,0.04910247,-0.006019172,0.07575183,0.075403385,0.03715298,0.0712202,-0.067276515,0.05833292,0.028874563,-0.033526883,0.02435217,0.04463557,-0.053776525,0.020748185
0.021137131,-0.024205327,0.005620094,-0.01194808,-0.03488905,-0.030802436,-0.028758205,-0.046902403,-0.011656208,0.040534735,-0.036618993,0.019433884,-0.004306761,0.023822755,-0.023666786,0.009032751,0.011545775,-0.039888497,-0.025219308
-0.003904683,0.000466621,0.030409066,0.08175029,-0.02879583,0.046219517,0.056505293,0.03644755,-0.008787149,-0.032098036,-0.013659484,-0.03307029,-0.014041038,0.029622655,-0.008921601,0.03868639,0.043796446,0.036754802,0.003149762
-0.027141176,-0.050888807,-0.02315604,-0.04270027,-0.057701398,-0.037948355,-0.03456782,0.0527867,0.007595673,-0.050060596,0.06786965,-0.042351514,-0.01925519,0.013708135,-0.036547467,0.03463159,-0.004664109,0.000476181,0.021509316
0.000221743,-0.020657236,0.007565015,0.007271231,0.000584399,-0.04900489,-0.003684884,-0.020641379,-0.023153868,0.06253223,-0.03454364,-0.06432819,0.02419423,0.021327311,-0.006924834,-0.06067967,0.022965943,0.011878086,-0.06187102
-0.07134617,-0.06466765,-0.03561883,-0.010149552,-0.053031042,-0.031230297,-0.06539843,-0.06780581,-0.052292135,-0.074161395,-0.06741093,-0.01633348,-0.05427901,-0.06922034,-0.05297946,-0.039695393,-0.06311943,-0.047824264,-0.066742405
0.000913766,-0.030517852,-0.014436593,0.07112596,-0.053508557,-0.012555305,-0.019770209,0.03042537,-0.025866214,-0.016791768,0.008548966,0.010585343,-0.034595314,-0.007971603,-0.062484547,0.008503418,0.03113002,-0.03580107,-0.037479874
0.018400125,0.021478394,0.061678894,0.04690172,0.01958238,0.023605775,0.065096356,0.044611588,0.051373012,0.053548694,0.040901113,0.028985688,0.037130218,0.054023135,0.040630884,0.058299106,0.010055658,-0.033217754,0.033085432
0.00718896,-0.012607695,0.04111937,0.039137274,0.046825297,0.011353279,-0.004743152,0.031052953,0.057559785,-0.033308897,-0.009404645,0.032339983,-0.038282476,0.03203766,0.0251282,0.03790707,0.001579375,0.054116104,0.031115081
-0.07341632,-0.044505034,-0.031161385,0.006680593,-0.06059456,-0.06611695,-0.04294768,-0.05576094,-0.060125444,0.03646335,-0.056902386,-0.051325984,-0.07496432,-0.06517807,-0.05022393,-0.04307383,-0.04280651,-0.061716396,-0.024414938
0.019843068,0.05082623,-0.019941706,-0.010454188,-0.038783766,-0.000749963,0.028499976,-0.002821593,-0.03451702,-0.002372265,-0.06859583,0.01967034,0.06907746,0.027803196,-0.041550927,-0.05844846,0.009199019,-0.01598649,-0.060595527
-0.013341758,-0.00780788,0.04057247,0.04124257,-0.024845086,-0.058511563,-0.020297196,0.015120717,-0.007681188,0.015086767,-0.024028856,-0.033569854,0.03243482,-0.057446517,-0.007195935,-0.004941172,-0.005630427,0.000828032,0.024483375
0.014992572,0.049135927,0.015622808,0.007438781,0.045704,-0.02890524,-0.02762152,0.004532772,-0.002295852,-0.009585813,0.036088403,0.039038975,-0.041746818,0.02783044,0.001293067,-0.045525927,0.053153478,0.036916915,-0.032513466
-0.03718708,0.051113985,0.057971407,-0.02023559,-0.048520744,-0.06954141,0.07073915,0.005683335,-0.056541637,0.05496839,-0.027443314,0.048855364,0.043888867,0.07443778,-0.030230287,-0.05744357,0.021052111,-0.000582638,-0.065049015
-0.008914002,0.08385438,0.0735256,0.049735885,0.06283342,0.069369756,0.039621398,0.07661251,0.062619336,0.077517234,0.06889266,0.031776816,0.0761877,0.07807759,0.07433956,-0.045297276,0.08040333,0.07945813,0.045407057
-0.07578264,0.06305008,-0.034400713,-0.010470699,0.005165015,0.021734847,0.06671513,0.022667805,0.007536847,-0.01810855,0.02407792,0.032063715,-0.054427214,0.0170218,0.017067626,0.007591084,-0.004737168,-0.04018434,-0.015165268
-0.04542457,-0.015303689,0.03462001,0.018066948,-0.05454518,-0.067807294,-0.005854071,-0.028946446,-0.021234022,0.01186297,-0.04426025,-0.017601656,-0.04517796,-0.042776633,0.015016507,0.024251705,-0.02462773,-0.05611369,-0.04650403
