Places and Buildings,africa,airport,australia,bakery,bar,barn,cabin,castle,church,city,eiffel tower,house,hut,igloo,italy,library,lighthouse,pyramid,restaurant,stadium,tent,tepee,texas,windmill
-0.013892255,-0.06512172,-0.07260525,-0.032811355,-0.04224273,-0.028254554,-0.008304804,-0.049756233,-0.041420642,-0.05077585,-0.05865005,0.028917829,-0.07178814,-0.043769747,-0.022228392,-0.047072507,-0.0660004,0.0054137306,0.03393361,-0.0766765,-0.06533779,0.044212855,-0.0072980034,-0.025934452,0.014383092
-0.0024690493,0.0072719622,0.03727833,0.055723578,0.010033592,0.030445691,0.024096357,0.04253311,0.015814535,0.011873064,0.07066743,0.024064085,0.053589348,0.06342818,0.018590873,-0.03144823,0.013083696,-0.032398153,-0.002046259,0.032096047,0.015514955,-0.0003300567,0.015909007,0.040295642,0.02867453
0.006492678,-0.0103044165,-0.04030747,0.021990865,0.013542514,0.031741966,0.011779823,-0.040001936,-0.040464588,0.019870315,0.0140748955,-0.0699864,0.012412512,0.0035404714,-0.06472902,0.052088976,-0.024337959,-0.03380213,-0.043216668,0.044232942,-0.02273862,-0.058997594,0.002887558,0.046974078,-0.040908158
0.04308934,0.02690859,0.028015368,0.05017536,-0.010936185,-0.047728047,0.08393818,0.038300533,-0.0142955035,-0.022683268,-0.04197673,-0.07872943,-0.0015078771,-0.004780218,-0.0067471405,0.042508505,0.03614561,0.028198889,-0.06349414,0.015330035,0.027257795,0.048363324,-0.0010581545,0.025375212,0.06662417
0.09335633,0.054852203,0.08810984,0.07219576,0.07532813,0.06729564,0.083319955,0.085593104,0.08264828,0.07526028,0.08954854,0.07965881,0.09756133,0.053983644,0.06319458,0.07591642,0.04989004,0.076039955,0.045876224,0.08773882,0.08969553,0.080014326,0.08241534,0.075633064,0.07103423
0.0010613595,0.009499509,0.0122148,0.004505019,0.021471681,-0.04626104,0.012410898,-0.030896889,0.00069576997,0.0011494955,0.022448944,-0.015405469,0.02749307,0.0097945025,-0.046893492,0.01761039,0.064393066,-0.0484317,0.03388851,0.0019304119,-0.014873187,-0.015022694,0.048414875,0.04530918,-0.02782755
0.0075678066,0.0018776925,-0.016211838,0.041633416,-0.05253518,0.014999794,-0.029305972,0.031737596,-0.01393383,-0.025017837,0.02113656,-0.029889178,0.004959841,-0.035833906,0.022232782,-0.00054903654,-0.019787088,-0.049910173,-0.015719546,-0.046802185,-0.0027111075,-0.0013475773,-0.045330513,0.04729011,-0.043803275
-0.070850536,0.0042924504,0.051935103,0.04337798,-0.020671364,0.013591147,-0.06441764,0.01712959,-0.01221854,-0.048981205,-0.06842866,-0.05951923,-0.026912495,-0.054694597,-0.0622026,0.01771128,0.042781964,0.060092017,-0.036811113,0.008868212,0.0019638715,0.010551263,-0.023069918,0.028753255,-0.040781554
-0.040424045,-0.07192972,-0.048920784,-0.039881278,0.034946393,0.016365847,-0.043580055,-0.05477743,-0.07475374,-0.07232316,-0.078547426,-0.042298745,-0.08542069,-0.036799233,0.03303795,-0.077768035,0.016570995,-0.049169328,0.022018867,-0.05008851,-0.07141168,-0.016950576,-0.07603693,-0.06789294,-0.048514035
0.031441137,-0.023107542,0.058017716,0.009640636,0.013632408,0.04589099,0.027260207,0.029711567,0.031608175,-0.01627517,0.031387694,0.06907331,-0.007827594,0.008998766,0.047893085,0.03762128,-0.02095335,0.043756455,0.026303504,0.036759686,0.048878558,-0.00010505672,-0.03359237,-0.016218003,0.012826238
0.005976672,-0.036972366,-0.04882651,0.04429272,0.05918698,-0.020975135,-0.05402769,-0.06179048,0.02308592,-0.0616277,-0.016331982,-0.009227244,-0.03447601,-0.05892034,-0.024091667,0.040707838,-0.02391741,-0.02044915,-0.028912926,-0.051924236,-0.046833396,-0.061354343,-0.04152663,0.023522846,-0.042673983
-0.001345251,0.03543201,0.03082031,0.025225619,0.06072975,0.020793047,0.048163395,0.0006438376,0.012142939,-0.044379566,-0.028044386,0.031354647,-0.045541786,-0.025093388,-0.014247146,-0.005780586,-0.01615239,-0.02313609,-0.027249692,0.033100948,0.062291436,-0.037697677,-0.04241423,0.068849415,-0.02658907
0.035529,0.069386244,-0.026034268,0.05287575,-0.07708416,-0.05054576,-0.024324143,0.019768238,-0.06228026,0.02173896,0.06776875,-0.007234373,-0.011874504,0.049190767,0.05938056,0.057417218,-0.0037554174,-0.047225438,0.05170086,0.046467025,0.013450858,0.00906063,0.034087498,-0.046849888,-0.030277966
-0.012564701,0.035092775,0.06536238,0.048176855,-0.06547961,0.07758703,0.061195537,0.037145283,0.022302706,0.0072783907,-0.007519048,0.004061169,-0.02594189,-0.024814518,-0.0036066733,-0.005081158,0.0641924,-0.0064775157,-0.0012090383,0.027427949,-0.024005521,0.04310742,0.0370026,0.025468187,0.0456934
0.06266019,0.039698124,0.016664686,0.06393997,0.06351769,-0.010222961,0.06974106,0.06635046,0.07872291,0.019124849,0.035432134,0.040093,0.065038405,0.050601248,0.045079045,0.035858233,0.05431527,0.022068067,0.06417289,0.023244051,-0.021921705,0.067049325,0.02896314,0.052547615,0.041938696
0.015163433,0.00042944765,0.057782117,0.024773618,0.039892837,0.04141281,-0.08183316,-0.05075012,-0.013429275,-0.0015558442,0.034522284,0.010818942,-0.0309173,-0.018821653,0.047384642,0.05986338,0.029466815,0.07675966,-0.0670214,-0.022950029,0.048149228,-0.0528979,0.022841578,-0.055163816,-0.031515945
-0.06533243,-0.03329843,-0.06487558,-0.014589918,0.009964213,-0.0010341369,0.014623064,0.014988637,-0.036251344,0.013866266,-0.06405383,-0.038134504,0.016143957,-0.023408761,-0.02627599,-0.044212475,-0.044144493,0.02068802,0.02914332,0.022717515,-0.06785897,-0.030535081,0.002842992,-0.06815469,-0.07621764
0.00928159,0.0012330164,-0.0059348717,-0.018402744,-0.023995219,-0.027724253,-0.041898943,-0.02393792,0.0019983393,0.03195369,-0.0434984,0.03245564,-0.03720268,-0.033429887,-0.02804967,-0.020770837,0.013185974,-0.021340962,-0.067191504,-0.04487986,-0.0061169276,-0.039517563,-0.081429206,0.007134242,0.009342283
-0.060089763,0.03269475,-0.044110168,-0.004125284,0.05854158,0.05097923,-0.018934581,-0.04226041,0.017834662,0.018919677,-0.02075643,-0.06460768,-0.021116022,0.02773533,0.021371096,0.065339364,0.017103655,-0.015418846,0.02005107,-0.017688783,-0.023566473,-0.0065205833,-0.030668307,-0.01589336,-0.06503758
0.0321999,-0.037540596,0.037619967,-0.037337888,-0.027549215,0.08700244,0.043950737,-0.027112057,0.07227688,0.038683705,0.053866267,0.06443206,0.04388782,-0.03780253,0.041152332,-0.030154932,-0.082403734,-0.023821933,0.05454339,0.06874655,0.035897322,0.021835806,0.05331102,0.008919998,-0.031054603
-0.05836424,0.012040354,0.02600103,0.04143663,0.026315443,-0.013623296,0.031981554,0.0014317236,0.04571127,0.002746566,0.019127004,0.058704052,0.04281189,-0.015452078,0.04798594,-0.0024283342,0.023701869,0.05031942,0.03299413,0.026935771,0.048304003,0.038210995,-0.004906713,-0.015359545,0.0042447927
0.00067002565,0.06647869,0.027129311,0.02425267,-0.055243354,-0.040484954,0.062209673,0.025251716,0.06166395,0.05899796,-0.07394398,-0.035769682,0.048838153,-0.0047174594,0.0019893157,0.0614166,0.06368287,0.04223391,0.039161388,-0.04003232,-0.01827884,0.05573119,0.029513411,0.034556426,0.052116312
0.0001786867,-0.04957391,0.06049718,0.05389133,-0.00081686006,0.02377313,0.039434195,0.04122937,-0.019805972,-0.08899905,0.04117884,0.04666531,0.082690895,0.014452256,0.072533704,-0.034152992,0.0043764715,0.019935684,-0.076202944,0.070252955,0.045546085,-0.022883447,-0.0006242842,0.0029086408,0.0040032975
-0.04655476,0.05038294,-0.075303674,-0.010823752,-0.036447883,-0.020321092,-0.028044678,-0.024819672,0.05490817,-0.004096633,-0.0080547985,0.038423896,0.04465978,-0.01750117,0.045317236,-0.07567286,-0.051017832,-0.012860815,0.01970013,-0.02710641,-0.029877493,0.042626172,0.036978457,-0.0011967117,-0.07215622
-0.055601876,-0.06767104,-0.019912204,-0.040928245,-0.07884613,0.0863592,-0.011549748,0.020858096,-0.027999958,0.033563327,-0.034752045,-0.011801041,-0.033776306,-0.02098916,0.001490489,-0.034196716,-0.063432485,0.06669853,-0.035632692,-0.07519396,0.012420983,0.041029144,-0.011013113,-0.017543232,0.009026762
0.014949386,0.024330942,0.033316337,0.034685373,0.029049072,-0.043929193,-0.015843462,-0.0060213134,0.025542231,0.03302222,-0.0058292686,0.02965886,0.006770799,-0.019239523,0.034279417,0.046029776,-0.017482733,-0.02050021,0.00842535,0.05844868,-0.006189165,-0.050953113,-0.023912271,0.04947591,-0.013966719
-0.004710243,-0.05228664,0.004839344,-0.0010953434,0.04127611,0.034907583,0.016486906,0.066973224,0.075540334,0.04241105,0.06743124,0.058596093,0.027164064,0.0002919993,0.06548377,0.021000527,0.053534243,-0.00583408,-0.017504694,-0.013795283,0.007166861,-0.034259748,0.006415403,0.037625883,0.06289419
0.0518522,0.017088614,0.039341144,-0.038189802,0.051598642,0.030875454,0.022253646,0.0065453374,-0.010277422,0.021662531,0.012526297,0.009113359,-0.0040234374,0.0073980684,0.042975664,0.042303037,0.05420078,0.038131326,0.021636557,0.02238793,0.013623263,-0.00086785085,0.078514144,-0.060416266,0.03283296
0.0807679,-0.023066642,0.0038924462,0.015579861,-0.023042632,0.055771433,0.02307672,-0.009890569,0.0033993882,-0.066220224,-0.01912781,0.04445576,-0.04177771,0.0129047865,-0.018011978,0.025291251,0.041885417,-0.020196656,-0.03314827,0.04118523,-0.0015273901,-0.009037976,-0.027449448,-0.032517005,-0.03396164
0.03626886,0.0489284,-0.004765816,0.0065625915,0.014312627,0.07481069,-0.0007937752,0.03114346,0.060008436,0.045488454,0.017794909,0.027040875,0.038982317,-0.023774587,-0.0400081,-0.026409142,0.05326441,-0.010736787,-0.0028473025,0.054286413,0.01525409,0.04902807,0.024517765,0.043743484,-0.024317937
0.05491078,0.06693231,0.072051995,0.018263834,0.07123493,0.07611336,0.07616171,0.039944302,0.052028034,0.085498974,0.05168522,0.017999308,0.024908328,0.0778653,0.047077294,0.047222834,0.07349554,0.06706479,0.07979342,0.0623523,0.07333521,0.0763114,0.07037409,0.030663302,0.06534293
0.021568542,0.043247554,0.02632876,0.04940452,-0.033361103,0.04633354,0.041529674,0.007489561,0.023360904,0.043208495,0.049319144,0.019969976,0.019339567,0.027507162,-0.0043423665,0.03767301,0.03298935,0.0460409,0.060127378,0.069573104,0.046796147,0.037445795,-0.010463705,-0.009045998,0.044323534
-0.045817878,0.071528144,0.083517514,0.07052328,-0.076012105,0.0026495233,-0.031422228,0.03868753,-0.046424527,-0.011449396,0.0011492207,-0.0023251274,-0.06520151,-0.01775673,-0.068283744,0.0789929,-0.01716886,0.052259732,-0.03163339,-0.014420858,-0.024343614,-0.056670714,0.02326317,0.024127044,-0.06543355
0.0342965,-0.051186822,-0.065946676,-0.0699561,-0.050161492,-0.07259232,-0.06615398,-0.029508997,-0.080188595,-0.07626193,-0.0773887,-0.057798795,-0.090429045,-0.04436907,-0.046477236,-0.05970512,-0.054222606,-0.04464756,-0.056766458,-0.057807785,-0.06461457,-0.06540727,-0.077625036,-0.061730206,0.0059057935
0.010897538,-0.01407244,-0.006784141,0.051000435,-0.02396626,0.013288488,0.043825615,0.06616404,0.038846985,0.040016904,0.023678828,-0.054216407,0.06339632,0.0030947458,0.0028422966,-0.008943871,0.052187383,0.08072064,0.05183756,-0.026426528,0.044765133,-0.031458896,-0.0012358878,-0.0037773503,0.045240015
0.014308169,-0.065647125,-0.011151175,-0.06421291,-0.03739609,0.010822289,-0.028753808,-0.028481279,0.046606597,-0.04069143,0.026174305,-0.045920596,-0.02818112,-0.03584753,-0.04499637,-0.06996315,-0.016832544,-0.007000509,-0.0091239745,0.010820983,0.011579512,-0.04957678,-0.09307739,-0.04662639,-0.07077514
0.010252791,-0.034668665,-0.0028331347,-0.03669434,-0.01672688,-0.019039847,0.05247216,-0.028728195,-0.021952996,-0.051422346,-0.021897016,0.010153679,0.019135667,-0.069330566,-0.026090115,-0.019386157,-0.016194176,0.034566198,-0.05947471,-0.025239242,-0.05104347,-0.022413654,-0.042072732,-0.06638471,-0.028136687
0.010153266,-0.051383395,-0.011053644,-0.024888974,0.031061726,0.031570405,0.0018258017,-0.011018075,-0.011641207,-0.036181472,-0.0077882204,-0.012367977,0.018289298,-0.03453614,-0.04524973,-0.03918867,-0.06092307,-0.011906217,0.023862245,-0.03748964,-0.03552704,0.07749184,-0.015453326,-0.059707727,0.02808265
-0.008741286,-0.08360656,-0.040226683,-0.081569746,0.0024152568,-0.0068197255,0.007395587,0.03952895,-0.062270693,0.035611086,-0.058362573,-0.08219258,0.029085414,-0.04630527,-0.07610201,-0.08250801,-0.03057539,-0.021880914,-0.0241603,0.041110665,-0.03159731,-0.07314716,0.013334567,0.078850254,-0.022879133
-0.039705273,0.025717275,0.024879286,-0.0626027,-0.0021419108,-0.018962681,0.063441366,-0.05165257,-0.016908476,-0.036031224,-0.014249439,-0.04377876,0.010555118,-0.034598943,-0.006901281,0.0015379945,-0.061115105,-0.022750326,0.05935305,-0.008202992,0.045652643,-0.044194493,-0.007634212,-0.05043422,0.012738088
0.017767115,0.0027893195,0.044171963,0.0735423,0.060540073,0.03923772,-0.061060596,0.011616014,0.032908686,-0.018899757,0.049230676,0.08090127,-0.040722277,-0.021762447,-0.06436075,0.07483447,0.07314523,0.056179006,-0.031250283,0.042655177,0.005895148,0.07028562,0.0563533,-0.020415664,-0.029745067
0.018299747,-0.03139971,0.057805073,0.044426158,0.026102718,0.012302553,0.044987727,0.021643398,0.057147656,0.018854214,0.034876525,-0.015956195,0.044117987,0.059454158,0.041584827,0.04481974,0.056776766,0.031366047,0.00952338,-0.014599501,0.030428149,0.027072096,0.0016370759,0.048812337,0.053528618
-0.06929231,0.007554362,-0.0678382,-0.0063795727,-0.015479239,-0.07772004,-0.04169569,-0.07925767,-0.039945472,-0.015727201,-0.049117394,-0.06006727,-0.06257057,-0.07732226,-0.07114764,0.0266291,-0.0720429,-0.0005263682,-0.015906781,-0.06971725,-0.06230687,-0.0408429,-0.07689417,-0.033681236,-0.06194772
-0.06421381,0.07162441,-0.006133658,0.017367749,-0.031339083,0.058510106,0.060248286,0.049058247,0.02350725,0.07843241,0.064418286,0.04239251,-0.01770856,0.04021567,0.027611477,0.074802496,-0.03319121,0.009152581,-0.055649694,0.011222349,-0.008817282,0.038401872,0.040603895,0.019250484,0.061689984
0.08800827,-0.03685088,0.026042446,-0.017673336,-0.04127862,-0.0031305382,-0.0057594897,-0.04183667,0.013201114,-0.061313573,0.033270843,-0.0005822049,-0.0059453147,-0.07064199,-0.041103043,-0.043213114,-0.046146978,-0.026628215,-0.023977872,0.02604008,0.030054754,0.01241313,0.05333962,-0.038656265,-0.009076447
-0.06671264,0.017299194,0.018213673,0.01740897,0.0009624873,0.0043519447,0.084356904,-0.024055772,-0.03853462,-0.05861338,-0.06878466,0.029616619,-0.060905747,0.057786796,0.07619655,-0.07538309,-0.0307902,-0.075556785,-0.02572826,-0.034602378,0.009674286,-0.031684462,-0.026997915,-0.06177932,-0.034590278
0.0034993284,-0.01449806,0.05417367,-0.0025605278,0.011300134,-0.019862607,0.0048182025,0.024607513,-0.07692371,-0.022199834,-0.008129683,-0.007644397,0.00045485274,-0.0020319512,-0.02437331,0.004528932,-0.054902006,-0.01105167,-0.061993673,0.043342423,0.05440349,-0.003719543,0.02973508,0.0055274894,-0.011627514
0.017691676,0.02860779,0.0061119543,0.039544575,-0.073398985,-0.073790476,0.04907401,-0.016890232,-0.0076230946,-0.036439173,0.06300621,0.023145536,-0.055564843,0.042438585,-0.019288702,0.022616146,0.059925225,-0.010697454,0.025474304,-0.035646614,0.03757958,0.004305939,-0.0039789784,-0.067565545,0.07656081
-0.007884076,-0.02669884,-0.07058747,-0.03593978,-0.06111867,-0.06287943,-0.037097,0.015372677,-0.04846442,-0.07802718,-0.0337201,-0.051573426,-0.0730444,-0.019121893,-0.029123062,-0.05828656,-0.076252006,-0.043474715,-0.070411064,-0.075495325,-0.06538165,-0.045020834,-0.049029574,-0.01915061,-0.07524956
-0.052278526,0.053345278,-0.070731364,0.057843775,-0.04468895,0.015093009,0.08598208,0.020754682,-0.06841106,-0.07224125,-0.041998006,-0.04373692,0.0021097003,-0.034458574,0.05941578,-0.014008144,-0.042351134,0.037195638,0.06362388,0.017992936,0.0072937943,0.074860424,0.053938013,0.0394865,0.040874768
0.004491057,-0.020160468,0.00086203625,-0.03850269,-0.008953933,0.05864519,0.0031370374,-0.0414491,-0.004962872,-0.03186709,0.017827954,0.03818981,-0.018530486,-0.027811103,0.028019477,-0.038424294,-0.050765224,0.02744784,0.05376475,0.006143987,0.04113018,-0.005018246,-0.00772232,-0.07726542,-0.025944104
-0.009951623,-0.038338307,0.053022783,-0.060984626,-0.008973346,-0.06179745,-0.035461567,0.02086774,-0.011606174,0.0255333,-0.032836583,0.039863773,0.027178664,0.010296315,0.022452353,0.042515766,-0.049652975,-0.040059015,0.011899198,-0.05579138,-0.075842336,0.015182297,0.06304395,-0.054147642,0.039366905
-0.039944407,0.049138516,-0.06375425,0.02107635,-0.05365255,-0.029796356,-0.014506025,0.0020317265,-0.0071166693,0.021279788,0.02063809,-0.046648446,0.00154155,-0.015308857,-0.06369069,-0.027020615,-0.044871863,-0.0143195195,-0.034371313,-0.027333396,0.025732629,-0.012711183,-0.0016390154,0.061860573,0.0049296464
-0.02018789,0.03741762,0.03198704,0.05506971,-0.0022427898,0.0764459,0.058397345,-0.007355644,-0.010282568,0.05035722,0.057922576,-0.016383182,0.01502647,-0.018631771,0.0122148255,0.023765564,0.0672217,-0.05504667,0.02553714,0.04994983,-0.04298856,-0.07765279,0.0046375142,-0.042201035,-0.06446759
-0.008364656,0.042694192,-0.04880304,-0.014560704,0.012804582,0.029445695,0.0473421,-0.007685826,0.07206513,-0.047867816,0.07817187,-0.008652737,0.060151603,0.08053441,-0.0016959561,0.02736034,0.046584863,-0.030091532,0.02345387,0.0040377113,0.03399236,-0.02359377,-0.024558533,0.038954087,-0.015218881
0.081273705,0.0033469931,0.014978684,-0.035341818,-0.032192975,-0.0067518093,-0.04022078,0.029235186,-0.010971876,-0.042324536,-0.06701057,-0.015895892,-0.020072304,-0.013597509,-0.008003503,-0.026634615,0.032883048,0.019680643,-0.0015407073,0.015114364,0.014348415,0.03902149,0.055407085,-0.017017879,0.0060485974
0.037745766,-0.067214556,0.0387406,0.005781353,-0.0007466708,-0.06418575,-0.037209295,-0.06571659,0.07064735,-0.007384355,0.00063920615,0.025168734,-0.035363585,-0.08022241,-0.07931646,-0.00032970434,0.013593192,-0.03418542,-0.0057648947,0.013083729,0.04985705,-0.047420245,-0.064140655,0.05436824,0.062095817
0.03144678,0.038298503,0.048694275,0.04488745,0.07328041,0.053783882,0.0003447997,-0.017018475,0.029213047,-0.017819589,0.027024679,0.036462236,0.029843124,0.071051784,0.044354003,0.06788941,-0.0003421024,0.01954335,0.00565892,0.065333314,-0.0014654119,-0.031101186,-0.046761226,0.038502943,0.07661352
-0.004577273,0.022963649,0.013420955,-0.07449416,-0.03800948,0.0059661544,0.04689272,-0.014269484,-0.054859567,-0.018112918,-0.030231396,0.007387834,0.011761461,-0.05178152,-0.054040417,-0.04741945,-0.059836216,-0.057244357,0.009008163,-0.0013958788,-0.08071466,0.0675087,0.002071554,0.021059569,-0.0065297424
-0.054278888,0.03439161,0.013136169,0.08142666,-0.0026184078,-0.063528605,-0.0075919623,-0.03364022,0.06075537,0.05642469,-0.07407382,-0.008277762,0.06173726,-0.03386493,-0.06457839,0.036749505,-0.07054133,0.05426837,-0.027073743,-0.06863446,0.02413965,0.01922804,-0.007596595,-0.025272759,0.00035852572
-0.032556728,0.026705625,-0.0464733,0.020038012,0.01316785,-0.04328112,0.0046611326,-0.055994697,0.06612388,-0.02655579,0.031607054,0.0766117,-0.04816413,-0.057052124,0.002664865,-0.009441741,0.018548742,0.009308376,0.03582866,0.004000748,-0.008439254,-0.004875722,-0.032519896,-0.027055496,0.0061707827
-0.015380917,0.021409662,-0.033331733,-0.020194178,-0.06017619,-0.034514,0.048492372,-0.03419853,-0.056942876,-0.029221494,-0.009479336,-0.034329303,-0.02033872,-0.04126206,-0.04169542,0.004267734,0.03609224,0.024773868,0.053174384,0.032397978,-0.034875896,-0.031291906,-0.042849332,0.020363644,0.059364017
-0.0331641,0.044432845,-0.0026874258,0.016944006,0.0001697763,-0.030644588,0.035377137,0.00877359,-0.05857091,-0.016639844,0.01701561,-0.021648588,-0.037172303,-0.026851999,-0.057718568,0.036852207,-0.00029391807,-0.0039197416,0.034032393,0.0055814073,0.04460457,0.0437317,0.004281139,-0.0076079816,0.013676267
-0.0032718624,-0.04148516,0.023930468,-0.03270206,-0.04261109,-0.039818417,0.04711071,-0.03419514,-0.05767137,-0.03900421,-0.048838563,-0.056524917,-0.035065718,0.015755912,-0.018735135,-0.05176956,0.019483253,0.01186808,0.014399718,0.0044789705,0.0143454205,0.04735847,-0.053728458,-0.010956566,-0.045518324
-0.08623342,-0.07182746,-0.063173555,-0.045020297,-0.06919314,-0.054666564,-0.07244323,-0.07305775,-0.04401875,-0.07017806,-0.019914731,-0.0610214,-0.058507126,-0.03759148,-0.017599478,-0.04237954,-0.05182047,-0.056335203,-0.06274201,-0.07340463,-0.076061286,-0.05038794,-0.028250916,-4.6146502e-05,-0.02920243
-0.02007318,0.03623857,0.0035123215,0.050854713,-0.02650843,-0.0024020472,0.01929829,-0.06407473,0.014046951,0.043386854,0.011166689,-0.013309581,0.022904105,0.02612245,-0.020373752,0.04903615,0.030399615,0.014384028,-0.0012185234,-0.022603944,0.023484735,-0.055517156,0.005264245,0.046043504,0.010742523
0.014706107,0.015244724,0.03709905,-0.059583247,0.002662151,0.01069856,-0.029799573,-0.025307693,-0.03137911,-0.032686863,0.03259073,0.01987083,-0.050505627,0.03915262,0.0460073,-0.040600993,0.025324425,-0.053601366,-0.027962405,0.06066474,0.061412048,0.01600744,-0.014426438,0.021433434,-0.008967435
0.06800565,-0.036894493,0.024188612,0.019820701,-0.048437223,0.07629339,0.06416097,0.07669163,0.0553721,0.08210575,0.017877754,0.024969717,0.04651993,0.035017382,-0.049954202,0.048722226,0.035393413,0.06231414,0.03646843,0.084802285,0.047534056,0.016538374,0.011060919,-0.009416339,0.070175275
-0.019779295,0.08209642,0.035568155,-0.016254308,-0.037222665,0.056846302,0.03366005,0.05968207,0.013959252,0.010464118,0.038981963,-0.031287935,0.0043214206,0.044111572,-0.07405935,-0.005567753,0.050851952,0.07661352,0.05090665,0.014167556,0.032880157,0.006069243,-0.019566137,-0.06283262,-0.05631479
-0.08210373,-0.06014667,-0.038662005,-0.069694944,0.00934283,-0.05314541,-0.04145862,-0.050229102,-0.03820336,-0.05130507,-0.07367186,-0.018009394,-0.076270685,-0.056911934,-0.0047212997,-0.062367633,-0.027035046,-0.044137634,-0.054361958,-0.064494915,-0.073995225,-0.06099361,-0.113979064,-0.065336026,-0.05092274
0.03344227,0.043443706,-0.07891399,0.070435084,0.008996044,-0.03576584,0.0773902,-0.03900744,0.029121572,-0.002666121,0.017340403,0.029855091,0.0036953774,-0.011628,-0.03309656,0.008840279,-0.05072528,-0.024563259,-0.019506808,0.022126973,-0.03227794,-0.010408132,0.004189906,0.034444682,0.016702976
0.07715621,0.0772302,0.08591056,0.07690797,0.060213026,0.08921859,0.08806098,0.0891386,0.08475675,0.08773918,0.08902442,0.0772405,0.10037766,0.09904409,0.08017734,0.07825551,0.08947806,0.08290109,0.08615414,0.08659692,0.09010632,0.090043314,0.1299525,0.081652366,0.082298085
0.06743323,0.012551944,-0.048478328,0.025424141,0.026644174,-0.084013365,-0.005505492,-0.037718005,-0.03558061,-0.02203658,-0.027276846,0.052189253,-0.045051824,-0.00087434694,0.006945597,-0.02918167,-0.053342268,0.0585924,0.077601306,-0.0146841025,-0.011792763,0.009360595,-0.039127354,-0.060059432,0.027571317
-0.031142851,0.051402412,0.034157127,0.04971712,-0.062393796,-0.014464089,-0.032692175,-0.074881054,-0.034981363,0.0027159438,-0.020379929,0.028705237,-0.038046163,-0.069871515,-0.052547794,-0.037160248,-0.02572901,-0.025042487,-0.010697219,-0.009459327,0.0440316,-0.076901495,0.0077396603,0.080146335,0.019828035
0.035071563,0.051083364,-0.00033932924,0.07750135,0.043204274,-0.0032641997,0.04195116,-0.04345156,0.055551592,0.051216256,0.06697677,0.06282279,0.049685966,0.030652395,0.014117362,0.06802692,-0.030827785,-0.006077103,-0.022766756,0.057677336,-0.017931689,0.002034956,0.037738215,0.06968654,-0.00050709763
-0.01351914,-0.053186435,-0.055180997,-0.02306753,0.05600775,0.07154551,-0.020625276,0.009187982,-0.03393546,0.013085104,0.042263217,-0.025116108,-0.07932986,-0.032014877,0.032707997,-0.030915547,0.028356232,-0.038259495,-0.07587694,-0.02430978,-0.00802523,-0.07071133,-0.038979184,-0.058623556,-0.07391832
-0.06267706,-0.0635008,-0.0018502668,-0.054492075,-0.03606053,-0.07189981,-0.058983244,-0.062665,0.005405875,-0.009725445,-0.049947973,0.034016162,-0.07972884,-0.058727395,0.040961694,-0.030526336,-0.040815268,-0.019656723,-0.014674248,-0.084068716,-0.05003567,-0.074198365,-0.07057231,-0.04518325,-0.038803976
-0.03247169,0.033792567,-0.029937807,0.026009088,-0.020045733,0.01252264,-0.024154028,0.049709503,-0.038646508,0.017109785,0.010834333,-0.016883906,0.019257503,-0.02621121,-0.015140885,-0.041137915,-0.030411232,-0.04252022,-0.045042552,-0.0067578014,0.02360198,0.0063360245,-0.051608115,0.03605454,0.028156333
0.042883135,0.032648195,0.016614204,0.06388492,0.049703572,0.043020867,0.05333623,0.054664224,0.02610025,0.0046133148,0.056408923,0.04934461,-0.03359132,0.010121079,0.06899901,0.04904598,0.059362963,0.047808696,0.027785022,0.010629386,-0.0014434023,-0.016276853,-0.033956062,0.012171852,0.028527597
0.069507256,-0.02474102,-0.0480212,-0.0517608,-0.04414565,-0.0023655181,-0.0614806,0.01796443,0.0035003815,0.0028820918,-0.04189579,0.077225104,-0.04700118,0.011448578,-0.02776797,0.081599295,-0.008459457,0.07799456,0.054453444,0.05708319,0.06063385,0.00936458,0.019634562,-0.08154655,-0.0020484119
-0.022713752,0.06318097,0.065139435,0.047435205,0.06609851,0.009888426,0.005436001,0.01961018,0.04351971,0.061184064,0.026301038,-0.014390648,0.016435588,0.029358268,0.046905268,0.043135718,0.06797114,0.062195815,0.0703782,0.061485745,0.040322382,0.040057313,-0.0064794347,0.010459608,0.063884676
0.039832022,0.01940274,-0.014923764,0.022890737,-0.007526484,0.01421031,-0.04471164,-0.03674207,-0.044665135,-0.025250686,-0.0031847362,0.044066716,-0.043913,0.009127947,-0.041166928,-0.043073922,0.03413911,-0.05811057,-0.044171106,-0.027989486,0.013755167,0.06761014,0.00066673866,0.070515685,-0.017584166
-0.023874434,-0.051117603,-0.07320521,-0.052735977,-0.05453271,0.05097846,0.046884924,-0.032175004,-0.027638284,-0.0022969793,-0.07299384,-0.0194799,-0.038081504,0.021005997,0.024651594,0.0013374618,0.0072358265,0.052316707,-0.002912153,0.0023190284,0.008957446,0.023853336,-0.019044828,-0.024172928,0.014181984
0.05507702,-0.032178912,-0.025095377,-0.046066288,-0.020663895,-0.036245115,0.0118926745,-0.033277355,-0.01386425,-0.064077765,-0.044881515,-0.07250798,0.012997716,0.014685946,-0.05400177,0.005773512,-0.0036180583,-0.02440178,-0.015425034,-0.009818384,-0.020830907,0.017240545,-0.040338926,-0.05434043,-0.04026271
