Uncategorized,bird,bomb,bullet,cage,cannon,cigar,cigarette,coins,cross,fruit,grenade,heart,knot,license plate,mask,menu,money,parachute,passports,penny,saddle,shapes,steam,stethoscope,ticket,vegetables,wheel,whip
-0.025223201,-0.05673802,0.040524445,0.031461973,0.0006416824,-0.0082493825,-0.04134862,-0.031536777,-0.03958763,0.059577733,-0.017875701,-0.058199316,0.017529458,0.072833136,0.025374621,-0.024007179,0.013426783,0.035060134,0.025862584,-0.037397314,-0.010819067,-0.028865002,0.051500574,0.015151399,0.018657643,-0.03314734,-0.004453381,-0.034969863,0.06376819
-0.010972726,-0.05370928,-0.07688852,-0.052682243,0.0197652,-0.03774333,-0.043874662,-0.06978764,-0.034327142,-0.052528955,-0.07255935,-0.06538597,-0.03692571,-0.006128768,0.0548897,0.030054923,-0.019735964,-0.071180336,-0.07260802,-0.07174512,-0.0660451,0.018016124,-0.036954354,-0.016288524,-0.05123331,-0.058942303,-0.05758263,-0.0451688,-0.04335165
0.026595317,0.06501423,0.067082435,0.04716754,0.015293992,-0.053181272,0.06781497,0.055134144,-0.0007458531,0.036100198,0.08547853,0.019183224,0.059525415,0.049077135,-0.0033513363,0.030894516,0.07830584,-0.015088635,0.039467484,-0.06373338,0.03517465,0.05893656,0.07661153,0.02608567,0.08572036,-0.036046077,0.08390585,0.07376681,-0.06338711
0.11414591,0.07604657,0.07885475,0.07482445,0.079386614,0.072518684,0.072512604,0.068014346,0.064586066,0.09684177,0.05851795,0.0635177,0.07243177,0.07866062,0.011648672,0.059721302,0.060078792,0.06473682,0.07558853,0.043617323,0.078304596,0.066766724,0.07083915,0.06546063,0.07174328,0.07069117,0.053961515,0.078645326,0.07033678
0.11169947,0.05524778,0.05063394,0.030508993,0.046827994,0.021996612,0.05427385,0.037156403,0.06872938,0.04413083,0.05962184,0.006799966,0.058719374,0.07213397,0.06852858,0.0029657343,0.04914715,0.06338104,0.0043393653,0.059633166,0.0699648,0.0130720055,0.07261117,0.07339718,0.003361034,0.07139326,0.073230304,0.063060336,0.05398054
0.08946917,0.028259166,0.024110682,0.06456613,0.07080587,0.00011915307,0.027580779,0.0037460586,0.06898418,0.008763346,0.017872732,-0.010565051,0.025622044,0.045533717,-0.020493157,-0.0101386495,0.07631037,0.012863979,0.023799289,0.05122293,0.061090622,0.026829168,0.03147836,-0.024854118,-0.052091572,0.053531528,0.0444342,0.06755593,-0.044881303
0.041736044,0.049853448,0.022347588,0.010263677,0.03533574,0.044447843,0.07306837,0.03606954,-0.016269805,0.06727076,0.0069122845,0.0035386086,0.06024313,-0.006721541,0.07193468,0.036290247,0.04683396,0.014992024,0.060966615,0.041476306,0.011290107,0.0036433,0.045597084,0.00509788,0.08081573,0.018990546,0.06828844,0.03751881,0.029070556
0.0830722,0.062087927,0.03868772,0.067732066,0.069383904,0.059918404,0.060401574,0.05033019,0.060433287,0.04460268,0.07188372,0.056207485,0.05820007,0.05803925,0.05876881,0.057068035,0.019086437,0.065117136,0.070794895,0.06199988,0.06199648,0.056501135,0.03338881,0.06600153,0.069278456,0.07560832,0.06844173,0.04254896,0.024809297
-0.0638684,0.07666296,0.069642566,0.012426481,-0.045839645,-0.056805532,0.039491575,0.057363026,0.027402619,0.023795804,-0.072965704,0.029300118,-0.000736473,0.025817666,-0.009470003,-0.03784237,0.038893424,0.037224185,0.068141714,0.004623263,0.028741607,-0.026142837,-0.010651012,-0.0024062938,0.04891425,0.0055477396,0.04211181,-0.0020167888,-0.008235088
-0.029512439,-0.001973143,0.009274802,-0.0050106486,0.004487805,0.033842355,0.026524039,-0.010816599,0.042981356,-0.0025241135,0.02622809,-0.0006991977,0.010146434,0.0059438543,0.008340055,-0.02297833,-0.017432008,-0.018824019,-0.020802865,0.03689922,0.02415816,-0.002717448,0.01666061,0.038496435,0.031199226,-0.0013695806,0.02810034,-0.012877664,0.030539941
-0.055255324,0.0543167,0.023434162,-0.07328422,0.060421593,0.07141147,-0.04962004,0.036923725,-0.07151814,0.04312223,0.04783384,0.030570632,0.029919725,-0.060244236,-0.06180233,0.0203512,0.036734093,-0.06104771,0.026712881,-0.018584915,-0.07095818,0.018255623,0.03151,-0.037392646,0.038734615,-0.0623431,0.046607334,-0.0026456683,0.023169328
0.0013979166,0.032990843,0.09399109,0.061508738,0.03480835,0.030082718,0.078750536,0.08641796,-0.050881907,0.016584182,-0.0034851925,0.0817918,-0.028107114,0.0062770494,0.047073852,0.029037336,-0.061859548,-0.027472192,0.019265544,-0.020129804,-0.072350435,-0.05463844,0.026238335,-0.060393218,-0.07792785,0.051115174,-0.053237263,-0.0009920687,0.08116464
0.011187445,-0.03417821,-0.012657819,-0.06359673,-0.026565967,-0.012411772,-0.030670758,-0.067355834,-0.06400495,-0.033591118,-0.05750705,-0.045181464,-0.04344717,-0.03414172,-0.027601717,-0.056163162,-0.037463315,-0.059635688,-0.059882708,-0.02511838,-0.059267897,-0.065248616,-0.052741036,0.013288968,0.021697331,-0.008393857,-0.056753106,-0.04928751,-0.034024935
0.031141844,0.037391935,0.07667399,0.033475865,0.037057377,0.05722523,0.032566357,0.06220343,0.059789985,0.021980923,0.0667663,0.045847118,0.04899905,0.04578597,0.066435546,0.057946492,0.07666613,0.0699175,0.043228008,0.048682958,0.024370901,-0.0072048926,0.03634966,0.07494437,0.05335979,5.872897e-05,0.04723979,0.047130562,0.05359967
-0.056844812,-0.042449947,-0.037888806,-0.03301943,-0.0666892,-0.06748525,-0.028375132,0.0058098794,-0.04338123,0.02569331,-0.08117894,-0.06673884,-0.039675675,0.03488815,-0.038554832,-0.042777374,-0.025477823,0.0015959294,-0.03146626,0.008194295,0.0057238834,-0.045080263,-0.00046634974,-0.064460404,-0.07541756,-0.05291902,-0.03897461,-0.05958066,-0.057320748
0.02287645,-0.023409843,0.05109077,0.03378254,-0.07163465,0.046115264,-0.046226796,-0.027365347,0.062461287,-0.0039055634,-0.0390295,0.05376378,-0.0022206607,0.051794875,-0.06450782,-0.006766369,-0.036653884,0.04397322,0.05030564,-0.05862102,0.0150568085,0.030438583,-0.017625932,0.010948089,-0.012010636,-0.054839298,-0.030301236,0.070612185,0.059807587
0.024602959,-0.01292259,-0.077674836,-0.033389922,0.009170928,0.031833347,-0.009246404,-0.028375989,-0.045336872,0.009331946,-0.04000087,-0.06922623,0.01570479,0.019154761,0.008685007,0.04569193,0.024967192,-0.05024114,-0.06292036,0.066781685,-0.017735478,0.067755304,0.050095536,0.071293004,-0.042858493,0.025030963,0.021489767,0.03600461,0.07747376
-0.0056629987,-0.0753423,-0.044920176,-0.044539522,0.03390611,0.02936034,0.0053939046,0.0068357503,0.058938388,-0.054363284,0.05523448,-0.008781981,-0.08762121,0.010137854,0.05167943,-0.0009835374,0.036935445,0.009273813,0.0143750915,0.013047613,-0.05483673,-0.00972065,0.0039439215,-0.044358555,-0.01877421,0.040896993,-0.023662796,0.04823436,0.021774039
-0.012524514,-0.030522157,0.044391546,0.002299933,0.06088742,-0.022366209,0.0534764,-0.033929292,-0.045508984,0.026861664,0.013148596,0.004433945,-0.0049606105,0.06107791,0.010499001,-0.0054850164,0.0053017084,-0.003210502,0.020657234,0.0187082,-0.062617056,-0.07374826,0.0690947,-0.045689963,-0.077730864,-0.032743704,0.032614008,-0.060337864,-0.048676062
0.043940168,-0.027445786,-0.0041079535,0.03690478,-0.0229778,0.0452721,0.03672038,-0.01682716,-0.08258759,-0.027683793,0.008824137,-0.027469004,-0.039335154,-0.03532263,0.023955029,0.029723376,0.06964078,-0.0789544,-0.06904003,0.027501076,-0.04646192,0.017299214,-0.058923308,-0.06781852,0.01687257,-0.035347324,-0.052168753,0.036188558,-0.04334738
-0.07541723,0.019286947,-0.03469359,0.00967811,0.020240143,0.03480951,0.038332663,0.04436334,0.0025176834,-0.030502157,-0.039063215,0.019871145,-0.06633694,0.041672558,-0.008021044,0.0099621555,-0.010061091,-0.0034569209,-0.065668665,0.04491252,0.058106937,-0.03192542,-0.03590662,0.07343097,-0.068549395,-0.044483293,0.029672937,-0.072727226,-0.052460715
0.014931697,0.035070114,-0.009197695,-0.02198929,0.034902446,-0.03468963,0.026637565,-0.022691153,0.039004155,-0.03234798,-0.08401971,-0.055987544,0.0051219347,-0.04967218,0.06665837,0.044947423,-0.038381398,0.056333214,-0.075775236,-0.043664858,0.049391855,0.07970819,0.019148163,0.029904742,0.055378903,0.0012998633,-0.08200861,-1.7025162e-05,0.02781794
0.054318912,0.00413575,0.04056864,0.03136915,-0.0036654058,-0.006113377,0.030807966,-0.0059197242,0.021567822,0.03496145,0.019287342,-0.027149789,0.055336233,0.039998397,0.045440603,0.046254646,-0.039628033,0.06731648,0.032123115,0.042866893,0.064329326,-0.0028610767,0.019244416,0.016754285,-0.0061574164,0.063005544,-0.0028515263,0.032181717,0.069213234
-0.041881338,-0.032478005,-0.0035559724,-0.052790936,-0.009326319,-0.06717798,-0.06825992,-0.039390612,-0.051097978,-0.023363877,-0.05660908,0.031688455,-0.030254647,-0.019958314,-0.0037785266,-0.018077202,-0.024383338,-0.059319735,-0.04997,-0.070489995,-0.046630427,-0.05230422,-0.073981546,-0.061764013,-0.043353006,-0.049147964,-0.078252874,-0.035028517,0.013254603
-0.02904009,-0.035200935,-0.09620153,0.034808103,0.026721854,-0.04278407,-0.07225044,-0.07156667,0.014263382,-0.0128109725,0.08267965,-0.07819435,-0.08007884,0.05283159,0.014900331,0.011240735,0.034928735,-0.010734631,0.05602617,-0.046747733,-0.034043085,0.022877032,0.0495126,-0.08529143,-0.0768503,-0.027096746,-0.0054712207,0.03648669,0.056719027
-0.045824684,-0.003875394,0.04903493,0.024537105,0.04501073,0.053228326,-0.043795437,-0.050692074,-0.008261276,-0.01860224,-0.017561955,-0.0025013923,0.00735096,-0.048800297,0.022761201,0.006120905,0.013939445,0.03880923,-0.016043,0.07729733,0.009466321,-0.0072660996,-0.019791318,0.060703423,-0.01695999,0.043678753,-0.013888275,0.04464293,0.007621825
0.035250843,-0.03059121,-0.028494036,-0.024756443,-0.027545415,-0.035532072,-0.06576848,-0.06998784,-0.04211062,-0.03817545,-0.056354884,-0.044898488,-0.026057482,-0.020960912,-0.03382348,-0.055646285,-0.023911325,-0.04502875,-0.03495512,-0.05093272,-0.052331142,-0.049367234,-0.02969911,-0.047618754,-0.05688732,-0.057779066,-0.05353639,-0.029905671,-0.017967915
-0.040332284,-0.044324484,-0.051740393,0.043923106,-0.0046004066,-0.023645658,-0.038874343,-0.0136192925,0.054579575,0.07429243,-0.08439387,-0.057584837,-0.008319657,-0.05229461,-0.0005337797,-0.033754736,-0.0025448776,-0.03653774,-0.057217777,0.07509205,0.04676332,0.013769657,0.031843595,0.0125183035,-0.0063118367,0.01599447,-0.054193087,0.06973135,-0.04318949
-0.074020356,-0.05767254,-0.0878318,-0.06114788,-0.07181676,-0.06767961,-0.070062175,-0.08044419,0.022531416,0.026830299,-0.03326226,-0.060850535,-0.0676218,-0.06291085,-0.06702301,-0.044817083,-0.017023195,-0.024848815,-0.01629945,-0.0669075,-0.07291088,-0.025392098,0.026895443,-0.052545704,-0.067769155,-0.029850945,-0.006141684,0.06025634,0.023269258
0.027606754,0.036190193,-0.052696347,0.03676578,0.07608814,0.022536317,-0.07237187,0.004773529,-0.0070046997,0.056993272,-0.0123738,-0.0438969,0.025652524,0.018903801,0.03562733,0.031828463,0.056265227,-0.029601773,0.016662901,0.056149602,0.027214674,0.07446724,0.011818813,0.009391247,0.018425524,0.0029247126,0.05521813,0.05590325,0.017950919
0.012641019,-0.055087186,0.09669083,0.09185192,0.044709995,0.083508894,0.008663983,0.00296829,-0.04353979,0.038402226,-0.010932554,0.08134363,-0.03806053,0.037383266,0.072941214,0.01871892,0.030714203,0.019676035,0.03545974,0.07608154,-0.029570207,-0.045194183,-0.038370024,-0.060695477,-0.035052806,0.07726461,-0.003134614,-0.053992398,0.08269529
-0.028594097,0.00095386856,-0.020181293,0.07303787,0.085177965,-0.018931272,-0.082593575,-0.0861985,0.022824131,-0.057987273,-0.024714528,0.024449164,-0.045239408,-0.028031683,-0.0066888616,0.050231673,-0.013197887,-0.04227409,0.037986875,-0.041447073,-0.035572603,0.07135565,0.06836996,-0.05708419,0.05716282,-0.004067279,0.047900785,0.06615072,0.03772318
0.012253518,-0.03578466,-1.0509258e-06,0.010400688,-0.011132797,-0.05742741,0.043416187,-0.05498862,-0.03651561,0.05181612,-0.043184824,0.044577267,0.040979203,0.016145764,-0.053502347,0.02352148,-0.032980546,0.05680936,0.035313364,-0.040245716,-0.056292664,-0.08084111,0.050945453,-0.06547492,-0.06610209,-0.03785365,0.0017856666,-0.03325352,0.05357398
-0.0099784,-0.048800297,0.032599967,-0.058828153,-0.018585075,0.0324092,-0.014266906,-0.0037225382,-0.02242201,-0.051816408,-0.029557455,-0.020156262,-0.046136055,-0.00987246,-0.024502713,-0.036062658,-0.009993079,-0.061953813,-0.03212146,0.019883784,-0.036691677,-0.0056052003,-0.020218074,-0.07244232,-0.014770248,-0.058644064,0.014303233,-0.018237311,0.05724635
-0.03371603,0.034960914,-0.005749296,-0.00084833975,0.06504207,-0.03712522,0.006052953,0.00044786403,-0.0055450485,0.059162375,0.030341933,0.0385024,0.019073222,-0.04022136,-0.039925076,-0.026462305,0.04242296,-0.03658992,-0.033573084,-0.054458905,-0.001342493,0.03633146,-7.2725896e-05,-0.034611497,-0.031021278,0.010301082,0.017297542,0.038051166,-0.06308432
0.018435363,0.028114947,0.03722999,-0.038613543,-0.061246876,-0.02036815,0.021908738,-0.012934724,-0.013117503,-0.07814383,-0.075273134,0.020154757,-0.015276711,7.204659e-05,-0.07303053,-0.08023401,0.025830664,0.006488971,-0.06465813,-0.05902488,0.0016749746,0.007107249,-0.056882422,-0.062221188,-0.00767193,-0.0062202686,-0.06279652,-0.03017805,0.00089265016
-0.02745573,-0.035505656,0.039182834,0.047402225,0.049955983,0.021707028,-0.04926584,0.01592692,-0.053398177,-0.03410253,0.017235719,-0.07608076,0.034030862,0.017688772,-0.052534837,0.004820333,0.06326565,-0.016374623,-0.0078064324,0.05859825,-0.071551114,0.04041312,0.029662933,0.01197106,0.02878389,0.04754217,0.053111654,-0.00013115672,0.012931026
-0.02164716,-0.039998006,0.010221769,-0.018606912,0.04840275,-0.041383002,-0.06895608,-0.043893814,-0.011731952,0.007271833,-0.021760678,-0.030190943,-0.064683154,-0.062035482,0.04618952,-0.04852616,0.04243051,-0.05014325,-0.011667665,0.060346346,-0.058648724,0.0028994654,-0.020617642,-0.021476258,-0.07313783,0.0768147,-0.021093262,0.011060951,-0.04355196
0.050423175,-0.0223551,-0.05751186,-0.05893204,-0.0379833,-0.06374955,-0.01698858,-0.006809896,0.08351571,0.045814686,0.041576628,-0.023200922,0.03208525,-0.05116323,-0.011138517,-0.06488523,-0.041144535,0.004574978,-0.027491793,-0.044294212,0.062594526,-0.03080657,-0.03719316,0.028923001,0.012887575,0.04953147,-0.01468849,0.029031303,-0.028500887
0.063743144,-0.0033154467,-0.0072043636,-0.004897218,-0.005661653,-0.01682541,-0.008571941,-0.052167732,-0.0063889553,-0.008462575,-0.00051858876,-0.053613704,0.01536822,0.011613464,-0.03023544,-0.062674575,0.017366553,0.013322464,-0.029785536,0.056722745,-0.0055164304,-0.008977864,0.047965635,-0.031910084,-0.046261556,0.040766727,0.023078248,-0.00088660023,0.026327416
-0.057072423,0.034803234,-0.0015966499,-0.0018778129,-0.04692162,-0.061563123,0.08270386,0.05538248,0.018513577,-0.012923632,0.0597564,0.031897552,0.0040360563,0.065965995,0.02628392,-0.067839414,0.0061636087,0.025511423,-0.052271027,0.074017935,0.015184768,-0.033045344,0.019351399,0.05738013,0.00606787,0.08450404,0.05292588,0.019014625,-0.030671531
0.017091751,-0.072301514,-0.03514421,-0.040437005,-0.027176077,-0.036182825,-0.016329814,-0.032577597,-0.008934078,-0.032312416,-0.029048612,-0.055949837,-0.05674944,0.024177479,0.06308363,0.028539145,0.03574811,-0.025161294,0.013850927,0.023318194,-0.03279974,0.019330943,0.02845041,0.06740372,0.051553033,-0.0066665728,0.009750756,-0.033849895,-0.014068596
-0.07982838,-0.0048461314,-0.0455876,-0.023623401,-0.04768493,0.037354838,0.015887808,-0.024263369,0.04713934,0.021696959,-0.018604914,-0.023952452,-0.029965509,-0.015746001,0.039000876,-0.006857676,0.047231544,0.012227703,-0.022331227,0.013294747,0.010897088,-0.014582123,0.077734046,0.013632254,-0.008756523,0.026967688,-0.05223832,-0.007995926,-0.013165471
0.06930937,-0.033743948,-0.055140093,0.016134115,-0.059856888,0.024473174,-0.042781096,-0.06231881,-0.07145692,0.007193174,0.029475268,-0.03694137,-0.07393374,-0.05132104,0.07243766,-0.044274215,-0.025272181,-0.06341399,0.024850028,-0.015269765,-0.054211788,-0.060559005,-0.034311,-0.018795084,-0.026976807,-0.0765962,0.021429265,0.028016835,-0.02153864
-0.069635734,0.04621082,-0.020455768,0.038015652,0.019210694,-0.022669245,0.00783124,0.020705389,-0.012597175,0.004065092,0.03545224,-0.013693437,-0.0006787382,-0.03414175,-0.045097444,0.0137347635,-0.052089293,0.012542676,-0.026393844,-0.06925671,0.009206373,-0.011931364,0.038892806,0.04928663,0.010209442,-0.05714075,-0.058911193,-0.05288861,0.06350624
-0.0103936335,-0.010139811,-0.04831572,0.007326416,0.021362947,0.010558704,0.022490934,0.019215425,-0.036935758,0.0065593068,-0.02532311,0.042901248,0.060310747,0.030415803,-0.0030469138,-0.06410402,0.020135336,0.056964133,0.0729887,-0.04063884,-0.07595177,0.011266002,0.038359676,-0.05969684,0.011366669,0.05796948,0.00541379,0.0058412245,-0.04888889
0.03527645,0.044690214,0.055581722,0.0010360198,0.04854537,0.05732659,-0.033528823,-0.02931366,0.048488256,-0.0095419735,0.026007947,-0.024278821,0.022050485,0.06719773,0.012815012,-0.034541417,-0.025655635,-0.052299153,-0.033513166,0.025766948,0.053804416,-0.038970448,-0.04851052,-0.043495867,0.030566618,0.03498613,0.007265105,0.017261077,0.01631119
-0.014898644,-0.0010784146,0.06494312,0.047023434,0.05988262,-0.0036257284,0.012947442,0.013664372,0.05840837,0.01754234,0.06204325,0.06235895,0.007777118,0.059926473,0.025284281,0.020344093,0.04013138,0.053644907,0.02675299,0.03905661,0.05345943,0.029301936,0.07876105,0.06954646,0.076250866,0.0253615,0.020526918,0.04292538,0.07005844
-0.0069790515,-0.084512144,-0.022747163,0.022927776,-0.050091315,-0.05563508,-0.07871707,-0.044198852,-0.034469996,0.0009654339,0.017126214,-0.07726069,0.024744067,0.012046632,0.037137505,0.0198523,-0.0012304016,-0.026950628,-0.056795903,0.07058701,-0.012161841,-0.035290807,0.008074194,0.018555654,0.009623972,0.04874363,-0.044899736,0.05315187,-0.024433222
0.015474904,-0.035736788,-0.05382331,-0.07299734,-0.024719333,-0.015495627,-0.04178922,0.0030609348,-0.0060662953,-0.0043229857,0.002423858,-0.029069534,0.010133806,0.0013840559,-0.06093669,-0.022019653,-0.051595684,0.015426244,-0.016192708,-0.044691026,-0.022430671,-0.063248836,-0.01372158,-0.029095983,0.009895466,-0.058748353,-0.04924945,-0.043681826,-0.0023005097
-0.051722176,-0.033785827,-0.051822223,-0.017834036,0.0011359436,-0.06473954,-0.019346802,-0.05383895,-0.031116558,-0.027630104,-0.07443553,-0.02420812,-0.082079016,-0.06155673,0.047855962,-0.02887628,-0.01783739,0.01745006,-0.021839289,0.031359177,-0.04083191,-0.061930615,-0.026060278,0.015318181,-0.056398116,0.03296257,-0.0056910967,-0.021117037,-0.027760675
-0.030680943,-0.083620965,-0.02403067,0.029868376,0.07027113,-0.06025448,0.040030144,0.068981834,0.041138846,-0.027241724,0.04977623,0.033908073,-0.029695882,-0.03809492,0.07813989,0.029575806,0.053862672,0.042266637,-0.025516028,-0.031862114,-0.005421693,-0.03737045,-0.03816068,-0.06218972,-0.047539167,0.008282129,-0.03903218,0.07016903,0.0619179
0.07816484,0.029402109,-0.0035095105,-0.017939901,-0.009760675,-0.053136785,-0.02263396,-0.07136832,0.03763676,0.027021864,0.07122336,0.059775773,0.02323249,0.07540925,0.066227175,0.070537664,0.030612428,-0.011303026,0.04249044,-0.05349617,-0.019056825,0.059409633,0.05404991,-0.0036532676,0.029786896,0.012128111,0.01654288,0.074991874,0.051375534
-0.014474985,0.03446494,0.015501427,0.03727196,0.013105757,0.009726975,0.03897042,0.07513784,0.040144056,-0.015904984,0.019649103,0.05098827,-0.015642019,0.042902038,0.049128033,0.070272855,0.058254432,0.041092724,-0.014356406,-0.009723071,0.009163048,0.04307414,0.036778476,-0.019457005,0.061422914,0.030967942,0.022999821,0.05020818,0.06788366
0.010798975,0.0023159615,0.009117689,-0.03527507,0.07610258,-0.028665984,-0.01678327,0.013674943,0.03455701,0.048794102,0.03808546,0.07360339,-0.04609512,-0.06609108,-0.0071430886,-0.03235102,0.0076304404,-0.051496383,0.03784657,-0.079304434,-0.052959103,-0.02543344,-0.058643695,-0.03539667,0.01158026,0.039208677,-0.022886198,0.031365823,-0.0045273765
0.037558585,0.062303733,0.045475792,0.07791401,0.003937342,-0.03207339,0.047078684,0.06260854,-0.004366351,-0.079346016,0.006954085,0.056510683,0.032436877,-0.0040102373,-0.006511575,0.016619096,0.036808763,0.05650038,0.07540973,0.05341336,0.024589604,-0.018346995,-0.06276098,0.04456665,-0.004560141,0.054597005,0.043409996,-0.04071068,-0.0015211594
0.046604134,-0.07302669,0.040540434,-0.026153103,0.022216612,-0.035807077,-0.00073892204,0.044597283,-0.016093004,0.0012185948,0.036154136,0.00017458155,0.0038378357,0.0030330312,-0.046581842,0.04918794,0.008229586,-0.024895089,0.016789146,0.014577449,-0.044641275,0.04785287,0.010725824,-0.03694249,0.06569383,-0.040586088,0.046791222,0.03432031,-0.0009207764
0.013857842,0.0013519333,-0.054369,0.06673887,0.027003855,0.02550326,0.085334234,0.086920746,-0.0051997704,-0.050838772,-0.061078336,0.033034697,-0.050044626,-0.044347506,-0.022074968,0.027297452,-0.06721263,0.019868134,0.061139338,-0.073803626,0.014018987,0.0042300387,-0.030812565,-0.08029743,-0.05962797,0.023213346,-0.085904695,-0.0054711495,0.017325256
-0.068589844,-0.03195478,-0.0025185053,0.03872505,-0.027018959,-0.07317032,0.023178058,-0.015367557,-0.027683983,-0.018751498,-0.023224005,0.0569155,0.023416396,-0.014634503,0.036370397,-0.017128168,-0.051137157,-0.010249313,0.03888661,0.023390274,-0.03217782,-0.058867157,0.016370943,-0.03911067,0.0520613,0.0009639505,0.028510962,0.032359265,-0.034324374
-0.00401027,0.040391766,0.05087762,0.032608546,0.0032628474,0.010992964,0.059105933,0.030655345,-0.031465147,0.029637614,0.07010293,0.07496676,0.064579725,-0.031271517,0.05971977,0.028535273,-0.029193802,0.0625912,0.07262354,-0.05790059,0.06603107,0.025937362,0.02800731,-0.054096054,0.0055421395,0.013718615,0.024267161,0.04669824,0.032142963
-0.051307112,0.009043877,0.0015818459,0.022253005,0.045545053,0.009840145,0.024690269,0.03384034,-0.0027631493,0.008103135,0.046341814,-0.013054331,-0.01629585,-0.016492529,-0.05820696,0.0019730353,-0.04481219,-0.045988157,0.049922276,-0.0020827113,-0.043857433,0.059387457,0.018046107,-0.04140307,0.035098568,-0.057047624,0.07180143,-0.008766295,-0.0001988091
-0.04726187,-0.029589081,0.04426146,0.021853806,0.042458918,-0.025360556,0.06026165,0.015558783,0.033401795,-0.021003217,-0.03757884,-0.049468085,-0.033021834,0.023431873,-0.042062376,-0.004324255,0.037937853,-0.032725193,-0.06741644,0.014397719,0.0010377315,-0.017904347,0.057304896,-0.054770608,0.010002278,0.051069852,-0.063983425,0.010652787,-0.047663037
0.051413976,-0.009688093,0.066083595,0.074074365,0.06049746,0.03375573,0.08425153,0.0860761,0.046242245,0.0203103,0.027993193,0.037076812,0.041616447,0.059633847,0.013546652,0.026526444,-0.0035021938,0.055467717,0.007961499,-0.011378416,0.0095441025,0.03924959,0.018784543,0.03527935,0.058269076,0.052436575,-0.026920896,0.044322282,0.076262414
0.0608328,0.080299646,0.06298248,0.08501996,0.069816194,0.038183566,0.059812166,0.073813945,0.04574764,0.0356234,0.06641787,0.022200812,0.074537486,0.0828213,0.015888002,0.062055692,0.0721104,0.081107765,0.07806702,0.060237445,0.07754958,0.07892905,0.07396215,0.05459682,0.07198235,0.027420446,0.049756102,0.075159624,-0.0011072285
0.013231682,0.010059623,-0.011915788,0.012127242,0.0319152,0.05953435,-0.029512746,-0.0056781326,0.05328254,0.017660297,-0.03602568,-0.038960617,0.015683455,0.0044856193,-0.012297776,-0.023464039,0.052073173,0.048072964,0.018040696,0.04545357,-0.005797156,0.033857483,0.026445404,0.06511565,-0.06528329,0.05008074,-0.015271133,0.053919878,0.012035255
0.019156422,0.045661878,0.047685906,-0.038130566,-0.005749797,0.057678036,-0.03713102,0.057282984,-0.004864587,0.060744226,-0.0050758542,0.035580743,-0.019197302,-0.008063575,0.050799616,-0.06909994,-0.013215022,-0.0041626394,0.0080268355,0.027344273,0.0050204066,-0.0591704,0.04293536,-0.0734002,-0.027347445,0.025418486,-0.006634072,-0.014965634,-0.06996626
-0.106523424,-0.061025925,-0.0197837,-0.05162056,-0.0574481,-0.076249056,-0.052662235,-0.0789034,-0.050975353,-0.08805517,-0.08431541,-0.023270838,-0.07733338,-0.07335109,-0.06416729,-0.056775298,-0.09217887,-0.08677182,-0.069626845,-0.0748253,-0.0039840927,-0.01923744,-0.068573,-0.073458984,-0.022071777,-0.072004534,-0.06393081,-0.065961435,-0.07488844
-0.0011623807,-0.020706605,-0.022101229,0.005568328,-0.060220465,-0.01840132,-0.08196696,-0.08489218,-0.0796031,-0.058883436,0.05291193,-0.058412913,-0.021467185,-0.009778034,-0.0064200633,-0.04236187,0.005081008,-0.03551776,-0.030452717,0.02602609,-0.058634,-0.05860315,-0.044331137,0.009701483,-0.030520141,0.017769301,0.075690076,-0.07369649,-0.029141264
0.033892922,-0.041994542,-0.0102602625,0.0061279335,-0.032929003,-0.044960283,-0.04870001,-0.06419843,-0.053612106,-0.003332987,-0.021853372,-0.060714252,-0.01629944,0.0023270766,-0.048604533,0.009761279,0.08043684,0.04353346,-0.03206271,-0.029213276,-0.0447009,-0.06862179,0.029848792,0.00887285,-0.06450733,-0.022539522,-0.057667177,-0.0100604445,-0.029672526
0.012104457,-0.041122667,0.027605416,-0.0471719,-0.050225005,-0.015976558,-0.050069526,0.014430035,-0.007373996,-0.0044526104,-0.035281695,0.03207241,0.01862888,-0.03340989,-0.021602131,-0.053004242,0.022169692,0.009975399,-0.05277925,-0.00022643308,0.0781692,0.009303757,-0.001650073,-0.02310056,-0.0014047981,-0.0039981147,-0.031831224,0.009438553,0.023828967
0.060749028,0.022001587,0.026379146,-0.052548997,0.0043529104,0.032226685,0.011520478,-0.010418094,-0.03517458,0.0032030393,0.042814877,-0.021803472,-0.005123472,0.05044502,0.00805881,-0.04815988,-0.07000377,-0.029872296,0.016550398,-0.020706737,-0.05726642,0.040942054,0.02095005,-0.019849556,0.014649248,-0.028869977,-0.009473642,-0.020972455,-0.009610765
0.04742101,-0.0030804297,-0.07610248,-0.039832372,0.009503436,0.022936825,-0.03729338,-0.08183273,-0.030002868,-0.07363625,-0.02952885,-0.056475956,-0.04120662,-0.012682661,0.04010064,-0.007165521,0.014586186,-0.032050055,-0.04450999,-0.0793738,-0.007953605,-0.034803122,-0.07101774,-0.015899913,-0.028389022,0.0034893875,-0.07394072,-0.025362158,-0.051243562
