musical instrument,accordion,banjo,bell,clarinet,drum,flute,guitar,harp,jukebox,microphone,piano,record player,saxophone,speaker,tambourine,trumpet,violin,whistle,bagpipes,cymbals,harmonica,xylophone
0.002639646,0.019668197,-0.073809996,0.05848709,-0.057690848,-0.077289395,-0.012409702,-0.043553073,0.040913787,-0.06463881,0.049540818,0.002428183,0.045221627,-0.02904033,0.010694854,-0.06898999,-0.013650268,0.0718692,0.026300946,-0.002096428,-0.068602145,-0.027777687,-0.04710728
0.03944295,-0.009357893,-0.0309433,0.009701448,0.000491153,-0.025520759,0.03234841,0.044685904,0.046434432,-0.03389657,-0.035328403,0.03458096,-0.03445227,-0.036046132,-0.078899354,0.026567506,0.001025504,0.006989734,-0.02135107,0.021948686,0.054592874,0.005917545,0.024230935
0.002437572,-0.032724883,-0.007040684,-0.030100463,-0.031968713,-0.04750297,-0.039577764,-0.021432014,0.018798262,-0.019712638,0.01491753,-0.055346243,0.001308877,-0.037267826,-0.01347826,-0.061369102,-0.06950144,0.001556259,-0.032225598,-0.029079413,-0.048338298,-0.01854072,-0.028902408
-0.030961651,0.03903316,-0.045207348,0.06623778,0.053825464,-0.021657083,-0.018431354,0.004171442,-0.07780034,-0.042000055,-0.07849271,-0.039881498,-0.071184635,-0.009711266,-0.034011558,-0.047535237,-0.010994981,-0.052485313,0.036509547,-0.072044164,-0.04497077,-0.025520882,-0.028708288
0.059716627,0.07350237,0.07474909,0.023062982,0.062687114,0.030987391,0.040507026,0.04975514,0.049472008,0.06728597,0.08037351,0.033730466,-0.05111203,0.03627289,-0.009175022,0.083086446,0.024406433,0.06874471,0.023514053,0.057818808,0.079290725,0.04790564,0.07349308
-0.035305,0.06562148,0.022714488,0.00292013,0.042760935,0.006768857,0.019938508,0.03010236,-0.007262585,0.01898867,0.04531536,-0.00188011,0.03920671,0.007203281,0.061823282,0.022542443,0.04241327,0.043883193,-0.020961512,0.01691853,0.044032753,0.035854332,0.05167272
-0.008943643,-0.015051037,0.06875296,0.075095564,0.053952258,-0.04845238,0.073664665,0.019890843,0.07657269,0.024710346,-0.0436573,0.06536619,-0.07660242,0.029506413,0.017208805,-0.044460062,0.060791176,0.05836967,0.004317373,0.062105857,-0.03510194,0.019997062,0.023356799
0.002415907,-0.015512235,0.008285004,0.001995557,0.047124848,0.009302476,-0.054360133,0.06474595,-0.07220089,0.05978472,0.03186051,0.06997327,0.060564194,0.070918575,0.048425496,-0.048673782,0.001139444,0.043161232,0.05399451,-0.03470973,-0.050312143,0.020799825,0.066604905
0.011681833,0.002890135,-0.057647582,0.03131805,-0.022692496,0.05293781,-0.002621509,-0.050155304,-0.04798552,-0.03479633,0.063368164,-0.055624705,-0.046607416,-0.048232034,-0.005127512,0.048036918,0.03179138,-0.040700275,-0.068415016,-0.029216375,0.011677839,-0.0448025,-0.020312428
0.018566137,-0.02119538,-0.011064011,0.02631045,0.039574593,0.02322388,0.063327834,0.017708454,0.002573846,-0.001355152,-0.06405286,-0.044280406,-0.0157294,0.06293843,0.052969504,0.005724533,0.00543473,0.001860458,-0.045056213,-0.021398043,0.02888659,0.05554995,0.041860696
0.054090608,0.018002497,0.037800286,-0.031321187,-0.037516844,-0.033227894,0.010613445,-0.03426258,0.034499615,0.004673444,-0.014590478,-0.016236346,-0.03472488,-0.028714057,-0.024002397,0.022703791,-0.03616431,0.004967929,-0.01164491,0.03697072,-0.039077427,-0.007402693,0.00633054
0.0691624,0.004434898,0.045650423,0.025335152,-0.001540006,-0.004044449,-0.02590904,0.0727359,0.032969225,0.08839008,-0.055211846,0.03786221,0.0559014,0.00573053,-0.009972797,-0.018948307,0.000399997,-0.034027793,-0.02264946,0.062102113,-0.041453645,0.06471988,0.022226581
0.05478427,0.05050864,0.07169645,0.009167016,0.05056005,-0.002571822,0.042942397,0.03401915,0.05168552,0.048570983,-0.04179257,0.049683284,0.012687468,0.049061183,-0.043429505,0.045509033,0.018592628,0.06304004,0.013301102,0.065321885,0.04298324,0.0458146,0.068234414
-0.037634436,-0.06823725,-0.07552795,-0.049017034,0.008156538,0.013209141,0.034415014,-0.007173205,-0.02887672,0.021514226,0.017761229,-0.035723627,0.008926257,-0.027799355,0.023682369,-0.047916528,-0.052374654,-0.046792783,-0.064612955,-0.058012594,-0.00986804,0.019530162,0.045742836
0.07022148,0.06314719,0.06743783,0.058493532,0.05780506,0.037552387,0.06514984,0.071390465,0.0707424,0.062953286,0.0723804,0.07780038,0.07516269,0.07770859,0.05610037,0.045986503,0.06546819,0.073356576,0.08090938,0.07365028,0.047847625,0.07481505,0.072373934
0.06282761,0.075643845,0.074930534,0.03981936,0.07236234,0.08268131,0.07642962,0.075917855,0.07148257,0.022632193,0.041033503,0.07195087,0.07915652,0.06988136,0.030079871,0.07325336,0.06366254,0.07417701,0.075428456,0.012242331,0.07212503,0.07021824,0.071432196
-0.08156511,-0.072500035,-0.07136598,-0.03326042,-0.07428001,-0.03091357,-0.07424786,-0.08403054,-0.060618233,-0.08832455,-0.08049444,-0.077002,-0.06428399,-0.07721577,-0.07975433,-0.09353762,-0.07023746,-0.07254617,-0.03758575,-0.08107927,-0.07998273,-0.07464828,-0.07882389
-0.055995114,-0.07186861,-0.0611936,0.009009968,-0.03268241,-0.045039427,0.03741097,-0.018730402,0.00994729,-0.050036807,0.06257766,-0.017445825,0.027923783,-0.0751877,-0.07870227,-0.04818905,0.03604737,-0.0753464,0.050855324,0.030454408,0.023074934,0.002136132,-0.06495763
-0.05900182,-0.012202342,-0.035341974,-0.075413875,0.004278201,-0.077245705,0.004137882,-0.059317257,-0.029467596,-0.022298018,-0.06828984,-0.03574758,-0.006617219,-0.012335409,-0.058842007,-0.045275733,-0.000965362,-0.053686514,-0.07869612,-0.05592344,-0.06224655,-0.057416286,-0.07421124
0.022619603,-0.001008156,-0.043092914,0.057065766,-0.055031147,-0.034214474,-0.008162476,-0.03134935,-0.015029532,0.004114453,-0.033963844,0.015522815,0.047726095,-0.036189113,0.014818111,-0.06950049,0.030812012,0.000872742,0.059460294,-0.006940607,-0.06250466,-0.05644427,-0.029814638
-0.010913587,-0.023296626,-0.019828213,-0.035104055,-0.07672107,-0.049001254,-0.06604506,-0.045090307,-0.061794896,0.07968282,0.012215034,-0.031089094,-0.045070115,-0.06981594,-0.06940276,-0.06592015,-0.06150337,-0.055293653,-0.036640592,-0.06492052,-0.07569875,-0.059952177,-0.011380178
0.017395426,-0.07615928,-0.055765543,-0.009698319,0.007129731,-0.04695359,0.044143748,0.02622867,0.04406955,0.000541703,-0.030350357,-0.020977966,0.012577637,-0.03997196,-0.049497224,0.015246742,-0.035090644,0.03156569,-0.016136432,0.011931165,-0.047064204,-0.056665454,-0.053812657
0.03281248,0.024987556,0.015619258,-0.008072075,0.049060747,0.053901903,0.031387832,0.036868613,0.003591736,-0.042623628,0.011073678,-0.000381658,0.0338271,0.056783594,-0.025094906,-0.004089231,0.035294157,-0.038150635,0.02343143,-0.027830051,0.047443118,0.036295608,0.042574275
-0.055683203,-0.05246519,-0.003231746,-0.047238555,-0.049358156,-0.029667351,-0.07183489,-0.014112768,-0.08352488,0.03861523,0.003399442,-0.030613879,-0.012376059,-0.035254814,-0.031617414,-0.06792666,-0.007972945,-0.07294226,-0.060401667,-0.080328576,-0.057995994,-0.051934127,-0.07377339
0.06490041,0.030091804,0.008132066,-0.019553501,0.06633805,0.047592495,0.04935363,-0.00425388,0.029742932,-0.012901169,0.03803897,0.047966316,0.007792975,0.060436107,-0.042538654,0.006426826,0.05755329,0.018667111,0.05543311,0.000970024,0.05840221,0.0703276,0.06855781
0.054667868,-0.06604438,-0.043739535,-0.036817428,0.033698596,0.07725813,-0.02575974,0.04593118,-0.015464824,-0.04336757,0.031147582,0.0387237,-0.00975011,0.061417345,0.05527162,0.033297252,0.014281171,0.060947113,-0.027458226,-0.056109555,0.05086275,-0.049368314,0.05566246
-0.04421554,0.033918377,0.031960577,0.02956057,0.037351478,0.029609356,0.05682062,0.035201076,0.036399316,0.05529699,0.019173846,0.04895444,0.015643066,0.057618078,0.02830593,0.043879732,0.059392013,0.045254763,0.050160997,0.001830336,0.005865356,-0.013681632,0.06021546
-0.05281306,0.02190448,0.004613716,0.003443694,-0.000969214,-0.055064958,0.006507024,-0.048420798,-0.008284959,-0.04512087,-0.07109505,-0.04009707,-0.066549115,-0.011350933,-0.015189325,-0.0377832,-0.032551337,0.022304174,-0.032533325,-0.05812114,-0.04550462,-0.019661192,0.07126433
0.02504479,0.054780707,0.013516922,0.027178338,0.030401107,0.04416925,-0.044590488,0.014636401,0.067817815,0.071398966,0.02923385,0.017747035,0.07585645,0.012808736,-0.002959689,0.05977763,-0.038289476,-0.013469773,-0.02484992,0.043313503,0.054681458,0.061701965,0.042635735
0.011726552,-0.03457588,-0.054527253,-0.042371485,-0.003863172,-0.011639115,-0.04440373,0.008364501,-0.05167644,-0.026064022,0.041804332,-0.025038438,-0.031638347,-0.029408485,-0.014910379,-0.036220044,-0.043457013,-0.056018166,0.015243089,0.002016427,-0.044482447,0.020357972,0.0489552
0.000189344,-0.050623965,0.06740145,-0.018914508,0.016579455,-0.008652487,-0.006736536,-0.021706665,-0.017284486,-0.047778722,0.01212058,-0.006892721,-0.05339193,-0.06516833,-0.061759144,-0.008980066,0.02458233,-0.004384946,0.040011927,-0.0597765,-0.033453,-0.023857845,0.027966246
0.050419588,0.005706252,-0.06258171,0.053771965,-0.002883774,0.018335233,0.036358994,-0.039195076,0.047751274,0.025666684,0.04452454,0.004777585,0.06996578,-0.039058447,0.06648702,0.006394062,-0.03918829,0.008367161,-0.053486016,-0.000395448,-0.019763632,0.042387255,0.050853908
0.01573859,-0.058828317,0.062154196,0.06810804,-0.04084171,0.003330026,0.026705014,0.05013356,0.07068655,-0.04696766,-0.016890097,0.008101428,-0.032572836,0.006409276,-0.05909512,0.035316575,0.04818935,0.05211293,-0.045959,0.050291818,-0.009093025,0.043252036,-0.038697757
-0.036222544,-0.028233211,-0.036750272,-0.061330084,-0.017706469,-0.010606865,-0.018451547,-0.023278108,-0.029182103,-0.040579125,-0.04627784,-0.007440463,-0.06863243,-0.020524114,-0.055340268,-0.0331384,0.010473003,-0.02405996,-0.03665632,-0.03000933,-0.02760272,-0.05927,-0.04743787
0.052886795,0.019151898,0.0731732,-0.004141601,-0.018464739,0.056748122,0.05959761,0.005234177,0.050213292,0.003756234,0.06645016,-0.018909674,-0.037813306,0.011025831,-0.026562035,0.07237456,0.07274654,0.04054566,0.06336647,0.047082357,0.04058018,-0.008481369,0.046932794
0.01895885,0.02634756,-0.033690773,-0.009759696,0.026139237,0.038492884,-0.009718308,0.04178395,-0.06447874,-0.04215952,0.04717005,-0.003401053,0.06980729,-0.005815083,0.029944958,0.021741299,0.003905565,0.018531382,0.036502,0.04324349,0.06650734,-0.033384718,0.03399521
0.027284374,-0.00638898,-0.045949403,-0.001723625,0.039216578,0.017724462,0.038720407,-0.032004897,0.00630713,-0.08062786,0.011464872,0.029108427,-0.036191873,-0.011001791,0.021292098,0.028800521,0.00314221,0.015367767,0.057228934,0.044526216,0.024890436,0.053746175,0.048296377
-0.027866118,-0.03069036,-0.017635023,-0.035370946,-0.036990207,0.014639406,-0.043863896,-0.025884623,-0.024527295,-0.048270136,-0.028842244,-0.002310197,-0.041003708,-0.03587075,0.04129422,-0.032327123,-0.038930826,-0.042379286,-0.052306127,0.003437068,-0.03806124,-0.05215518,-0.016257968
-0.02096909,0.003664287,0.024130503,0.045906432,-0.024605619,0.055289056,-0.000815437,0.036792323,-0.003373133,0.05014709,-0.074730046,0.023139352,0.020541191,-0.058028415,-0.082097344,0.02447119,-0.010233454,0.030901372,-0.02820959,0.056228478,0.045578793,0.017474018,-0.009448355
-0.034916386,-0.0212029,-0.008983256,0.07524604,0.000743046,-0.036207337,-0.0677664,0.05824916,-0.052303515,-0.020022616,0.013952637,0.021755757,0.005220523,-0.051615823,-0.03921153,-0.05523028,-0.06441325,-0.039905164,-0.04511075,-0.07271477,-0.042086046,-0.075021125,0.05563248
0.010383337,0.05875509,-0.014830903,-0.037255783,0.052449036,0.027803158,0.040722672,-0.0229077,0.018550334,0.0185367,0.03449849,-0.027628278,0.001347224,0.011271739,0.03698182,0.02714541,0.009774584,0.03245231,0.06360308,0.026121557,0.025865786,0.044836752,0.012579285
0.026688138,-0.06902876,-0.001427037,0.014502618,-0.007897959,0.049425248,0.07320273,0.021094704,-0.048911568,-0.0544253,-0.04583785,-0.05239208,0.06414376,-0.018753653,0.02719556,-0.031996477,0.07101833,0.022686675,-0.04207362,-0.04643185,-0.000683733,-0.06647413,-0.006621135
0.073879994,0.07745779,0.07828172,0.054529775,0.06838549,0.061321694,0.07339885,0.07992309,0.08599301,0.028115062,0.06843533,0.07933025,0.014040357,0.047035523,0.030690314,0.08694206,0.07835057,0.07726194,0.0835557,0.06367615,0.07506209,0.075134814,0.07885297
0.030680407,0.04109887,-0.07023211,0.01418818,-0.023222081,0.044792335,-0.019668782,0.031862378,-0.05206139,-0.014890023,0.035401724,0.000948802,0.000474053,0.00235007,-0.035436135,0.03308496,0.053776566,-0.030276533,-0.030726293,0.005603823,0.034545403,0.056832276,0.005108177
0.021196855,-0.054766968,0.003473971,-0.04627073,0.020222452,0.04807388,-0.020438341,-0.038245104,-0.01140461,-0.0260377,-0.055720456,-0.008885316,0.06785348,-0.05327135,-0.08106308,-0.029748665,-0.04654272,-0.03329948,-0.017914152,0.06357486,-0.056348618,-0.018230876,-0.010455235
-0.026675439,-0.011380937,-0.01958757,-0.038048353,0.027313503,0.04425598,0.039890744,-0.030363098,0.014311158,-0.054877598,-0.0361926,-0.03194083,-0.03513485,-0.030707182,-0.046026953,0.022733172,-0.050426863,-0.060073715,-0.00298491,-0.057112433,0.03236442,0.023126408,-0.022730628
-0.06765282,-0.07208708,0.014984543,-0.05692916,-0.06665737,-0.001923966,-0.066178836,-0.011665427,-0.025401311,-0.000434115,-0.006887397,0.030710794,-0.03204899,-0.053024877,-0.05079906,0.049043622,0.009462078,0.004712967,0.043144364,0.03489625,-0.05747272,0.013918803,-0.024264554
0.08062315,0.08137295,0.041582983,-0.052787375,0.075200565,0.06347826,0.07501377,0.084001936,0.062357493,0.08874551,0.052434035,0.07371602,0.08097826,0.07446359,0.04257877,0.09528195,0.06410288,0.06342446,-0.000929986,0.078784175,0.08196476,0.07300608,0.031708576
0.002056242,-0.040389843,-0.053419504,-0.042848233,-0.024033373,-0.04740126,-0.042887412,0.019756246,-0.049589377,-0.05688651,0.03947354,0.01713992,-0.04249857,0.005965802,-0.017060444,-0.04317619,0.027367702,-0.032847766,-0.015892655,0.02815109,-0.025408346,-0.03171116,-0.003940036
-0.03864615,-0.063801,-0.048225615,0.001149058,-0.039293166,-0.05119488,-0.030705923,-0.048610143,-0.044857908,-0.015227245,-0.044598024,-0.0688982,-0.003844392,-0.048267964,-0.009323621,-0.060444973,-0.05209069,-0.061774652,-0.025006514,-0.05287244,0.009288128,-0.008363562,-0.050141517
-0.029261144,-0.060321484,-0.039833132,0.002945473,0.00075082,-0.044697445,0.017000485,-0.052208472,-0.021895042,-0.044090547,0.002961371,-0.03702938,-0.028111346,-0.006757512,-0.016380817,-0.049795203,-0.010983679,-0.021652056,-0.01857342,-0.060227558,-0.054132678,-0.037053138,0.026172847
-0.03188522,-0.0318494,-0.057783913,0.010586849,-0.061181076,-0.04937033,-0.07466393,-0.06453594,-0.068408936,0.035181995,0.046753984,-0.068537235,0.02299978,-0.02947934,0.011220252,-0.054532684,-0.042874843,-0.066418655,0.040098146,-0.048607845,-0.056302063,-0.04620075,-0.05827168
0.003648548,-0.005644953,0.024213253,0.028092004,0.029603412,0.03911111,-0.002230741,0.005714438,-0.001692003,0.027563572,0.018063417,0.053188447,-0.039717708,0.010428514,0.04893998,0.009198564,0.005240351,0.004777878,0.060980916,-0.01073487,-0.049140956,0.02161442,-0.037584152
0.043278918,-0.023316942,-0.041383367,0.04803235,-0.011076368,0.061448906,-0.008936787,-0.000876938,-0.008078551,0.03529565,-0.006309318,0.020630175,-0.000164269,0.016436493,0.021456582,0.028631274,0.028146958,-0.06595972,0.03356678,0.011224496,0.042751405,-0.007598153,0.04012821
-0.010923866,-0.044689372,-0.045109242,-0.046742022,-0.04387286,-0.062032368,-0.00904327,-0.060572702,-0.02302485,-0.06060735,-0.051834926,-0.07109639,-0.06775571,-0.057403486,-0.0665618,0.046939213,-0.05145927,-0.04649983,-0.04234385,-0.06183146,-0.016113665,-0.0659066,-0.018201835
-0.03835111,-0.0031116,0.027839541,0.036655374,0.003734311,-0.014024918,0.014130692,-0.002934047,-0.04404262,-0.031571828,0.010887584,-0.02391917,-0.007776146,0.019921355,-0.024395738,-0.015495311,0.04181497,-0.020543627,0.05197936,0.034025826,0.04059043,0.009100613,0.008446977
0.060052317,0.08168524,0.07882759,0.083891384,0.07610845,0.08969876,0.070366874,0.084644765,0.08938594,0.088634856,0.08319894,0.08030342,0.06116361,0.07724591,0.098394096,0.096524596,0.081078604,0.07779827,0.08413106,0.081263706,0.08307992,0.077031754,0.07949863
0.036115307,-0.013532007,0.056970987,-0.052151673,0.05189785,-0.036521655,0.054338355,0.068243824,0.04298191,0.011030651,0.001993414,0.060914524,0.05106083,0.053184405,-0.025348626,0.04160971,0.06742198,0.06805538,0.02668653,0.018366521,0.05752466,0.018150277,0.028049672
0.014601789,-0.03440453,-0.028766437,0.003090836,0.043892413,0.010106108,-0.040934768,0.016246837,-0.035074163,-0.07740686,0.046764005,-0.031148182,0.006111816,0.03419668,0.02799843,-0.06254441,-0.0212245,-0.05968193,-0.081870526,-0.057914946,-0.031657837,-0.045298003,0.040047757
0.053393457,-0.017502043,-0.045854732,0.056668155,0.004000642,-0.060213115,-0.014449155,0.057891067,-0.043899428,0.044551622,-0.020293372,0.04757512,-0.010684492,0.019957723,0.021529894,-0.051091958,0.015678778,-0.005022937,-0.05976658,-0.012882593,-0.0417515,-0.014359687,0.055236254
0.030948864,-0.043101296,0.04835494,-0.045829356,0.024592733,-0.013287175,0.057752505,-0.04290229,0.0647103,-0.039499674,0.019230872,-0.06271064,0.06314819,-0.018527154,-0.016400402,-0.057757862,-0.007716698,-0.012979829,0.05683899,0.050733212,-0.012838569,-0.039453432,0.024647346
-0.04210418,-0.057720978,-0.06940407,-0.038424205,-0.06594788,-0.05856034,-0.024749173,-0.07614849,-0.06377236,-0.04300479,-0.040883005,-0.07303927,0.021986606,-0.04935932,-0.063100316,-0.058009047,-0.052953426,-0.051913336,-0.05425667,-0.07208633,-0.06342388,-0.044742685,0.003599471
0.01623165,-0.009624915,-0.053532552,-0.047957193,-0.000580224,-0.04400359,-0.006452292,-0.01779544,-0.018373203,-0.067955345,0.012430118,0.002552977,-0.023127453,-0.026183644,0.011359623,-0.040392496,-0.05653415,-0.013898383,0.002591436,-0.043131925,-0.03670426,-0.045044247,-0.017076118
0.004763102,0.048049882,0.05817263,0.048433412,-0.008845459,-0.012175088,0.032978594,-0.012781841,0.046348143,0.08022381,0.008901716,0.019407123,-0.013795134,-0.011932231,0.008110365,0.06700271,0.023816388,0.017768629,0.0392599,0.001329799,0.043338493,0.03264886,0.05572691
0.019812932,0.024202231,-0.050093487,-0.028785054,0.037242975,0.013095406,0.020320348,0.05200443,-0.06557541,-0.049430862,0.01605621,0.026237356,-0.00159262,0.002478676,-0.003782606,-0.032625396,0.01933611,0.04213462,0.063793235,-0.04912045,-0.025177615,-0.040911112,0.059109725
0.06724268,-0.039774626,-0.021016248,0.00122783,0.04404047,0.038703993,0.016024396,0.022867259,0.0491153,0.032441624,0.010188021,0.027259111,0.05159852,0.0263947,0.057101797,0.040362764,0.0062968,0.002000389,0.021400368,0.041753165,-4.16E-05,0.010086287,0.053373843
-0.04352399,-0.019583985,-0.017662639,-0.004345909,0.010925241,-0.019000871,0.011529841,0.004852899,-0.036390077,0.017234769,0.027027454,-0.069045134,-0.023207705,0.05675004,0.02099756,-0.03328799,-0.00768908,-0.053707205,-0.028000338,-0.06915755,-0.05135157,-0.054463048,-0.004445089
-0.031477284,0.007790077,0.060721584,0.06172224,-0.036271006,0.019886259,-0.05196646,-0.028834475,-0.010494201,0.043302458,-0.04275489,-0.01919631,0.055964712,-0.045228932,0.010771802,0.013766184,-0.06478327,0.043845613,0.000708886,0.020175423,0.05651061,-0.021435862,-0.027586473
-0.017630404,0.053748645,-0.03318599,-0.04906109,-0.008733878,-0.03656799,0.023264647,-0.004633705,-0.006036027,-0.022826534,-0.008468548,-0.039989486,0.058583133,0.045652263,-0.0223754,-0.029766355,-0.006044305,0.028740214,0.019989291,0.004830931,0.009495476,-0.005981256,0.021197494
-0.030571103,0.022478845,-0.00683869,0.03802671,0.031163022,0.036236834,-0.000617154,-0.016420307,-0.005260503,0.080734976,0.014444376,0.025127076,-0.027201759,-0.027188014,-0.004390494,0.02579951,0.009455166,-0.039815105,-0.006454078,-0.052309208,-0.013022983,-0.011244838,-0.004154674
-0.07065327,-0.029917408,-0.07434095,-0.013449541,0.018216439,-0.063389696,-0.00952787,-0.06569645,-0.06173754,0.001242391,0.00534586,-0.014889122,0.0558681,-0.059881784,0.01191828,-0.056605767,-0.039026823,-0.07308028,0.013790807,-0.055916913,0.012300073,-0.0621737,-0.016757287
-0.010619869,-0.022348296,-0.026509373,-0.031145003,-0.008656688,-0.01570135,0.024243504,-0.019819144,0.03265288,-0.053372726,0.010450844,0.009322119,0.02599033,-0.000971256,0.009501574,0.027007245,0.03139623,0.020624511,-0.06679487,-0.009346715,-0.011442872,0.005422948,-0.005098793
-0.061345883,0.043642588,-0.008898899,-0.012883029,0.02079017,0.001031814,-0.040531933,-0.045679253,-0.007544656,0.02993702,0.01564983,-0.060142595,0.00906394,-0.032637063,-0.004967275,-0.023161868,-0.029427554,-0.054776255,-0.023040542,0.003093286,0.04325248,-0.01483245,0.00170917
0.060208324,0.058524802,0.040155753,0.05042138,0.048898105,0.073047005,0.04768155,0.013625108,0.033059474,-0.04443113,-0.054856546,0.016155446,-0.03833508,0.0496123,0.011430164,0.07201354,0.06770544,0.06271399,0.07801982,0.077652045,0.07909473,0.06459423,0.04537177
-0.009359752,-0.00871254,-0.026000995,0.013429704,-0.03196433,-0.018463977,-0.036000933,0.018047906,-0.03547479,-0.06361757,-0.014638271,0.02677118,-0.03989759,0.006895029,0.016132005,-0.004408919,-0.000796395,0.013077194,-0.03678411,-0.02166341,-0.009394852,0.024326347,-0.009199872
-0.06905537,-0.049261678,-0.026514666,-0.0494749,-0.044280898,-0.054338798,-0.04894775,-0.062231805,0.005903248,-0.03553026,-0.031414695,-0.07478167,-0.023750532,-0.029654332,-0.009296435,-0.060121283,-0.023080386,-0.060232475,-0.008684141,0.036511455,-0.01888185,0.010078407,-0.006934043
-0.032233242,-0.051655747,-0.020061659,0.004465317,0.03208129,0.02665625,-0.024661599,0.051350456,-0.07413147,-0.037147943,0.044816762,0.006665606,-0.07671916,-0.034929674,-0.003064791,-0.027322749,-0.028945211,0.03274823,-0.016668972,-0.058399986,0.023160856,-0.002755794,-0.008295285
0.021829138,-0.028174015,-0.038187753,-0.01609978,-0.054004386,-0.055524383,-0.07205918,-0.061621927,-0.027987761,-0.012590422,-0.052514408,-0.044911034,-0.028286112,-0.022065,0.006464151,-0.05761597,-0.0728065,-0.062230255,-0.0551286,-0.004108539,-0.07209931,-0.053613693,-0.02350493
0.027095547,0.012123699,0.025575982,-0.000836347,-0.020447653,0.009729299,0.01902992,0.023718467,0.007324125,-0.07384503,-0.046217736,0.028895738,0.00101334,0.014184583,-0.076218545,-0.053800244,0.005495215,0.000914656,-0.060634155,-0.0429342,0.002248013,0.027103923,-0.070527874
0.025076836,0.031462666,0.07174344,-0.01917119,0.044722505,-0.07907809,0.050320096,0.015838627,0.051527876,0.06626832,-0.006891181,0.03685777,0.07775329,0.02804914,-0.007003825,-0.053276327,-0.006468404,-0.001260892,0.07174607,-0.025792236,-0.0497932,0.047212735,-0.019639134
-0.026586246,-0.044958927,-0.04858429,0.06460166,-0.044298604,0.024801372,-0.05172472,-0.048551545,0.03499346,-0.013611385,0.016199838,-0.047711864,-0.06391385,-0.05907622,0.051038012,-0.025602344,-0.040518317,-0.059776124,0.048046265,0.02144071,-0.05141915,-0.040953904,-0.03624191
0.05023947,-0.013841626,-0.004390184,-0.026879126,-0.0237422,0.05076373,0.016082296,0.002369169,0.034696173,0.003842829,-0.077874325,0.03666148,0.000924385,0.005793783,-0.07095939,-0.037092194,0.03720054,0.0629697,-0.002716346,0.045366954,0.03233412,0.055337448,0.022711627
-0.045330614,0.011535565,-0.06404712,-0.027713604,-0.04602672,-0.022533497,-0.06029844,-0.012818718,0.043071717,0.031057373,0.01630895,0.016838204,0.057709493,-0.0726585,0.06052087,-0.02843017,-0.022072561,-0.060817413,0.02688712,0.024823703,-0.01665967,0.057418603,-0.03664546
0.07235537,0.01655875,0.030799799,-0.069982484,0.0703318,0.0459449,0.075260036,0.016849391,0.021070817,-0.051296704,-0.03320679,0.0435074,-0.025661089,0.06871688,-0.07636257,0.06952056,0.06286973,0.04774054,-0.058854472,0.056929503,0.05615057,0.06668299,0.064569354
0.006279053,-0.055932757,-0.045144428,0.000123897,-0.054998457,-0.01023725,-0.048487987,-0.030672178,-0.015714705,-0.045272715,0.01837497,0.00200717,0.037883088,-0.032446034,0.008312408,-0.017311832,-0.041933924,-0.0281247,-0.025178608,-0.01681222,-0.004915251,-0.017735409,0.034958694
0.080801345,0.051750068,0.02316051,0.011632504,0.051723525,0.043376528,0.03601838,0.054984927,0.04226625,0.059546266,0.048635397,0.06470276,0.0647749,0.049757995,0.055817645,0.066414975,0.047623064,0.023815274,-0.010499507,0.048855793,0.008280452,0.0355941,0.04703924
0.024079805,-0.069420114,0.000645542,-0.031714797,-0.038833786,-0.013726672,-0.027900701,-0.01150524,-0.05740841,-0.04309227,-0.072928436,-0.057398237,-0.07077077,-0.05380361,-0.07143497,-0.022859287,-0.061702903,-0.027432581,-0.008664904,-0.03622677,-0.043752797,-0.04057924,0.026023796
-0.012280712,0.022265224,0.049439993,-0.06108104,-0.001194254,0.053409573,0.025355544,0.06481653,0.07478762,0.0734761,0.01024041,0.019768525,0.030150818,-0.059204552,-0.023225883,-0.023286648,-0.03064137,-0.022690387,0.058255572,0.05500518,0.011301648,0.05227162,0.042046305
-0.035996303,0.023007823,-0.033444222,-0.030225053,0.018790063,0.03031627,0.023129476,0.030747255,0.04850993,0.07582023,0.013302016,-0.000693163,0.064004585,-0.014757842,0.032887112,0.06100199,0.03456062,0.036163345,0.04621031,-0.028844483,0.05503834,0.010171779,-0.073180184
0.043104183,-0.056973085,0.028541604,0.07180797,0.04173519,-0.062233597,0.053425234,0.07104374,0.025553508,-0.02507538,0.05911634,0.062615976,0.021587756,0.021039287,0.004204907,-0.001227328,0.05426253,0.024256792,-0.017069807,-0.002975018,-0.080374055,0.06996509,-0.01567827
0.059824057,0.033530325,0.045326598,0.044410147,0.035145313,-0.010804542,0.03373645,0.04935123,0.054016806,-0.013815667,0.064082414,0.06287811,0.02823909,0.043474726,0.040897243,0.0658384,0.016214311,0.053147096,0.007799944,0.034016095,-0.006283598,0.03085263,0.0165254
-0.051355533,0.0070634,0.033400968,-0.018673483,-0.03269641,0.056934047,-0.03209443,-0.025608791,-0.045367755,0.083617955,0.07491844,-0.006701234,0.053357966,-0.000699906,0.032878622,0.056926135,-0.023581827,-0.068327956,0.002070162,-0.033575535,0.057344172,0.04614148,0.024839573
0.05720992,0.010774159,-0.014798623,-0.006204314,0.037861444,0.017708663,0.03682744,0.043122612,0.005014154,-0.02510133,-0.026724173,0.046992525,-0.002592997,-0.007697187,-0.004357786,0.035326947,0.059063893,0.07042406,0.06518927,0.008180034,0.012387075,-0.016625535,0.061703037
