Birds,chick,dove,duck,flamingo,hummingbird,ostrich,owl,parrot,peacock,pelican,penguin,pigeons,rooster,seagull,swan,turkey,vulture,woodpecker
0.039634433,0.02840143,-0.059840042,0.014391611,0.037578326,-0.0018331315,0.014214773,-0.00753328,-0.013884057,0.062654085,-0.020433389,-0.007905666,-0.033599522,-0.010778403,0.011897674,-0.041244656,-0.040294215,-0.043436002,-0.01730657
0.056532525,0.048539184,-0.01986028,-0.013598341,-0.001772405,0.044841357,-0.030863525,0.046015058,0.024316914,-0.0052707377,-0.027773375,0.06199981,0.044961985,0.03477723,0.004792612,-0.023821179,0.038902797,-0.050306164,-0.026561277
0.03223108,-0.04605328,-0.06577735,-0.04207928,-0.03451651,-0.040313058,-0.0364021,0.0034256936,-0.0010538201,-0.048880603,-0.05223324,-0.059825096,-0.011409828,0.018225497,-0.057840034,-0.0577812,-0.016080966,0.015283218,-0.048121568
0.07082043,0.03890217,-0.007801915,-0.046042923,0.05387007,0.011848296,0.048612524,-0.047173083,-0.0025770152,0.065677755,0.017970914,-0.015406828,-0.05712298,0.044446267,-0.0061550573,-0.027817603,0.06779274,0.008987547,-0.04487624
-0.005985102,-0.09290531,-0.057031207,-0.028174903,-0.0013251607,-0.0626673,-0.057251684,0.01900667,0.038041525,-0.05943348,-0.051300097,0.071649276,-0.01960435,-0.0048884186,-0.018782428,-0.046876356,-0.056060452,-0.073380746,-0.06232941
0.030375341,0.014586386,0.021662984,0.074851006,-0.018347321,-0.0033101866,-0.02537359,-0.018716777,-0.018416645,-0.034397073,0.021707736,-0.002956005,0.03142982,-0.040563665,-0.010361725,0.019217938,-0.0269694,-0.029808478,-0.010920822
-0.068590924,-0.04041349,-0.019943496,-0.061309,-0.07581189,-0.06356508,-0.072328225,-0.074254364,-0.075578034,-0.06899631,-0.07930072,-0.03541662,-0.0644703,-0.04672013,0.023870269,-0.04511134,-0.076081626,-0.079540536,-0.07711486
0.018143393,-0.024373272,0.022390002,-0.034791373,0.029369626,-0.062262595,-0.03044622,0.061685737,-0.025989763,-0.055822365,-0.06983025,-0.044884793,0.0014419579,0.05851622,-0.068181865,-0.012133996,0.06687717,-0.018024623,-0.014850176
0.022139976,0.019616365,-0.05729843,0.0048314407,0.013925238,0.030335091,0.029160384,0.07788277,-0.035036128,0.0142100435,0.027198749,0.056698333,-0.05220204,0.067670956,-0.004350426,0.022922367,-0.07137652,-0.045389093,0.06415326
0.06869228,0.06978008,0.047836307,0.0098701315,-0.017190713,0.056551445,0.033439454,0.070381984,0.017555233,-0.010761556,0.070777304,-0.033824064,0.014097058,0.008947619,0.072044596,-0.031112771,-0.048522253,0.038827464,0.028657584
-0.050966885,-0.06618317,0.061813302,0.07301333,0.01071033,0.025963549,-0.058040816,-0.06967093,0.008007524,0.030266602,0.059986982,0.037024345,-0.057131328,-0.06694895,0.07435103,0.06659021,-0.064324595,-0.0735203,-0.02173037
-0.0115500735,-0.026615411,0.046332702,-0.023361992,-0.08351576,-0.052666944,0.0079872785,0.00041764948,0.018454732,0.0080242865,-0.055599872,-0.046463452,-0.033232905,-0.035001308,0.019916901,-0.01011971,0.06379913,-0.023011304,0.073062636
-0.043074325,0.027008215,0.020182677,0.03986852,-0.053279053,-0.07590362,-0.00067520695,-0.03315912,-0.0135596255,-0.03821571,-0.043327894,-0.00015682717,-0.02822174,0.00685402,-0.002903288,-0.00669685,0.031100592,0.029475542,0.046066295
-0.014325696,-0.00085625716,-0.043170735,-0.032942366,-0.041179217,-0.04428851,-0.031709686,-0.042407777,-0.057451993,-0.07622388,-0.028066454,0.016559761,-0.0699344,-0.018215422,-0.06760936,-0.05131365,-0.011533012,-0.029356157,-0.052533403
-0.033377476,0.021647101,-0.020384252,0.044840746,0.030606499,-0.013081018,0.005593049,-0.044978157,-0.0071144495,-0.022373937,-0.021540511,0.02499855,-0.022034066,0.030354064,-0.03251421,-0.021720033,-0.018129427,-1.5355645e-05,-0.03020944
0.071574844,0.0647289,0.056848127,0.024636658,0.068406604,0.07297935,0.021453178,0.067767836,0.073743016,0.040893156,0.069453806,0.046221804,0.048229963,0.06854354,0.051243324,-0.000670969,0.03642642,0.070965566,0.0522304
-0.024629768,-0.021759583,0.05234461,-0.007741508,-0.045735378,-0.0076030586,0.039912127,-0.057117198,0.04597763,-0.011107008,-0.050327532,0.010553215,-0.019282592,0.008752089,0.01484119,-0.06850298,0.077298574,-0.045068953,-0.054674853
0.032210536,0.0003906685,0.030058725,0.03795253,0.03814327,0.048688427,0.019226298,-0.019698586,0.005600137,0.045868244,0.05077711,0.044570807,0.039036937,0.036391385,0.007015101,0.016400902,0.055407364,0.03375228,0.029203897
-0.07486588,-0.006446402,0.035126466,-0.053681456,0.013386873,0.001640363,-0.038645968,-0.00696106,-0.0003379967,-0.023675652,-0.051249113,-0.013128809,-0.03362421,-0.05363801,-0.018769562,-0.01264947,-0.018454412,0.020910079,-0.005619166
-0.030716237,-0.056304,0.041209888,0.0137553755,-0.049541134,-0.029504629,-0.067598544,-0.04011266,0.0020799357,-0.027666029,-0.030015502,-0.066261455,-0.039046604,0.015714787,0.03190225,0.08069968,-0.008999521,0.019861668,-0.03597117
-0.00039624228,-0.04345552,-0.031717923,0.004557723,-0.035352938,-0.06194043,-0.0122923395,-0.065656506,-0.04356192,-0.005542053,0.0029120685,0.009838842,0.019934624,-0.022951925,-0.06748917,-0.013397532,-0.062418554,-0.05162082,-0.049062572
0.06432338,-0.004436861,0.07865314,0.06553975,0.06446091,0.080472335,0.07707823,0.052580975,0.063427076,0.01948343,0.056311272,0.016048111,0.06379696,0.025415301,0.016773297,0.04353987,0.028897941,-0.009558675,0.039043278
0.0673538,0.08161701,0.07601335,0.074875265,0.07210944,0.07061467,0.07733656,0.07033422,0.06043659,0.07932892,0.07855758,0.078467324,0.06308453,0.072335966,0.06357055,0.07875607,0.06403144,0.07087389,0.07426169
0.041821096,0.07491354,-0.00048702367,0.051842365,0.06538467,-0.00011582213,0.057769462,0.031930514,0.05838265,0.06488087,0.02662721,0.07656911,0.009315682,0.052418448,-0.014487817,0.06101084,0.040282436,0.008161707,0.020526312
-0.034660332,0.014670704,0.013975655,-0.04135691,0.010063671,-0.0027792123,-0.016251672,0.02172298,0.033082824,-0.04707666,0.04303253,0.041264173,0.025598107,-0.0037933239,0.022765392,-0.0030273367,0.0010692631,-0.00095824996,-0.013284533
-0.00013795623,0.07692891,0.06330584,0.044553023,0.050143298,0.025047628,0.05296,0.058869105,0.036365062,0.011632453,0.059742145,0.026335392,0.02585711,0.018085122,0.0352815,0.04199878,0.060884353,0.06249541,0.031740304
0.06450925,0.06420995,0.062627114,0.041844465,0.036199026,0.051740486,0.07510605,0.05486654,0.04403758,0.07308956,0.071774326,0.061113507,0.041597627,0.046568066,0.04212685,0.05740479,0.07430469,0.023637017,0.048761614
0.07476207,0.06267292,0.017597593,-0.016398907,0.050335165,0.053085275,0.0752137,0.013426795,0.008184353,0.03397935,0.063198075,0.018424312,0.06335147,0.060170524,0.0768158,-0.059180345,-0.02819945,0.073284745,0.05432034
0.037063364,-0.03705243,-0.019318532,-0.0030733475,0.06017654,0.007387733,0.020410286,0.03712164,0.037621398,0.0032984882,0.05005718,-0.02330274,0.043340832,-0.03002759,0.017518383,0.03071862,-0.008786584,0.020643469,-0.029822385
0.031376645,0.042450752,0.05281426,-0.023642575,0.03606109,-0.0009923975,-0.0032101488,-0.0044926098,-0.0003333832,0.06470298,0.048863027,-0.0050599487,-0.046571534,0.05926746,-0.029065134,0.021255065,0.04090459,-0.036119312,0.025042104
0.0034003954,-0.05792237,-0.01097847,0.057740163,-0.007760069,-0.012170435,0.0016862568,-0.018084401,-0.008115879,0.04703105,0.032248765,-0.05620752,0.0118209915,-0.0029728978,-0.02216747,0.04361797,0.008969766,-0.014790133,0.042999312
-0.033928186,-0.051878314,-0.056365628,-0.060604572,-0.00798813,-0.05369996,-0.05684115,-0.01613994,-0.048195433,-0.04474205,-0.020363746,-0.04811485,-0.034712594,-0.02467674,-0.033551063,-0.046683963,-0.045789253,-0.01498322,-0.077773884
0.009392272,0.07665917,0.054707844,0.028350892,0.041115202,0.036567673,0.052018058,0.046883114,0.05045419,0.02875862,0.008629049,0.067669734,0.03688024,0.011978967,0.04758044,0.028065987,0.051024344,0.062601045,0.0012476793
-0.04635806,-0.03760858,0.027418308,0.017421765,-0.033078734,-0.01613832,-0.045497596,-0.040783115,-0.06268574,-0.019723352,-0.0018794107,-0.011313332,-0.010288852,-0.042030036,-0.021446554,-0.023443447,0.0053064395,-0.009788392,0.0018333495
-0.017075116,-0.04133105,-0.049697336,0.056517478,-0.009122406,-0.0611411,0.027407967,0.0090189045,-0.076173455,0.034760777,-0.05476535,0.07020032,-0.002293949,0.008911286,-0.060636975,-0.012850758,-0.0276885,-0.06535422,-0.04040681
-0.002337581,0.037547816,-0.006684136,0.014800292,-0.032049693,-0.040126782,-0.0054889573,0.023053627,-0.02476184,0.03868772,-0.037641373,-0.014367932,-0.029622283,0.02637927,-0.07510188,5.140913e-05,0.0063955947,-0.06800649,0.0068402314
-0.058473676,-0.07236192,-0.020410733,-0.06897008,-0.061984345,-0.059825677,-0.039631438,0.023248691,-0.040664956,-0.07380719,-0.057036478,-0.053233165,-0.019503707,-0.07958344,-0.064970106,-0.05043794,-0.070713,-0.035940748,-0.005494161
-0.05020176,-0.07917487,0.07209289,0.07201845,-0.020688646,-0.07335713,-0.015282038,0.04328536,0.028100358,-0.023801435,-0.025732845,0.0041616433,-0.062680766,-0.050607286,-0.005873503,0.051346462,-0.047243014,-0.037165992,0.029576445
-0.015475094,0.05921447,0.030758338,-0.057474405,-0.043425474,-0.016504439,-0.060124483,-0.0014234456,0.01287706,-0.01890831,0.041368924,0.03525423,-0.042764064,0.018352406,0.017855918,-0.03158826,-0.008502403,-0.024987428,-0.011768613
0.03898667,-0.04309622,0.009350574,0.061799195,-0.03291378,-0.06856398,-0.04998915,-0.05051169,-0.066650614,-0.026467696,0.07546846,0.013360183,-0.040996857,0.026180407,0.06577493,-0.021072183,0.07737533,0.04203033,0.05070672
0.025064081,0.041664515,0.037321974,0.039436083,-0.020019587,0.019493746,0.008853261,0.056086164,-0.042051006,0.041912504,-0.01692549,0.06878034,0.062701896,0.038365137,-0.019128272,-0.00042842797,-0.0124353655,0.04404746,0.03180993
-0.0020645985,0.019539183,0.02631655,0.017056113,-0.019755207,0.0092271585,0.054997526,0.047201924,0.042730466,0.032307737,-0.04083764,-0.0012594493,-0.007511302,0.044721484,0.038979147,0.062113594,0.053606637,-0.012512545,0.019975401
-0.0409058,-0.05146084,-0.0696084,-0.031084958,-0.051484305,-0.04604252,-0.04327573,-0.023321215,-0.035522457,-0.043262538,-0.023466058,-0.038502518,-0.03342072,-0.04464968,-0.05471771,-0.05834376,-0.057193916,-0.044298206,-0.006134004
-0.0045793275,-0.032444376,0.05705134,-0.03383763,0.054489046,-0.05283507,-0.0051297173,0.036634207,0.060968243,0.037594404,-0.036781408,-0.02359234,0.018784398,-0.06432761,-0.06843072,0.039546117,-0.030722782,-0.024842666,0.016313996
-0.01906242,-0.058452617,-0.026099278,-0.058123413,-0.047733847,-0.04069113,0.019280976,-0.02056003,0.045949075,-0.03144139,0.042629767,-0.05206376,-0.06555829,-0.061218344,-0.06029599,-0.08115141,-0.04445909,0.029544951,-0.05173535
-0.032252572,-0.024772013,-0.05785307,-0.0042965775,-0.035704684,-0.058434043,-0.020176334,-0.06907256,-0.06338424,0.018600006,-0.05451054,-0.044148397,-0.05291757,-0.04860397,-0.054988783,-0.029682944,-0.063419126,-0.063545235,-0.049575087
0.013093622,0.041702904,0.051279593,0.036893878,-0.049942322,-0.06587669,-0.07477613,-0.078632236,-0.060902316,-0.0071822917,-0.07010519,-0.04529567,0.062055882,0.06363511,0.0074463463,-0.05353038,-0.07892913,-0.002970803,0.007146679
-0.037993588,-0.089094296,-0.06992517,-0.071055815,-0.07454903,-0.06330225,-0.060873345,-0.07111473,-0.07087452,-0.053398985,-0.058839053,-0.06304832,-0.047656953,-0.06807454,-0.03913742,-0.03560428,-0.0729799,-0.03907746,-0.077575974
0.054148246,0.012953519,-0.030873653,-0.02098988,-0.015452386,-0.0123666115,-0.026236467,-0.06965915,0.012621412,0.044009782,0.019312888,0.00141058,-0.028703889,0.017165562,-0.019777417,0.01890891,-0.009344848,0.03172914,-0.035654392
-0.0581002,-0.04131574,0.028053842,-0.022844626,-0.084260315,-0.063902795,-0.054050334,-0.06579671,-0.053748753,-0.04127563,-0.0029267673,0.034322314,-0.024342097,0.019444082,-0.07353453,-0.06057689,0.04612392,0.023015598,-0.029787406
-0.017714428,0.014649027,-0.047698844,-0.054581523,0.02169404,0.03912734,0.06968039,0.042298693,0.033862837,0.05672975,0.06947006,0.028581204,0.021968411,-0.019719208,0.02716529,-0.053771578,-0.02289717,0.051113784,-0.017669085
-0.034598697,-0.018105421,0.06416357,0.01350039,0.023401342,0.022384118,-0.03271892,-0.056709882,-0.06201937,-0.04922484,-0.04929089,-0.07974572,-0.024168141,-0.041510083,-0.008847297,0.014967472,-0.06306289,-0.036943305,-0.057489447
-0.036588475,-0.052782487,-0.010878119,-0.0064795725,0.016720753,0.014073443,-0.011409938,0.030062117,0.013013995,-0.0029832385,-0.011084223,-0.035650406,-0.023791369,-0.041298665,-0.03104886,-0.048924137,-0.04733561,-0.05345435,-0.029129753
0.01770128,0.021814281,0.012336169,-0.02101339,-0.02858427,-0.05071871,-0.027222957,-0.0590513,0.020507487,-0.008755439,0.012311343,-0.047251154,-0.006212762,-0.0121234115,0.016286593,-0.021545133,0.0005360479,-0.0014472274,0.029195044
-0.03185622,0.035720907,-0.042844336,0.016123826,-0.035838008,-0.032433216,-0.05531245,-0.024970066,-0.029138869,-0.02596807,-0.05120839,-0.01757807,-0.01691774,-0.0566203,-0.024403937,-0.050305862,0.007218369,-0.040001556,-0.033028726
-0.015525418,0.0075618248,0.03753472,0.06637458,-0.009099786,0.03808916,-0.016112437,0.028582338,0.031766843,0.020963069,0.021860505,0.015047526,-0.03002963,0.07860506,-0.0056569953,0.06667264,-0.0722138,0.0019678937,-0.018090567
-0.036547378,-0.04635062,-0.06325888,-0.06165506,-0.009015331,-0.061706383,-0.02798076,-0.061874665,-0.07697437,-0.039809898,-0.0065349652,-0.052637618,-0.027689356,-0.06492534,-0.02567092,-0.07918674,-0.017107733,-0.07463367,-0.06087973
-0.00694227,-0.026023267,-0.03797109,-0.0058693984,-0.0019432956,-0.04640427,-0.046649642,0.046074577,0.04400108,0.04995863,-0.06613218,-0.009829792,0.03588196,-0.01723783,-0.033417877,-0.022129692,-0.06821531,-0.0046471315,-0.050345555
-0.018619224,-0.010821708,-0.07339142,0.0046614963,-0.017488686,-0.04843646,-0.010852361,-0.03182071,-0.030130696,-0.032017983,-0.022850381,0.031016631,-0.04380265,-0.02543778,-0.05895955,0.0060098353,0.014100037,-0.05843728,-0.069331326
0.03278948,-0.012048912,-0.032024313,0.04746711,0.012646195,0.065289825,0.01193456,0.07439349,0.019773833,0.049299102,0.02238014,-0.015562829,0.009583998,0.021501834,0.017342955,0.049834535,0.07047555,0.05483393,0.039332874
-0.061008338,-0.058854055,0.019707002,-0.012181866,-0.0042593195,-0.030185822,-0.017307531,0.014777791,-0.015926545,-0.03947499,0.019591458,0.0047443444,-0.01155434,-0.026659574,-0.008017598,-0.04943075,-0.033003837,0.005140597,-0.028911447
-0.014853907,0.030661218,0.032665048,-0.047224242,0.01367743,0.017525917,0.0173705,0.02653735,0.036934454,0.046659775,0.02676292,0.0353497,0.024948837,0.034357175,0.022783093,0.033377875,0.0412303,0.019537963,-0.04456358
-0.022176843,-0.00828452,-0.0630254,-0.030632608,-0.0040868814,-0.057991475,0.041749414,-0.04117567,-0.06060249,0.014075697,0.008773199,-0.0006989723,-0.035544038,-0.010979305,-0.041174836,-0.014984923,-0.004194551,0.036008842,-0.065250136
0.03569828,0.017329933,-0.025199203,-0.02563671,0.044913094,0.06839928,0.02800325,-0.019779082,-0.0051573063,0.024505228,0.060291223,0.022999974,0.050784014,0.029948482,-0.06923341,0.011459569,0.0012635654,-0.012226841,-0.011172768
0.0014606675,-0.011070729,0.069482505,-0.020800699,-0.043940406,-0.05141708,0.029886575,0.022023916,-0.013073175,-0.02381963,0.008814546,-0.0653989,0.06569581,-0.060747623,0.04503639,-0.014759146,0.0009204022,0.0480446,-0.022628933
0.0109623,0.034331117,0.047973704,0.0047491994,0.037221782,0.04974044,-0.018263921,0.06946006,0.017965265,0.076196656,-0.013652752,0.07757976,-0.04219507,0.07549905,0.06693013,0.03700892,-0.0123918755,-0.059389383,0.023485906
0.064659946,0.004632675,0.05279377,0.0054203672,0.038192607,0.08037802,0.046713706,0.06772394,0.045721367,-0.00066153565,0.050615948,0.045470126,0.060968317,0.0011699843,0.04114682,0.016926253,0.050246365,0.012424316,0.046137974
-0.07878683,-0.08604441,-0.07787652,0.021785975,-0.060856093,-0.076791346,-0.0464359,-0.03379073,-0.07633452,-0.010574352,-0.059395246,0.05812422,-0.075402945,-0.07581634,-0.07187727,-0.006251824,-0.06402399,-0.08080739,-0.071918316
-0.0027376704,-0.0017997937,0.019861145,-0.015088004,0.050950997,0.040526506,-0.05677427,-0.02136578,0.035364326,-0.003371582,-0.009542993,0.05778679,-0.05642605,0.012591264,0.046917107,0.03521769,-0.075438455,-0.035669457,-0.0062862053
-0.043957535,-0.05266126,-0.060887642,-0.073523566,-0.026162116,-0.051378816,-0.018877035,-0.055905607,-0.067838855,-0.028978152,-0.0069237305,-0.051431116,-0.033871762,-0.05706053,-0.0009925929,-0.0188613,-0.030827459,-0.03349104,-0.0362489
-0.06200968,-0.0017658597,-0.01169356,-0.07179828,-0.07607178,-0.07319226,-0.05055055,0.05361465,-0.022874586,-0.044865236,-0.07124139,-0.036138237,-0.07452244,-0.0532601,-0.060548536,-0.06639341,-0.004785099,0.0016917484,-0.05772648
0.05430149,-0.01693827,-0.021843169,-0.012743212,0.004696993,0.039460134,0.029369254,0.009385099,0.07260651,0.054095328,0.0036290328,0.017404312,0.020772072,-0.018891893,-0.039075833,-0.0046821507,0.050480492,-0.065229334,0.022108387
0.03285189,0.022568744,0.0358437,0.020476548,0.026904056,0.04793348,0.053427093,0.070314884,0.050241716,0.026887668,0.0068301153,0.011117597,-0.0040763128,0.039849915,0.049737506,0.049367804,0.053135272,-0.0024650504,0.06365598
-0.010358314,-0.0009541262,-0.040213853,0.015114484,-0.041538958,-0.040036365,-0.04772707,0.006691333,0.06580752,-0.06293036,-0.0023244014,-0.07688652,0.007497371,-0.061941054,-0.014399358,-0.0026289043,0.035582297,-0.037996978,-0.040102217
0.05325672,0.07239464,-0.04915366,0.056605857,0.03675825,0.016272677,0.046437345,0.0046685007,0.017838418,-0.029628824,-0.01472109,0.056726914,0.022046413,-0.004295866,0.0019254058,-0.019059278,-0.02090929,0.047816113,0.0052661137
-0.06068699,-0.03852364,0.050817475,-0.03294266,-0.011359903,-0.063690655,0.033612166,-0.0485443,-0.065329164,-0.013370767,-0.03782312,-0.050480656,-0.060774475,0.045381516,-0.07336642,-0.06630332,-0.011972586,-0.001244042,-0.06270845
-0.05065679,-0.06490385,-0.065910086,-0.05049841,-0.0017728587,0.007913719,-0.07064361,-0.011318571,-0.008435289,0.02205242,-0.012021936,-0.031941872,-0.043525085,-0.03941516,-0.054573476,-0.051426854,-0.049768753,-0.06616473,-0.011844083
0.0040323217,0.019335033,0.012227261,-0.033102833,-0.024338556,-0.037218824,0.017045798,-0.04189456,-0.06169813,0.0052191336,0.023063974,0.041163277,0.0016660914,-0.011853705,-0.040967282,-0.0007372396,0.01645056,-0.021564852,-0.05756727
0.038802836,0.0622012,0.05605541,-0.00090094545,0.057013847,0.07089978,0.019480424,0.039339703,0.014359845,0.06050422,0.053396948,0.06926371,0.018947504,0.054232195,0.04760799,0.0014696607,0.048558522,0.04122494,0.055969484
0.031906288,-0.0004895467,0.054859117,-0.0026610515,0.0744874,0.011277503,0.058845714,0.0010919784,0.012137571,0.013704666,0.07374598,0.04073289,0.04316453,-0.022839615,0.00059236167,-0.03239028,0.01690077,0.04337024,-0.021446712
-0.018752445,-0.02712485,-0.0011427625,0.031181151,-0.043090463,-0.074216165,-0.021712545,-0.02447677,0.029233081,-0.040735587,-0.011903589,-0.026776664,0.030864738,-0.00025449894,-0.026140794,-0.009248677,-0.030635105,-0.04663852,-0.026910406
0.014123253,0.0316367,-0.072256245,0.049890894,0.066860065,0.028741997,-0.0097272545,0.029985601,-0.033031978,0.048030417,0.028712744,0.06816643,0.056254886,0.04829988,-0.04827974,-0.011620714,-0.0078650415,-0.0055183824,0.03534508
0.0501278,0.0702057,0.066344135,0.06417404,0.06292688,0.07352349,0.074956685,0.07525771,0.07422278,0.056263253,0.060524676,0.06801109,0.07100623,0.061769154,0.066483326,0.0588898,0.040549148,0.075204514,0.07893214
0.041983638,-0.026911994,-0.04998307,0.013595771,0.010213775,0.008684437,-0.03330101,-0.009461155,-0.018051995,-0.06741552,-0.022127107,0.0005366445,0.034095984,0.013904959,-0.0024968747,-0.04910859,-0.037566252,0.011711079,-0.016413597
0.020278195,-0.04742986,0.076667696,-0.042852104,0.010190735,0.051133946,-0.00078102434,0.004773374,0.05482736,0.06951913,0.05331686,0.031804085,0.06666305,-0.02895892,0.07423065,0.049743775,-0.035190456,0.0020503842,0.018994171
-0.0676213,0.021169022,-0.031999473,-0.052508485,-0.016450314,-0.041306492,0.023990799,-0.012247375,-0.05717459,-0.032218322,-0.03710828,-0.0016767371,-0.03758512,-0.007938829,-0.003963316,-0.03683277,-0.07173462,0.009166448,-0.01067832
-0.021543117,0.037302975,0.015839925,-0.045050222,0.022586344,0.048571557,0.0036570814,-0.0096350415,-0.0008400773,0.06936492,-0.040079135,-0.010368459,0.01129325,0.070493385,0.010159829,0.038229942,0.003880481,0.040499993,0.0690382
-0.022071442,-0.018548608,-0.058896728,-0.0051610772,-0.037151072,-0.024619384,-0.049695153,-0.03028762,-0.061963283,-0.059896886,-0.039303906,-0.018133253,-0.027537396,-0.029669922,-0.05937129,-0.022523822,-0.07381172,-0.041741148,-0.028061407
-0.067998014,0.09593443,0.03763606,0.01526713,0.007982895,0.032239694,-0.021839486,-0.05067537,-0.023105675,0.0120586855,-0.07611392,-0.066428974,-0.029665573,-0.06917513,0.014122597,0.05911222,-0.04407975,-0.04987175,-0.046740033
0.024948217,0.021752879,0.028635936,0.0109718125,0.002165432,-0.031346224,-0.024147613,0.00053349714,0.004252468,-0.025020754,0.030517392,0.025117477,-0.0007387546,0.029143972,0.0012074978,-0.023236401,-0.05897758,0.06273179,-0.01680384
-0.018371621,0.01730646,-0.065780066,-0.032495357,-0.040696222,-0.033024207,-0.07881933,-0.045046993,-0.06695152,-0.071047194,-0.045245446,-0.042733826,-0.073420286,-0.058466144,-0.07589295,-0.08111892,-0.08048821,-0.03480754,-0.059115715
0.04797206,-0.012633367,-0.062046815,0.056768045,0.026754932,0.04980683,-0.016932178,0.056233317,0.06716462,0.04345819,0.027087446,-0.00043066885,0.01823388,0.004107893,-0.030377386,-0.038596224,-0.06334758,0.04367697,0.062219374
0.031287223,-0.014179588,-0.067757696,-0.011904196,0.03378049,0.026438206,-0.014993268,0.036766402,0.03926769,0.040423676,0.022928534,-0.068291746,-0.021754032,-0.05293667,0.066731684,0.054994207,-0.01290324,-0.05333131,-0.024220176
0.00070680847,0.027715849,0.053547125,0.0011987326,0.012716055,0.060646992,0.019613547,0.010583012,0.007102922,0.016231097,0.03577666,0.024104565,-0.0047336933,-0.00097460457,0.0031201458,0.04732529,0.042419106,-0.002059007,0.050082184
-0.027100759,-0.07045632,-0.01973873,0.006092864,-0.047386415,-0.039957885,0.03379185,-0.013577177,0.017601198,-0.04559379,-0.02511939,-0.0591261,-0.039176133,-0.063008614,-0.007120645,0.0006143426,-0.0075393994,0.019785946,-0.07081204
0.005427504,0.07615856,-0.0114207035,0.013344589,0.03832752,-0.04354623,0.0049517327,0.057000894,-0.024785126,-0.04321244,-0.04227105,0.051328342,0.003956468,0.0778799,-0.048733465,0.050085448,-0.02653481,0.07102471,0.026868781
0.0120025985,-0.044488728,-0.023457726,-0.042654432,-0.030214474,-0.03605599,-0.022952847,0.002028788,-0.057917584,-0.038292356,-0.027115561,-0.053673632,-0.006413226,-0.039549276,-0.05996657,-0.061149463,-0.050323762,-0.07407105,-0.054805085
0.08411006,0.029621545,0.060441896,0.08027515,0.087037064,0.08353491,0.080990605,0.07931855,0.08051209,0.083680965,0.08135687,0.08322507,0.07685087,0.08024538,0.075408205,0.08047499,0.03011464,0.08430752,0.08520393
0.015402497,-0.013002273,0.022677017,-0.050860804,0.059058484,0.0614792,-0.042121172,-0.0063438816,0.021828245,-0.0236508,0.0729939,-0.021521175,0.0135982605,-0.004805149,-0.025662608,-0.0118095195,-0.0067811226,-0.005911111,-0.025038473
0.01716091,0.012178664,0.010845362,-0.0006607545,0.030587273,-0.058125094,0.07028804,-0.048163254,0.05279169,0.052654862,-0.05241651,-0.049375746,0.05908467,0.05902005,0.076405235,0.06348184,0.01974148,-0.015639538,0.055997755
-0.031840395,-0.046561323,-0.07002304,-0.033377856,-0.04903532,-0.035689954,-0.042652372,-0.049467232,-0.018305296,-0.04252877,-0.042459264,-0.0677824,-0.048566774,-0.035374694,-0.06899081,-0.02785585,-0.056454264,-0.060490258,-0.035364345
0.08411853,0.069433995,0.07495475,0.0807119,0.086200446,0.08366975,0.08124479,0.07987139,0.08051551,0.08547966,0.08215065,0.0825283,0.07697205,0.08147258,0.07873755,0.084344864,0.044006564,0.084642544,0.08813586
0.03148868,-0.016205335,0.04363749,0.045157097,0.0053722463,0.0136982575,0.0006281396,0.03653968,0.0265481,-0.013978576,-0.030154228,-0.009411108,0.030223921,0.025804548,-0.023920715,-0.016114196,-0.039039247,0.022163857,0.0071834577
0.019657005,-0.03275967,0.037615407,-0.03942481,0.025399834,0.028505966,0.0037400532,0.027191218,0.04208387,-0.0069453586,-0.022866681,-0.039182395,-0.0467039,0.005572373,-0.0063538207,0.009421982,-0.026555676,0.05781779,-0.031450562
-0.0008827218,-0.0018407258,0.028857466,0.027824951,-0.036969315,-0.030239353,-0.0051650573,-0.027825633,-0.049747713,-0.033524696,-0.04836701,-0.05419852,0.005445884,-0.017578939,-0.016854517,-0.03481876,-0.0082938345,-0.03882516,0.0479585
0.008811047,0.05579816,0.008637724,0.038564287,0.03659652,0.02616226,-0.022364043,0.04410621,-0.00352535,-0.013788193,0.0213451,0.0035773304,0.017135637,-0.018687878,-0.007367491,0.046517864,-0.0054438496,-0.021808501,0.045249853
-0.0060446584,-0.02341213,-0.023033515,-0.03780099,-0.06412142,-0.004947349,0.023541939,0.039679706,-0.067494765,0.013725016,-0.04244535,0.066687316,0.0005475154,-0.06265034,-0.06631537,-0.06290617,-0.07114081,-0.0489691,-0.014225093
-0.036568925,0.017041916,-0.036794335,-0.022908298,-0.037201006,-0.028094972,0.045605354,-0.0046047834,-0.009320132,-0.019957256,0.0043786685,0.031295475,-0.021362469,-0.027568707,-0.014013391,0.007922953,-0.010865237,-0.020440202,0.008386256
-0.033532318,-0.04362693,-0.04670665,-0.0146872355,-0.028954867,0.038307324,-0.025886515,-0.07746552,-0.037583087,0.033995725,0.0025502723,-0.07917972,0.03447967,0.020419743,0.063730255,-0.015499301,-0.069203824,-0.05115116,-0.03505917
0.015127402,-0.026189234,0.040909324,0.03571344,-0.004567365,0.053908914,0.055813156,0.05333024,0.038178865,-0.0118199745,0.06930134,0.041810807,0.045865472,0.047786295,0.07358852,0.075162955,0.059361786,0.01498962,0.06064341
