Clothing,armor,boot,button,dress,heel,jacket,jeans,pants,pocket,raincoat,robe,sandals,shirt,shoe,shoelace,sleeve,slippers,sock,suit,sweater,underwear,vest,zipper
-0.013507159,-0.07165622,-0.004045518,-0.021517241,-0.046846386,-0.014150457,-0.057101652,-0.01696196,-0.045943044,-0.062805675,-0.0048885816,-0.045359213,0.007828171,-0.05553578,-0.05710956,0.04456739,-0.070530534,-0.062383845,-0.055115268,-0.07790047,-0.069706105,-0.011540364,-0.025794765,0.0078701405
-0.0358827,0.036456455,-0.024586558,-0.035880193,-0.02852241,0.03797895,0.03348945,-0.025355425,-0.08565832,0.015366847,0.053396422,-0.06672346,-0.05478083,-0.06027159,-0.01603777,-0.010296744,0.044074357,-0.06001965,-0.047320038,-0.066454105,-0.00999607,-0.085478574,0.020252809,0.05591424
0.045789413,0.058657873,-0.0041665924,-0.07991143,-0.0027513148,-0.033023026,0.062212974,0.004985597,-0.003774164,0.01778992,0.022096839,0.04237021,0.057987448,0.039770305,-0.0019666357,0.008957106,0.029617613,-0.04711702,-0.03426936,0.045881316,0.038759448,0.039919857,0.07042007,0.0013673428
0.008868348,-0.027133109,-0.0057776268,0.05376424,0.07001915,-0.01255542,-0.02650455,-0.05916322,-0.023558704,-0.06658857,0.027230363,0.043845203,-0.0025261657,-0.009646354,0.026123455,0.058884524,0.043293487,-0.015496086,0.037353173,-0.01813825,0.01788988,-0.029732093,0.0023836924,0.06371916
0.059515394,0.054365993,0.019824164,0.0074765156,-0.0120303,0.0012722439,0.03479892,-0.028090868,-0.054200105,0.03682931,0.06409599,-0.018321438,-0.004931323,0.006642632,0.029487828,0.049033977,0.026255261,0.06977439,0.0272827,0.023583535,0.013603551,0.07147043,0.06008725,-0.0014009952
0.038485743,-0.016446365,-0.042036436,-0.04752721,-0.022357909,0.0050485283,0.022720283,0.049787235,0.05337166,0.0043821638,0.07190611,-0.037706595,0.035079513,-0.059896465,-0.031117802,-0.0046580206,0.025469242,-0.07274727,-0.058814216,0.020911695,-0.069397196,0.020128597,0.021554204,0.045895174
0.040702302,-0.05008245,-0.051679432,-0.06312613,-0.05638144,-0.032058235,-0.043812722,-0.0540659,-0.054676484,-0.061281465,-0.049556173,-0.03202455,0.054948412,-0.046555094,-0.039536554,-0.0059166127,-0.03946816,0.015975986,0.042533204,-0.035782475,-0.033560168,-0.0049538394,-0.065784805,-0.046147957
-0.04082909,-0.002099953,-0.03326159,0.035502747,-0.046955355,-0.050064437,-0.04293944,-0.06290905,-0.060174532,-0.0478264,-0.051166818,-0.03559292,-0.06143647,-0.0298723,-0.029922584,-0.034041304,-0.06180751,-0.04440644,-0.005544073,-0.07226724,-0.063759536,-0.028201565,-0.058167715,-0.02987488
-0.02832341,-0.00031574047,0.01705622,-0.012840057,-0.042698234,0.013522335,-0.006698945,0.07519286,0.019282645,-0.013410685,0.014631264,-0.038234282,-0.03908289,0.029545,-0.03481757,0.075571544,-0.072359964,-0.07344357,0.012723524,-0.049020275,0.04389069,0.07190884,0.056923997,0.04721233
0.012582621,0.0047432706,0.043365363,-0.018475806,0.047236715,-0.032251637,-0.018743359,0.02016302,0.02392607,-0.04788988,0.00887427,0.061469123,0.07519959,0.070458286,0.03231317,0.04486906,-0.06505667,0.056861114,-0.023180943,0.02541965,-0.046536684,0.051311884,0.07419428,0.04790723
-0.0037908768,0.07136918,0.052588034,-0.013608229,0.063631065,0.049772765,0.05586521,0.029561862,0.046105918,0.02860696,0.025681641,0.05981016,-0.008566825,0.045291845,0.010299964,0.018821912,0.050363112,0.044265233,0.021079522,0.036185183,0.043180957,0.028954782,0.053903263,0.024858227
-0.05179112,0.064987086,0.03375251,-0.010705637,-0.031408384,-0.07935159,0.055027783,0.032935433,-0.0068242946,-0.04075422,0.051037557,-0.022830166,-0.04920473,-0.06978635,-0.06577859,-0.03224462,-0.030940132,-0.056498405,0.07327764,0.045508854,0.004953792,0.04876575,0.06532442,0.041214414
0.06289975,-0.023120966,0.06843759,0.04661454,0.025983872,-0.0024541195,0.08253783,0.059615776,0.040185027,0.05958004,0.04087015,-0.01817138,-0.041233968,0.02344242,0.050570406,0.044706855,-0.007957776,0.020982245,0.041426096,0.051029053,0.039483428,0.051665876,0.072824694,0.070256
0.046226457,0.041260347,0.043321393,0.01795951,-0.017271852,-0.060382627,-0.05184565,0.033971883,0.07781964,-0.0014189031,0.021272115,0.013861354,0.024089145,0.029259238,-0.0124000255,-0.04386983,-0.033123594,-0.010821403,0.045653854,-0.030614913,-0.022367196,0.08462105,-0.00040230504,0.03464252
-0.026841506,-0.029142495,0.0436641,-0.012947437,-0.022394601,-0.05079326,-0.014059775,0.037025556,-0.012282687,-0.06919639,-0.0040447568,-0.055364393,-0.03296373,0.016499726,-0.012855634,-0.03636452,-0.050529405,-0.06817993,-0.06584495,-0.02801322,-0.018759264,-0.024147648,-0.031191176,-0.052913733
0.0037794332,0.00091432856,-0.017309431,0.015012263,-0.04726418,-0.018287329,0.010910621,0.004003503,0.04485656,0.025016058,0.0041496074,-0.017907409,0.01999046,0.06875899,0.025713485,0.059558574,0.024132656,0.05403262,0.018912379,-0.043191183,0.0036890793,0.024818774,0.012031594,0.012809079
-0.015307598,-0.024895713,0.008078946,0.06789248,0.051838,0.013574433,0.002366381,0.055868097,-0.0056244354,0.03300172,0.007822909,0.0312833,0.01901794,0.054730885,0.027445748,0.0066978196,0.009453266,0.038064435,0.023924854,-0.018521583,0.034109753,0.06379663,-0.029341944,0.03841021
0.042400796,-0.008889271,0.005178799,-0.06382437,0.067027345,-0.024788005,0.032067,0.06514367,0.022840504,-0.0012516659,0.029253952,0.06507325,0.041379355,0.02065278,0.049857784,0.025561651,0.017693948,0.0315595,0.020612212,0.007542833,0.007130285,-0.002928584,0.040696796,-0.028416494
0.018979752,-0.0037208428,-0.047934562,-0.026404094,-0.029153975,-0.063000195,-0.036327716,-0.0017895849,-0.013590048,-0.0400648,0.0024983457,-0.039810695,-0.016891861,-0.03294888,0.049304783,0.014984231,-0.032399647,-0.009100769,-0.017604768,0.02360178,-0.05210732,0.02477349,-0.0035498831,-0.029892677
0.024107628,-0.040979706,0.066985816,0.032765627,0.05118026,0.0799957,0.013952842,0.039951444,0.074964605,0.056369003,0.05622564,0.007699578,0.0045701177,-0.025530344,0.005763867,0.04993799,0.01707598,0.032949097,0.0572772,0.03757906,-0.07131698,0.05428554,0.016170816,0.05858625
0.0558557,0.064694926,0.077405095,0.059221882,0.0703938,0.07394369,0.042340018,0.07007756,0.0746475,0.07667675,0.068231806,0.08274885,0.037576675,0.057409193,0.043768864,0.056753844,0.03768295,0.03806515,0.07234626,0.06352349,0.051316265,0.0788232,0.06962824,0.05291753
-0.08593043,0.028856112,0.007743854,-0.025808293,-0.085859284,0.012399606,-0.075338006,-0.07574353,-0.078869425,0.022545844,-0.03592345,-0.090263896,-0.02742897,-0.08137162,-0.008040798,-0.07115333,-0.026711047,-0.02943732,-0.06936519,-0.066779904,-0.073861904,-0.07869534,-0.06609312,-0.022781368
-0.014415207,-0.038692206,0.021718744,-0.03262116,-0.016310079,-0.019891394,-0.06779253,-0.034549437,0.031850148,0.0008816541,-0.03177954,-0.046861455,0.02659613,0.03848143,-0.0025787388,0.051862236,0.004972012,-0.051087976,-0.004917419,-0.028957117,-0.017492784,0.025367519,-0.07720186,-0.008476356
-0.072091736,-0.040380932,-0.084056444,-0.0808162,-0.06509948,-0.047411997,-0.05732142,-0.06740583,-0.051106617,-0.039750017,-0.02335897,-0.046297476,-0.0659354,-0.06359852,-0.053406466,-0.013241036,-0.06075364,-0.035494577,-0.061413646,-0.090573326,-0.05316412,-0.050239433,-0.03016493,-0.052058287
-0.09666147,-0.07119459,-0.08580577,-0.030959135,-0.08675197,-0.04102193,-0.089911714,-0.07694471,-0.083785355,-0.036181834,-0.066583246,-0.09254065,-0.082930274,-0.08636631,-0.08884667,-0.09138177,-0.08939303,-0.079744846,-0.08272909,-0.090183794,-0.08337638,-0.08444108,-0.07375491,-0.07523496
-0.066064,0.001320939,0.017954245,0.032798424,-0.057810463,-0.005047566,-0.07465371,-0.051948454,-0.03918648,-0.013209557,-0.032414757,-0.05914413,-0.012196475,-0.06379261,-0.04482757,-0.0702397,-0.0541482,-0.03775323,-0.058924418,-0.05698911,-0.07425876,-0.07207011,-0.0424876,-0.046333317
0.017566878,0.008518238,0.003645676,-0.03426113,0.067454174,-0.02285969,-0.040079605,-0.01729725,-0.067972295,-0.058278654,0.026273888,0.045608293,-0.010436325,-0.068116784,-0.03860949,-0.075911075,-0.06781073,0.04047491,-0.035428036,-0.029434133,0.0039977473,-0.015975118,-0.010547678,-0.023369307
0.05517707,0.012174833,-0.036928255,-0.06643951,-0.013135935,0.0021086165,0.02114836,0.06065972,0.004425602,-0.0041636876,0.011238267,0.008531146,0.02774349,0.032734003,-0.008967494,-0.032736402,-0.0055190106,0.010582514,-0.023933673,0.028889146,0.046279915,0.049783304,0.014777233,-0.00199902
-0.033649825,-0.0550447,-0.017509332,-0.034373228,-0.0056275013,-0.022596473,-0.030309705,-0.032017887,-0.054446995,-0.014009271,-0.06615334,-0.027271442,-0.032872654,-0.020012226,0.02143289,0.0116381515,-0.055684753,-0.061378013,-0.052278113,-0.07061794,-0.00934958,-0.019818181,-0.06241088,-0.030424105
-0.097210124,-0.0860848,-0.08225367,-0.048297968,-0.08702988,-0.08284957,-0.09323886,-0.07726382,-0.08708872,-0.07645766,-0.07274015,-0.09356999,-0.08292044,-0.086859904,-0.08904114,-0.09095437,-0.08487923,-0.08361267,-0.082305714,-0.1007898,-0.084395654,-0.08594131,-0.09140801,-0.07352414
0.044956505,-0.010765952,-0.010233577,0.06784481,0.04415058,-0.05978368,0.0414512,0.059113823,0.026934415,0.056329884,0.015724173,0.023155171,0.038099587,0.033116855,-0.045983605,-0.03811898,0.050434258,0.0023439054,0.025412487,0.051954012,-0.0120025175,0.06164654,0.055226807,0.02570514
-0.034872822,-0.031594343,0.011567163,0.06365555,-0.0077088038,0.024153706,0.044741467,0.018874075,0.008759197,0.03305288,0.03210889,0.015341161,-0.0047077215,0.009534752,-0.017885292,0.04376704,0.06525064,0.038041707,0.03593156,0.04555968,0.037517477,0.028228467,0.012427607,0.0029656037
-0.070415795,-0.060742386,-0.076643735,-0.073105976,-0.073633865,-0.06461888,-0.036585465,-0.046611186,-0.03161747,-0.08410021,-0.046559494,-0.02586024,-0.028699547,-0.07546912,-0.06906853,-0.061478917,-0.08366507,-0.014421476,-0.024930159,-0.052372366,-0.040056016,-0.061178666,-0.031039216,-0.067355186
0.06833587,0.017019436,0.053122018,0.016996382,0.023468355,0.01741585,0.053882264,0.006685218,0.006523952,0.030431295,0.031794347,0.031247886,-0.062363848,0.048302326,-0.058845125,0.008713519,0.022377722,-0.052909683,0.037147783,0.005038411,0.03097164,0.03366227,0.039338462,0.047800876
0.06052109,-0.0020926835,0.005658538,-0.04453014,-6.659789e-05,-0.021570591,-0.0021623417,0.005472734,-0.018562526,-0.03443201,-0.01822977,-0.0126324305,-0.034983117,0.0038208822,-0.027604517,-0.038840517,0.010161811,-0.06559534,-0.05510248,-0.00067903195,-0.04659869,-0.04565793,-0.025511641,-0.02560965
0.011861426,-0.0072079008,-0.04306991,-0.06303107,0.007086537,0.046834763,-0.0043698284,-0.026407478,-0.015088007,0.031895436,0.053041313,0.0067534107,-0.0028963052,-0.020467235,0.022197781,0.06048339,0.03587696,0.037044104,0.042343207,-0.026939122,0.046097916,0.025031418,0.016372332,0.048413664
0.015509548,-0.0477541,-0.022822354,-0.013375019,-0.055473197,-0.05193774,-0.018303433,-0.033015504,-0.01254749,-0.021626487,-0.034652907,-0.008776403,-0.008219728,0.008263163,-0.011613101,-0.029226264,0.033832114,-0.003374665,-0.032676592,-0.069454834,-0.059746984,0.01429032,-0.048993483,-0.028926557
-0.04374569,-0.015644375,-0.050859336,0.041722998,-0.020473154,0.015206205,-0.020640431,-0.006111116,-0.04455062,-0.006896551,0.07183536,6.954573e-05,0.054689042,-0.043814447,0.003308949,0.019034505,0.05120715,0.06755993,0.020516325,-0.032399677,-0.0043560993,0.005213417,0.015667107,0.058662124
-0.04379864,-0.013017796,-0.068557896,-0.049204282,-0.050509825,-0.038031634,-0.06632704,-0.05039213,-0.025018902,-0.062877625,-0.016648306,-0.026090361,-0.03102125,-0.0588829,-0.058571886,-0.043030206,-0.049247485,-0.06546169,-0.058706734,-0.014288917,-0.06547515,-0.040802237,-0.032824274,-0.04996283
-0.009013128,-0.04249221,0.0060051084,-0.01223976,0.03146694,-0.055259258,-0.035712343,-0.054648504,-0.015901444,-0.012740472,0.055439796,-0.008115594,0.043828536,-0.011191576,0.023900317,0.050880097,0.053348288,0.033085465,-0.03956838,0.017887756,-0.029685812,-0.07461153,0.0189901,0.019289454
-0.0070014573,-0.008069182,-0.014351139,0.04008604,0.039908737,0.029669404,0.015355263,0.03758323,0.025296029,0.0017169303,0.0077435393,0.031778805,-0.020340037,0.057669878,-0.0023080846,0.04445547,0.056254305,-0.031954072,-0.00081068487,0.030431943,0.054033518,0.038082886,0.047401093,0.05555056
-0.0034637935,-0.009551597,-0.04228006,-0.0024164214,0.05297397,-0.0066402466,0.018425968,-0.0278351,0.012525415,-0.009311028,0.00095198624,0.05505048,-0.01717172,0.074756116,-0.027261654,0.037185527,0.027074493,-0.058976557,0.017637875,0.043965157,-0.019359333,0.059606005,0.009406892,0.005894467
-0.07777771,-0.06043496,0.019349417,-0.017185465,-0.059991363,0.023264049,0.021546273,-0.062338658,-0.055215087,-0.049724296,-0.07147039,-0.023094634,-0.033797916,-0.0698389,0.06242273,0.015843136,0.012729744,-0.019852893,-0.007918681,-0.07133809,0.026718186,-0.079949394,-0.07792366,0.00074556936
0.034620196,0.034452017,0.07988561,-0.007845394,0.043505967,0.041388284,-0.038362756,0.036975753,0.028725559,-0.034938943,-0.06497685,0.015778635,0.047144398,-0.008074795,0.024926968,0.0601917,0.062728375,0.012037265,0.053516384,0.029686363,0.054318577,0.031104976,0.0066398126,0.030016258
0.0059987134,0.064386286,-0.026513202,-0.06885652,0.057413,-0.0033557748,-0.042994387,0.06824036,0.021950634,-0.025528792,-0.06316205,0.035963017,-0.05581398,-0.031961814,-0.037098333,-0.0039941054,0.0564883,-0.016921537,-0.016080521,0.06246379,0.042153038,-0.012871873,-0.04031313,0.028560217
0.04349955,-0.009982839,0.05860644,-0.0146683175,0.06146015,0.046247143,0.012570915,-0.02639368,-0.020295888,-0.013163845,-0.0071502537,0.047157913,-0.011916466,-0.0010599742,0.05200629,0.016501466,0.01415316,-0.037966724,0.013414513,0.020377254,0.03365108,-0.005837474,0.04555237,0.026334794
-0.033897836,-0.029106224,-0.061384123,0.022363557,0.01333989,0.024475748,0.017465372,0.037648138,-0.025814867,0.031006793,0.051418807,0.008595953,0.00246806,-0.035619542,0.071571395,0.04814031,0.057345673,0.05836223,0.06134869,-0.025780162,-0.037546907,0.009642567,0.04840688,0.0127660865
-0.04566664,0.04894214,0.06514379,0.08053219,0.016726933,0.08274438,0.0588344,0.06756836,0.06238353,0.049054895,-0.035562154,0.010349858,0.07612159,0.06472985,0.068667784,0.08756012,0.08417609,0.060203984,0.07610424,-0.021425555,0.048470538,0.03573849,0.07100405,0.077623785
-0.015181202,0.0017856407,0.02001014,-0.05375533,-0.062098525,0.07346646,-0.026091209,0.0018741828,-0.055574384,-0.061804764,0.026854193,-0.06602708,0.01223902,-0.00015473028,0.0035349939,0.0055163293,-0.03892445,-0.04261838,0.052164134,-0.05411728,0.0025031762,0.017777342,0.01296563,-0.03305451
0.0035793683,-0.020405948,0.057962347,-0.07439281,-0.006804461,-0.00012434604,-0.0089918,-0.05249325,-0.026893197,-0.010065038,0.05448139,0.017823065,-0.073600434,-0.015818045,-0.048714776,-0.0047153053,-0.0067727994,0.019633673,0.06820682,-0.06278206,-0.04440629,-0.0054689087,0.00047914445,-0.06081567
-0.09682689,-0.031491082,-0.059251767,-0.061739985,-0.08688559,-0.052014444,-0.08944854,-0.07635852,-0.08478512,-0.07173428,-0.07738876,-0.09336998,-0.08152725,-0.0770728,-0.0729999,-0.08086773,-0.07567444,-0.07396334,-0.076376095,-0.08909043,-0.08421614,-0.08483712,-0.07690179,-0.044252075
-0.02792189,0.05020362,-0.0050788433,0.032025933,0.05921288,0.072639234,-0.023719693,-0.057067648,-0.07116301,-0.05925881,-0.02639248,0.07177928,0.014225232,0.050570816,-0.029284634,-0.02525936,0.087645754,0.010961406,-0.032601975,-0.0010086205,0.04536816,0.039385915,-0.06789601,0.036165163
-0.027994365,0.033319525,-0.0075820494,-0.0083432,-0.016546804,-0.014626375,-0.008077682,-0.0033347283,0.0074043474,0.013627128,0.0020396027,-0.048225373,0.020022804,0.016367272,-0.02869292,-0.032955647,0.008662496,-0.011942539,-0.018995129,0.016029205,-0.061096836,0.05266872,0.023419833,0.030032026
0.0059014116,0.0028735336,-0.040058758,-0.011487838,0.0016471435,0.024801156,0.0013700499,0.035910323,0.023622679,-0.030870236,0.013539741,-0.019028192,0.022636548,-0.007388322,0.06389952,-0.031924076,0.0035721725,-8.528066e-05,0.013357212,-0.052934047,-0.029445622,0.016228352,-0.036895324,-0.04755132
-0.08095373,-0.056291208,0.005054148,-0.043120213,-0.023929697,-0.053985428,-0.07845716,-0.028105225,-0.03749335,-0.0689413,-0.052874412,-0.06044859,-0.06534664,-0.07374929,-0.047543652,-0.045374896,-0.07734039,0.001758267,-0.032643232,-0.05714255,-0.049698766,-0.04209633,-0.069718465,-0.01828111
-0.0011935624,-0.029401861,-0.038532056,-0.01932458,-0.03868136,-0.028431855,-0.012598073,-0.018680038,1.0524188e-05,-0.051894616,-0.04973398,-0.055637557,0.007899639,-0.055325884,0.024295028,-0.002030877,-0.043141708,-0.017457038,-0.017589381,-0.0775881,-0.066508055,0.03427307,-0.022058452,-0.06037102
0.061370924,0.0341153,0.043245222,-0.026892342,0.026260987,0.01475646,0.036154952,0.009490166,0.036019925,0.0360766,0.073035374,0.0080891205,0.039794818,0.084674254,0.040916394,0.017029608,0.04792525,0.033425827,0.0684341,0.0059194597,0.050203763,0.058972314,0.072706714,0.0568823
-0.07430004,-0.046776965,0.005910708,-0.026569743,-0.032693457,-0.020604903,-0.06354237,-0.047994237,0.0022958028,0.011506002,-0.06870992,-0.02721761,0.025056433,-0.05001993,-0.06403755,-0.05514512,-0.002946171,-0.066555426,-0.074515216,-0.02989078,-0.059829194,-0.06356864,-0.05611434,0.04450698
0.0110328235,-0.07085176,0.028922219,-0.010147691,-0.04892719,-0.036968138,-0.047125664,-0.05938465,-0.07218993,-0.062085114,0.0025605012,-0.019778656,0.0051181475,-0.04755369,0.0069661266,-0.06479712,-0.0030218598,0.036221683,0.073149264,0.022399694,-0.02517439,-0.022371408,-0.07947622,-0.043883946
-0.06480293,-0.04829906,-0.07962994,-0.08672269,-0.06525047,-0.0396394,-0.06800495,-0.06783464,-0.061346468,-0.026931318,-0.008472694,-0.066556424,-0.058081333,-0.058328222,-0.06813922,-0.045439728,-0.044334248,0.026423126,-0.05871254,-0.04558021,-0.033032857,-0.006828002,-0.035847224,-0.056289118
-0.009353786,-0.0130188335,-0.012470453,-0.008653325,0.029961994,-0.06390813,-0.012956792,0.04158626,0.029700723,-0.051502936,0.017341511,0.0051772683,-0.04870529,0.018802054,-0.020010432,0.052005082,-0.055153053,-0.055275004,-0.050027274,0.011364978,-0.0117485635,-0.012534547,0.02357045,0.052725717
0.094080776,0.088175155,0.09570418,0.09433096,0.08639253,0.08539819,0.092444755,0.076314725,0.08708713,0.09016766,0.08923316,0.09283988,0.08298183,0.08607854,0.08956184,0.09463124,0.09173989,0.08516433,0.08319844,0.10675073,0.08529214,0.08172737,0.09097461,0.078517884
-0.0044752527,0.018425262,-0.07227001,-0.07973224,-0.023267118,-0.016701821,-0.04471855,-0.03518451,-0.053107563,-0.061436,-0.0324831,-0.033845518,0.03507294,-0.01423514,-0.035645064,-0.011141308,0.0003626729,0.036593962,0.017112713,0.008014551,-0.009338174,-0.01028536,-0.039458435,-0.06943074
0.039146934,0.025692776,-0.007995657,0.009317361,-0.05075891,0.06348005,-0.015367578,0.013061458,-0.018977767,-0.042585243,-0.07183184,-0.019948771,-0.0127727045,-0.020402335,0.040958866,-0.019335192,-0.023504756,-0.012581243,0.025315639,-0.04908653,0.030038059,0.044644456,-0.0582891,0.004317132
0.07472596,0.032814518,-0.04210115,0.0026714776,0.06784346,-0.061170258,0.028194707,0.06307664,0.052741528,-0.00057759695,0.02388681,0.046789978,-0.006245057,0.051778764,0.028403267,0.039043527,-0.031978406,0.019256124,-0.01576767,0.00300847,-0.0038298513,0.028656978,-0.003832552,0.016257484
-0.010330452,-0.002558587,-0.0060593784,-0.023090262,-0.040393583,0.011257446,0.05037773,-0.061437845,-0.015796749,-0.024367038,0.06716592,-0.06254121,0.042046614,-0.007146947,0.049727835,-0.01720406,0.028579718,0.025621828,0.020360643,-0.060449354,0.0051627425,-0.042390432,-0.01697019,-0.05295318
-0.088065065,-0.053819228,-0.036647905,-0.058197215,-0.048513446,-0.035243124,-0.06811906,-0.0734423,-0.07228208,-0.051460765,-0.019806216,-0.06240493,-0.042288087,-0.07350186,-0.0755029,-0.048353773,-0.065051876,-0.0394187,-0.02817464,-0.033062164,-0.046890076,-0.062238038,-0.031636767,-0.059816275
-0.012557895,-0.0069827186,-0.05768688,-0.0011244967,0.000453142,-0.0144616375,-0.007255143,-0.04500564,-0.01991324,-0.0071170675,-0.071287185,0.01760191,-0.03155507,-0.03712542,0.008073201,-0.04805774,-0.018386537,-0.055881392,-0.025939489,-0.014891345,-0.023425823,-0.064798556,-0.04191434,0.010392874
-0.02630049,0.023404293,0.025224943,-0.008022007,-0.004544873,0.02512545,-0.020005614,0.023378039,0.00851777,-0.027949864,0.03612933,0.003786258,0.062065292,0.02217734,-0.0039549465,0.0033012186,-0.05061381,0.025526665,0.036349338,-0.025512917,-0.040695872,-0.0076739932,0.002078768,0.06058713
0.012978618,-0.047954556,0.0400594,0.057281204,0.04284912,0.0689774,0.051901065,0.047959756,0.06284436,0.045693494,0.06416233,0.043886542,0.004743013,0.023134664,0.033353474,0.033932976,0.028903827,-0.044375043,0.02830593,0.023755997,0.0075082816,0.032772973,0.026845647,0.07133143
0.05067427,0.018512724,0.027192822,-0.027706457,-0.027862288,0.007800098,-0.0023710083,0.036480315,0.014566111,0.0024847032,0.039102547,0.014689891,-0.0072007915,-0.0062241917,0.027474804,0.021229781,-0.023475677,0.07145216,-0.024672741,-0.021004098,-0.024603968,0.03822506,-0.002760085,-0.037557635
0.06492551,-0.022780301,0.05143095,-0.058539182,0.07188776,-0.02623429,-0.065971404,0.060763318,0.08105453,0.016035968,0.038445394,0.056189094,-0.0350553,0.0013959033,-0.03482254,-0.06443372,-0.0026314494,-0.021522755,0.050275948,-0.0011082271,-0.025880074,0.08601995,-0.060145773,0.059906714
0.025492141,0.04139515,0.026767448,0.04100861,0.026670521,-0.014847539,0.088711716,0.03993864,-0.047113296,0.022728037,0.062604606,0.049337044,-0.003374209,-0.027037624,0.037384726,0.060095865,0.00987105,0.020429436,0.05871684,-0.030270817,0.08202303,-0.010643505,0.06847669,0.0704149
-0.0024243877,-0.02955682,0.0012369867,0.026068887,-0.003187243,-0.040351585,-0.0036883468,-0.013449607,-0.025700025,-0.057557367,-0.0058209817,-0.030528205,-0.022207728,-0.05769465,-0.042155195,-0.017769078,-0.042357337,0.0010768754,-0.030496778,0.010571622,-0.015028327,0.003735545,0.024558857,-0.018853353
-0.020008167,0.056614906,0.039593298,0.053261533,0.027849892,0.050669275,0.010221355,0.07536178,0.079309516,0.052285526,0.024487043,0.055010505,0.025130877,0.0055571287,-0.009630306,0.020933697,-0.052537773,0.024560323,-0.01978689,0.043001328,0.052137084,-0.029320592,0.018654589,0.005120168
0.039531857,-0.030082513,-0.042063225,-0.007534158,-0.039651535,-0.04152645,-0.07547858,0.00036606524,-0.014100813,-0.06304914,0.06794802,-0.0661272,0.03450123,-0.017994726,-0.07525092,-0.014540296,-0.07300677,-0.05087306,-0.058424257,0.010980589,-0.067498654,-0.009814877,-0.043797992,0.029784976
0.015047188,-0.052344207,-0.012096911,0.04496938,-0.020449081,-0.023464916,-0.045273528,0.030032627,0.01062123,-0.031618014,-0.022017578,-0.031293973,-0.02772901,-0.004730639,0.001715277,0.028112749,-0.002326352,-0.038197223,0.032767795,-0.063099034,-0.025100514,0.050803225,-0.048518844,-0.016266288
-0.095381044,-0.018509962,0.010136598,-0.029287703,-0.08635864,-0.05545813,-0.0702835,-0.07685571,-0.07113958,-0.015665764,-0.061377883,-0.090995714,-0.07736619,-0.081635095,-0.06022215,-0.06352929,-0.06926351,-0.07200248,-0.05778627,-0.08634737,-0.07478265,-0.07879761,-0.059455317,-0.050484166
0.05509677,-0.081564836,0.04354037,-0.018992636,0.072838634,0.055924486,0.07157371,0.07068801,0.0315254,-0.04497192,0.07090626,0.060390875,0.07339434,0.035577647,0.08073015,0.0847086,0.03136168,0.07422726,0.060675167,0.023735622,0.0652582,0.06918139,0.056061737,0.058524586
0.02042251,-0.04584848,-0.022232195,-0.03236278,0.016757743,-0.045730844,-0.004252999,0.067980416,0.055428926,-0.010559852,-0.00087317434,0.041535046,0.010686215,0.029815756,0.059921317,-0.014081587,-0.050041594,0.0054112016,-0.027400931,-0.025086628,0.0481718,0.044514593,-0.04904541,-0.0068939766
-0.07674773,0.055617705,-0.041649938,-0.00813295,-0.078308545,-0.06919481,-0.0059534707,-0.06613067,-0.026806517,-0.07984732,-0.034765393,-0.07257555,-0.07711052,-0.057824224,-0.07312194,-0.0026905504,-0.015998242,-0.08162936,-0.017941661,0.017674685,-0.047943067,-0.049743135,0.005656173,-0.040114928
-0.018443227,0.051365327,-0.013485314,-0.02071799,-0.059458397,-0.03638535,-0.013167271,0.014704229,-0.023350127,-0.06679672,-0.051092148,-0.04783057,-0.029822074,-0.050685853,0.020103592,-0.023099069,-0.05970005,0.019593438,-0.061184466,-0.07806288,-0.033560824,0.05621411,-0.014483445,-0.004295684
-0.010740453,-0.043852873,-0.041401017,0.03280539,-0.0562016,-0.06325488,-0.06549754,-0.0440684,-0.046799,-0.03542027,-0.061666276,-0.031201871,-0.057348505,-0.048095547,-0.042988054,-0.042467568,-0.04720684,-0.033948403,-0.035499398,0.022651013,-0.0643864,-0.017881526,-0.038923115,-0.046082597
0.018940913,0.049613312,-0.042119455,0.022652647,0.03391126,0.030314764,0.001335862,0.07283778,-0.04916089,0.0074019996,-0.018755322,0.029743416,-0.0049979514,0.010707192,-0.015604994,-0.0502888,-0.035985824,0.058913294,0.0049002073,0.037249357,-0.0048415125,0.0049228887,0.021990117,-0.049783695
0.017563734,-0.012379891,-0.049095396,0.08210926,0.012222323,-0.075249135,-0.0063145678,0.048961457,-0.0010071264,0.013137709,0.02116199,0.009926426,-0.051242203,0.079668276,-0.07995287,0.013655663,0.0764673,-0.06552707,-0.014909382,0.032171562,0.06462121,0.02382141,0.014792646,0.04969549
-0.018776294,0.04635912,0.043111175,0.05846393,-0.0034984925,0.024869822,0.039044525,0.008551939,0.02079382,0.020759733,-0.0049774046,-0.004823367,-0.028868793,0.01521609,0.021497877,-0.024328936,0.03289024,0.005661975,-0.013605202,0.07024929,0.016422775,-0.038522627,0.04610373,-0.0037366292
-0.0049354266,0.08450271,-0.020717632,-0.06821109,0.045092974,-0.03021928,-0.014671616,0.06926859,0.010827931,0.03283914,-0.02784286,0.060947955,0.0114342375,-0.044308458,0.049774036,0.038823716,-0.040408142,0.03254139,-0.054377407,0.0024992656,-0.060392775,0.00545921,0.0048865452,0.029195199
