Vehicles,airplane,ambulance,anchor,blimp,bus,canoe,car,golf cart,helicopter,hot-air balloon,motorcycle,rocket,sails,ship,stroller,submarine,tank,tire,tractor,train,truck,unicycle,van,wheelchair
-0.08273815,0.02727823,0.016176924,0.046901617,0.047857117,-0.06936374,0.046337716,-0.09743941,-0.057893395,0.03153743,0.0030777534,0.080136426,0.0054644337,-0.0027577148,0.011437101,0.049286254,-0.06156625,-0.050293453,-0.06264118,0.0665311,0.006160984,-0.05616906,0.008138261,-0.026532965,0.037000835
0.061055467,0.072051264,0.028706327,-0.021090971,0.025378408,0.08378675,0.062224478,0.020709146,0.022409433,0.04434802,-0.04455968,-0.037052304,-0.04405844,-0.0071866265,0.022940138,0.061756376,0.0178933,-0.053575538,0.015805632,0.040927183,0.07574461,0.023731483,0.016743308,0.025796752,0.044054054
-0.0057350467,-0.013826838,-0.055717148,0.051310934,-0.05489413,0.026248604,-0.057825916,0.026078453,-0.07310189,-0.0704684,-0.045608044,0.0016054766,-0.038137875,-0.046517283,-0.05961549,0.020081848,-0.02363908,-0.030348334,0.013448705,-0.027604539,-0.01349232,-0.08605296,-0.044083763,-0.049386714,-0.042119086
0.018269353,0.04873459,0.0051684245,-0.05304178,0.0075564706,0.010487079,0.011781203,0.037094135,0.009883374,-0.022046853,-0.0027458493,0.007869038,0.019349292,0.011763976,0.055206444,0.0039486317,0.005251108,0.05612223,-0.01040234,-0.013662832,-0.0047646533,0.020595461,-0.015890613,0.02803818,0.007531318
-0.031820934,0.0031069382,0.03564265,0.0031425208,0.030941011,-0.024651377,0.04433172,0.04757871,-0.018410927,-0.016151313,0.05257857,-0.011206222,0.007596458,0.068540715,0.045525335,-0.0066662347,0.028635353,-0.057853423,0.0013384225,-0.043945473,0.055795938,-0.03686101,-0.007023996,0.002284167,0.002306677
0.025936132,0.0095118815,0.018643398,0.045752525,-0.006660096,-0.028783755,-0.030519145,-0.045921784,0.030074114,0.007648765,0.0047663734,-0.039864566,-0.00032712656,-0.03797719,-0.035137024,-0.018118657,-0.009140153,-0.0025274875,0.023988249,0.030278692,-0.055447016,0.009300959,0.007161139,0.0041353167,-0.030634645
-0.024795767,0.0059204767,-0.072218135,-0.03886864,0.0636547,0.020238314,0.03091946,-0.023553682,-0.026466705,0.063092016,0.026468962,0.002955712,0.007913937,-0.004476048,0.0083964765,0.016809355,0.04308904,-0.0117867645,-0.054617647,-0.03593256,0.05101821,0.015263883,0.0089189,0.004498431,-0.07631327
-0.036508698,-0.0075780116,-0.047783613,-0.035423104,-0.027262634,-0.08126048,-0.022112282,-0.039764114,0.001489131,-0.02363928,-0.038829446,-0.03028115,0.032648336,-0.024266204,-0.061996594,-2.4052371e-05,-0.041262843,0.019930614,0.015791235,0.03924999,-0.05793594,-0.054647844,0.017141895,-0.031746697,-0.055951014
0.0021593017,-0.06575568,-0.043047864,0.005748097,-0.021923374,-0.045160122,-0.065132126,0.00016041512,-0.06933127,-0.030554082,-0.0045211907,0.048882227,0.060225535,0.013366564,-0.029811727,0.04712942,-0.026706776,-0.04848122,0.033281773,0.053331997,0.002242564,-0.010166946,-0.08289286,-0.014720732,-0.06844201
0.047570147,0.06432443,0.08086108,0.027104877,0.05530792,0.05153405,0.0048826956,0.005905132,-0.013726026,0.0053323023,-0.011467425,0.058719482,-0.072104484,0.0013246803,0.03247159,0.040309515,-0.028622758,0.051549233,0.021292757,0.027052877,-0.032856155,0.010133062,-0.059381947,-0.0033181726,0.018808413
-0.0025858316,0.04867538,-0.0009137197,0.07489324,-0.030853515,0.020067751,-0.0025904735,-0.028512595,-0.004581018,-0.0025586714,0.06464839,0.039063968,0.024941036,-0.031636715,0.010044659,0.021909824,-0.04232787,0.054568045,0.055157647,0.054232046,0.052892968,0.062549174,0.04476561,0.053207994,0.05669755
0.060646422,0.01688944,0.07903766,0.07470486,0.036890652,0.03149723,0.07692417,0.07620239,0.03597094,0.039952006,0.069993295,0.06293752,0.043992817,0.011595533,0.054060906,0.029129893,0.013321752,0.018427137,0.05552798,0.053656053,0.040361747,0.044283118,0.022737684,0.06360907,0.012049149
-0.057348207,0.017303033,0.023600414,0.004676913,0.013111403,-0.036133695,0.05851024,-0.07523215,0.041746017,-0.021754138,0.07753995,0.08583044,-0.017920312,0.070821926,0.051219173,0.009773863,-0.04965414,0.0139871,-0.00088958116,-0.06714151,-0.05854085,-0.08011918,0.0072043007,-0.07735264,0.011138665
-0.03627826,-0.04778966,-0.021393858,-0.04300797,-0.059059586,-0.04269543,-0.0127680665,-0.04724231,-0.063978314,-0.03707562,-0.056277465,-0.022872252,-0.02735553,0.053851478,-0.03299723,-0.027407698,-0.063603014,-0.068262026,-0.0091010565,-0.07652427,-0.029038765,-0.053812418,-0.018263556,-0.03636181,-0.037290666
0.011240667,-0.017713824,0.004764728,-0.017421013,0.010788552,-0.05960002,-0.016362216,-0.005450171,-0.040982265,0.013666037,0.012181709,-0.03907889,-0.020930728,-0.06094819,-0.032043908,-0.018524803,0.03982194,-0.04520518,-0.052139763,-0.032575905,-0.048913617,-0.056435097,-0.034558497,-0.0703829,-0.047549043
0.050846767,-0.07558723,0.0020153362,0.041141205,-0.06967102,-0.037694022,-0.05093919,0.07564715,-0.0034057994,-0.07538926,-0.06437417,0.08361471,-0.02772557,-0.079551265,-0.068885006,-0.051339097,0.0037672701,0.06541921,0.016127398,0.045366745,-0.020877553,0.065693684,-0.009387398,0.084980235,-0.07925719
-0.0006565271,0.061823756,-0.006863926,0.07861869,0.026860029,0.04201362,0.004298339,0.033159904,0.00965466,0.04221502,0.08049056,-0.0065837232,0.007248696,0.050314896,-0.03462089,-0.051118735,0.006446363,0.056711614,0.021172468,0.029622516,-0.032092046,-0.012112899,0.08027813,0.07007358,0.034107644
0.0154524,0.0020169513,0.07352714,0.05057465,0.013891284,0.031524036,-0.0018675022,-0.011900092,-0.05043702,0.03969035,0.04849037,0.0463343,0.020964961,0.023745758,0.05416468,-0.012759922,0.0038031195,0.029108727,0.03779994,0.03615837,0.044988737,0.0018407702,0.021314198,-0.0037942636,-0.03458522
-0.026470859,0.041819677,0.026996626,0.030630402,0.035775565,-0.042538308,-0.032902997,-0.01548696,0.06625787,0.023677036,0.065268815,0.055649426,0.04459446,-0.037524153,0.028790683,-0.05031325,0.038644917,0.0059825513,-0.014590195,0.058828834,0.0025725372,-0.03269295,-0.008654961,-0.025944317,-0.04727845
0.03821213,0.07033351,0.0472357,-0.042045966,0.067340724,0.056766454,0.010438071,0.05983734,0.055415336,0.07728669,0.0552772,0.08204651,0.084780894,-0.048999965,0.033215277,0.069764875,0.06901003,0.018488105,0.035046875,0.041046686,0.06494231,0.073597886,0.04178056,0.07060331,0.07075939
-0.0091264015,-0.042176805,0.023879305,-0.034471553,0.01102317,0.018907666,-0.015908178,-0.021217952,0.018028798,-0.07069839,0.059641417,-0.041950054,-0.04568763,-0.06441179,-0.024284935,0.043028943,0.00042648995,0.06637396,0.043272234,0.023493845,0.030498363,0.06668782,-0.016134283,-0.024440324,-0.05346638
-0.0807788,0.036256548,-0.06292698,0.0028807498,0.06446818,-0.061034508,-0.023783308,-0.047928255,0.0641774,0.06388473,0.054295182,-0.0028512268,0.020583073,-0.051233694,-0.047803544,-0.036687084,-0.050683092,0.009938308,0.026065849,-0.021195365,-0.054162133,-0.03836377,0.024440063,0.022978641,-0.055568337
0.040425714,0.03652184,0.07586907,0.03314194,0.036742326,-0.04843261,-0.0030469303,0.059166733,-0.038138937,-0.04161163,0.07167967,0.0024144803,0.0013917226,-0.048895437,-0.025844801,-0.014078335,0.03919854,-0.010690144,-0.022808675,0.0029893443,-0.03169417,-0.032504737,0.029389294,-0.016698636,0.035672445
0.02757632,0.044510208,-0.027123377,0.01153786,0.02781491,0.052766364,0.037349757,0.05266839,0.03524049,0.005379603,0.032399613,0.018418737,0.050812315,0.03845138,0.038623646,-0.042658556,0.066198856,0.06956425,0.032290313,0.053217925,0.048718486,0.027216658,0.02450257,0.022307951,-0.00055620435
0.015757008,-0.0012207674,0.036103886,0.027047796,0.025137842,0.003279841,0.04036039,-0.08871474,-0.044770505,0.012837303,0.015662631,0.016428111,0.017310116,0.04881975,0.020432903,0.06860598,0.04672386,0.011696845,-0.0069959005,0.040772688,0.013490855,0.019528575,0.046940826,0.027148927,0.06597501
-0.046390608,0.054751262,-0.025088279,0.037936542,-0.04694911,-0.038972605,-0.023420816,0.0008747927,-0.043692328,-0.04693253,-0.06292287,0.031461343,-0.058169693,0.011890151,0.0013537885,0.005999639,-0.0052781333,-0.02914194,0.05384228,-0.06606264,-0.0032380347,0.0029880097,-0.04724527,-0.022190375,-0.070027724
-0.015011763,0.02684849,0.009393324,0.019498568,-0.05338153,0.0013359305,0.06836535,0.03623216,0.041605115,0.05791479,0.024743,0.056327473,0.050066914,-0.0073559796,0.029045412,-0.055895563,0.031778973,-0.006973135,0.06748648,0.0073183267,0.011195287,0.0035095818,0.062180206,0.018123822,0.04527624
-0.0061474238,0.02891996,0.07046368,0.05260582,0.07196742,0.07310593,0.07992416,0.0077704065,0.05236127,0.07647682,0.07820955,0.07595927,0.08033913,0.07961668,0.037469573,0.04736991,0.061559968,0.041912284,0.05624204,0.06658911,0.05260432,0.049198885,0.07859526,0.06978704,0.07646532
0.04123708,-0.011085681,-0.017000565,0.011169398,-0.010314498,0.053732827,0.039230477,0.0257022,0.058390208,0.038198106,0.01380979,0.031856433,0.03125824,0.008769852,0.050714064,0.04782952,0.011593021,0.046098173,0.065037616,0.0481907,0.0325392,0.044601947,0.015620016,0.035829406,0.039736737
0.041678242,0.08248967,0.020201204,0.03592834,0.057590585,0.056098975,-0.04370936,0.03340557,0.007978374,-0.01744151,0.006696562,0.011878193,-0.011498526,0.02801541,0.052006014,0.07220172,0.03064839,0.014037257,0.053232774,-0.027543686,0.008425631,0.048785657,-0.0143780345,0.022386244,-0.07036716
-0.06644401,-0.065826274,-0.011082358,-0.028171651,-0.019819103,-0.076729335,-0.033631824,-0.07932706,-0.067167185,-0.056645818,0.0073747635,-0.06919513,-0.032407187,-0.028174974,-0.075570025,-0.043717038,-0.029092466,-0.07374122,-0.07169234,-0.011219995,-0.052142084,-0.05833275,-0.017315514,-0.055636115,-0.047527604
0.04088355,-0.06243337,0.07167588,-0.026877861,0.021659758,-0.0386622,0.038234893,-0.045727152,-0.01685592,0.061153434,-0.020645706,-0.027815659,0.041049846,0.04327124,-0.018597761,-0.029397853,-0.022212029,-0.048685167,-0.06839376,0.07426655,-0.043307588,0.031476278,0.011238079,-0.015406136,-0.036458172
0.0070976485,-0.009987177,-0.051282074,0.011759836,-0.013387845,-0.035723656,-0.058691457,-0.080806084,-0.037779074,-0.049485985,-0.045214854,-0.06956804,0.0054122363,0.050537407,-0.0254429,-0.07109873,-0.056951966,-0.07330414,-0.056051314,-0.015557601,-0.038123608,-0.046650924,-0.055131484,-0.06024707,-0.013555352
-0.059317894,-0.05201255,0.009277357,-0.011661209,0.008899242,-0.07536845,-0.02994213,-0.027870713,-0.0072983704,0.029256599,-0.034574002,-0.061279193,-0.07112151,0.036068298,0.02119891,0.032905005,-0.006942148,-0.07622979,-0.015515655,-0.024865393,-0.02398959,-0.06515427,-0.035073172,-0.067805834,0.024120979
0.03106501,-0.062220614,-0.012446881,-0.008937753,0.03196472,-0.020740584,0.0027871814,-0.023217179,0.058487758,-0.010198423,-0.008661152,-0.0017323717,0.0051737684,0.0023252713,-0.00912988,0.06295586,-0.06234068,0.032412525,0.025472967,0.058761615,-0.04840429,0.054581564,0.03958433,0.0155107435,0.008898407
-0.02956737,0.025552059,-0.07470172,0.012881598,0.0028596024,-0.021880511,-0.04591269,0.013281578,0.034481287,-0.034512702,-0.047723435,-0.06354458,-0.049306095,-0.06624922,-0.0024235717,-0.033805322,-0.06631695,-0.0039936546,-0.03521877,-0.051396575,-0.042690504,0.051131036,-0.06256699,-0.052627217,-0.0082194675
-0.059001688,-0.022380136,-0.03040133,-0.03948316,-0.034841504,-0.030364888,-0.07227193,-0.053847447,-0.041198984,-0.021387495,0.013677097,-0.085406505,0.010155724,0.065567546,-0.03102947,-0.07518026,0.0147404615,-0.056942508,-0.032107458,-0.035522662,-0.013407415,-0.065573364,-0.07377067,-0.046962716,-0.08440349
0.030594166,-0.038917433,-0.049755134,-0.043994408,-0.07489523,0.06323547,-0.021967843,0.08807832,0.004894441,-0.037671145,-0.05473525,0.006631154,0.0054965676,-0.05664199,-0.013548923,-0.01168418,0.013020856,0.0033478374,0.0689059,-0.027938107,0.00077470625,-0.03325503,0.023984378,0.020290429,0.06781171
-0.032741547,0.053990632,0.029733589,0.05465741,0.045924805,0.005159027,0.02151958,0.057460524,0.05939434,0.0044819755,0.018813811,0.026918113,-0.022836763,0.022096932,-0.014467773,0.0009329721,-0.0072163437,-0.010306886,0.008831039,-0.009767874,0.024320947,-0.01604596,0.012853788,0.01488056,-0.023772854
-0.07599311,-0.07147086,-0.011936571,-0.015994232,-0.052747305,-0.0663106,-0.046965636,-0.08372521,-0.06772487,-0.07455153,-0.013900745,-0.060365517,-0.07652715,-0.052951757,-0.0824324,-0.006920251,-0.033694677,-0.066076934,-0.06809095,-0.065733664,-0.04980645,-0.07486353,-0.04662173,-0.054775402,-0.025914272
0.010286856,0.016494114,0.04378283,0.055994973,0.049035866,-0.003446322,0.004441904,0.02823592,-0.031314496,-0.017847616,-0.03359677,-0.013983838,0.025043344,0.0491933,0.08779684,0.036282066,0.05385717,-0.009042311,0.055926494,0.07808448,0.035420295,0.0048446967,-0.06485787,-0.030147238,0.0520185
0.06638447,-0.04835118,-0.04223808,-0.047731847,-0.02762056,0.01364092,-0.021268556,-0.0011070585,-0.010880671,-0.014644241,-0.013802426,-0.022937912,-0.034838732,0.0068570394,-0.011106827,0.027379088,-0.028282834,-0.018835288,-0.00608605,-0.007258751,-0.012073489,0.03296591,-0.048037477,-0.03607562,0.04449338
0.020570518,0.023122048,-0.062075365,-0.034138657,0.009389783,0.0370129,0.023507735,0.032697305,0.03120325,2.7705266e-05,0.06986146,0.014340799,0.062062055,0.019871367,0.00516743,0.07574723,-0.023523403,0.073911466,0.020003816,0.07049524,0.016314294,0.04979216,0.0017806983,-0.027172206,-0.04160244
-0.077951886,0.0375279,-0.014316098,-0.024202663,-0.058139466,0.009491255,0.030552173,0.016508495,-0.052492905,-0.07011768,-0.08919113,-0.020894855,-0.0771488,0.0037312026,-0.018139279,0.017042482,-0.008892518,-0.02909403,-0.0008352743,-0.0591868,-0.034477,-0.05785993,-0.038916204,-0.015628122,-0.00804399
-0.011820501,0.025956351,0.0038060064,-0.05163286,-0.06833904,0.045052767,-0.016505826,-0.046812702,0.07610545,0.07711538,-0.0802309,-0.014173006,-0.07496221,-0.030990165,-0.081833735,0.03910672,0.019986348,0.006827499,0.001378972,0.06834192,0.052680694,-0.016570503,0.06903124,-0.07383752,-0.008305177
-0.0712511,-0.031507593,-0.041951004,-0.07819573,-0.01765511,-0.061175417,-0.050685316,-0.043861195,-0.062062066,-0.047467586,-0.03653871,-0.06142923,-0.077661105,-0.042444613,-0.010701254,-0.068128236,-0.058204986,-0.0564467,-0.0377334,-0.044122268,-0.043656413,-0.059146773,-0.0313514,-0.0585868,-0.027364913
-0.01667831,0.01048939,-0.032041144,0.06561011,-0.030751007,-0.058548175,-0.009874512,-0.009102315,0.057805263,0.049450725,0.008242987,-0.01788642,-0.046816852,0.051155627,0.009017552,-0.067968436,0.057855695,0.070407994,0.03893685,0.058682363,-0.013998869,0.0325525,0.05426401,-0.034111995,-0.0757059
-0.030840537,0.039564565,-0.036605105,0.029662512,0.02126868,0.044173032,-0.028810823,0.00068050803,0.01718666,0.010336992,0.012712194,0.0035180289,-0.012829968,0.036169704,0.0039014413,-0.03557225,-0.012340794,-0.0069209677,0.02667316,0.06471909,0.055898465,0.01748955,0.00011496549,-0.04762761,-0.021162473
0.00043761963,0.056300737,0.052649908,0.004054559,-0.035043396,0.016711898,0.024233941,0.06361855,0.039926797,0.054694146,0.014675385,-0.0074690892,0.0018438685,-0.050033733,0.0075523825,0.007098941,0.038565524,0.011810529,-0.043214004,-0.013987023,0.052254166,-0.0135449,0.062032368,-0.05857308,0.030302726
-0.07682464,-0.028850626,-0.07679691,-0.070938826,-0.021198817,-0.026386436,-0.014951366,-0.06742223,-0.03734747,-0.048803963,-0.061929833,-0.05794357,-0.04395894,-0.007172099,-0.018843967,-0.03969374,-0.038661852,-0.055933956,0.016677005,-0.043481626,-0.010291607,-0.043754827,-0.018433373,-0.008952433,-0.0058411704
-0.0033434562,0.049986918,0.06263849,-0.03088072,-0.03299074,0.055808593,0.03907261,0.0329947,0.022801088,-0.056780536,-0.068656184,0.021582369,-0.0320262,0.017011805,0.07598384,-0.011732097,-0.010072866,0.057033982,0.04792281,0.06821808,0.041439474,0.06554473,-0.025119305,0.02961038,-0.0018810522
-0.0024379375,-0.04176474,0.0011959136,-0.06440655,-0.05547643,-0.04414785,-0.065814525,-0.030428905,-0.046696782,-0.04657097,-0.0061208676,-0.013460092,-0.053467274,-0.07598585,-0.036170024,-0.060971856,-0.073388636,-0.0221749,-0.004673555,0.029068934,-0.041276306,0.031609453,-0.032367688,0.06313367,-0.0050754007
0.025385777,0.031975623,0.007500821,0.030733071,0.023105267,0.009226213,-0.0015752917,-0.052605767,-0.019126654,-0.025444023,0.018620143,-0.024753379,0.0015076343,0.031780407,0.04611854,-0.0030622378,0.015594604,0.032964244,0.028071571,-0.015076312,0.03219117,0.012707366,0.032143377,-0.034952827,0.01569298
0.04066001,0.0023019898,-0.06445425,0.0042529097,0.02069319,-0.020663584,-0.058680654,-0.053357936,0.0366968,-9.1173504e-05,0.07347499,0.033281922,0.006505345,-0.060612164,-0.037770867,0.046237566,0.057640027,0.058865435,0.01305453,0.06076401,0.05914815,-0.055346817,0.0059752115,-0.009178907,0.01202281
0.009250489,0.047902003,0.083071254,0.09164998,-0.028549977,0.0026902566,0.0662096,-0.016470598,0.07121477,0.02171239,0.0518764,0.05653246,0.05032826,0.06307919,0.055932757,0.05687127,0.06344837,0.02676317,0.074703105,0.037864197,0.05292962,-0.009161501,0.08319979,0.03376767,0.08378001
0.017566325,-0.0013088145,0.0480165,-0.01185849,-0.04430795,0.007443992,0.048041362,0.02549241,0.00051971455,0.042066637,-0.030825732,0.082936496,0.009387046,0.054892525,-0.022800472,0.050497096,-4.6494188e-05,-0.015389494,0.03828325,0.045533597,-0.017530318,0.041157927,0.057793234,0.02737195,-0.05016553
-0.030976547,-0.022587877,0.008012454,-0.07509049,0.024835208,-0.055513423,-0.022865657,-0.03644982,-0.057270195,-0.0066862376,-0.0079696225,-0.03402961,-0.035286278,0.0062958654,-0.017071689,-0.05512376,0.050495066,-0.06924872,-0.07007749,-0.026050419,-0.02448482,-0.07518143,-0.021899875,-0.0070814253,-0.049745552
0.017263813,-0.034726802,0.03379481,-0.049307764,-0.05715122,0.036706205,0.0104933735,0.02573033,0.03061171,-0.020259567,-0.036422882,-0.011916329,-0.0025415872,0.0064126933,-0.023405103,0.0060395873,0.03176798,-0.019988777,0.016613806,0.053841062,0.010120786,-0.052324258,-0.0007873059,0.041118484,-0.014513404
-0.02796871,0.018231796,-0.027509432,-0.03269919,0.013729438,0.075554684,-0.03056675,-0.008340695,0.0058039883,0.011232727,0.034822688,0.030285113,-0.050154235,0.022527123,0.048277017,-0.02170036,-0.05894076,0.045551095,0.071570024,0.06579061,-0.04858014,0.04674534,-0.07440153,0.008243898,-0.046381883
0.024078716,0.007488626,-0.0031199178,0.038867496,-0.05089027,0.030770918,0.010069917,-0.008608534,0.024373714,0.014439776,-0.035581782,-0.009295733,-0.027616417,-0.02548122,0.033511292,0.036458615,0.018152181,0.0064015803,-0.03413154,0.03970242,0.062551185,-0.021225184,-0.033397675,0.043322198,0.018078411
-0.001958836,-0.006038505,-0.017774303,-0.043291867,-0.0024347883,-0.008095198,-0.05281014,-0.033031423,-0.06689894,-0.047323503,-0.0043643108,-0.067452475,-0.05329938,-0.0072134053,-0.059014913,-0.021498693,-0.049233027,-0.019591777,-0.027624724,-0.06506897,-0.07271133,-0.046082098,-0.02894623,-0.03705907,0.015818136
-0.06597959,-0.057372764,-0.026125649,-0.023858527,-0.05040607,-0.042411,-0.047557004,-0.06040744,-0.04342293,-0.034831382,-0.031059934,-0.0157966,0.010598651,-0.06648482,-0.054843925,-0.045619383,-0.058593705,-0.0047430256,0.013304569,-0.05071462,0.0054337964,-0.030286523,-0.056475732,-0.0011063416,-0.05244481
-0.058100663,-0.017379094,0.030191937,0.06640472,-0.01651582,-0.024738628,-0.01867688,-0.01637759,-0.05085144,-0.030196257,0.034119014,-0.00012934406,-0.026089856,-0.0075844917,-0.031181697,-0.013731559,-0.007266001,-0.055008568,-0.016989673,-0.06886396,0.042384356,-0.043874316,-0.056103505,-0.032143645,-0.04951912
-0.0062811216,0.059339546,0.058314726,0.035057917,-0.0012598446,0.07358547,-0.04285689,0.027396984,0.048208833,0.016816588,0.032762446,0.046574153,0.03310324,-0.02603784,-0.03653745,-0.0074134236,0.02450391,0.03873455,0.0035049429,-0.0320157,-0.004875873,0.07075476,0.04251529,0.07549126,-0.024624934
0.045125354,0.033380132,0.06834944,0.049550608,0.002729027,0.050255425,0.044960827,0.027221844,0.0520074,0.07257535,-0.029541133,0.07074556,0.037572328,-0.038665846,-0.02164481,-0.0115933595,0.02361575,0.054655455,0.008864838,0.038558714,0.010177518,0.033113953,0.046674237,0.045285325,0.03763357
0.019546464,-0.037752286,0.014726204,-0.06490822,-0.033513412,0.010946307,-0.017445436,0.033338394,0.013562782,-0.042257164,-0.02216714,0.010726231,0.028285516,-0.014785489,0.015243088,0.024687884,-0.025477096,-0.06906523,0.021272149,-0.014940261,-0.004659022,0.040937446,-0.074903175,-0.046248067,0.059299834
-0.046248842,-0.015723359,-0.04190975,-0.011814518,0.0028372142,-0.0689443,0.003754302,-0.0484992,0.011261576,-0.04743825,-0.009552774,-0.027721666,-0.03630347,-0.05629155,-0.06649635,-0.04084776,-0.03225714,-0.05661203,-0.05828249,-0.0062710256,-0.06599475,-0.06977254,-0.00017399325,-0.048705116,-0.04331602
0.008181905,-0.00058966555,0.061692297,0.035385735,0.05398024,-0.02897308,0.04927715,0.010336408,0.023145655,-0.03040114,0.04942338,-0.004012377,0.028124703,0.041898593,0.024041533,-0.039686076,-0.06707665,0.012987215,0.048834722,0.06701019,0.027912207,0.008946621,0.049037587,0.053993776,0.029016169
0.087403916,0.08404065,0.085614614,0.0920186,0.08519329,0.08629927,0.08942122,0.10102355,0.04966116,0.08391299,0.092365004,0.08384639,0.09140741,0.09022336,0.096247986,0.07441471,0.08255146,0.09336553,0.087900236,0.081027016,0.08658593,0.089223675,0.08735857,0.089277506,0.08517455
-0.052793987,-0.012382291,-0.022843136,-0.042267285,0.034369845,-0.05140848,0.05067429,-0.07499415,-0.0416998,0.0018262209,0.005336419,-0.0057554315,-0.024397848,0.06390114,0.038435865,-0.045348812,0.06605769,-0.029475635,-0.05172019,-0.051623315,-0.033924982,-0.0555929,0.014999782,-0.025242044,-0.034902453
0.006153487,-0.045232296,-0.0067929327,-0.056938775,-0.03256769,0.016858602,-0.06439237,0.012988538,-0.04103718,-0.06905875,-0.081369035,-0.027294176,-0.022182826,-0.04933575,-0.060669746,0.049305152,-0.057039592,0.011689937,0.042438354,-0.02592965,-0.062898956,0.02623158,-0.049817722,-0.021332145,0.01150676
-0.016974198,-0.0046208166,-0.006458878,-0.0070412625,-0.014430755,0.019965626,-0.050139386,0.06082295,0.026804527,0.025331067,-0.0464718,0.059783146,0.020757014,-0.059550997,-0.03089877,0.059730597,-0.029730631,-0.030152036,0.013988158,0.021123562,0.015814438,0.041292306,-0.035682853,0.016727887,0.0030885262
-0.060289156,-0.063844234,-0.034870867,-0.0025891003,-0.053029746,0.0040542474,0.054948296,0.014819624,-0.048112366,-0.077797264,0.0022880938,-0.06528126,0.03692556,0.008709328,-0.019906638,0.0055987285,0.017580407,-0.054364506,0.049960837,-0.024747476,-0.024756214,-0.03196823,-0.04232045,-0.058317397,-0.013477673
-0.06462195,-0.04199796,0.008672985,-0.05187972,-0.025178012,-0.058302443,-0.050357584,-0.07582439,-0.0027713985,-0.047525916,-0.035987973,-0.065444216,-0.058375884,-0.012006858,-0.04152148,-0.061570503,0.0067760474,-0.0629173,-0.06592889,-0.041462623,-0.045306828,-0.08024389,-0.051161606,-0.06797219,-0.06801153
-0.010995527,0.0087162005,-0.0050327303,-0.010597957,-0.017659238,-0.018311406,-0.019145144,0.0049457056,-0.02244483,0.022014854,0.04529374,-0.008868246,-0.011079555,-0.036061812,0.0025024475,-0.015054282,-0.003722041,-0.054217808,-0.028372223,-0.016590174,0.04008804,0.023078186,0.018868756,-0.018430954,0.00069881167
-0.018516434,0.013707244,0.06113138,0.027121799,0.008844659,0.048440706,0.04118467,-0.022514598,0.06450739,0.04759655,0.03132794,-0.036195647,0.022770762,-0.029001,-0.04081248,0.0025447237,0.054483905,-0.013792386,-0.03523581,-0.018115424,-0.035883784,-0.006566239,0.041805945,0.05430921,-0.00293819
-0.031697307,-0.016384358,0.033681914,0.061373595,0.031234981,0.020113688,0.036163792,0.026083248,-0.07422273,0.031432502,-0.018333144,-0.04428382,-0.04812139,0.08503189,0.07024833,-0.00029836726,0.07888219,-0.024649119,0.06627397,-0.028630873,0.05991164,-0.05593767,0.026822885,0.03541119,0.06793402
0.050582007,0.056196675,-0.015480637,-0.0007145376,0.032005146,0.008960022,-0.0045083934,0.06324607,0.04272204,-0.04290602,0.07415274,-0.004253288,0.035181817,0.03948323,-0.024372192,0.018032141,0.04124293,0.04840334,0.01734004,0.05891356,-0.022627601,0.028899273,0.031090159,-0.021985509,0.058075987
-0.0338799,0.009916302,-0.06826532,-0.046755247,-0.038396854,0.040427756,-0.03001921,0.016202323,-0.0741152,0.0115351565,0.050093736,-0.044065025,0.04609739,-0.00066470006,0.024747614,-0.03596966,-0.031649653,-0.01774841,0.018014204,-0.04924202,-0.02230949,0.03717949,-0.059518233,0.044567723,-0.059732262
-0.017324384,-0.012686039,0.035607614,0.07369499,0.03667335,-0.030508863,-0.0008004197,-0.029058544,0.012422851,-0.009271926,0.008916246,0.06674121,-0.060927257,0.055791274,0.05179903,-0.0033302386,0.04922976,0.05582522,-0.004895591,0.05310172,0.003949335,0.0072627794,0.01713935,0.053035818,-0.0022329625
-0.045188244,-0.057509523,0.048771262,-0.0316788,-0.007457338,-0.041073695,-0.058725733,-0.040517647,0.03103669,-0.032862466,0.0118947495,0.02216674,-0.03745617,-0.03275359,-0.015195426,-0.04613462,-0.034299348,-0.020645555,-0.0072444724,-0.051020123,-0.013606948,-0.040414758,-0.066876516,-0.04629609,-0.04972238
0.028000213,0.019533675,0.0072364127,0.048649848,0.05905746,0.033824563,-0.024058934,-0.00089819846,0.003582269,-0.026734853,0.005798392,-0.041398194,0.0069160657,-0.02976238,-0.069314435,0.068230905,-0.03583761,-0.017494682,-0.036843967,0.06747287,0.06718153,0.04761091,0.017092386,0.025244705,0.079164475
-0.025887389,-0.06579822,0.07446781,0.04992235,-0.073817946,0.014590562,0.028765628,-0.03396118,-0.011528522,0.03242813,-0.07280388,-0.014029107,-0.08262795,0.029790392,-0.011810575,-0.027257804,-0.0068446435,-0.04520637,-0.045846134,0.016344517,-0.07210889,-0.010574087,-0.05510048,-0.025214214,-0.06730097
-0.036902905,0.03486422,-0.009005607,0.0022150453,-0.03855104,-0.009241031,-0.000802109,0.000103297025,0.022276804,-0.019661244,0.026063591,0.053451832,-0.011252942,-0.009148127,0.0032071546,0.021329196,0.050276365,-0.031280667,-0.03344941,-0.031276524,-0.0012755792,-0.018276138,0.035413075,-0.0185815,-0.04172819
