Non Mammal,ant,bee,beetle,butterfly,caterpillar,crab,dragonfly,eel,fish,fly,frog,goldfish,grasshopper,jellyfish,ladybug,lobster,mosquito,moth,octopus,scorpion,seahorse,shark,snail,snake,spider,starfish,turtle,worm
0.0032519964,-0.014669765,0.012104202,-0.038686786,0.036500666,-0.030893983,-0.044511463,0.031751648,0.03521848,-0.017360743,0.053799164,-0.059248645,-0.031360198,-0.020939434,0.028026342,-0.03178526,-0.0033137426,0.0050000623,0.05893523,0.024308482,-0.058060918,0.010925136,-0.046205495,-0.0030210973,0.03167515,-0.02648259,0.017765481,0.045057908,0.047084436
0.0052282196,-0.02279404,0.039239697,-0.022708038,0.0034469469,-0.009733434,0.04759549,0.015534247,0.024039058,0.03185693,0.036796447,0.018154945,-0.040481035,0.02499146,-0.007864582,0.0061363387,-0.013095345,0.044542342,-0.020071028,-0.02162276,-0.031203046,-0.047231775,0.042308472,0.04223182,-0.035917614,-0.009649245,0.012665294,-0.0029071227,0.037157916
-0.04079745,-0.027889779,0.048753474,-0.0440656,0.064995065,0.019852707,0.02472972,-0.0072244187,-0.07089753,-0.065319605,0.035695534,-0.061531268,-0.050405495,-0.048267253,-0.07672685,0.0060940715,-0.05616154,-0.017585056,0.015042845,-0.07215595,0.011714067,-0.06969189,-0.05185577,-0.026597435,-0.05591652,0.032054987,-0.06252928,-0.07253611,-0.0027418032
0.04206455,0.058608323,-0.033891935,-0.05120308,-0.07102498,-0.062333614,0.050768998,0.018009521,0.007862084,-0.03223341,-0.05041939,-0.038701624,-0.066397816,0.01217484,0.028314335,0.0017385357,0.021901203,-0.051040657,-0.00043678275,0.047605533,-0.026925966,0.05801456,-0.068253286,0.03644039,0.006317089,-0.015688794,0.060122803,-0.044429,-0.033597313
0.0030515343,0.03958546,0.0013766541,0.028752115,-0.02363229,0.007403938,-0.04543312,-0.005224745,0.0034423855,-0.05713295,-0.033677854,-0.06448541,-0.06084768,0.0599726,0.01460548,-0.02256447,-0.054365434,-0.049275972,-0.061797895,0.05726874,-0.036727276,-0.0692181,-0.054003958,0.019363146,-0.053071074,-0.03199387,-0.012367659,0.000646735,0.03301753
0.009996453,-0.046168864,-0.0012690728,0.0012145847,0.011174562,-0.054586954,-0.029853025,-0.012580236,0.031845838,0.032967895,-0.018097537,0.0013568911,0.039356202,-0.008489394,0.023224706,-0.0045067254,-0.0060829488,-0.0020388218,-0.016430832,0.016323885,0.027312944,0.0051393216,0.06326384,-0.017907342,0.0517907,0.016562503,0.0327815,-0.01346143,-0.032679304
0.08899903,0.0012725637,-0.028573614,-0.0056947763,0.02894243,0.04428678,-0.0017706916,0.012457823,-0.027551405,0.07355995,0.028447721,0.00077568134,0.001480628,0.041642074,-0.036760416,0.0024394675,-0.033199757,-0.044695098,0.04129367,-0.044458777,-0.022018773,-0.033061255,0.01592942,-9.004148e-05,0.0044070687,-0.004937086,-0.008175739,0.029848216,0.012416773
-0.03138248,0.02699238,0.02419214,0.02833462,-0.030295061,0.033771507,-0.030201938,0.01562743,0.0051896293,0.058609366,-0.039930303,-0.07265891,0.06897401,-0.032943275,0.021779312,0.012502048,-0.024990587,0.04344744,-0.043857373,-0.044541854,0.051541373,-0.043787446,0.06466493,0.017085047,-0.06219837,0.008788807,-0.010796622,-0.04266754,0.043927737
0.052278735,0.06770461,0.051614232,0.07253186,0.06677919,0.06100914,0.03602437,0.0838889,0.06353232,0.068378344,0.079122886,0.066541456,0.052523065,0.024812981,0.06110345,0.078792796,0.057339195,0.043251615,0.0643875,0.074650474,0.04937656,0.06624905,0.055186424,0.07159684,0.030223899,0.07644266,0.073592015,0.056636255,0.06471624
-0.00068825454,0.073850416,0.055535603,0.07078623,0.077043794,-0.046732374,0.039998878,0.08620254,0.005824705,-0.0151717635,0.06886577,0.011517247,0.07114334,0.05737558,0.039540064,0.0632724,0.02331114,0.04548099,0.06369784,0.051492304,0.05920565,0.06357883,0.038494863,-0.00072745123,0.0673801,0.07346797,0.0802851,0.06996097,0.061889887
0.055689625,-0.07345351,-0.016116291,0.021553632,-0.03020014,0.053565122,0.080115415,0.022006955,0.081523865,0.08679942,0.02001026,0.053898018,0.07288929,-0.03398107,0.06894674,-0.034726474,0.078869626,0.026810283,-0.0058600353,0.0764583,0.0743364,0.0784196,0.066834204,0.02424301,0.08164298,-0.0035159895,0.07081854,0.07370709,0.04874325
0.085730635,-0.06440042,-0.0018081978,0.037697215,-0.04955581,0.031640343,0.005320317,0.0054212403,-0.032306675,0.062799506,-0.011948747,-0.0113380235,-0.009991876,0.03857158,0.022176426,-0.045966674,-0.0036557792,0.014029977,0.018835971,0.0034747927,0.028707195,-0.0015748362,-0.02791468,0.035049316,0.023366828,0.04662871,0.030115753,-0.022542117,-0.030063411
0.07686736,0.05649913,0.0019167466,0.05216316,-0.008501218,0.04820498,0.025570294,0.027805567,0.012798218,0.04109711,0.026904235,0.023951147,0.05309514,0.023441384,0.06039715,0.030011715,0.07127546,0.040795658,-0.041941237,0.07111232,-0.010159025,0.0803806,0.07242828,0.0395567,-0.016420282,0.060687494,0.07521987,-0.017779702,0.07072984
0.06902257,0.055059303,0.066129565,0.0150868455,0.04371041,0.05094727,-0.03955009,0.061576117,0.053675137,0.0057198494,-0.012738753,0.07604872,0.020112218,0.011141464,0.06299558,0.034755696,0.01312244,0.06114991,0.0504568,0.013935068,0.05806573,0.023124292,0.05000819,0.03458227,0.0699721,0.002115605,-0.04241339,0.061929364,0.021829106
0.09178564,0.031016368,0.03314069,0.011084651,0.04663832,0.012565446,-0.008781377,-0.02054918,-0.0054937936,0.016094614,0.077462144,0.028364053,0.0018452405,0.06342677,0.006634507,-0.017936844,0.009557726,-0.016707253,0.022881448,-0.008110024,0.024197811,0.034425378,0.0015558585,-0.014696187,0.03979215,-0.0062501538,0.03424496,0.019222056,0.036553927
-0.065458454,0.028722912,-0.00065755384,-0.017418329,-0.04779841,0.010463726,0.014348173,0.015313461,0.0126942815,-0.06599093,-0.0681454,-0.037096716,-0.053825177,0.027725104,-0.0072602686,-0.05469148,-0.0034269344,-0.026311714,0.009033183,-0.0027838126,0.005099542,-0.02128848,-0.00527561,-0.012116055,0.011898536,0.003542315,0.0011336863,-0.018032426,-0.03245612
-0.004721984,-0.061806567,-0.03057022,-0.025317151,-0.0372439,-0.06181045,0.037793286,-0.011896094,-0.06660784,0.03876187,0.03629323,0.03867789,0.06291908,-0.01588904,-0.0675872,-0.047652796,0.026444992,-0.08006918,-0.058985874,-0.05991392,-0.051035408,0.0007816517,-0.031047434,-0.0086469855,0.020766797,-0.061849203,-0.063256115,0.021662917,-0.06848708
-0.027878694,-0.07093443,-0.06440269,-0.054813687,0.05240102,0.0013245764,0.028025104,0.010886952,0.020566612,-0.06732708,-0.060019437,-0.054217346,-0.060719308,-0.059273064,-0.0011614794,-0.06794175,0.05167244,-0.05618302,0.015827945,-0.026944842,0.004300672,0.01993365,0.028951373,-0.076382205,-0.03180654,-0.053927183,0.022747047,-0.03021621,-0.068497
0.06994059,-0.023332205,0.06382102,-0.03817632,-0.0030594703,-0.008606699,0.07935378,-0.06758836,-0.026775938,0.009550059,-0.014048186,0.04632242,-0.026860055,-0.014497225,-0.072578646,0.0046818317,0.06854976,-0.05544394,-0.041848753,-0.02354524,-0.07645642,-0.00023858804,0.0032530886,0.060529448,-0.04394943,-0.04617031,-0.013091519,-0.010696881,-0.08041105
-0.026674313,-0.042710207,0.006820042,0.08154168,-0.017328093,0.0059660305,-0.035360444,0.067224704,-0.072950535,0.0057430696,0.08725554,-0.027778395,-0.044528384,-0.011885076,-0.07373331,0.029205404,-0.049087975,0.05315409,-0.032210343,-0.06632175,-0.0032108484,-0.0034554023,-0.03635846,0.044914164,-0.033376485,-0.0008054715,-0.06498162,-0.0040877764,-0.030717442
0.055547647,-0.070145704,-0.04572177,-0.06122278,-0.03526953,-0.07008128,0.03585867,4.66748e-05,-0.026410485,-0.02528641,-0.012480762,-0.040520564,-0.047180526,-0.034171104,-0.04735833,-0.034771144,-0.040467273,-0.026779398,-0.014038001,-0.0035190105,0.03228174,0.020294892,-0.040103294,-0.073650196,-0.023208065,-0.041723683,-0.0029181982,-0.03835433,0.022976248
-0.020240707,0.009184111,-0.0033329243,-0.0681952,0.0075086914,0.011540253,-0.03429697,-0.05341682,-0.06817938,-0.036104836,-0.022717183,0.032616336,-0.02333264,-0.05200301,-0.07484519,-0.06700726,-0.06908949,0.0297026,-0.033397857,-0.05908109,-0.057299893,-0.005019436,0.001312512,-0.05461977,0.058483515,-0.06841199,-0.069179624,0.033942223,-0.007593376
0.06321932,0.0537761,0.057888776,0.06408705,0.052764,0.055373386,0.07565195,0.06830676,0.06494928,0.07163641,0.056253828,0.06243459,0.07051857,0.06812265,0.07222841,0.07093139,0.047104344,0.07405745,0.056608755,0.05688448,0.06769173,0.073370844,0.06798226,0.062421177,0.06516688,0.06465252,0.072904915,0.07011605,0.05406353
0.070800684,0.00879109,0.019474545,0.063225985,0.003453336,0.014203686,0.03210013,-0.0287154,0.051778287,0.05516487,0.030616589,0.028954275,0.02880062,0.023034312,0.053872477,-0.0063183056,0.022317939,0.049749076,-0.021433461,0.05332436,0.04923108,0.0072280145,0.07344421,0.04615966,0.060690477,0.031894192,0.041921515,0.03355514,0.063654415
-0.05150357,-0.017105635,0.005197716,-0.0049458174,-0.03635882,-0.055114593,0.014291268,-0.015095993,-0.05880058,0.04585127,-0.045989297,0.025862642,-0.027678784,-0.03451555,0.011291119,0.029423608,-0.038132224,0.040530007,-0.030622518,-0.07001091,-0.015271926,-0.0024531377,0.01565068,-0.047751956,-0.051231828,-0.06389467,0.027164,0.044535596,0.022384869
-0.0855843,0.044139583,0.036981482,0.0653196,0.014569199,0.047264636,-0.030577542,0.010132459,-0.032632504,-0.044516146,0.022501241,0.063638985,-0.047163352,-0.012226882,-0.037773732,0.04245598,-0.046980053,0.00202791,0.017808184,-0.06420041,0.03384953,-0.054900713,-0.01293966,-0.013951275,-0.04318706,0.041598257,-0.00461528,0.0420172,0.050977327
0.0541891,-0.0016476798,-0.03574077,-0.044263087,-0.036814373,0.0035103783,0.021240497,0.037531618,-0.054857068,-0.03598713,0.053337935,0.013496117,-0.053778663,0.057492767,-0.028199617,-0.04371419,-0.03693035,-0.014146443,-0.022094723,-0.048047043,-0.0011439681,-0.028259056,-0.047528993,-0.014615252,-0.01080571,0.063577645,-0.02307786,-0.038741536,-0.037161537
0.0664235,0.043679517,0.06845049,-0.04450822,0.07815388,0.05486411,0.038161688,0.0453296,0.01446152,-0.01350077,-0.018781824,0.06259817,-0.007877351,0.04254175,-0.033882953,0.051540747,0.025147356,0.058326486,0.042437702,-0.015791133,-0.03712726,0.046834797,-0.044230588,-0.017990394,0.04993352,0.039527617,-0.029491443,-0.042852398,0.047140263
0.00016957978,0.014362935,-0.04284981,-0.003919925,-0.022380332,0.068684176,-0.011065848,0.04162774,0.014522504,0.039606627,0.066085026,0.0024284525,0.03297463,0.059490755,-0.0038549535,-0.011410625,-0.035766926,0.055213057,0.06652001,0.06086615,0.0684736,0.05624952,0.05867836,-0.03755855,0.07172088,0.04795296,0.06969894,-0.044414468,0.06723469
0.033037473,0.045582023,0.025985265,0.009775089,-0.0019618496,-0.008064091,0.024013368,-0.050992254,0.024766628,0.04881061,0.057953488,0.054563817,-0.00094777986,0.045641664,0.057675447,-0.022007588,0.021375954,0.0140917115,0.040190995,0.006050115,-0.055705868,-0.019383237,-0.0044334033,0.044562,-0.0005471124,0.043903887,-0.021134295,0.0059156003,0.010206924
0.027041415,0.06704517,0.07507961,0.042603,-0.0247742,0.0029781729,-0.0146583095,0.03796057,0.030612718,0.03781128,-0.0050639366,-0.045562923,0.040441506,0.03860734,-0.009258486,0.06630538,0.035085812,0.030449932,0.054333087,0.046942443,-0.040604398,-0.060094964,-0.020113816,0.06629015,0.047020636,0.07159436,0.060899153,0.06996558,-0.027118796
0.09035867,0.07487225,0.017693302,0.07790845,0.060723715,0.06778542,0.062249694,0.082233675,0.078631684,0.07279201,0.034326058,0.08183543,0.073074706,0.08554512,0.07374748,0.08021952,0.067618825,0.079713166,0.0639568,0.07786888,0.071345896,0.08323776,0.0812114,0.078269325,0.08238128,0.080906056,-0.011423273,0.053981073,0.08195243
0.011215191,-0.073486,-0.07938465,-0.07909855,-0.08048302,-0.071616694,-0.07627159,-0.02226176,-0.06833334,-0.054385636,-0.060665295,-0.06908618,0.06064321,-0.08048802,-0.064527184,-0.08125431,-0.04830877,-0.07029842,-0.071529746,-0.061156925,-0.052742463,-0.08164971,-0.076810054,-0.06666561,-0.060441773,-0.07355227,-0.079049,0.01879154,-0.08366058
-0.06262839,0.02156755,0.061666448,0.038826752,0.061472144,0.0365071,0.005197246,0.07374684,0.05122116,-0.029448355,-0.022815969,0.035223894,0.0015706959,0.020087834,0.074609466,0.042534668,0.028229931,0.049512554,0.040877245,-0.0011166715,0.040972006,0.019099317,-0.016296186,-0.028538233,-0.018974843,0.014045444,0.025987215,-0.004027398,-0.042214427
0.03928581,-0.041649893,-0.05810592,-0.064121716,-0.034889545,0.016668722,0.03920551,-0.0418074,0.020417908,-0.028394822,-0.060913846,-0.064019985,-0.049373154,-0.053426288,-0.008302166,-0.07679217,0.018104985,0.015017464,-0.02171168,-0.057889294,-0.026936043,0.042325057,0.00064175786,-0.051184114,-0.014808961,-0.059516557,-0.037876673,-0.07073549,0.021618495
-0.06172715,-0.055619452,-0.06536158,-0.033867855,-0.017001335,-0.060519125,-0.04817855,-0.023555964,-0.03768961,-0.057956666,-0.021408198,-0.05666231,0.009889311,-0.02986278,-0.03023082,-0.027258247,-0.0030180048,-0.012545522,-0.048977874,-0.030070543,-0.026560152,-0.06688908,-0.041370183,-0.057407897,-0.05544272,-0.043680016,-0.05583265,-0.049641415,-0.04823666
0.0815015,0.07582567,0.028674116,0.07976392,0.05338617,0.07514353,0.080726855,0.081522696,0.0835217,0.08671001,0.0585595,0.0799336,0.07394152,0.04224937,0.077142514,0.074911855,0.0789923,0.076432094,0.062217485,0.07818633,0.07538305,0.08707126,0.07838723,0.07096301,0.08150082,0.078166224,0.079441786,0.07676975,0.07555354
-0.051140994,0.051653925,-0.048047863,0.07967252,0.03810997,-0.06237488,0.014490767,-0.03281989,0.0023992565,-0.07662184,-0.07562023,-0.054157037,-0.06761491,-0.04115777,0.052771043,0.05905883,-0.045252677,-0.02325604,-0.0051203566,0.021459885,0.0649771,0.07638094,-0.012628063,0.0077572074,-0.020338811,0.026369007,0.0699912,-0.006924287,0.039269086
-0.024234714,-0.012046885,0.007069974,0.0076176208,0.05458058,-0.018143093,0.021993801,0.022412136,-0.018386358,0.047678575,0.08753049,0.033812817,0.050325103,0.02694014,-0.039619878,-0.013731392,-0.0012409999,-0.01834917,-0.021361593,0.01819264,0.025631953,-0.009277413,0.04169761,0.008103624,0.027761731,0.043086123,0.0401511,0.05849987,-0.009702489
0.05635185,0.001954489,-0.0020505628,-0.040685635,0.05020627,0.004329815,0.03384407,0.03535213,-0.017738251,0.050127313,0.03240771,0.06370145,-0.0043859137,-0.022675969,0.022923654,-0.048199184,0.030718934,0.053512037,0.06030912,-0.03593376,0.0076164794,5.5224005e-05,0.015834125,-0.0033661688,-0.0052520214,0.026466431,0.022801785,0.0595403,0.027452951
0.050510176,-0.013762834,-0.03471405,-0.0034815492,0.067656316,0.048943244,-0.07871288,0.06763921,-0.0446732,-0.079965584,0.013590893,0.03302553,-0.072986,0.02733258,-0.025511695,-0.0074527822,-0.07626973,-0.033644855,0.03970093,0.0070162825,0.038334902,-0.036443125,-0.074225575,-0.04555841,0.04013993,0.036786903,-0.05038254,-0.025998155,-0.032782808
-0.0040036133,0.058707498,0.020766824,-0.035004754,0.01852085,0.049613964,0.05409121,0.023656078,0.052542422,0.00068617,0.070903145,0.017535558,-0.00026241416,0.018157242,-0.016510438,-0.006286066,-0.057759743,0.00948494,0.047577336,-0.034982387,0.003571442,0.03755914,0.04743519,-0.06196748,0.0504122,0.052571572,-0.0131753655,0.00967073,0.07677083
-0.08660811,-0.07413516,-0.07049423,-0.059865393,-0.060907505,-0.029823674,-0.057998832,-0.07570112,-0.07624949,-0.08116438,-0.036242697,-0.07900136,-0.07235965,-0.055122044,-0.04622418,-0.06741591,-0.05788071,-0.07755608,-0.074504144,-0.07703038,-0.05530122,-0.08665357,-0.0788247,-0.06303686,-0.08193109,-0.076960534,-0.06121604,-0.07423739,-0.05553375
0.06576991,0.020659102,0.018390708,0.0720829,0.03627809,0.029713409,-0.029239066,0.06662263,0.06322794,0.0420579,0.033028137,0.02875221,0.051098526,-0.020785745,0.070123754,0.047884196,0.06796014,0.06832874,0.057055596,0.028034125,0.004117467,0.042543408,0.022816638,-0.025426308,-0.060573082,0.037781905,0.06327619,-0.029946772,0.035422403
-0.012901459,0.012156615,-0.07496361,-0.051458795,0.014770704,-0.0048304684,0.064402334,0.017911987,-0.015757596,-0.007969333,-0.06126798,-0.04198491,-0.032409545,0.010445228,0.0450854,0.020399466,0.028718825,0.035138924,-0.0032392328,0.0487878,0.042325,0.06291496,0.025016965,0.051867887,-0.026890906,-0.05384833,0.024544789,-0.023663895,-0.04795376
-0.05035285,-0.028134873,0.063483775,0.030835496,-0.06424313,-0.058877274,-0.07469788,-0.051042404,0.0031340665,-0.054184344,-0.07178817,-0.013118171,0.03632324,-0.0609375,-0.03689759,0.057980023,-0.07518863,-0.023691718,-0.067662716,-0.04242007,-0.07043141,-0.08240778,-0.03421103,0.01833703,0.02987961,-0.029065065,0.02056699,0.04390447,0.025449036
-0.0013212408,0.0053672455,-0.058715396,0.018573556,-0.039335623,-0.046327863,-0.012669299,-0.03531236,0.023070956,0.010812545,-0.03444442,-0.007494336,-0.00667723,-0.030657267,0.014883985,-0.011665632,-0.0148482425,-0.015809642,-0.02696613,0.0029837338,-0.034047194,-0.025160333,-0.021443242,-0.05235976,-0.029923966,-0.045195892,0.020935968,-0.0398795,-0.01918257
0.022712678,0.043850813,0.06365855,-0.021952255,0.03842054,0.047314383,-0.005822229,-0.02353409,0.02607581,0.011432132,-0.0009486523,-0.075180665,-0.0032458475,-0.00918531,-0.021782212,0.0022384804,-0.046144016,-0.03595934,0.04025488,0.021586528,-0.05521178,-0.06352895,-0.030918779,-0.05767693,0.059957698,-0.0023764747,-0.016775234,-0.06672612,0.0024646402
0.015329506,-0.05826638,0.039565198,0.028129619,0.007875791,0.002971977,-0.028325748,0.004111425,0.035578664,0.07413398,-0.05009857,0.018132715,0.05596046,0.03757722,-0.011222649,-0.03413806,0.023511134,-0.04666253,-0.042937163,0.034618728,0.020403313,0.021147806,0.056679524,0.054918043,-0.05595599,-0.02162503,-0.011957798,0.036905583,-0.06805793
0.027964517,-0.034091204,-0.05052697,-0.04970137,0.026142225,0.0093132425,0.06702137,-0.011487702,-0.016649902,0.070167094,0.034792487,-0.00076139905,0.073519915,-0.04090555,-0.03384435,0.013464506,0.022303972,-0.037812795,-0.00011224957,0.038210325,0.03865756,-0.05463048,0.057712954,-0.0006026963,0.061925117,0.029900298,0.038217574,0.06057794,-0.02370514
0.0017540075,0.05220909,0.053565536,0.052088387,0.031046031,0.034253415,0.04059505,-0.0440827,0.0455892,0.0037226973,0.046198983,0.07557664,0.028370457,0.022775862,-0.032632455,0.048933458,0.07403089,0.03838185,0.05453094,0.029197501,0.046144977,0.030537236,-0.040512744,0.012583841,0.060101666,0.032281015,-0.05297149,0.06153292,0.011003538
-0.067574635,0.040745378,0.011747351,-0.025751079,0.054173443,0.04203913,-0.04729035,0.049727675,0.0031219192,-0.004956815,0.0018413415,-0.046616018,0.06788499,0.029660942,-0.028001336,-0.03052938,-0.051324524,0.06924041,0.06070424,0.016467677,0.012117355,-0.023448385,-0.026851805,-0.07840368,-0.005764961,0.059454825,-0.02483354,-0.056594174,-0.007378005
0.024238955,-0.0073636975,0.00011890873,-0.046362676,-0.0007578713,-0.015751729,-0.053494476,-0.016863912,-0.03893019,-0.00044147257,-0.034031145,-0.06358147,0.015004795,-0.044444524,-0.06483172,-0.05826884,-0.01877098,0.06608554,-0.043291144,-0.06444207,-0.052382253,-0.076634094,-0.035446472,-0.057081264,-0.042788625,-0.040719066,-0.0471432,-0.051262867,-0.06309765
-0.071648754,-0.029142464,-0.055373855,0.004418115,-0.038909506,0.048349164,-0.07707923,0.071813576,-0.06344873,-0.072860666,-0.016850173,-0.07902204,-0.07299673,0.076002724,-0.077071406,0.028803494,-0.07784375,-0.057611227,-0.004365565,-0.03813091,0.0033199226,-0.068168916,-0.05733539,-0.06318776,-0.013963465,-0.071225084,-0.0764982,-0.059361387,-0.003416082
0.017030204,-0.026250204,0.055779886,0.06130269,0.016824704,0.007617643,-0.016192453,0.01575086,0.026535533,0.084706895,-0.058088783,-0.054621704,0.073809266,-0.03826169,-0.039701875,0.019981861,0.0031404397,0.06591164,-0.034028452,0.026383342,-0.02477123,-0.02584287,0.044982176,0.017346703,-0.060036466,-0.00035743957,0.039214466,-0.019962322,-0.02297282
-0.05294131,-0.011373943,-0.04208056,0.00883332,-0.007402573,0.020170143,-0.057974912,0.040223487,-0.00028453287,-0.037883434,0.034499153,-0.034652494,-0.04814747,0.048178006,-0.033529814,0.019747237,-0.043228354,-0.035544388,0.040921543,0.004265374,-0.045440037,0.0070443503,-0.028777113,0.0044032387,-0.025922783,0.007415173,-0.004393129,-0.019836336,0.019277198
0.030492619,0.044724263,-0.02820412,-0.07571344,-0.009083295,-0.03836878,0.054446757,-0.0018250314,-0.027785577,0.026862364,0.026774863,-0.054797735,0.041026883,-0.010604511,0.023351574,-0.041745726,0.0012730622,-0.033658754,0.0034724146,-0.015154669,-0.025039313,-0.018242301,0.07710415,-0.034702737,-0.011360519,0.07034223,0.046155613,0.011529591,-0.021146402
-0.019152068,0.03282846,-0.067147166,0.07356378,-0.04489275,-0.046906415,0.036689475,-0.027115796,0.06708494,0.0008853903,0.029641189,0.06333322,-0.06789257,0.017507715,0.017266938,0.073292665,-0.031240001,-0.005079717,0.021164203,0.052957207,0.036117226,0.038163517,-0.009212597,0.026552534,-0.027777543,-0.006423761,0.017430877,0.06582961,-0.016891299
-0.04171351,0.016819868,0.006400938,0.0574403,-0.029184,-0.040054623,-0.033354744,0.0015570134,-0.046432003,-0.026667122,-0.035988983,0.015654262,-0.05814641,-0.044052966,0.062153768,0.07938006,-0.023019427,0.047258828,0.0271606,0.030643247,0.024115976,-0.05744421,-0.023702102,0.06041518,-0.01823402,0.040622022,0.014418059,0.023228386,0.0045782905
-0.051883195,0.026063588,0.061682012,0.018807564,0.06824554,-0.045119848,0.04477812,-0.009942552,-0.045579832,0.027928224,-0.0137963835,-0.071568504,0.069555506,-0.067605,0.046892297,0.022556871,0.06954665,0.013428384,-0.058038976,0.057400886,-0.015406386,0.011112279,0.012511354,-0.04678335,-0.0022054296,0.010559781,0.0632917,-0.01440643,-0.06141399
0.053017553,0.06960362,0.05839031,0.068605565,-0.07292646,-0.0696231,-0.011136843,-0.026175736,0.021038381,0.043889027,0.005086262,-0.029564455,-0.003212253,-0.04646135,0.04769795,0.06983162,0.05684061,0.07548375,0.032960422,-0.0535817,-0.050886616,0.02903138,-0.04536651,-0.031758673,-0.017048895,0.028280927,-0.035453588,-0.043220572,0.054552536
-0.030343274,0.050611068,0.047801726,0.025269413,-0.00817618,-0.01894833,0.0108754765,0.037258618,0.0480339,-0.012954723,0.076907165,0.045166288,-0.022427158,0.0662284,0.0571298,-0.0017895461,0.023630964,-0.022069713,0.0026984557,0.032017898,0.018666029,0.03147267,0.048036426,-0.039660458,0.036080837,-0.0027607505,0.0614867,0.00012838884,0.032145932
0.0023246943,-0.05325606,-0.0710309,-0.04455486,-0.052551087,-0.06848391,-0.040631033,-0.057120208,-0.07031663,-0.043195248,-0.041100953,-0.040587462,-0.013440784,-0.034872863,-0.0025234153,-0.03968963,-0.032588523,-0.005993749,-0.059804972,-0.062146563,-0.044117685,-0.05148478,-0.05676527,-0.03009327,-0.052853316,-0.066401154,-0.020743275,-0.045673914,-0.04622512
-0.0064956094,-0.0059404424,-0.0005285636,-0.03491571,0.036385357,0.043098275,-0.042330977,-0.017041173,-0.0110190455,-0.029241867,-0.014400894,-0.013605345,-0.02050691,-0.011364643,0.060263105,-0.015205765,-0.05640858,-0.053463183,-0.061327748,-0.0041834256,0.02772457,0.015543526,-0.010318216,0.053767286,0.07834525,-0.038759053,0.03663917,0.0023124972,0.02402062
0.035568673,0.014884977,0.015518065,-0.030105958,-0.04643697,0.01425841,-0.05069865,-0.036779765,-0.07137958,-0.03145064,-0.009378883,-0.0036435719,0.012266319,-0.0685661,0.043973897,-0.035286304,0.020100918,-0.031700525,0.016005913,-0.06151812,-0.06753382,0.022348037,0.055601098,0.06768833,-0.010886288,0.037242185,0.014307846,0.0670912,0.013630301
-0.07099028,-0.02129224,0.0535169,-0.02855807,0.0054492927,-0.02709568,-1.5407477e-05,-0.026443169,0.00055568595,-0.042268712,-0.031012015,-0.06855936,-0.010979441,-0.053485937,0.005549524,-0.021568846,-0.0034973507,-0.04209583,-0.066319965,-0.0007143621,-0.011472964,-0.038942404,0.026686374,-0.039784864,0.0053027486,-0.0492971,-0.0375918,-0.027685735,0.01974559
0.019000981,0.029421743,-0.00069261756,0.03515327,0.015455834,0.045259647,0.05834373,0.037294697,0.018263314,0.008968551,-0.0076401304,0.0011311503,-0.035931047,0.061337728,-0.022720197,0.060262587,0.032453563,0.021568285,0.02950332,0.061618406,0.07607149,0.023315761,0.06290849,0.01929005,0.021595068,-0.00963814,-0.021716766,-0.0012007267,-0.0027880473
-0.07383226,-0.00028699462,-0.0067581506,-0.061056126,0.0004094794,-0.053905986,0.023231866,-0.046589132,0.028629811,-0.024630897,-0.011598212,-0.021772876,-0.041781746,0.06515053,-0.047557704,-0.032746524,0.076077975,-0.06070293,0.0026980771,-0.00601583,-0.06899591,-0.04053982,-0.01826652,-0.021396272,-0.0446358,-0.0012264475,-0.053677123,-0.070099205,-0.035197623
-0.08288424,0.036896303,0.014662577,-0.027439987,0.0047741234,0.053637587,0.012742953,-0.003049835,0.004334359,-0.019969003,-0.033564206,0.0105860485,0.05649868,0.032737415,-0.003200085,-0.0028837183,0.03966047,0.018302076,0.031197725,0.0068509392,0.0030242342,-0.022437852,-0.0043848725,-0.01941458,-0.041185915,-0.015103179,-0.012283202,0.05167314,-0.00519638
-0.07647409,-0.035635844,0.02497687,0.072593555,-0.032105993,-0.009077886,0.07475036,-0.017641421,0.008351152,-0.02454508,-0.070771895,-0.044769734,-0.02746142,-0.0495774,0.041830324,0.045500077,0.06572907,0.06164184,-0.02276733,-0.045370188,0.058273174,-0.060082845,0.052290693,-0.043353394,-0.036580395,0.024909327,-0.032048862,-0.031709936,0.055514097
0.017192211,-0.008941067,-0.0036310968,0.052800544,-0.016129997,-0.016404519,-0.046888772,-0.008032894,0.011577766,-0.038444024,-0.057214145,0.033379734,-0.06502591,0.069709376,0.042092487,-0.01655188,0.014764657,-0.00029699592,0.03262675,-0.07121602,-0.04975167,-0.0611572,-0.061817005,-0.049559135,-0.071543254,0.032660887,0.05303812,-0.030979091,0.0021307946
0.01753157,0.036589753,0.038826417,0.06804356,0.024106609,0.0326526,0.037750706,0.026792679,0.037608705,0.042026054,-0.00712002,-0.0045913644,0.026979491,0.026928771,0.0732201,0.06738716,-0.00505518,0.026391618,0.047651995,0.06780579,-0.012011063,0.030405594,0.028917443,0.052273944,0.027342726,0.03364726,0.052682675,-0.03208524,0.044229895
