Furnishings & Decor,ashtray,barrel,bed,bench,calendar,candle,chair,chandelier,clock,crib,curtains,desk,disco ball,dresser,fan,hammock,high chair,jukebox,lamp,magazines,mattress,mirror,piggy bank,pillow,radio,record player,rocking chair,rug,safe,speaker,stocking,stool,table,tray,treadmill,vase,wreath
0.027766973,0.059947673,0.016834436,0.025172183,0.06692582,0.029898476,0.074432015,0.033778325,0.066652894,0.003562527,0.05719104,0.07187189,-0.0039835633,0.038384885,0.031826045,0.06034581,0.05446264,0.056685545,0.066268325,0.050000582,0.006474972,-0.03779342,-0.039338835,-0.073835015,0.050619215,-0.011293747,0.077753276,0.018574288,0.036752753,0.033120707,-0.007003831,-0.029018559,0.01752357,0.002784671,0.070492245,0.056969404,-0.017591018,0.040854428
9.997333e-05,-0.020775076,0.016852103,0.016225716,0.007857478,-0.024674922,0.01322164,0.08188904,-0.0040213224,0.0039027834,-0.036596972,0.01637607,0.07183476,0.013153594,0.015584553,0.025504827,0.008539545,0.02915085,-0.013611407,0.062393866,-0.020489516,0.03463464,0.033142168,-0.009283237,-0.03978371,0.010650398,-0.06391382,-0.0022747451,-0.029472101,0.038283955,0.051037926,0.004108468,-0.028997557,0.061990663,0.05890548,-0.061057955,0.05126976,0.007083494
-0.018423103,-0.07051228,0.06383519,-0.049468968,0.04112857,0.058219615,-0.008124093,-0.0070453994,-0.047431745,0.04979373,0.0052390723,-0.014662482,-0.06414122,0.018106887,-0.01857063,-0.05940535,0.0007387796,0.0020921552,0.0038428428,-0.026001628,0.03375702,0.0047128084,0.042945147,0.017059123,0.042022705,-0.0006126211,0.00092437485,-0.0022865643,0.04198838,-0.023995278,-0.07095941,-0.050194357,0.005373459,-0.035498083,-0.023993913,0.040211726,0.07128911,0.04504981
0.030184632,-0.009731044,-0.04003771,0.021573128,-0.014266619,-0.056653336,0.05832539,0.052174002,-0.00057158805,0.029443683,0.07051714,-0.037860982,0.08272492,-0.054974448,0.036735233,0.015039691,0.037692178,0.06094309,0.031057373,0.054260265,-0.04954093,-0.035906747,0.004654286,-0.0030897784,0.043952413,0.0010090872,0.05770948,0.05298916,-0.015403906,0.034028932,0.0605209,0.029675933,0.0031044178,0.08739384,0.02003796,0.005910224,0.0371038,0.0027924571
-0.07486873,-0.021536618,-0.015778752,-0.027430711,-0.07259825,-0.079874225,-0.053409167,-0.038677663,-0.045894492,-0.065029636,-0.086834945,-0.010503748,-0.016714022,-0.06811216,-0.06729475,-0.056559827,0.049322877,-0.04543863,-0.051296696,-0.07422267,-0.021148443,-0.021374397,-0.065756895,0.0131603265,-0.02942454,-0.06877346,-0.025661102,-0.024968972,-0.0068597784,-0.06278704,-0.07636259,-0.03571431,-0.006085359,-0.08239947,-0.052683916,-0.044608194,-0.01917999,-0.04016972
-0.028155165,-0.000803193,-0.04239743,-0.009515214,-0.023420526,-0.011397159,-0.011009587,0.023886729,-0.015288123,0.008327562,0.033009868,-0.039497048,0.0074493834,0.027095653,0.004235463,0.022200434,0.018907432,0.046779513,-0.045272734,0.02325699,-0.052559916,-0.031315636,-0.029433131,0.050078817,-0.05544143,-0.04968849,0.037883077,0.042913504,0.014245489,-0.013000469,0.008312397,0.013201138,0.03320731,0.005116662,0.001361375,-0.021689307,0.046097692,-0.020299928
0.03584907,0.033604216,0.031994388,0.064452164,0.08191939,0.07782615,0.055107523,0.06253996,0.034086887,0.06729482,0.062801525,0.062216647,0.07747952,0.023335062,0.07249868,0.046932273,0.024618488,0.05515975,0.059546232,0.06755265,0.070275694,0.07220379,0.056547955,0.036635324,0.05698313,0.044044375,0.06477489,0.060272723,0.06801968,0.018554002,0.055817652,0.07063845,0.05194669,0.078703895,0.02025417,0.004820506,0.05102274,0.03522924
0.04128124,-0.020872202,-0.040308952,0.057668593,-0.0643859,-0.0615854,-0.06080674,-0.078736424,-0.01653258,-0.07638074,0.02869389,-0.05047005,-0.0048705204,0.042822607,-0.07387268,-0.0807965,0.04373238,-0.04239021,-0.04309226,-0.05568504,-0.059959937,0.058011066,-0.013656875,-0.0048503177,-0.02868148,-0.023113152,-0.070770755,-0.060244188,-0.024989415,-0.05660256,-0.07143495,-0.010731015,0.027525134,-0.052042782,0.0060536982,-0.05111786,0.006391166,-0.0010477575
0.050586402,0.07490134,0.005132364,0.05902641,0.009352246,0.07588172,0.03346066,-0.035157558,0.058464807,0.01559838,-0.011363442,0.059612785,0.0623434,0.049395543,0.041756324,0.063834846,0.035267938,-0.07058098,0.0734761,0.013303667,0.07151681,-0.0017612288,0.0371182,-0.04845338,0.05542913,0.06978885,0.030150825,-0.030726595,-0.033567563,0.0092153195,-0.02322583,0.013576021,0.04960254,0.034067705,0.071296565,-0.024831716,0.0718447,0.045212403
-0.07905361,0.046431772,0.07157814,-0.032700267,0.04052568,0.025715753,0.043092735,-0.04005488,0.054894324,0.058302883,0.06055321,0.033642996,-0.025543228,0.053181466,-0.024038788,-0.01617989,0.058072675,-0.031115318,0.075820215,0.0364365,0.06851069,-0.016512474,0.069331035,0.078709625,0.009480396,0.02238129,0.06400457,-0.0055137286,-0.012293009,0.008196119,0.03288712,0.07459412,0.034292452,-0.009287647,0.040014666,-0.0047581885,0.08000957,0.033770937
0.005704312,0.062548004,-0.044496123,0.020644357,0.032542326,0.0031017633,0.060542464,0.03558862,0.04834107,-0.0034637225,0.017990187,0.05206744,0.069173425,0.0069275163,0.06527465,0.01888645,0.0052661556,-0.007159667,-0.025075369,0.035374388,0.02481344,0.03328602,0.055162262,0.050673913,0.06153106,0.056682747,0.021587726,0.02699558,-0.047389206,-0.053758767,0.0042048167,0.06355574,0.00080865115,0.053668197,0.06158515,-0.04784756,0.040946674,0.06841508
0.008032277,0.047861904,0.02365,0.035703957,0.043003917,0.041206565,0.04113765,0.043749787,0.069447115,0.016647818,0.07061235,0.035344202,0.02025427,0.04279349,0.05311317,-0.030825842,0.0077834968,0.063801385,-0.013815694,0.054854423,0.05597026,0.04376166,0.014839955,0.020188631,0.04455342,0.03601063,0.028239053,0.047433402,0.046233434,-0.068824776,0.040897246,0.06012197,0.0011095713,0.010167432,0.06001151,0.05691564,0.047449853,0.025070418
0.03667793,0.072027236,0.08580308,0.071201414,0.083057344,-0.025672777,0.03117487,0.028136155,-0.030218102,0.019792898,0.055083912,0.015784252,-0.03040132,-0.023490144,0.005821322,0.04090988,-0.054319263,0.03693975,0.083617955,0.037222933,0.050141603,0.019654624,0.005973801,0.048153315,0.06755379,0.0071774186,0.053357974,0.073422626,0.06233715,0.04717288,0.032878634,0.0034133077,0.04120928,0.05369612,0.045280404,0.062327463,0.042748183,0.031366702
-0.03940711,0.054712784,0.038651396,-0.07132618,0.0075281593,0.07364542,0.031290665,-0.029241985,-0.015529991,0.038730342,0.02092666,-0.037106264,0.010604585,0.034632664,-0.052308768,0.013799784,-0.019480748,0.04311728,-0.025101334,-0.029669795,0.062027358,-0.07399455,-0.009410166,0.06501087,-0.025399592,0.039577663,-0.002593007,-0.02858836,0.013131919,0.013077403,-0.0043577775,-0.034505244,0.024743915,-0.00216058,-0.043858588,0.02358985,0.009304056,-0.028006125
0.06595373,0.06090876,0.06995154,0.027551668,0.06695583,0.07576164,0.034543563,-0.007144448,0.03500751,0.06825302,0.07761525,0.030351266,0.06408297,0.06561704,0.094677955,0.07553054,0.0400086,0.025507234,0.033794153,0.064240865,0.064195596,0.05621151,0.074058674,0.06986176,0.045985732,0.06489472,0.07938133,0.07242791,0.077473216,0.0953181,0.062335283,0.07815792,0.07229783,0.06415987,0.080530666,0.06585379,0.034732353,0.08708069
-0.023835577,-0.013484228,-0.05392109,-0.04199636,-0.028204728,-0.0403888,-0.028291157,-0.02461414,0.022690983,-0.05085607,-0.025203656,-0.06094589,0.010258838,-0.011297325,-0.01979223,-0.002111439,-0.049616233,-0.04193775,-0.011110135,0.0002898133,-0.04763453,-0.07348275,0.03770172,-0.017403694,-0.06445561,-0.06016446,-0.07092067,-0.03370185,-0.034035858,-0.015611586,-0.024221318,-0.03161631,-0.07002252,-0.005183007,-0.05184566,-0.026795067,-0.027982768,-0.04505714
-0.016775912,-0.058297988,0.011100776,-0.059861045,0.029346665,-0.057497527,-0.01982752,0.012790141,-0.06172933,-0.03917806,-0.028814023,-0.07951874,-0.02763531,-0.011045945,-0.032381754,0.025721814,-0.070431344,0.04394973,-0.06660747,0.032413896,-0.07219227,-0.06917077,0.024029486,-0.0076122507,-0.07444015,-0.0016948598,0.056004386,0.013206251,-0.05581481,0.0275048,0.023688551,-0.06701012,-0.021209901,0.049271002,-0.022285936,0.023710137,-0.0013783886,-0.04101823
-0.0006446058,-0.05013056,-0.042697836,-0.047641445,0.038471002,-0.07227842,0.005857059,0.04272039,-0.03869574,-0.077177204,-0.003467561,-0.067110345,-0.0421161,-0.074086875,-0.03618842,-0.015336637,-0.023325827,0.04234447,-0.077603005,-0.05009557,-0.0010586269,-0.030048946,-0.027703976,0.032358762,-0.022341847,-0.07770122,-0.021105684,0.025157,0.0038387936,-0.030021537,0.016231472,-0.07970073,-0.050220333,-0.042465053,-0.091680825,0.0104890205,-0.026094513,-0.059769493
0.010800418,-0.0006779735,0.02933385,-0.09144554,0.07342293,0.017564518,-0.026542211,0.061340183,-0.06858385,0.0011958282,-0.085870266,-0.07616678,0.03392794,-0.07679841,0.03459329,-0.008216927,-0.08079842,0.07162451,0.036128625,0.0047135763,0.0019718467,-0.07612463,-0.033312965,0.06247612,-0.05416213,0.0034431475,0.053165987,0.034430213,-0.047447763,0.05967355,0.026114617,0.072121724,0.011075655,0.08741079,0.019606026,0.0492729,0.0010905169,-0.02927551
-0.063952334,0.024830824,-0.006732157,-0.039500814,-0.027312921,-0.006155515,-0.05099536,0.050580613,-0.06212903,-0.0024146554,-0.010919509,-0.07221481,-0.020444019,-0.038003705,-0.07876166,0.02383003,-0.038703784,0.062297557,-0.034784034,-0.001116128,-0.0032721588,-0.049016576,0.029968511,-0.05422331,-0.073987536,0.07687851,0.017045958,0.051858366,0.0077676745,-0.014766716,0.070091024,-0.047498114,0.039911844,-0.042276938,0.013850074,0.07517073,-0.05918487,-0.04667759
-0.07668935,-0.013542564,-0.062794715,-0.03134483,-0.016743641,-0.06409851,-0.035700392,-0.008854695,-0.024269693,-0.04291093,0.043356683,-0.038600963,-0.023387847,-0.037300512,-0.03094989,-0.019166855,0.074881025,-0.051887307,-0.054563712,-0.009154277,-0.06485258,0.014166524,-0.008232551,0.009495583,-0.015934853,-0.024786608,-0.032961257,0.01397936,-0.049929928,0.0978672,-0.010802111,-0.007782814,-0.06587152,-0.038874425,-0.0030145012,-0.007429672,0.040409386,0.013104951
0.054290053,0.017247705,-0.05295377,-0.023049189,0.037140504,0.00937457,-0.057714324,0.041265603,-0.016581846,-0.03596824,0.033427075,-0.074677944,-0.0058478555,-0.049797054,-0.004832611,-0.057891574,0.006205892,0.030562187,0.022224208,-0.07576079,-0.070066795,0.030394087,-0.08501201,0.004370679,0.02743355,0.025628982,-0.0028694589,0.03599805,0.042634558,0.043500494,0.060854897,0.021287583,-0.039567854,-0.01698503,-0.032761946,0.043988742,-0.050341256,-0.080542035
0.05199877,0.057430018,0.041338734,0.0321487,0.06945219,0.041624006,0.06651168,0.06286995,0.068069905,0.052079305,0.07007578,0.059284642,0.08390418,0.059146684,0.06467438,0.035868485,0.038694315,0.070792854,0.08766274,0.03611495,0.058648728,0.06943543,0.04649629,0.053083774,0.0564889,0.06952128,0.07053092,0.0683447,0.06850433,0.06604413,0.05644484,0.05339549,0.048337337,0.05403537,0.06019236,0.06567883,0.064158365,0.040654905
0.0360252,0.06141863,0.07474436,0.064305104,0.059131097,0.020668665,-0.006361881,-0.034819078,0.043818153,-0.037281528,0.057077244,0.028376354,0.0070405626,0.03894127,0.026098965,0.014307564,0.011917172,-0.032913752,-0.0009939496,0.03741434,0.07029664,0.04932305,0.062209185,0.060598973,0.060573775,-0.008356271,0.05944214,-0.016681124,0.025788227,0.09614386,-0.033576403,0.040144373,0.016010111,0.028191276,0.076198004,0.056320876,0.011281992,0.07309977
0.009636121,-0.010759406,-0.025447473,-0.044890437,-0.011359893,-0.032942522,-0.02842247,0.024031708,0.023757553,-0.06815881,-0.010309213,-0.0052061174,-0.06822263,0.019816391,-0.076359674,-0.03781119,-0.025160568,0.029718822,0.0041448656,0.0282896,-0.009259522,-0.030572563,-0.0054830452,0.016816966,-0.0059432453,0.0071549574,-0.02916497,0.031691976,-0.022567881,-0.07968117,-0.033047367,-0.006481347,-0.04412362,-0.031117365,-0.07437301,-0.041567054,0.055480007,0.024646308
-0.06656361,-0.019364905,0.04647159,0.0318711,0.017849885,0.039547063,0.010173472,0.014282262,-0.05205616,0.02587795,0.043495357,-0.02524536,-0.00643458,0.014174687,0.020540163,0.029868534,-0.037733577,-0.0016734604,0.044145618,0.015329055,0.039140113,0.0557727,0.03512898,0.0073516257,0.013794578,0.044528134,0.05759078,-0.018465826,0.03182901,-0.05831521,0.03639345,0.02141758,0.017997483,-0.0043952707,0.00895958,0.0041063186,0.030604834,0.019171596
-0.02034788,-0.050543007,0.015786424,0.04810942,-0.0055522164,0.011658323,0.019106911,0.030328043,-0.008599371,-0.003559292,-0.017977847,-0.06388762,0.028632144,-0.037329737,-0.026294865,0.056030978,0.033015803,-0.007684546,-0.04226868,-0.028148554,-0.02577823,-0.016224427,0.019966552,-0.021329194,0.020593233,0.008156428,-0.006568838,-0.042059775,-0.016893072,-0.009159852,0.011581855,-0.05572105,-0.05630595,0.057907164,0.020943692,0.009803189,-0.012049392,-0.061744884
0.03309892,0.039263833,-0.008313754,-0.038532246,-0.022759814,-0.03575769,-0.0073499274,0.015986137,0.045003943,-0.0031629647,-0.035929833,0.06395365,-0.04417009,0.01836507,0.007377596,0.0063929404,0.055651505,0.012334498,0.057844717,-0.05967179,-0.014097748,-0.0031825234,0.031218339,-0.055529717,-0.007756588,-0.05158148,0.056883767,0.023926333,0.061032854,-0.037684657,-0.0057934904,0.031925224,0.06136057,0.025568457,0.015796414,0.07461332,-0.05758661,0.015671063
-0.06676027,0.08224395,-0.032186843,0.056425672,0.06090695,0.074087866,0.07887111,0.009736384,0.008952564,0.07275827,0.021537144,0.009201804,0.052782033,-0.0066567864,-0.007399347,-0.049197942,-0.015057842,-0.023335539,-0.022717567,0.008378823,-0.06406899,0.053974375,-0.0018885639,-0.040662766,0.023076445,0.04378455,-0.05276755,-0.045723487,-0.01470126,-0.009976659,-0.037852768,0.04888118,0.027069317,0.014544585,0.06839812,0.06697154,0.011181127,-0.03243666
-0.052028816,0.001689579,-0.027118677,0.023229884,-0.055243798,-0.012600817,0.009337742,0.033588722,-0.008973678,0.032957707,-0.022852601,0.019895177,-0.02314513,-0.060792368,-0.02854979,-0.023217559,-0.0054997657,0.006509657,-0.08881733,-0.034091447,-0.062426593,-0.05256492,-0.0127664255,0.03884233,-0.0075128693,-0.08031845,-0.08231417,-0.05556172,-0.029563027,-0.0073314565,-0.0044256616,-0.02669601,0.013178625,0.0029082661,0.02155988,-0.06398063,-0.020642743,-0.044007726
0.057357233,0.0034613363,-0.018502112,0.0584209,0.0037224537,0.026307115,0.06665904,-0.0077521894,0.07825884,0.014814811,0.051626075,0.06895651,0.06895928,0.080636226,0.06638501,0.076127596,0.0070825983,-0.03296326,0.05391155,0.084092334,-0.032798633,0.06105897,0.042761695,0.007107278,0.067113645,0.01728775,0.00056728395,0.050945368,0.009324945,-0.05027202,0.00096588343,0.0625317,0.03761704,0.055415295,0.053886756,0.00973292,0.032934908,0.031897824
-0.0784163,-0.04568942,0.050776478,-0.034650035,-0.024713611,0.00068734394,-0.04462055,-0.027645292,-0.076256,-0.009462224,-0.044824254,0.050082717,0.0009203255,0.0017240212,-0.034456603,-0.025567275,0.06202508,-0.06153335,0.01875789,-0.052171323,-0.0025166422,0.020769348,0.032428663,0.062263492,0.013780746,-0.0494326,0.020877806,-0.05007215,0.06765538,-0.04190052,-0.054748535,0.07046031,-0.059352055,-0.013425533,-0.050793987,0.051160906,-0.049913727,-0.06366741
0.044278927,-0.06801123,-0.074535914,-0.07388607,-0.046118457,0.0024488764,-0.08054112,0.032103717,-0.069891065,-0.07475571,-0.029845966,-0.06251611,-0.045631807,-0.07724363,-0.008477034,-0.053136278,0.04135042,0.008613205,-0.07594456,0.04010132,-0.057531767,-0.030391546,-0.041695517,0.010161225,-0.05588045,-0.06883369,-0.050827783,0.031452686,-0.03778422,-0.06480925,0.036650583,-0.08665832,0.005239818,-0.017257607,-0.04396544,-0.07238999,-0.083941326,-0.011501471
-0.04134792,-0.06277415,-0.00019013273,-0.043621358,-0.062193617,-0.0751339,0.075896755,0.01703731,-0.047621112,-0.07529406,-0.06765301,-0.06118244,-0.044910036,-0.055043597,-0.078953594,0.039415717,-0.03133769,0.0063954536,-0.028266944,0.04041621,-0.06253416,-0.031099435,0.029927494,-0.029727835,0.036491945,-0.0703966,-0.008136212,0.017438754,-0.016910734,-0.00072465243,-0.019752206,-0.012049616,-0.0006840573,-0.030512419,-0.08658669,-0.0523059,0.026292594,0.035369426
0.009999257,-0.05579492,0.033690766,-0.008668362,-0.0100429505,-0.002924541,-0.041749105,0.002509294,0.043109935,0.016647765,0.0716844,0.0018122745,-0.041439056,-0.040992487,-0.023471734,-0.035255376,0.06066396,0.013284853,-0.06269861,0.046193793,-0.019158231,0.05475193,0.021176761,-0.0017517639,-0.0047875503,0.0673486,-0.0014856003,-0.020762067,0.009621173,0.032513108,0.038002256,-0.06574981,0.07778362,-0.010422829,-0.04242956,0.032471616,-0.06606469,0.01241047
0.00398812,-0.0023570892,-0.013699099,-0.055386525,-0.022415351,-0.06488178,-0.059953425,-0.067488045,-0.03296216,-0.0639392,-0.048661105,-0.041397512,-0.021132695,-0.062831216,-0.040195752,0.061506733,-0.022340404,0.011106334,-0.049299534,-0.04243255,-0.058154963,-0.069498,0.009884233,-0.008771591,-0.038488768,-0.06540627,-0.007539571,0.0023664068,-0.031802345,0.030791061,-0.051700957,-0.047239188,-0.008055022,-0.047173988,-0.04814182,-0.010654413,-0.0665936,-0.006590782
-0.044190206,0.07848389,0.051911797,0.037739195,0.02962279,-0.008809202,0.057196647,0.079351015,0.07420537,0.0068212487,0.07292903,0.0767084,0.08059481,0.072012104,0.059435617,-0.054823466,0.08138097,0.0641157,0.059523012,0.053956203,0.054704554,0.07338634,-0.048068263,0.07003334,0.043133326,0.036331657,0.045542296,0.05913592,0.07776478,-0.05548754,0.046816316,0.041831452,0.06182868,0.031457096,-0.01283468,0.07675349,0.07469646,0.044524506
-0.032617345,-0.027487481,0.04377128,-0.006249424,-0.021657918,0.064259015,0.002975071,-0.04238222,-0.020782067,0.07088317,0.008058436,-0.075087614,0.0581342,0.037777398,-0.018254073,-0.053638417,-0.063999206,-0.05538744,0.065993614,-0.050245,-0.029433688,0.01622541,-0.043677904,0.047263592,-0.03517939,-0.021303738,-0.0036651082,-0.03154655,0.06355382,0.010195855,-0.09335825,0.0036148839,0.039388046,0.0154710375,0.03976286,-0.027083466,-0.023276754,-0.024373915
0.042234674,-0.025033364,0.04822937,0.05377162,0.055178043,0.024640702,0.032717142,0.00037961054,-0.003449407,0.03351395,0.05416352,0.04849654,0.034913905,0.05887602,0.06364641,0.06038949,0.035061922,-0.011649454,0.023629079,0.058994085,0.028216274,0.042149507,0.0724747,0.035310645,0.020045882,0.046145216,0.007799375,0.020507343,0.03780172,0.08588002,-0.0045177685,0.04935146,0.04229119,0.017813925,-0.004752692,0.064843394,-0.006119642,0.0055111726
0.0062297597,0.008465641,0.03955842,0.033839803,0.017252127,0.023646308,0.051103566,-0.0133850295,0.025709497,0.07270943,0.05590196,0.006018594,0.027831996,-0.014412797,0.04166109,0.041296035,-0.015595426,-0.0032455022,-0.01751771,0.07284859,0.016859379,0.048070177,0.063066006,0.00697065,-0.016977973,0.063965924,0.017002737,-0.025233554,0.049388655,0.03447251,-0.012987352,0.007594422,0.018487468,0.035190955,0.0029997742,0.051933467,0.01653319,0.033437032
-0.0655625,-0.0034585856,0.033822294,0.026662428,0.038619068,0.0152141815,-0.033848953,-0.04382465,-0.024089612,-0.009799189,0.057051666,-0.04580128,-0.027747897,-0.03298323,-0.05896832,0.012903475,0.037644196,-0.034511235,-0.024520392,-0.04080624,0.061050203,0.014304765,-0.06925894,0.03133445,0.03560905,-0.08392522,0.008512066,0.018598191,0.011158388,-0.033162117,-0.08173552,-0.039579183,0.01773783,-0.0536099,0.040080484,-0.01850561,-0.07942595,0.04628712
-0.04613973,0.027253063,0.013178493,0.06384681,0.085884705,-0.027095286,0.05720422,-0.017046941,-0.030397227,-0.042592026,0.0063371584,0.031980805,-0.04835679,-0.00088824274,-0.0128698945,0.016777204,-0.009263013,-0.032127313,-0.025721395,-0.04235917,-0.0578837,-0.01371174,0.017380465,-0.034569364,0.07413634,-0.042320803,-0.039328735,-0.069148675,0.035293937,-0.039466303,-0.010623906,0.026067376,0.010882678,-0.02482601,0.01543184,-0.036144223,-0.0119493045,-0.031706408
-0.016827501,0.0115687195,0.04350041,0.045235332,0.0748973,-0.041551236,0.057071146,-0.06464695,0.07616835,0.05557028,-0.08479071,0.024913289,-0.042781644,0.07051148,-0.006503148,-0.0071701515,-0.053260304,-0.067090616,-0.02959835,0.08086974,-0.020273631,0.031294595,0.07396763,-0.04659547,0.0081656445,0.03755197,-0.009512133,-0.057335794,-0.06674249,0.022203177,0.008291083,-0.05202734,-0.07612204,-0.035344392,-0.043542232,0.02233226,0.01777809,0.014745339
-0.029866982,0.0037670287,-0.0845097,0.04513761,-0.08811915,0.038069583,0.011301385,-0.024836956,-0.011444456,-0.031639848,-0.030248666,0.07070091,-0.009695195,-0.0563623,0.005538471,-0.05083391,0.065895535,0.0064244717,0.000104163635,-0.008397788,-0.05401037,0.02161354,0.007974817,-0.012546399,0.011674452,-0.04560793,-0.059796214,-0.026905503,0.008563786,-0.03674,-0.04025356,-0.023573607,0.045805573,0.00036314066,-0.033275686,-0.07616781,-0.03728846,-0.051981837
0.036786478,0.016426487,0.026069626,-0.03673586,-0.023204844,-0.057789005,0.019753793,0.07376397,0.048726987,-0.05036728,-0.0072474717,0.023011211,0.04355874,-0.050198436,-0.0041034794,-0.05225572,-0.010836735,0.07989227,0.014865572,-0.025539301,-0.019714745,-0.0023980658,-0.02874287,0.034927938,0.03506997,0.018493634,-0.032914918,0.05513025,-0.025973821,0.029817805,0.000923921,0.012910486,-0.018192738,-0.022234047,-0.04468157,-0.04053841,0.03199125,-0.0016814055
-0.04859138,-0.067657076,-0.03430025,-0.059937343,-0.031181049,-0.07151629,-0.063394,-0.009569649,-0.079991266,-0.02961858,-0.08118051,-0.05004497,-0.062542886,0.015761308,-0.00490192,-0.07355833,-0.05310011,-0.05597908,0.075970724,-0.07753362,0.050871447,-0.041212205,-0.031175507,-0.073663116,0.04595897,-0.028669342,-0.013067087,0.033319574,-0.0046281083,-0.06712414,-0.018846735,0.021246547,0.019661017,-0.02570479,-0.06438727,0.018560465,0.013114955,-0.041219812
0.0023938348,0.006260058,-0.028386425,-0.04484675,-0.050629236,-0.04379873,-0.05415528,-0.06480383,-0.053349335,-0.072133325,-0.043997835,-0.051871914,-0.049085315,-0.04210269,-0.031993456,-0.009638489,-0.046539865,-0.033530276,-0.043778103,-0.05241553,-0.025695609,-0.012881282,-0.018498285,-0.012521669,-0.053497873,-0.042770717,-0.04990719,-0.035180293,-0.017774537,0.03381874,-0.039957594,0.020876452,-0.048144575,-0.07343023,-0.040445335,-0.0067732935,-0.035704013,-0.043177385
-0.05328288,-0.029360952,-0.025431834,0.013272191,0.013529345,-0.075417474,-0.030268306,-0.05386247,-0.037999004,0.042729355,-0.0658533,-0.013119579,-0.033561483,0.05480411,0.033164583,-0.041498754,0.054248314,-0.0795767,0.016154064,-0.048058204,-0.023585869,-0.038819656,-0.05845128,-0.07435378,-0.03608872,0.024937615,-0.067649335,-0.060914945,0.013018778,0.06309572,-0.0416826,-0.028703306,0.02832798,-0.062789,-0.029588439,-0.012341763,-0.065388456,-0.07258221
0.04266407,-0.014799221,-0.039904837,-0.038255826,-0.059345458,0.012088531,-0.01911783,0.056918785,0.004399555,0.056033757,0.035893608,-0.061320845,-0.05689007,0.015644353,0.019302335,-0.025424073,0.037391897,0.05942695,0.0359349,0.069125324,0.037161406,0.04885887,-0.0035345342,-0.014822451,0.050212987,0.0731734,0.010059121,0.05522338,-0.029193629,0.021400847,0.06586466,-0.052418865,0.06144834,0.05649726,0.022752605,-0.054950193,0.07730514,5.7077526e-05
-0.07114796,-0.027482068,0.04011653,0.037456002,-0.049180605,0.0521372,0.02911068,-0.01606567,-0.03006718,0.06889199,-0.0069991876,-0.009390385,-0.024546802,0.04303627,0.06095896,0.057133175,0.048122842,-0.023294508,0.032518677,0.018298332,-0.022560121,0.021452706,0.057632294,0.017462576,0.044623077,0.047170985,0.026386911,-0.037394688,0.07012914,0.045400772,-0.02193919,-0.019547831,-0.049326997,0.0027839453,-0.015942588,0.06470299,0.07222491,-0.0152060175
-0.025235048,-0.07905383,0.010136722,0.07029747,0.06890524,0.027789358,0.038544778,0.061528306,-0.060070474,0.0794862,-0.015278108,0.052839316,0.046700723,-0.0724343,0.057777356,0.034954004,0.021445358,0.027245136,-0.030773968,0.021230787,-0.05374559,0.06021158,0.030738559,0.0052483743,0.059557226,0.009837571,-0.03606313,-0.0022954268,0.052196212,0.03130992,0.06240099,-0.007480033,0.0603648,0.04495997,-0.029662631,0.06037579,-0.024759946,-0.07540603
-0.010239063,-0.025802685,-0.052417852,0.060249984,-0.043268308,-0.0044491063,0.038077552,-0.006951974,0.012340039,0.013894531,0.020164663,0.054906916,0.06643657,0.013701034,-0.028792074,-0.06845339,0.06961178,0.04278383,0.0065250327,0.029056009,-0.04039897,0.03038646,0.017103128,-0.003142367,0.055830717,0.045995336,-0.023757285,0.055539515,0.07784485,0.041304845,-0.02204259,-0.014728258,0.01684662,0.011540012,0.035397142,0.035309765,-0.040797073,-0.01916935
0.050294623,-0.00996156,0.0069566634,0.0670103,-0.04271025,-0.042597536,-0.062065747,-0.030235711,0.018725855,0.026072893,-0.002556995,0.055960424,-0.04114551,0.062278885,-0.046276554,0.030110735,0.062328074,-0.017019656,-0.0475348,-0.0131294755,-0.06653822,0.07318977,-0.05558756,-0.065829806,0.057326946,0.028658668,0.0044104476,0.023593571,0.037701726,-0.0019040284,-0.015318238,-0.056358855,-0.025459627,-0.047093693,-0.054290723,0.029584883,-0.010414348,0.00937009
-0.006760042,0.08032865,-0.06245754,-0.056145836,-0.056661014,-0.05098484,0.029243385,-0.09029719,-0.014451094,-0.052517794,-0.02162448,-0.0073832995,-0.014024076,-0.080099225,0.0072113196,-0.017547019,0.017420713,-0.083837055,0.0145442905,-0.016348576,0.07707395,-0.06110116,-0.08138602,-0.0010363465,-0.070075065,0.07741066,-0.039548095,-0.08349227,-0.07227151,-0.005762619,-0.040180277,-0.081736,-0.056158613,-0.08761491,0.019176146,-0.04111417,0.064714804,0.007528143
0.025472017,-0.003972686,0.086158425,-0.061903562,-0.07600345,0.044251963,0.04928667,-0.04303572,-0.0066404184,-0.0071914955,-0.0030919975,-0.016034333,-0.08456647,-0.032156575,-0.04360245,-0.024404522,0.0013970864,-0.042637832,-0.070884295,-0.06388968,0.07128594,-0.021948008,-0.050236717,-0.06622181,0.05726939,0.03233062,-0.07740844,-0.031990543,-0.029153384,-0.037073016,0.0075409454,0.04709358,0.011134705,-0.073393635,-0.06509717,-0.070227526,-0.04765296,0.06854964
