Mammals,bat,bear,bull,camel,cat,cow,deer,dog,dolphin,elephant,fox,giraffe,goat,guinea pigs,horse,kangaroo,lion,monkey,moose,mouse,pig,porcupine,rabbit,raccoon,seal,skunk,squirrel,tiger,walrus,whale,wolf,zebra
0.0239885,-0.010882302,-0.01256418,0.009979198,0.020810341,-0.054561883,0.018552797,-0.012289711,0.013135084,0.04459372,-0.01961849,0.024958936,-0.03672995,-0.057479374,0.052286416,0.041712336,-0.03368727,-0.040896006,0.0345201,0.052981198,-0.011798703,0.033269018,-0.050032068,-0.004811856,-0.0005006756,-0.040046263,0.03409037,-0.057142418,-0.018702399,-0.0018570618,0.004266633,0.027833771,-0.022487478
0.018097881,0.010044791,-0.03251461,-0.006797018,-0.033684377,0.03926493,-0.020264791,-0.02553683,0.043006018,-0.023664486,-0.029025655,-0.042629838,0.025231913,0.006981115,-0.049367473,-0.008554534,-0.048385404,-0.016028102,-0.013285874,-0.028753944,0.019192565,-0.0073310947,-0.054235972,-0.02680211,-0.062199242,-0.01836219,-0.0376476,-0.04225389,-0.00071824144,-0.045371328,0.014964266,-0.019876184,-0.033670697
0.017351799,-0.016387975,0.006483961,0.007688375,0.0053739985,0.019531745,0.016550701,-0.0056273597,7.530561e-05,0.027783265,0.03310839,0.016745603,-0.0062047653,0.022203965,-0.0042191274,0.024199313,0.06416639,0.028744489,0.04375377,-0.014883621,-0.0066485503,0.013518908,0.028791385,0.05515475,0.03951735,-0.021425782,0.058079563,-0.009393081,0.02991875,-0.012953637,0.01797241,-0.010546831,-0.007353023
0.0326372,-0.004219506,-0.022855544,-0.029141527,-0.044659976,0.0007807905,0.016282337,0.06574409,0.007565934,0.035904814,0.033640724,0.022752844,0.07507926,0.036320396,-0.07361322,0.013479821,0.015451372,0.011823371,-0.05408515,-0.0010108555,0.016065292,-0.07101562,-0.0025340095,-0.060841717,0.05665084,-0.057120167,0.05774349,0.039795216,0.0019315411,0.013567678,0.019037126,0.03203221,-0.005803073
-0.0004451718,0.0148833785,0.05675009,0.037282784,-0.028204916,-0.010594444,0.027362982,0.01590861,0.007906749,0.01744955,-0.0058045965,0.03833708,-0.026778592,0.025081573,-0.06073366,0.002696785,-0.033603407,-0.009331007,0.0421102,0.026903568,0.02750989,0.040146593,0.008754451,-0.025382057,-0.06434329,0.06638408,-0.018461391,-0.013033775,0.019370833,-0.009087527,0.018964367,0.039399635,-0.013680557
-0.030373178,0.04718285,-0.037343442,0.0036642256,0.012317435,-0.028491378,0.053423032,0.034579802,-0.006965018,-0.019794758,0.011106753,-0.012973058,0.021615598,-0.020020938,-0.073895276,0.038031314,0.0074890554,-0.0399891,0.053610735,-0.039695375,-0.038409136,0.0054106074,-0.052620646,-0.06304863,-0.037616327,-0.040122233,-0.054329496,0.0043575903,0.025486773,-0.064810745,-0.01411033,-0.015557712,0.0075706523
-0.002604675,-0.06785473,0.06506213,-0.041229766,-0.06963291,-0.042325117,-0.015286385,0.009432871,-0.029408814,0.008631309,0.009820138,-0.046804953,-0.029780554,-0.004597047,-0.0005801868,-0.027764574,-0.053484045,-0.02339313,-0.032084476,-0.0726297,0.00541684,-0.006739328,0.030688932,-0.034345932,-0.0454393,0.05677063,-0.04325952,-0.020655032,-0.040901273,0.030721888,-0.007913699,-0.077155575,-0.059409734
-0.051073775,-0.051481914,-0.0059754397,-0.08501661,-0.04249042,-0.024694681,-0.06763769,-0.048726425,-0.036801297,-0.049865,-0.013550538,-0.07182934,-0.04196939,-0.06875462,0.029235346,0.0046624355,-0.016836146,0.012537481,-0.06747449,-0.059821956,-0.021417959,0.0034344406,0.030484086,0.04685651,-0.04611335,-0.0053183306,-0.0051734447,0.019904327,0.042127296,0.03407218,0.03287918,-0.027347498,0.018319163
-0.027755052,-0.019343458,-0.044487726,0.04233137,-0.019190988,-0.015962478,-0.020595564,-0.036833152,0.031481728,-0.03117409,-0.009305023,-0.015848696,0.01618423,0.06367547,0.04768292,0.030895019,-0.05957663,-0.031852543,0.038738668,-0.012394984,-0.0016767504,0.015611175,0.025825523,0.047168713,0.008962648,-0.053182967,0.047086123,0.01103359,-0.013583283,0.0009879731,-0.025185246,0.015790984,-0.041509327
0.060167164,0.066158384,0.039588742,0.030127477,-0.017983174,0.049907282,0.05253823,-0.041856084,0.06772354,-0.013037906,-0.012310701,-0.0060858536,-0.035210054,0.025246926,0.01945443,0.06692525,0.014996723,0.0010872976,0.031849805,-0.03307459,0.067715906,0.021611817,-0.05220796,0.035481118,-0.044114746,0.023118077,-0.022139966,-0.035206124,-0.029898535,0.015907692,0.007843542,-0.0019880112,0.047254093
-0.05727593,-0.053514868,-0.0074512283,-0.068621345,0.015033942,0.03666411,0.01789005,0.034522913,0.03293105,0.011301843,-0.027413867,0.026955726,0.050689332,-0.027550464,0.00045235464,-0.0050679953,0.051353935,-0.02463988,0.056026846,-0.04802664,-0.06949082,0.031374194,-0.01581351,0.061312735,-0.056147452,-0.03738485,0.03452745,0.051720485,0.054375496,-0.041963797,0.056392543,0.024086585,0.028939942
0.038113628,0.07212204,0.02242725,0.039526846,0.015852267,0.059581313,0.06935364,0.06761842,0.067270316,0.07072888,-0.02977656,0.05282681,0.04805677,-0.026903994,0.021590464,0.050672982,0.03726511,0.043183684,0.042405315,-0.0046568178,0.033745877,0.074586615,0.066824645,0.032711715,0.06191582,-0.010278413,-0.01788818,0.05862011,0.052168477,0.040133957,0.06548673,0.03790195,0.04293636
-0.008373993,0.040361285,0.04734698,0.042022694,0.07892678,-0.09243456,-0.030652726,-0.046212696,0.050214313,0.06909432,0.072794646,-0.0087242955,0.062038533,0.001380295,0.07022649,0.010106341,0.0099006975,0.038088202,0.07084069,0.041656356,-0.07541853,0.059829872,0.074918054,0.04985039,0.03480397,0.06589134,0.061534494,0.004511934,-0.04798453,0.072160035,0.044884283,0.011435259,0.080049805
0.051252294,0.051754657,0.01579357,0.05781907,0.075227216,0.0052538835,0.0512202,0.053797975,0.035072207,0.013881888,0.03763919,0.050982032,-0.0113826925,-0.016189966,-0.064357325,-0.010210386,0.05137457,0.061500307,-0.011267645,0.07339534,0.048726298,-0.07384259,0.055843815,0.022642182,0.06186856,0.034856055,0.01065847,0.023248209,0.0061269966,0.07209036,0.07953098,-0.01705499,-0.049679186
0.03265845,0.025112195,-0.011548622,-0.039460827,-0.027521824,-0.0030705011,0.040898167,0.04195741,0.029692179,-0.033906687,0.026894152,-0.053868648,0.040414784,-0.035211165,0.017621046,0.01899323,0.04660545,-0.020683672,0.039878413,0.02616301,0.015763508,-0.0428903,-0.0014644802,-0.006406097,-0.022209756,0.022005275,0.038876403,-0.050225966,-0.013731186,0.029742604,0.023103876,-0.033366267,0.04629343
0.04430675,-0.015879255,-0.0757938,0.04579831,0.04342828,0.025670683,0.077316746,-0.036605265,0.0141770085,0.028475557,0.061723012,0.013679617,0.020441446,0.05214935,0.047579456,0.051215135,0.041859593,0.020840313,0.07003995,0.05092474,0.0654039,0.06781667,0.07088903,0.0122785475,-0.029960843,-0.025746325,0.052516937,0.03337136,-0.036561687,0.072392896,0.011446939,0.032501973,0.08106537
0.06772363,0.05413398,0.057865683,0.064538985,0.046386223,0.03152999,0.06411716,0.04458658,0.03296022,0.030259416,0.043845672,0.058617104,0.015601857,0.053830788,0.07256127,0.06535301,0.061499454,0.008164055,0.032417413,0.07387921,0.04759356,0.059053328,0.015756544,0.07247627,0.06383713,0.01568893,0.071287505,0.039025337,0.06427458,0.03305413,0.021883234,0.029121019,0.010307858
0.07013519,0.073920816,0.06058422,0.074490465,0.011083164,0.07521617,0.04294297,0.0012447402,0.057333596,-0.0026024329,0.030945117,0.0019536982,-0.008989808,0.07353118,-0.01249314,0.06611381,0.038264923,0.03763264,0.008923213,0.029607655,0.045652583,0.01754497,-0.018747507,0.039019924,0.005489055,0.03978053,0.025255943,0.030320263,-0.048785523,0.027533874,0.028048445,0.024858834,0.013453299
-0.072030134,-0.0156084355,-0.029520841,0.05361408,-0.035172876,0.010469079,-0.008608121,-0.040878814,0.023795905,-0.025441822,-0.0025957779,0.005700167,-0.01747818,0.060064293,-0.049196497,-0.016038219,-0.041116647,-0.04965765,-0.01435629,-0.022970866,-0.023141619,0.0479656,0.01078021,-0.027101258,-0.032043006,-0.033994712,-0.021685624,0.038968507,0.016971856,-0.0023686537,0.01617659,0.0071915104,-0.055055354
-0.023556251,0.005078089,-0.03605632,-0.032518737,-0.052931257,0.02814556,0.00052138744,0.06169165,0.04426982,-0.004547946,0.0019844812,-0.04709553,0.009303542,0.056536164,-0.010563098,0.038993787,0.048625372,-0.020691378,0.029854925,0.023111394,-0.008965352,-0.028310826,-0.071761176,0.03724042,-0.066386044,-0.0034104649,-0.071402505,0.0057937494,-0.038779728,-0.06437298,-0.0648268,-0.016692484,-0.010652068
-0.016351292,-0.07109089,-0.07312008,0.008212018,0.030716956,-0.06830396,-0.065134466,-0.023801742,-0.04017855,-0.07138582,-0.053795557,0.016723417,0.028962675,-0.061621547,-0.009849496,-0.025578795,-0.049120605,-0.017083354,-0.07240757,-0.026522592,-0.043999616,0.009195055,-0.069696605,-0.008977762,-0.07712404,-0.058014188,-0.07808982,-0.061886616,-0.011750876,-0.07239865,-0.058240842,0.0010124899,-0.060619194
0.050058123,0.029115355,0.076675594,0.042348254,0.023749903,0.04722121,0.06018795,-0.020199712,0.05853727,0.05803699,0.0686747,-0.015419889,-0.023251366,0.00084360695,0.016756058,-0.040335882,0.037440505,0.079677306,0.059963826,0.008225896,0.021797499,0.071113236,-0.0077977935,-0.026346982,-0.059337087,0.04853253,-0.07420526,-0.04444083,0.06851679,0.07743619,0.07790538,-0.044757817,-0.008219109
-0.048551425,0.0073423814,-0.04330894,-0.04214949,0.015647596,-0.033302788,0.030865068,0.01958176,-0.03791162,-0.06689745,-0.029452482,-0.061810188,-0.0011337367,-0.055236217,-0.055426087,0.08563372,-0.043202825,-0.052483227,-0.014450547,-0.008381922,-0.047488153,-0.0176487,-0.02749624,-0.02542565,-0.06655401,-0.02573883,0.014693442,0.06689287,-0.0293194,0.0048344326,-0.041388348,-0.07461892,0.049464043
0.03398412,0.032066982,-0.007863685,0.05021716,-0.0392599,-0.0549955,-0.04745937,-0.0009872837,-0.036234677,0.02456452,-0.0560352,-0.005426042,-0.04582422,-0.03705488,-0.05195826,-0.061544407,0.0123459995,-0.029352073,0.0028445704,-0.056009527,-0.020620573,-0.070349984,-0.062490188,-0.058815733,0.009728686,0.047888193,-0.040266722,-0.059010997,8.3191066e-05,-0.017434636,-0.03704343,-0.011099875,-0.06162493
0.011657916,-0.013722272,-0.036128316,0.034208912,-0.037912183,-0.034592632,0.0023803758,-0.07612819,-0.02104186,-0.027497055,-0.07313961,-0.07361845,-0.041397702,0.0077388794,-0.028555268,-0.02894979,-0.02827396,-0.08110561,-0.026524989,-0.077102475,-0.020872002,-0.025624229,-0.05589949,-0.0065697925,-0.044677775,-0.07077907,-0.051184144,-0.0385549,-0.07670134,-0.052563604,0.030047236,-0.009682171,-0.06381418
0.07725615,0.057689786,0.055404656,0.03327095,0.07387713,0.082340635,0.060362123,0.075800404,0.09201652,0.07266138,0.0576225,0.06648483,0.062492415,0.07801563,0.069954365,0.08143225,0.07313102,0.0650002,0.055426423,0.056032915,0.074722946,0.059036113,0.063732535,0.075297974,0.06499444,0.059327483,0.060390946,0.058547877,0.0698438,0.062799215,0.073003136,0.057947304,0.06127714
0.056425042,0.05055538,0.045136087,-0.038074158,0.040294155,0.05144119,0.040516004,0.05713,0.046650264,0.038426355,0.049904153,0.0096995,0.01892577,0.07727244,0.04192736,0.04368845,0.032630764,0.017975632,0.034349523,0.043540057,-0.0025349623,0.0386467,-0.033175725,0.05532055,0.028426506,0.06890544,0.009557051,0.049188614,-0.00065155985,0.051850956,0.058395077,0.055827506,0.07603598
0.042563587,0.0065587633,-0.011173854,-0.007767282,0.048252918,0.015737012,0.03406936,0.009499656,0.031246647,0.053523336,-0.017041469,0.011614368,0.010149651,0.037110504,-0.011132193,-0.009747078,-0.06145351,0.040392455,0.07730097,-0.013250873,0.016666181,0.045899536,0.046003025,-0.021943111,0.022106554,-0.049202472,-0.008762411,0.02261321,0.037514217,-0.018807804,0.030524183,-0.055751596,0.0023581092
-0.06705773,0.029489927,0.026977763,-0.047304124,-0.03390821,0.030064123,0.032785375,0.030499583,0.025036542,-0.0016958334,-0.034380484,0.04162817,-0.0035913428,-0.015534392,-0.017827997,-0.01019716,-0.031642344,0.015752517,0.0053833765,0.056232255,0.04210616,0.051309388,-0.03293418,-0.0020136945,-0.05063325,0.004963505,-0.06789911,-0.056922186,0.019191662,-0.06226003,0.019721577,0.034171846,-0.0004261235
-0.02112253,0.069778815,0.018375391,0.051898345,-0.039800566,0.039115567,-0.046334576,0.010105754,0.0069765565,-0.052910544,0.023271026,-0.05591439,0.017812783,-0.044441584,-0.024911273,-0.008368168,0.0042895284,-0.048487354,-0.04194812,0.0076020192,0.039812066,-0.03617293,0.02259548,-0.024909656,-0.015346586,0.031291198,-0.049679436,0.009005855,0.06303212,-0.036514994,-0.003271531,-0.07006517,-0.037797462
0.027963828,0.037598662,0.07259747,0.03732938,0.020688461,0.03793778,-0.03892324,0.032460418,-0.0047412273,-0.005818103,-0.025622187,-0.049602013,0.056011654,-0.025760598,-0.05344598,-0.04999317,0.022178218,0.069872715,-0.07391217,0.042634513,0.0576403,-0.07015489,-0.010954368,-0.014665869,-0.020181144,0.048312306,-0.018138375,0.052988317,0.0015012571,0.024052203,-0.049364302,0.030994333,-0.0067463806
0.004959568,0.07533646,-0.06116676,0.06439544,0.03977679,0.085922025,0.06161512,-0.051498666,0.005540995,0.035698745,0.044779856,-0.030346662,-0.032873012,-0.031949427,-0.021357171,0.048855595,-0.02353441,-0.057402622,-0.0016469199,-0.031367525,0.019673292,0.06822895,0.009680507,-0.047479697,0.023959577,-0.04996199,0.08093284,-0.015353284,0.06255582,0.04365236,0.011623038,0.00094482215,-0.034674343
0.03063939,0.022579277,0.02559557,0.07178336,0.014538819,0.04586802,0.040426854,0.015692774,0.058345158,0.0005119658,0.039141614,-0.049111467,0.017017148,0.044368662,0.030570533,-0.008397934,-0.010787459,-0.0194452,0.056701772,0.024189273,0.041550174,0.07292767,0.01598889,0.031419404,-0.042483043,-0.03930432,0.048515152,0.04914018,0.026160069,-0.025255501,0.015129322,0.030985326,-0.02711682
0.034653485,0.060810413,0.0609409,0.04253876,0.038565245,0.023414463,0.06466238,0.07325316,0.068698816,0.06923402,0.07777204,0.041291125,0.062244933,0.021975115,0.040986292,0.011956244,-0.0015144033,0.057977512,-0.029209536,0.07318087,0.06517459,0.052378014,0.068715714,0.030371819,0.07142791,-0.010227104,0.027646307,0.07726334,0.036427103,0.08164192,0.07218433,0.03751747,0.022906622
0.086884566,0.055849202,0.07690875,0.084768325,0.0783466,0.09213353,0.077397645,0.07778973,0.09744567,0.073215134,0.07889169,0.06936212,0.07827723,0.082005344,0.07677017,0.08800066,0.0794163,0.08263764,0.080590755,0.07989687,0.079481065,0.07248957,0.07973141,0.0811027,0.07768521,0.03566977,0.07764193,0.077327676,0.08109594,0.07839654,0.081346065,0.08110086,0.08091669
0.029684382,0.01753611,0.0058159777,-0.06262431,-0.027591152,-0.06830597,-0.018871337,-0.029796615,-0.07209263,-0.077270426,0.027490757,-0.062481407,0.038863573,-0.016893746,0.06173566,-0.048413243,-0.011573322,-0.033416737,-0.024733912,0.04632237,-0.020476175,0.0094705215,-0.041651033,-0.04584074,0.06839373,-0.07444087,0.026933726,0.00830284,-0.05831731,-0.050163746,-0.08081487,-0.05739437,-0.0071210884
-0.03505443,-0.056319747,0.03701308,0.035616484,0.020850189,-0.0041411854,0.010210371,0.051474262,-0.02639802,-0.053181853,0.049195953,0.015732298,-0.014413673,0.018347325,-0.030849367,-0.0007355766,-0.048882052,0.041065585,-0.034183435,-0.0077570938,-0.011815227,0.012029648,0.04586676,-0.009624202,-0.041682206,0.037718404,0.045611497,0.024752934,0.055329602,-0.004404697,0.061443087,0.028412255,-0.07391307
0.01912956,0.035810445,0.037848067,-0.046610072,-0.023070151,0.015385515,-0.0012756317,0.043170318,-0.0033275993,0.00045649044,-0.052146565,0.01680057,-0.05599017,0.0381399,0.020109385,0.015811983,0.03581757,0.023163974,-0.057619926,0.05722698,0.048163,-0.014947365,-0.043658033,0.052702785,0.026884865,-0.03782744,0.0349275,-0.04805612,-0.02653311,-0.029755699,0.0056141694,-0.04023635,-0.0031990823
-0.06048712,-0.05400577,-0.03823509,-0.06842901,-0.04219801,-0.014413669,-0.05937132,-0.058795877,-0.042719584,-0.032649096,-0.042218167,-0.032926314,-0.06595326,-0.016985565,-0.020322222,-0.046057608,-0.041002847,-0.022953255,-0.027243575,-0.059300713,-0.043105613,-0.04814276,-0.038945008,-0.032789454,-0.050736506,-0.042215046,-0.0064057712,-0.027355777,-0.021876901,-0.04960524,-0.066029206,-0.03138664,-0.04866208
0.08156386,0.076052815,0.06820499,0.009291919,0.07378982,0.09225725,0.07789469,0.07825042,0.09744104,0.078590386,0.079167165,0.0643988,0.07991646,0.07471506,0.07709259,0.08863475,0.079098046,0.07954662,0.077220514,0.072005145,0.07589773,0.07402899,0.077160686,0.08114823,0.077722706,0.035501402,0.079365134,0.077307805,0.08049514,0.08108787,0.08291011,0.07893324,0.07169964
-0.073470175,-0.031862862,-0.00018893521,0.041601878,-0.06825364,-0.09242224,-0.016040403,0.006794567,0.011875431,-0.034780197,0.025563287,-0.024290293,-0.020683365,0.037182763,-0.0024154456,0.06828626,0.033181544,0.04672841,0.00518423,-0.009194763,-0.060546942,0.04399057,0.045501623,0.014056674,-0.038311552,-0.0768792,-0.059130073,-0.07099902,-0.012527422,-0.0590498,-0.061352648,-0.004856777,-0.034877855
-0.03305323,0.03071676,0.058437727,-0.0026201804,0.030054765,0.0042870995,0.017498724,-0.02364716,0.0153502375,0.034154087,0.006883578,0.021695618,-0.0120425755,0.029851403,-0.0021736943,-0.0022401628,-0.01034313,-0.003102346,0.049488034,0.026129024,0.017621515,0.018788833,0.002671203,0.040541396,-0.032955512,0.04917332,-0.034149054,0.018680926,0.013054165,0.025618402,0.011469584,0.035639115,0.022485076
0.048150353,0.054666135,0.011645779,0.03899502,-0.0068886243,-0.033990003,0.050725587,0.06650569,0.047121778,-0.034721773,0.03276297,-0.0066897436,-0.047839463,0.07470931,0.015906256,0.058653865,0.0054860706,-0.049688645,0.046550553,0.03005608,0.044410568,0.04813311,-0.014449638,0.021559313,0.024602177,0.015472782,0.035353206,0.022156432,0.013966893,-0.03725079,0.044363488,-0.0077559426,-0.009380166
0.0100650685,0.062091563,-0.016993435,0.023232255,0.075156994,-0.028604055,0.022555413,0.01583348,-0.015669724,-0.030389003,0.058888014,-0.07757724,0.015925413,0.08057844,0.017505428,0.027965687,0.028489575,0.020434787,0.021005604,0.07568816,0.055706836,0.042360675,0.040059023,0.06495581,0.07238958,0.079501934,0.06628976,0.056139313,0.019367054,0.06708191,-0.04443734,-0.007191057,0.019848483
0.0022013288,-0.023572527,0.024878392,-0.027540509,0.07421801,0.041276753,0.009926648,0.002467428,-0.096457295,0.007914955,-0.011930441,0.05640657,-0.011446265,0.04404651,-0.030812101,0.006995764,0.067679964,-0.0012774228,-0.013676778,-0.047940537,-0.047192447,0.034466296,-0.0127361715,-0.061008602,-0.058848232,-0.047466815,-0.034589335,-0.02770695,0.0224613,-0.06644852,0.047355358,0.063025765,-0.011022428
-0.08722101,-0.064119615,-0.075036295,-0.08368895,-0.071541704,-0.07702406,-0.07998709,-0.07841894,-0.09726858,-0.07764124,-0.07991086,-0.08228155,-0.0799873,-0.08478193,-0.077079676,-0.08860983,-0.07894693,-0.08159659,-0.077484496,-0.077186696,-0.078389265,-0.06771221,-0.061840408,-0.08087479,-0.07596526,-0.048781965,-0.056217037,-0.07711706,-0.08227243,-0.04958339,-0.060718298,-0.08069001,-0.07707886
0.055296134,-0.073669486,-0.029208845,-0.062414218,0.03066096,0.052481327,-0.02521292,0.004224299,0.016612388,-0.0032946414,0.049769666,-0.011021962,0.03469448,-0.046585392,0.035399105,0.011939915,0.028015535,0.015007083,0.041919082,0.0036359138,-0.0077253967,0.02660548,0.053247128,0.03678312,0.04249162,-0.04671595,0.043264925,0.016668746,-0.06729822,-0.012365416,-0.019929802,-0.022168016,0.07718397
0.04779611,-0.026080476,0.02634677,0.035408203,0.01595254,-0.060363464,0.021466719,0.0729609,-0.05635007,0.057049613,0.058930103,0.050932717,0.052020323,0.053744372,-0.006042897,0.016109264,-0.012190359,-0.02157321,0.017023344,0.03487306,-0.032323737,0.014666041,0.05234466,-0.0044509917,0.002563838,-0.042181913,0.05732812,-0.0502729,0.039256934,-0.01318367,0.024976926,-0.038063176,-0.0032854665
-0.041444242,-0.080779605,0.05612527,0.06641439,-0.0748701,-0.048719306,0.061692175,-0.031191789,-0.061138786,-0.034964103,-0.023524877,-0.06762414,0.034009475,-0.08023008,-0.068566814,-0.045616295,-0.073692195,0.021193221,-0.054052133,-0.06893261,-0.04179867,-0.062060945,-0.007071255,-0.028759766,0.0035653368,-0.08236528,-0.04095388,-0.04954073,-0.026352363,-0.06934036,-0.051366407,-0.054916777,0.024726635
0.04065755,-0.07411289,-0.040213507,-0.008213459,-0.006626732,-0.07733667,-0.045619067,-0.001382726,-0.05524528,0.025696486,-0.03308602,-0.04198333,-0.046393316,0.026150703,0.036621045,-0.017912092,-0.006870236,-0.0481381,-0.038018573,-0.02776104,-0.05474595,-0.035383936,-0.018228335,-0.019766804,0.008238421,-0.009585214,-0.01071132,-0.025218604,-0.04749101,-0.03872569,0.0075950753,-0.05181909,-0.034785636
-0.022848172,-0.06423299,0.007341813,0.044761207,0.016882438,-0.016273286,-0.016106619,-0.07328244,-0.026004069,0.037650608,-0.049749758,0.025013192,-0.021424077,-0.025870642,-0.06618512,-0.06650852,-0.027844546,-0.014375271,0.021967074,-0.03795346,0.0134420125,-0.05700547,-0.050277136,-0.07544297,-0.050988484,-0.014055796,-0.045530774,0.0045299097,0.0030558277,0.01942987,-0.04408861,0.023933386,-0.020332763
0.049966577,-0.023667686,-0.0010780903,0.08258574,0.044495296,0.0004317864,0.053430025,-0.056575637,-0.016152224,-0.048926067,-0.04493125,-0.033226293,0.03348448,0.04468605,0.028464057,0.0031577137,-0.027249865,-0.06873517,-0.04153144,-0.068495594,-0.08148176,-0.017012706,-0.010595381,0.00034060032,0.013525585,0.05404502,0.043818403,0.03972826,0.043759413,0.07560202,0.06839699,0.034767646,-0.006237377
0.04695684,-0.0104842475,0.05287887,0.006082001,0.011783526,0.07871213,0.066125885,-0.030688362,0.08382371,0.06901414,0.054444034,-0.014388581,0.052144162,0.076607645,0.06352575,0.07666231,-0.0022935309,-0.012763597,0.07631685,-0.07160765,0.015809568,0.064945236,0.009963417,0.07910261,0.06842625,0.02139126,0.012810475,0.04933528,0.06354306,-0.029275594,0.057954982,0.007922501,0.00361333
0.019709768,0.0059800833,0.06519725,0.05810164,0.072064735,0.07291633,0.03370948,0.024202367,0.061861962,0.0020916222,0.044110578,0.022519154,0.04676492,0.042552155,0.027176334,0.039125096,0.07370032,0.0020680642,-0.066399775,0.030150285,0.06534193,0.05773606,-0.0067631174,0.074940875,-0.015444841,0.030254703,0.00062234607,0.002106134,-0.061292555,0.070074596,0.03173118,0.0770244,0.06687971
-0.013673364,-0.009375287,0.0032143793,0.022352418,0.05858089,0.019439345,0.02357667,-0.06125993,0.018420808,-0.013558899,0.017952967,0.05574029,-0.0639054,0.031577554,-0.066105224,0.043320198,-0.019790726,-0.0151505275,0.012683837,-0.017226608,0.01696394,-0.049527258,-0.04479126,-0.013292938,0.03268195,-0.05667339,-0.03760833,-0.063496955,0.037868652,-0.04136129,0.051763017,0.049670223,-0.023649286
0.04812307,0.0207653,-0.040624402,-0.017317398,-0.027005779,-0.04699926,0.04973348,-0.034124136,-0.023769474,0.064136714,-0.035456855,-0.0034391896,0.014063645,-0.057239953,-0.0032933233,0.019682275,-0.058874108,0.005643472,0.011337326,0.00023269652,-0.050716773,-0.013391614,-0.014330392,-0.04124521,-0.036370397,-0.035631962,-0.072500385,-0.052634496,0.00068405806,0.00942429,0.04861664,-0.0127906725,-0.014056295
-0.06961794,-0.04918119,-0.07427831,-0.04031418,0.042128976,-0.039712444,-0.056106992,0.056720093,-0.022051077,-0.07679447,-0.022713788,0.06115801,-0.020274853,-0.018599965,-0.025580129,-0.054937694,-0.054278772,0.01268,0.020177625,-0.07231337,-0.059769597,-0.06345001,-0.02457059,-0.04088035,0.059738595,-0.06901227,0.07578164,0.046479844,-0.042890508,-0.053530525,-0.074632116,0.06530076,0.02727959
-0.049212,-0.000286651,0.005623016,0.023769373,0.01808569,-0.03700844,-0.044391077,0.031305518,-0.03279619,-0.030458795,-0.05813535,-0.043301452,-0.009212872,-0.0451778,0.031594727,0.003237535,-0.047716387,-0.049935415,-0.024650488,0.032083765,0.025021173,-0.028884914,-0.056107856,-0.030645216,-0.058299284,-0.04032739,-0.008222338,0.013394132,-0.008665556,0.013893274,0.015204528,0.00047849645,-0.0032115073
-0.03118096,0.011715105,-0.021338314,-0.03725055,-0.023420073,-0.030702187,-0.026620261,-0.030423772,-0.037713334,-0.06448314,-0.022059618,-0.04307325,-0.038455013,-0.030492008,-0.0536961,-0.056448534,-0.020851236,-0.038660157,-0.039235942,-0.003697906,-0.041135404,0.00033047062,0.010453343,-0.038993575,0.01894186,0.046249274,-0.018191023,-0.039306045,-0.032020796,-0.01625209,-0.023203174,-0.040607046,-0.013537472
0.03574271,-0.05023956,0.069960915,0.025366679,-0.02167978,0.01554922,-0.0039842855,-0.002307354,0.031156747,0.065579996,-0.044005845,0.024602598,0.009550608,-0.01432888,0.03648926,-0.0037466346,0.026205944,0.03386834,0.075881995,0.05355956,0.019564128,-0.0353721,-0.00040199514,-0.017986871,-0.003009284,0.019322274,-0.025852133,-0.072763205,0.0090005845,0.014195908,0.0057666237,-0.040095378,0.04622186
-0.0053800563,-0.029289845,-0.02079048,-0.028037492,-0.07755254,0.017678333,-0.07748301,-0.009331221,-0.0043607973,-0.015900353,-0.0021711104,-0.027553026,-0.05320511,-0.05286211,0.039269447,-0.022401214,-0.029298764,-0.026033163,-0.075744644,-0.07900466,0.002498368,0.018029464,-0.027750555,0.030246204,-0.004870284,-0.05641718,0.061522953,0.04242122,0.03774904,-0.06313462,-0.04079032,-0.044112705,-0.056064013
0.024898661,-0.042201728,-0.022448594,-0.057627067,-0.06662948,0.0032984717,-0.055351157,-0.0041387193,0.022066772,-0.038772326,-0.0764334,0.073332705,-0.06924552,0.023540512,0.026461015,-0.0021179405,-0.070774674,-0.071877606,-0.010569872,-0.055649202,-0.013692737,-0.062114608,-0.0059068794,-0.00294072,0.055438794,0.0076161446,0.07932032,0.010199267,-0.059073284,-0.048575867,-0.081414014,-0.036108535,0.039252266
-0.0380041,-0.07597953,-0.08204075,-0.0040777065,-0.057647556,0.0029137533,-0.019791435,-0.054406896,0.045529384,0.042284213,0.045219485,0.035627767,0.035139225,0.003019093,0.03170775,0.006735692,-0.07848454,-0.054927345,-0.021481797,-0.05104092,0.052541457,-0.0043273973,-0.0673134,0.012266201,-0.05985773,-0.059895016,-0.08016708,-0.06439853,-0.07851888,-0.01015509,-0.051896676,0.016388774,-0.009225973
0.025509473,0.08394658,0.074490085,-0.03696753,0.0055777007,0.022898426,0.0034706155,0.04156284,0.038743664,0.0069338814,-0.020576557,0.040697258,0.016205292,-0.027344767,0.010090059,0.0581879,0.034757596,-0.035768397,-0.0068589114,0.063466504,0.048803825,0.006106868,0.050981313,0.030742506,0.017801046,0.008259195,-0.005653838,-0.05806115,-0.035152823,0.010221239,-0.028353995,-0.042666525,0.0043411725
