Musical Instruments,bagpipes,banjo,bell,clarinet,drum,guitar,harmonica,harp,piano,saxophone,trumpet,violin,xylophone
-0.020582093,0.025170522,0.007300859,0.028994743,-0.048596695,0.0653576,0.017789846,-0.027684916,-0.026698599,-0.010565387,-0.05850668,0.03020509,0.006587793,-0.060075283
-0.061182596,-0.06751035,0.015681257,-0.07516918,-0.05343245,-0.03873859,0.031562343,-0.0032617797,-0.032048117,-0.0656009,-0.037447117,-0.07053166,0.01374843,-0.06925108
0.028993517,-0.0064606727,-0.072266676,-0.027507043,-0.008892605,-0.005604027,-0.0020805048,-0.0125150485,-0.0206944,0.021036027,0.05485947,0.020286443,0.055866793,-0.035038967
-0.0366977,-0.07331486,-0.047899406,-0.030092314,-0.05238061,-0.0438403,-0.078046754,-0.016301142,-0.065089576,0.01695878,-0.0074876114,-0.06701105,-0.044412125,-0.0043950877
-0.018406413,-0.026226437,-0.027813198,0.028595144,-0.02729329,-0.02297165,-0.05072922,-0.061703403,-0.012983933,-0.035034698,-0.06642694,-0.0071302303,-0.03136529,0.009624413
0.03581212,0.044237934,-0.041594483,-0.06690753,0.039691735,-0.054313745,-0.020872058,0.07033734,0.03559521,0.06333984,0.06737839,0.07337984,0.0738212,0.0656084
0.022357695,-0.03279117,-0.032754183,-0.054782696,0.005684726,-0.052867293,-0.027757319,0.010919339,-0.018517854,-0.05466781,-0.034877278,-0.05014735,-0.015186873,-0.020145252
0.041835573,0.053661976,0.011267955,-0.06256754,0.05474336,0.015114617,0.041956205,0.072475374,0.041646447,0.033505984,0.019269058,-0.021133296,-0.0044261664,0.055424962
0.07499514,0.03134148,0.060020667,0.020512657,0.056490898,0.06681564,0.051150925,0.061541367,0.050851114,0.047574088,0.06496774,0.040050536,0.061612565,0.018536147
0.057438746,0.068295315,0.0706049,-0.028687969,0.05831577,0.03604316,0.047915883,0.069448955,0.04104621,0.06960994,0.03349526,0.0748098,0.04449992,-0.034452878
0.03116014,0.03174865,-0.01753832,0.03659968,0.056397945,0.07423282,0.016722513,0.03491412,0.04581631,0.053374823,0.05104093,0.05152197,0.06568297,0.001485965
-0.047946397,-0.05775264,0.0362184,-0.003951906,-0.06396814,-0.03884942,0.0044474895,-0.011334219,-0.039934665,-0.045739606,-0.024238937,-0.02030114,-0.016759444,-0.06649142
0.051994063,0.022832124,-0.014256404,0.054670308,-0.010174741,0.03443981,-0.02385853,0.0077830283,0.06357374,0.012679436,0.025865702,0.02261232,0.00087806385,-0.027440041
-0.03725502,0.019977128,-0.01256068,-0.07069227,-0.046420313,0.053890463,-0.032128047,0.04906071,0.0034476789,-0.07765896,-0.023701789,-0.054734867,-0.0053702197,0.004390374
0.024463026,0.01667163,0.07414719,0.05491793,0.07097555,0.068973385,0.056711465,0.054080527,0.013230222,0.048235647,0.043436203,0.07410566,0.06572664,-0.025470255
-0.05089241,-0.010553616,0.009838868,0.019897398,-0.062160753,-0.039877303,-0.04684732,0.0010379287,-0.0034706742,-0.07483698,-0.06200667,-0.019141003,-0.06663806,-0.0014863831
-0.012222429,0.0020804256,-0.032680467,-0.0033676063,0.030714478,0.047008034,0.016682837,0.041301396,0.047243636,0.06415946,0.04931483,-0.002219255,0.05774228,-0.016694104
-0.0015046145,-0.06662382,-0.04258734,-0.08135279,0.06610517,-0.047894266,0.0037245427,-0.02390231,-0.0727727,0.06847748,0.063668825,0.008681201,-0.056413095,0.0022864304
0.0048557585,-0.026475133,-0.05775071,-0.06367337,0.010226874,-0.003082417,0.011738268,0.0039472724,-0.07340473,-0.03865612,-0.030682031,-0.03327185,-0.045750044,0.03141142
0.045823116,-0.054164056,-0.04937931,-0.04492596,-0.059052065,-0.033086184,0.016990656,-0.07482544,-0.05974952,0.072878584,-0.028746802,-0.015428686,0.0747918,-0.058564246
0.034122396,-0.034877896,0.034869663,0.054886635,0.03586467,0.0009703427,0.03204406,-0.029207716,0.027323179,0.014621109,0.006985875,-0.031209294,0.017333157,0.044459652
-0.04829891,0.06280186,0.07099549,0.040394902,0.04400879,0.047634732,-0.002260055,0.036482345,0.069729306,0.007838541,0.063112594,0.05462832,0.06872136,0.028412199
0.011108319,0.0112724565,-0.058261607,-0.01966572,-0.021475283,-0.04632741,-0.06065106,-0.042672683,-0.0629185,-0.019107897,-0.05589339,-0.047592707,-0.053985607,-0.0489642
0.02646515,0.033884395,0.020518709,-0.060531314,0.018303154,0.0063868584,0.038211867,0.014155973,-0.016463004,-0.039092775,-0.013931511,0.012269599,-0.018392414,0.066615455
0.07821659,0.056133438,-0.038758073,-0.050208215,-0.0010198946,0.046906073,0.0715386,0.0053831227,-0.033580124,0.019661263,-0.014473588,-0.06792842,-0.045673013,0.06577356
-0.020138763,0.032600407,0.032484107,0.014632328,-0.02659796,-0.029584935,0.01372323,-0.058349203,-0.028039303,0.011133424,-0.054909766,0.024991786,0.019463506,0.010780475
-0.03954473,0.015345225,0.052297056,0.04379592,-0.018017981,0.06375468,0.0020959682,-0.016284587,0.012974698,0.024701709,-0.022181567,0.050945763,-0.008419319,0.056590553
0.082474336,0.07985365,0.03308101,-0.0020097273,0.055014346,0.061814614,0.0844162,0.07634726,0.06735801,0.072358504,0.056658454,0.018093672,0.074919686,0.034758583
0.017190166,0.011223769,-0.014562202,0.012253085,-0.012684135,0.0064217183,0.046774223,0.007321011,-0.0027648467,0.015400726,0.009722561,0.033773035,-0.0022844248,-0.018454436
-0.05220445,-0.021192944,-0.068925686,0.014975894,0.022869548,-0.022614274,-0.010107449,-0.06372794,-0.04990015,0.014103673,-0.02836499,-0.048769563,-0.007933316,-0.044776056
0.0040415395,-0.024865486,-0.01702346,0.07160146,0.011647687,-0.023277627,-0.022666484,0.06665741,0.0155060915,-0.052817475,0.069016285,0.03719655,0.011949804,-0.0678247
0.033490397,0.038471892,0.04701008,-0.011632263,-0.07107067,0.07232355,0.0018564881,-0.004779638,0.015923766,0.050903145,-0.034444083,-0.03739244,0.025239088,0.06735779
-0.026564911,-0.0061544008,0.046034243,-0.0092604235,0.04914848,0.014560135,-0.011335455,0.017273966,-0.010124915,0.0037559872,0.036602695,0.019348294,-0.004267195,0.0478963
-0.025548097,0.0043389937,0.028386151,-0.07242978,0.054229356,-0.08025993,0.06617712,0.06926885,0.008475683,0.061889358,0.03836018,0.043183178,0.06702231,0.03574089
-0.055944473,-0.015616525,0.02652286,0.0054701604,-0.023105819,0.05317325,-0.06770344,-0.068947904,-0.07613278,-0.015924353,-0.076470986,-0.0021643736,-0.027000356,-0.013371317
0.049090512,0.042722266,-0.06091982,-0.015578071,0.041070357,-0.0504349,-0.011582295,0.048654173,0.05738878,0.036043078,0.0594748,0.05399677,0.04583871,-0.025695194
0.051123954,0.0664855,-0.031591542,-0.016233321,-0.008374806,-0.03712067,-0.010918876,0.059069518,0.017877718,0.0077316477,0.06745659,0.07685032,0.05465132,0.031356055
-0.04213158,0.028497819,0.07018311,0.05041566,0.03393781,0.06344663,0.007339823,0.009034447,0.039033208,0.041945633,0.06270914,0.062299225,0.066997744,0.018925935
-0.058137048,-0.073122635,-0.06484029,-0.03235243,-0.07704357,-0.07151666,-0.0009316495,-0.074424185,-0.08336179,-0.030493796,-0.07768136,-0.07571164,-0.07158668,-0.024301099
-0.0512321,0.07951991,-0.05992063,-0.050028905,0.05202169,0.040298633,-0.032856405,0.04132259,0.069874905,-0.074027285,0.06513364,0.058780756,0.04151788,-0.006541168
0.07849037,-0.0034379717,0.060714033,0.0013600951,0.07714652,0.07428699,0.07923088,0.051164825,0.07680212,0.07164268,0.074157216,0.07232195,0.07742463,0.055143196
-0.052817807,0.022150049,0.02575385,-0.027319426,0.06263567,-0.014388956,-0.015222315,0.04941517,0.064922325,-0.030399837,-0.027851174,-0.05478034,-0.04342207,0.07806457
0.008956395,0.005205449,0.029920695,0.005429428,-0.04148055,0.019858174,0.06328616,0.037232302,-0.018979134,0.053638414,0.057461586,0.054701153,0.023071984,0.021247333
-0.0187676,0.043141168,-0.067305356,0.035347175,-0.037975784,-0.01790808,-0.027730986,0.017236115,-0.04862708,-0.0068209833,-0.022214957,0.06160079,-0.031778656,0.015747013
-0.0051814457,0.05025669,-0.037456643,-0.02497605,0.020347351,-0.027559945,-0.056267463,-0.0072699543,-0.06400579,-0.041629788,0.014214327,0.019742362,-0.06941851,-0.04104396
0.017282758,0.049533688,0.059272185,0.0022975304,0.04364827,-0.0024843658,-0.0520819,0.06076865,-0.003132676,-0.009144306,0.017045394,-0.034581553,-0.0098458305,0.048927203
0.017493276,-0.020447109,-0.034478147,-0.03109845,-0.027483793,0.051602837,0.050296824,0.0076941736,-0.032164283,0.03795573,0.019398736,-0.04165341,-0.06361337,-0.023322225
0.0013473068,0.045733448,0.016229324,0.006896026,0.026880305,0.037030008,-0.03058933,0.023537103,0.0069928183,0.027956551,0.029320132,0.039931968,-0.02157013,0.0010213742
0.007493687,0.030083526,0.009137741,0.032230712,0.0014812471,-0.0010810886,0.011574853,-0.004119942,0.0015860412,-0.020873323,0.006367313,0.030700045,-0.0052870126,-0.05476882
0.053632837,0.012559869,0.036741555,0.072546825,0.004194949,-0.03794432,0.0717011,-0.01022693,0.058217995,0.07759686,0.032340497,-0.012193601,0.07505385,0.068402395
0.055501375,0.05951284,-0.03609559,-0.027202494,0.0726799,0.052691773,0.041646577,0.041354157,0.03359782,0.05887535,0.05606387,0.0037727896,0.031758208,0.035733774
-0.017958203,0.04511483,-0.059714302,0.017987164,0.06280169,0.08073638,-0.022980087,0.04175248,0.06131234,-0.052488662,0.03991852,0.03994144,0.041852888,0.056247782
0.007375681,0.0089401435,-0.07469747,0.03146882,-0.01578435,0.019286733,0.04429763,-0.00052956387,0.03691227,0.007071083,0.061428584,0.027233556,0.017300656,0.02075603
0.021604158,-0.0107545415,0.053739138,0.021994514,-0.062426154,-0.012681769,-0.025074948,0.051696323,-0.0012268645,-0.030051509,-0.054131415,0.0073035494,-0.057037678,-0.036019493
0.06607267,0.04507645,0.032372877,0.042690948,-0.021590924,0.024779066,0.059928626,0.008969663,0.033435408,0.03506829,-0.022633836,0.05242526,0.070278965,-0.077577986
0.051504675,-0.05437363,-0.025514666,-0.0050648553,0.072353445,0.053428974,0.029513845,0.056495305,-0.07338808,0.06769472,0.06594726,-0.043965794,-0.0130696865,0.060879186
0.043771867,-0.050349794,0.04149798,-0.0640054,-0.0027222773,0.026952788,0.03506355,0.016394587,0.015218182,-0.0040000267,0.0726825,-0.035986077,0.021679955,0.061229054
-0.06579157,0.004672951,0.021606022,-0.03144419,-0.06780482,0.045177653,-0.02357439,0.027086394,0.0175185,-0.024617463,-0.068053216,-0.008602491,0.009506422,-0.006180977
-0.031573825,0.015017921,0.03841998,-0.035790533,-0.017556753,0.022331553,-0.013044811,0.012233626,-0.060913157,0.0071807345,-0.038742516,0.018643653,-0.048088145,-0.000345885
-0.07489489,-0.038895436,0.021868719,0.0682095,-0.07597057,-0.032113947,-0.076057486,-0.031918444,-0.0041716876,-0.060058616,-0.07140249,-0.07286887,-0.07136674,-0.06116699
-0.07724697,-0.07324914,-0.0765011,-0.07666229,-0.07363019,-0.07620423,-0.08129436,-0.07296293,-0.08103929,-0.077403925,-0.07449804,-0.07705296,-0.07440795,-0.076908186
0.01935917,0.011752531,0.07542309,0.0032624672,0.059676383,0.03599772,0.011415384,0.07627805,0.01883734,0.03472175,0.04204683,-0.016631845,-0.070776135,-0.042028964
0.021115378,-0.006296438,-0.039162446,0.036258344,0.04276617,0.004963254,-0.0036531796,-0.05221518,-0.03531068,0.030181961,-0.006290971,0.04420515,-0.04800387,-0.06890331
-0.063431375,-0.029002115,-0.035807315,0.0180459,-0.032983575,-0.01918279,-0.037839293,-0.064000614,-0.07113003,-0.04743787,-0.046147536,-0.010285166,-0.060276587,-0.02470122
-0.044035725,0.035538267,-0.008014184,0.033566378,-0.05493531,-0.009718173,-0.0049088667,-0.045320325,-0.044215128,-0.017925426,-0.023914142,-0.023000747,-0.041250713,-0.060697418
-0.056457,-0.04570446,-0.06544776,-0.062080093,-0.0682979,-0.0674142,0.013427986,-0.050428588,-0.05611314,-0.04336351,-0.031092297,-0.061267436,-0.011713219,-0.06358797
0.036524314,0.07404809,0.07161155,0.08138919,0.054354712,0.076008014,0.07945139,0.07382227,0.0826634,0.07632292,0.06847541,0.07177853,0.06167327,0.024761895
0.05864267,0.05248897,0.05582634,-0.012109428,0.036481444,-0.0042987713,0.02611158,0.025233395,-0.021183906,0.026665982,0.0041454476,0.004339638,0.028462894,-0.0007648029
0.027575238,0.01809144,-0.021048665,-0.010558773,0.038754627,-0.02737676,-0.0030022732,-0.019547455,0.0018837684,-0.022795996,0.030024284,-0.033103015,0.02375829,0.031627264
-0.034979027,0.005753248,-0.02067631,0.03729566,0.017642215,0.02312282,-0.04040862,0.025733786,-0.034651037,0.010776688,0.04697013,0.008331474,-0.019532135,-0.037908226
0.06324452,0.071928896,0.06921337,0.07360941,0.07147295,0.010138839,0.052286685,0.05307646,0.06074622,0.06538077,0.06587667,0.06782895,0.06785646,0.067237996
-0.018813213,0.050138995,-0.021086212,0.0490793,0.039416738,0.03239486,-0.011488855,0.05199286,0.062052403,-0.012243242,0.04316319,0.055147767,0.022033365,-0.0010465824
0.048520233,0.048393276,0.057133608,0.07220148,0.0685423,0.077682495,0.031059526,0.048370093,0.048817635,0.052748334,0.065308385,0.053566873,0.035509128,-0.023710705
0.0011423905,0.060171675,-0.021859312,0.032281723,-0.0144564565,0.0016148943,-0.055808138,-0.059426125,0.031724665,0.06795376,0.031960137,0.061576612,0.07427782,0.066108726
-0.03329765,-0.047272775,-0.073012345,-0.0022736227,-0.07375603,-0.033409625,-0.07070141,-0.07054001,-0.08509188,-0.052943822,-0.07491375,-0.05340563,-0.047401313,-0.058135908
-0.03293081,0.04109394,-0.00025094583,0.010992541,-0.06350952,-0.06003873,-0.018118052,-0.050297257,0.057267446,-0.026794411,-0.03720097,0.02051186,-0.004133356,0.00096371403
-0.037316576,0.039223347,-0.04191703,-0.004031101,-0.057557043,0.043669328,-0.056222934,-0.06303265,0.017753193,-0.04426458,-0.047988925,-0.025805986,0.037257317,-0.04962972
-0.031649593,-0.038878,0.0075123613,-0.037094336,-0.045533597,-0.06355458,-0.0018722275,0.023318352,-0.03949992,0.027967025,-0.025244268,-0.025560413,-0.03037089,0.040436506
-0.06721967,-0.0746086,-0.065382205,-0.0113055855,-0.06595589,-0.049004897,-0.07488385,-0.07092261,-0.07938691,-0.06891219,-0.036442988,-0.033671435,-0.06568105,-0.015795661
-0.02219593,-0.034989227,-0.03096696,-0.039731,-0.02522273,-0.01580531,-0.018915622,-0.0258248,-0.052004322,-0.018284926,-0.044947095,-0.012332044,-0.03013091,-0.02091323
0.06928445,-0.011310027,-0.0008370849,0.019884892,0.011852289,0.01338717,0.015859421,-0.022485273,0.0124196485,-0.008592444,0.012269781,-0.026897412,0.04166026,0.057308078
-0.001614404,0.0062692766,0.046526026,-0.055798292,0.037018236,-0.05624654,0.05538366,-0.0009628699,-0.03955602,0.02413605,0.021421632,-0.0042192317,-0.05462455,-0.040859107
-0.020521073,-0.019811785,0.023997728,-0.019274374,-0.009124484,-0.009199174,-0.027695958,-0.07235324,-0.043214817,-0.020881806,-0.007196173,-0.054270647,0.022695072,0.0038505027
-0.01300857,-0.043050922,-0.07543914,-0.024959503,-0.045905143,-0.07474102,-0.07973614,-0.06822736,-0.0053857816,-0.056478884,-0.066922255,-0.053897705,0.033620473,0.024115248
0.050283298,0.043189898,0.07206374,0.047527913,-0.054727755,0.014903097,0.08030765,-0.025290305,0.013087617,-0.019793808,-0.059691943,-0.050175365,0.07120088,0.07229825
-0.022272954,-0.029840587,0.04032501,-0.01986176,0.052069627,-0.036126677,-0.051622506,0.019162506,-0.028219035,0.0627532,-0.018441427,0.045053802,0.048065607,0.013538068
0.055276833,0.00062486535,0.042582028,-0.014256765,0.053756002,0.04377256,0.044383798,0.053201452,0.06345416,0.04124565,0.048440613,0.045984827,0.010889891,0.050120745
0.0107903695,0.0020814454,-0.02373684,0.026354693,0.018226923,0.045990467,0.028165145,0.008740992,0.028813759,0.03806461,0.009099959,0.031439066,0.060261093,-0.04523822
-0.05996159,-0.029461509,0.04778445,0.04728537,-0.026944924,-0.0071848067,-0.06254512,0.009195911,0.06146962,0.015694886,-0.0042369277,0.05224594,0.047425956,0.02875487
-0.048153967,-0.061456855,0.058740582,-0.00933932,-0.008976848,0.011310236,-0.0016896371,-0.059658658,-0.017712237,-0.0035317144,-0.02758393,-0.011641833,0.021681918,-0.04652419
-0.05117112,-0.02897541,-0.032888997,0.026696745,0.035041127,-0.034592804,-0.017877106,-0.030852703,0.004542462,0.033429906,0.034178477,-0.021680173,0.0022309183,-0.021057418
0.013357601,0.03133868,0.039380398,0.04193104,-0.03029565,-0.05911067,-0.023817776,0.06978696,0.058964197,0.008730529,0.014190345,0.05139758,0.010615661,-0.040420704
-0.058402825,-0.06290177,0.017950498,-0.05504103,-0.05856945,0.029143617,-0.045869652,-0.022620715,-0.038803652,-0.002902522,-0.06439108,-0.06985284,0.010103045,-0.005652669
0.034658387,-0.026376873,0.029760083,-0.058771983,0.050137836,-0.0019425242,0.081104845,0.055746254,0.074798346,0.03593538,-0.04665568,0.02478672,-0.057420373,-0.04439159
-0.053525016,-0.05493581,-0.03656451,-0.030014943,-0.04188104,-0.03599133,-0.020245213,-0.06014586,-0.059318777,-0.04915162,0.012049343,-0.021685457,-0.036798537,0.045448076
-0.035245948,-0.058141798,-0.0714606,0.07321501,0.03239646,-0.07579019,-0.057506364,-0.043397196,0.003225308,0.030475711,-0.003734873,-0.011894101,-0.05282355,-0.048182733
0.023162335,0.022601811,0.06421125,0.017742898,0.04853806,0.055374436,-0.0054292534,0.0115393745,0.015534081,-0.028794365,0.0652168,0.05516987,0.057860468,-0.012589885
-0.014893789,0.05727683,-0.057726897,-0.033446547,-0.054334015,-0.05063414,-0.06819392,-0.045216206,-0.059595246,-0.075388566,-0.06969037,-0.061480455,-0.018234182,-0.01420278
-0.075534515,-0.03875878,-0.054211922,-0.036173742,-0.07121203,-0.054005306,-0.02066847,-0.06647566,-0.07305772,-0.07880199,-0.065493844,-0.079228446,-0.028253485,-0.07904914
-0.043691866,-0.055616986,0.045728285,-0.007016355,0.046813626,0.032151073,-0.019434651,0.02871901,0.019753912,0.018791443,0.039531946,0.04421515,0.0065468694,-0.0025938733
-0.06474936,-0.049636565,-0.07330171,-0.044233527,0.002016693,-0.061385747,-0.06700081,-0.074501134,0.039391264,-0.047928415,-0.066628456,-0.07527875,0.01392777,-0.068999484
0.03850589,-0.04189054,0.06476815,-0.06691187,-0.02599958,-0.014058765,0.028028117,0.027169723,-0.037687574,0.022416117,0.015863938,-0.020723388,0.018643724,-0.012172763
0.031387378,-0.024696201,0.056513235,0.032082744,-0.06967535,0.058856443,-0.014791204,0.000291578,-0.06008037,0.012540349,0.027354723,-0.018789819,-0.05757872,-0.049738254
-0.006386401,0.03787145,0.027363295,-0.027741173,0.011351608,0.00073341135,0.05371341,0.040160097,-0.0016108686,0.04149925,0.06146581,0.016406698,0.01436561,-0.024869118
-0.04808948,-0.008754758,0.06399022,-0.00762542,0.010206326,-0.055548683,-0.046748303,0.008210034,0.022733213,0.0008319412,0.05900882,0.016434342,0.038335383,-0.04519647
-0.010348707,-0.070002824,0.030090338,0.050947946,0.036391225,-0.01094691,0.02945289,0.026554244,-0.014193802,0.014834972,-0.011050013,-0.07035867,-0.030012242,0.035586704
0.0335412,0.053962152,0.04604371,0.0004342108,0.042877037,0.046595637,0.00021887013,-0.04714983,0.053855907,-0.011593024,0.06561533,0.042683613,0.024191357,-0.045863327
0.00911815,0.016601697,0.049618356,-0.07528826,0.030213201,-0.06387337,-0.05302494,0.012008068,-0.027422696,-0.0043512145,0.013310992,-0.023935422,-0.0750151,0.0037608822
-0.057784025,-0.008953713,-0.032406975,0.039324503,-0.014321013,-0.0025891361,-0.05051345,-2.3264705e-05,-0.013764111,-0.051274154,-0.014096183,0.025266271,-0.01431094,-0.011401425
-0.06695609,-0.07685733,0.0729913,-0.07327532,0.012036505,-0.07150942,-0.049651098,-0.061521653,-0.026849959,-0.031319823,-0.04529057,-0.023245577,-0.07365068,-0.07248581
-0.070801646,-0.049615316,-0.039975878,0.0762504,0.029101918,-0.014791745,-0.026077872,-0.06657815,-0.018377898,-0.039040033,0.04325111,-0.014331025,-0.025485942,-0.045093067
0.023690296,0.014748472,0.00016388485,-0.013939866,0.046254974,0.062149264,-0.02648891,0.029024944,-0.005225872,0.009259775,-0.024829369,0.021246012,0.027923394,-0.02470842
-0.023151856,-0.016149012,0.041541632,-0.023497827,0.022270693,0.01548616,-0.011875733,-0.030933276,-0.016166994,-0.007775989,0.03728358,-0.02605821,-0.028581014,0.035309017
0.028160447,-0.04735109,-0.058792464,-0.049770415,-0.04590496,-0.035816897,0.025610631,-0.061124533,-0.021897564,-0.026566451,-0.06378425,-0.05966806,-0.010992469,-0.05058913
-0.045356855,-0.052782964,-0.0657502,-0.031995386,-0.010655198,-0.06540501,-0.053387053,-0.048031505,-0.054417025,-0.069653325,-0.025217352,-0.043070115,-0.019742547,-0.039431024
0.042539906,0.060013372,-0.004824974,-0.042042598,0.061638,-0.004567616,0.014467242,0.06136909,0.034754843,-0.028261295,0.023496829,0.0642163,0.033223618,0.066365786
-0.014497338,-0.04331572,0.034684,0.014967957,0.015469926,-0.010483356,-0.005042403,0.017841658,0.040846862,-0.04367072,-0.014154341,-0.0056524533,0.026354408,-0.024356553
0.048478853,0.053621314,0.077230655,0.015682206,-0.05829533,-0.06521455,0.08358471,0.06407058,0.06748045,0.067909315,0.05305664,2.4498731e-05,0.067793794,-0.02942695
-0.06861358,-0.036409393,-0.06678792,-0.044160236,0.0141413,-0.031083481,-0.077392854,0.044986807,-0.006973042,-0.024853894,0.030605668,0.018211719,-0.06819774,-0.015333526
0.034924015,-0.004415586,0.002276222,0.025146166,0.04079064,0.05979634,0.03497119,0.0589332,0.033979606,0.0064530484,-0.059913456,0.037208676,-0.04866678,0.06476548
0.004997517,-0.060591303,-0.050059754,0.0024006602,-0.012622318,0.06843371,-0.045250773,0.019158075,-0.028366255,0.0053884666,0.062584884,-0.022065684,-0.05526504,-0.07584678
0.06836945,0.03536966,0.03111286,0.0067709964,0.0033847666,0.010742363,0.065478764,0.04208604,-0.020469412,0.06916219,-0.021657713,-0.02391559,0.012385456,0.040408798
0.018064683,-0.050035104,-0.040905695,-0.02324157,-0.027599797,0.0397092,-0.0058013336,-0.04567274,0.0072446796,-0.015787253,-0.050979935,-0.032258824,-0.06310413,0.05610978
-0.016443105,-0.0789657,0.026166718,-0.06599932,-0.005499356,-0.05687392,-0.06503745,0.00018927778,-0.037538778,0.07252276,-0.014233746,-0.059031695,-0.045900892,0.024720436
0.053384922,0.0009049546,-0.003579301,-0.010568844,-0.048759222,-0.018939625,0.044510353,0.044051025,0.029059947,0.035192955,-0.023600308,-0.029986575,0.027855523,0.030309407
-0.063195325,-0.07872033,-0.020677615,-0.0518766,-0.079147935,-0.07517181,0.009817811,-0.05023082,-0.03136653,-0.070880085,-0.07731265,-0.079286784,-0.076626964,-0.036168817
0.009222857,-0.06249202,0.0028387741,-0.062315874,0.0013029131,-0.042415254,0.02174776,-0.027795577,0.00053194317,0.033349082,0.017258031,-0.016213492,0.04514319,-0.02651732
0.053482573,0.06771537,0.043299552,-0.004764514,-0.025631027,-0.06185877,0.05856917,0.070276216,0.062080156,0.0016170413,-0.045449927,0.0032230713,0.026300564,0.029837156
0.05465693,-0.004776187,0.060958743,-0.04333941,0.013599116,0.006430155,0.05886692,0.059927844,0.03425604,0.011973451,0.0236309,0.0477566,0.037924044,0.0607729
0.0025676417,0.0036588218,0.02067657,0.0386685,0.058202732,0.046814006,0.02595379,0.05463683,-0.027749375,-0.0017833974,0.04396991,0.04489709,-0.010787524,0.02317751
0.026303822,-0.017532758,-0.040257934,0.012684746,0.03060848,0.045150485,0.027787497,-0.0144361975,-0.010260056,-0.005699678,-0.025312796,-0.0085778665,0.0137908105,-0.0060225953
0.06813779,0.071326315,0.042917017,0.05563493,0.07158121,0.06618303,0.07111166,0.06802165,0.047712002,0.070193514,0.07078086,0.06707802,0.06764519,0.016317759
-0.024339035,-0.06053042,-0.06403446,0.05766701,0.054746907,-0.06311448,-0.017918484,-0.05195442,0.015521322,0.0069890306,-0.048364233,0.007767011,0.050526444,-0.051031936
-0.0343502,-0.0106000425,0.03192156,0.070238605,-0.005734344,-0.005106683,0.010723088,0.052761115,-0.06561385,0.040507723,-0.037170067,0.020168498,0.06271313,0.04161997
-0.014215914,0.017318139,-0.009361706,-0.009319879,0.05289081,0.019443825,0.03274345,-0.010679142,0.022989582,-0.016648995,-0.01416191,-0.044788796,-0.0432275,-0.07502822
0.047001045,-0.020354036,-0.033656333,0.063520946,0.03382739,-0.020899493,0.003868792,0.015698532,-0.004539497,0.03732216,0.06031725,0.07404749,0.039059613,0.014204586
0.04109988,-0.010658526,0.028150696,0.037700783,-0.04703551,-0.051320314,0.036982734,-0.030048303,-0.05188752,-0.020111848,0.030359661,0.0066665686,0.008322276,0.020345097
-0.06469581,-0.05413373,-0.025347833,0.06514739,-0.035073366,-0.0060920357,-0.04641919,-0.0727946,-0.07708167,-0.020378225,-0.0150885815,0.027636852,-0.0107026175,-0.06439255
0.07376984,0.034287397,0.054265544,0.05102498,0.05206625,0.02057276,0.07187046,0.045038085,0.04826517,0.056145515,0.059401277,0.017627202,0.064007916,0.0351525
-0.068166055,-0.025787389,-0.032237176,-0.04674287,-0.045876898,-0.04765824,-0.06972914,-0.04845115,-0.028152628,-0.047317762,-0.041701764,-0.04595052,-0.061166637,-0.063287064
0.0034172377,-0.029713916,-0.015588397,-0.044823594,-0.004571106,0.003764962,-0.03342937,0.0015161546,0.03946648,-0.046211626,-0.034035224,-0.06831078,-0.02589569,-0.029685471
0.019424854,-0.06801975,-0.064232156,-0.057703316,-0.05462302,-0.07558528,0.03335901,-0.032226298,-0.024259066,-0.056343902,-0.06437395,-0.07280437,-0.018223118,-0.046821527
0.025329277,-0.034568876,0.038137503,-0.02569431,-0.027468394,-0.07690915,-0.001148392,-0.012664062,-0.04576708,0.019246828,0.059750345,-0.025690012,0.014097055,-0.060961828
0.060207456,0.06070505,-0.025368689,0.052450493,0.038314868,0.0624556,0.04262187,0.008239859,0.026260354,0.048444055,-0.0054746876,-0.044849746,-0.05119234,0.054810394
-0.019705558,0.013561298,-0.054982793,0.062145486,-0.055376388,0.058690347,-0.034413613,0.05452144,0.026505431,0.064454496,0.004560528,-0.031408556,0.034350343,-0.04812189
0.06406905,0.06046432,0.023927411,-0.021710258,0.017892346,0.015520073,0.0053756805,0.020360662,0.008974039,0.026758287,0.015610094,-0.022509355,0.009358228,-0.049022604
0.016041841,-0.040588547,0.007884202,0.0402771,0.04323704,0.031494502,0.045458034,-0.018624622,-0.059926193,0.03923908,0.039998233,-0.015496772,-0.0022404054,0.050741553
-0.025778085,-0.04713285,0.026755547,0.02633466,-0.0341613,-0.011166967,0.0074725454,0.011140827,0.04498402,-0.01135687,-0.0027848454,0.019987786,-0.02798377,0.022389783
-0.0083022965,-0.019305196,-0.017756607,0.005022927,-0.037882246,0.039176047,-0.013419811,-0.062043965,-0.07592613,-0.041681822,0.018939411,-0.029639069,-0.05716655,-0.062827475
0.032544214,0.03878403,0.047086183,-0.07214094,0.055054486,0.04867421,0.01977384,0.048579425,-0.026934015,0.0483095,0.010715667,-0.0051726857,0.0625516,-0.027334852
0.04931479,0.038566306,0.03398127,0.046288893,0.006207651,-0.042393908,-0.04199301,0.026121598,0.052813362,0.007185397,0.06376847,0.030066447,0.04304954,-0.018488849
