furnishings,barrel,bed,bench,chair,closet,crib,desk,drawer,dresser,globe,hammock,highchair,lamp,mattress,mirror,picture,pillow,plunger,safe,sewing machine,statue,stocking,stool,table,treadmill,vase,wreath,radio
0.022849334,0.016834436,0.02517217,0.066925816,0.033778362,0.03256647,0.057191066,-0.003983563,0.033888206,0.031825963,-0.007271989,0.054462634,0.028911276,0.0500006,-0.03779343,-0.039338827,-0.006122576,0.050619222,0.03406417,0.0331207,0.06261996,0.04205058,-0.029018555,0.017523618,0.002784676,0.056969393,-0.017591035,0.040854413,-0.011293741
0.04257709,0.016852144,0.016225688,0.007857498,0.08188905,-0.003705658,-0.03659699,0.07183477,0.017914992,0.015584576,-0.01367211,0.008539363,0.02069009,0.062393814,0.034634564,0.033142295,0.05606651,-0.039783705,0.03224,0.03828389,-0.013440448,0.023960497,0.004108341,-0.028997537,0.061990615,-0.061057962,0.051269732,0.007083322,0.010650256
-0.045649204,0.063835196,-0.04946896,0.041128553,-0.007045439,-0.063767366,0.005239074,-0.064141236,-0.027869476,-0.018570619,0.020009177,0.000738785,-0.02078264,-0.026001658,0.004712825,0.042945098,0.004243229,0.042022698,-0.04347895,-0.023995282,0.06671802,0.040555358,-0.050194357,0.005373444,-0.03549807,0.040211715,0.07128911,0.045049787,-0.000612631
0.048530463,-0.040037733,0.02157312,-0.014266623,0.052174024,-0.000879061,0.07051715,0.08272492,0.061566684,0.0367352,-0.030379659,0.03769218,0.07925827,0.05426025,-0.035906736,0.00465425,-0.022104887,0.043952428,-0.069395274,0.034028914,0.014517402,0.024684004,0.029675921,0.003104449,0.08739386,0.005910257,0.037103772,0.002792451,0.001009054
-0.05829378,-0.015778748,-0.027430682,-0.07259824,-0.038677655,-0.0507315,-0.086834945,-0.016714035,0.031993974,-0.067294724,-0.05160472,0.04932286,-0.07042632,-0.07422268,-0.021374391,-0.06575689,-0.03991317,-0.029424544,0.051753804,-0.06278705,-0.007023666,-0.03691304,-0.0357143,-0.00608536,-0.08239946,-0.04460821,-0.019180015,-0.040169697,-0.06877346
-0.045768734,-0.04239743,-0.009515197,-0.023420533,0.023886735,0.001311991,0.033009868,0.007449376,-0.00572771,0.004235432,-0.053425163,0.018907437,0.04427448,0.023256965,-0.03131561,-0.029433139,-0.015608951,-0.055441428,0.004912977,-0.013000453,-0.03948702,0.011830767,0.013201096,0.03320729,0.005116652,-0.021689275,0.046097696,-0.020299938,-0.049688507
0.06099643,0.031994384,0.064452164,0.08191938,0.06253997,0.069027044,0.06280154,0.077479504,0.055532012,0.07249868,0.069086835,0.024618475,0.0717353,0.06755266,0.07220379,0.05654796,0.076478064,0.05698313,0.025282137,0.018554002,0.049654435,0.07012215,0.07063843,0.051946662,0.078703895,0.004820505,0.05102273,0.03522922,0.0440444
0.006412624,-0.04030899,0.057668585,-0.06438593,-0.07873641,-0.07977387,0.028693866,-0.004870531,-0.015102292,-0.07387266,-0.079242185,0.043732397,-0.030533755,-0.055685047,0.058011048,-0.013656902,-0.06970926,-0.028681451,-0.00696422,-0.05660253,-0.010645432,-0.054094646,-0.010731093,0.027525151,-0.052042823,-0.051117864,0.006391119,-0.001047736,-0.023113158
0.06517963,0.005132369,0.059026413,0.009352231,-0.03515759,0.025975546,-0.011363449,0.0623434,0.016106876,0.04175629,0.03227972,0.0352679,-0.05076524,0.013303711,-0.001761241,0.037118237,0.019803995,0.055429135,0.0340634,0.00921532,-0.036665972,0.045412093,0.013575999,0.049602542,0.034067668,-0.02483171,0.07184468,0.045212377,0.069788836
-0.0813564,0.071578115,-0.032700256,0.04052563,-0.040054873,0.048164498,0.060553215,-0.025543213,0.034924585,-0.024038766,0.032382898,0.05807268,-0.038948853,0.036436487,-0.016512452,0.06933105,-0.032143604,0.009480411,0.004809791,0.008196045,0.041187145,0.06434376,0.074594125,0.034292407,-0.009287642,-0.004758157,0.080009595,0.03377095,0.022381255
0.003752965,-0.044496078,0.020644344,0.0325423,0.035588615,-0.018069785,0.017990198,0.0691734,0.002017889,0.06527467,0.08035804,0.005266135,-0.053258084,0.03537443,0.03328599,0.055162266,0.050497256,0.06153107,-0.027098281,-0.053758763,-0.004299099,-0.000994739,0.06355575,0.000808604,0.053668175,-0.047847535,0.04094665,0.06841508,0.05668277
0.004236149,0.023650024,0.035703987,0.043003917,0.04374981,0.0378183,0.070612326,0.02025429,0.06612604,0.05311325,-0.038187407,0.007783535,0.05094876,0.054854512,0.043761663,0.014839952,-0.015027223,0.04455343,0.054239735,-0.0688248,0.07130695,0.06035779,0.06012195,0.001109504,0.01016742,0.056915678,0.047449812,0.025070427,0.03601059
0.034253538,0.08580308,0.07120143,0.08305734,0.028136117,0.04205898,0.0550839,-0.030401308,0.034990348,0.005821322,-0.015019819,-0.054319244,0.075870134,0.037222933,0.019654592,0.00597381,-0.000734276,0.067553796,0.0544789,0.047172837,0.07684643,0.038480323,0.003413326,0.041209273,0.053696107,0.062327474,0.042748198,0.031366702,0.007177429
-0.07689794,0.038651377,-0.071326174,0.007528157,-0.02924198,0.010353065,0.020926703,0.010604628,0.048165735,-0.052308798,0.020115318,-0.019480716,0.07100252,-0.029669791,-0.07399456,-0.009410133,0.04581514,-0.025399625,0.041603234,0.013077403,-0.03566927,0.006891867,-0.034505196,0.024743915,-0.002160577,0.023589833,0.009304085,-0.02800612,0.039577685
0.06361326,0.0699515,0.027551588,0.06695581,-0.007144446,0.088486634,0.07761525,0.064082995,0.082259275,0.09467796,0.072083436,0.040008657,0.071868405,0.064240865,0.056211542,0.07405869,0.093380354,0.045985736,0.024115195,0.09531811,0.052427765,0.07345746,0.07815792,0.07229784,0.06415993,0.065853804,0.034732338,0.08708067,0.064894676
-0.05205387,-0.05392105,-0.0419964,-0.028204737,-0.02461419,-0.06173567,-0.025203655,0.010258841,-0.016805183,-0.01979228,0.038919516,-0.049616218,-0.05126531,0.000289783,-0.07348275,0.03770175,0.06530793,-0.064455606,-0.05065871,-0.015611586,-0.04156182,-0.02079364,-0.031616334,-0.07002251,-0.005182988,-0.02679501,-0.027982771,-0.04505719,-0.060164485
-0.049067706,0.011100798,-0.059861027,0.029346664,0.012790135,-0.06871114,-0.028814018,-0.027635317,-0.064513884,-0.03238176,-0.039434128,-0.070431314,0.03676169,0.03241392,-0.06917079,0.024029477,0.02356311,-0.07444016,-0.050695784,0.027504819,-0.045411956,-0.02525103,-0.06701012,-0.021209905,0.04927099,0.023710152,-0.001378369,-0.04101822,-0.001694826
-0.011012883,-0.04269786,-0.047641438,0.038471,0.042720355,-0.014722436,-0.003467592,-0.04211609,-0.08529119,-0.036188476,-0.06580618,-0.02332584,0.07117473,-0.05009558,-0.030048925,-0.027704,-0.04018476,-0.022341864,-0.051352102,-0.03002154,0.021192525,-0.028471597,-0.07970073,-0.050220348,-0.042465042,0.010489009,-0.026094517,-0.059769493,-0.07770123
0.05586336,0.029333869,-0.091445535,0.07342292,0.061340198,-0.046334483,-0.08587026,0.03392797,-0.020712571,0.034593288,0.02762924,-0.0807984,0.040853865,0.004713564,-0.07612465,-0.03331295,0.045715943,-0.05416212,-0.006952699,0.059673518,-0.030496327,0.052858826,0.07212172,0.011075666,0.0874108,0.049272887,0.001090542,-0.029275533,0.003443198
-0.049810488,-0.006732173,-0.039500847,-0.027312927,0.050580624,-0.06566558,-0.010919528,-0.020444011,-0.026103076,-0.07876166,-0.0131625,-0.038703796,0.043796696,-0.001116138,-0.049016587,0.029968524,0.03729927,-0.073987536,-0.005581375,-0.014766756,0.05322143,-0.04231966,-0.04749816,0.039911844,-0.042276956,0.075170726,-0.059184864,-0.046677563,0.07687851
-0.061254792,-0.062794745,-0.031344842,-0.016743617,-0.008854684,-0.015532882,0.043356698,-0.023387777,-0.04422359,-0.030949865,-0.027742684,0.07488102,-0.05158287,-0.009154282,0.014166527,-0.00823255,-0.068723924,-0.01593486,-0.034681894,0.0978672,-0.026007723,-0.019195385,-0.007782816,-0.065871514,-0.038874414,-0.007429689,0.040409386,0.013104909,-0.024786618
0.0390205,-0.052953746,-0.02304919,0.037140466,0.041265607,0.055253144,0.03342707,-0.005847892,0.010725547,-0.00483255,-0.05547014,0.006205902,0.038816858,-0.07576079,0.030394062,-0.08501201,-0.099928215,0.027433544,-0.018830026,0.043500513,0.072361805,-0.051574685,0.021287555,-0.03956785,-0.016985035,0.04398871,-0.05034125,-0.080542035,0.025628991
0.043412186,0.041338686,0.03214867,0.069452144,0.06286998,0.07468527,0.070075795,0.083904184,0.051639143,0.06467434,0.055624593,0.03869432,0.07565824,0.036114935,0.06943542,0.046496324,0.053002853,0.05648891,0.053963423,0.06604411,0.0635092,0.05315339,0.05339554,0.048337344,0.054035317,0.06567882,0.064158365,0.04065487,0.06952129
0.046881977,0.07474436,0.06430509,0.059131112,-0.034819018,-0.007840502,0.057077255,0.007040612,0.073239125,0.02609893,0.08215654,0.011917192,0.03266519,0.037414387,0.04932305,0.06220918,0.044345543,0.060573794,0.042989746,0.09614384,0.009508279,0.025379522,0.040144347,0.016010085,0.028191276,0.056320876,0.011282059,0.07309978,-0.008356334
-0.00749802,-0.025447452,-0.04489042,-0.011359843,0.024031673,-0.08115093,-0.010309227,-0.06822263,-0.080837645,-0.07635968,0.023417005,-0.025160564,0.030817604,0.028289651,-0.03057257,-0.005483022,-0.054387458,-0.005943305,-0.0445968,-0.079681166,-0.022636222,-0.013480143,-0.006481341,-0.04412358,-0.031117372,-0.04156705,0.05548004,0.024646308,0.00715499
-0.040701684,0.046471592,0.031871073,0.01784988,0.014282282,-0.03263219,0.04349538,-0.006434609,0.051634997,0.02054024,0.03338392,-0.037733544,-0.032661054,0.015329109,0.055772714,0.03512902,0.037336197,0.013794625,0.02255258,-0.058315232,0.039595377,-0.016674958,0.02141762,0.017997466,-0.004395247,0.004106357,0.030604888,0.019171627,0.04452816
0.011080612,0.015786411,0.04810943,-0.00555214,0.030328125,-0.012375026,-0.017977832,0.028632175,-0.029784763,-0.02629489,-0.007467562,0.03301574,-0.014724365,-0.028148545,-0.016224435,0.019966586,0.066990346,0.020593235,-0.023215014,-0.009159851,-0.024874752,0.053690195,-0.055721063,-0.056305956,0.05790716,0.009803138,-0.012049411,-0.06174485,0.008156438
0.03462989,-0.008313719,-0.038532212,-0.022759814,0.01598614,-0.00414807,-0.03592983,-0.04417011,0.058174048,0.007377558,-0.008949143,0.05565149,0.03412313,-0.059671804,-0.003182506,0.03121835,0.061733652,-0.007756596,0.056041025,-0.037684634,0.03785644,-0.03517323,0.03192524,0.061360534,0.025568474,0.07461331,-0.0575866,0.015671056,-0.051581528
-0.060884368,-0.032186892,0.05642564,0.06090697,0.009736437,-0.036641434,0.021537183,0.05278205,-0.009870343,-0.007399329,-0.025810849,-0.015057774,-0.035608497,0.008378862,0.053974394,-0.00188858,-0.03510019,0.023076458,0.05865279,-0.009976648,0.03928107,-0.018901207,0.04888116,0.027069356,0.014544594,0.06697153,0.011181116,-0.032436643,0.04378454
0.01565694,-0.027118685,0.023229875,-0.055243757,0.033588734,0.02218198,-0.022852588,-0.023145102,-0.009911248,-0.028549809,-0.03445632,-0.005499795,0.005936252,-0.034091417,-0.052564904,-0.012766405,0.04157401,-0.007512837,0.027761072,-0.007331419,-0.058747537,-0.02541372,-0.026696028,0.013178642,0.002908289,-0.06398062,-0.02064272,-0.04400774,-0.08031843
0.06554525,-0.018502137,0.058420874,0.003722459,-0.007752186,0.039134532,0.05162606,0.06895928,0.06538454,0.06638502,0.05218845,0.007082585,-0.048794717,0.084092334,0.061058983,0.042761672,-0.024197385,0.06711364,0.054828346,-0.050272066,-0.03513714,0.062315296,0.0625317,0.037617065,0.055415303,0.00973291,0.032934934,0.03189782,0.01728774
-0.054341905,0.050776474,-0.03465005,-0.024713563,-0.027645294,-0.054894794,-0.044824246,0.00092034,-0.058087695,-0.03445665,-0.046158854,0.062025074,-0.041771363,-0.052171312,0.020769367,0.032428652,0.055549975,0.013780735,-0.05441098,-0.04190052,0.034284975,0.025486719,0.07046031,-0.05935203,-0.013425534,0.051160894,-0.04991373,-0.06366744,-0.04943261
0.005066186,-0.07453593,-0.07388607,-0.046118468,0.032103684,-0.016507365,-0.029845936,-0.04563181,0.017883085,-0.008477041,-0.05808172,0.041350473,0.011331294,0.040101312,-0.030391522,-0.041695576,-0.060776293,-0.055880457,-0.079904415,-0.064809255,-0.007294852,-0.02437637,-0.08665832,0.005239778,-0.017257676,-0.07238998,-0.08394132,-0.011501441,-0.06883369
-0.036592916,-0.000190125,-0.04362136,-0.062193576,0.017037295,-0.07450642,-0.06765302,-0.044910006,-0.07126046,-0.07895363,-0.021956954,-0.03133768,0.033778194,0.040416222,-0.031099422,0.029927514,0.02628494,0.036491934,0.04713305,-0.000724609,0.02229274,0.04168218,-0.012049602,-0.000684095,-0.030512396,-0.0523059,0.026292605,0.03536938,-0.070396595
0.004531199,0.033690702,-0.008668389,-0.010042979,0.002509291,-0.029709099,0.07168443,-0.041439045,-0.06859371,-0.02347174,-0.052459028,0.06066397,0.030909609,0.046193782,0.054751944,0.021176763,0.013046116,-0.004787562,0.039653618,0.032513075,0.07132628,-0.055706415,-0.06574982,0.07778364,-0.010422858,0.0324716,-0.066064686,0.012410442,0.0673486
-0.061508823,-0.013699103,-0.055386502,-0.022415364,-0.06748805,-0.0410514,-0.04866111,-0.021132711,-0.03849632,-0.04019577,-0.05311031,-0.022340404,-0.025615422,-0.042432565,-0.069498025,0.009884296,-0.02709736,-0.038488768,0.011952439,0.030791063,-0.02013561,-0.068375036,-0.04723915,-0.008055026,-0.047173962,-0.010654435,-0.066593595,-0.006590788,-0.06540627
0.045893494,0.051911805,0.037739214,0.029622778,0.079351015,0.06378186,0.07292906,0.080594815,0.016894413,0.059435613,0.010649506,0.081380956,0.057285104,0.05395624,0.07338635,-0.048068255,-0.07573987,0.04313327,0.049016006,-0.055487525,0.06940514,0.06967536,0.04183148,0.06182869,0.031457044,0.07675348,0.07469647,0.044524454,0.036331642
-0.05157643,0.04377128,-0.006249445,-0.021657988,-0.042382244,-0.03824713,0.008058501,0.0581342,-0.06755337,-0.018254109,-0.01417008,-0.063999206,-0.04151265,-0.05024502,0.01622535,-0.043677907,-0.032582067,-0.035179354,-0.005174143,0.010195863,0.03888873,0.02217464,0.003614871,0.039388075,0.015471033,-0.02708347,-0.023276765,-0.024373895,-0.021303736
0.04485726,0.048229404,0.053771593,0.05517805,0.000379578,0.008132633,0.05416351,0.03491392,0.008483066,0.06364641,0.041599255,0.0350619,-0.03306998,0.058994066,0.04214952,0.0724747,0.05482322,0.020045893,0.07325435,0.08588001,0.05557778,0.034541108,0.049351446,0.04229118,0.017813887,0.06484339,-0.006119682,0.005511169,0.04614522
0.022178547,0.039558418,0.033839792,0.017252117,-0.013384981,-0.007818543,0.05590198,0.027831959,-0.027799033,0.041661073,0.05707403,-0.015595404,-0.030538848,0.072848596,0.04807014,0.063066036,0.025840791,-0.01697794,0.036021072,0.034472518,0.03779335,0.07042731,0.007594424,0.018487463,0.03519092,0.05193345,0.016533181,0.033437055,0.06396593
-0.07822826,0.033822298,0.026662419,0.038619075,-0.043824635,-0.002604737,0.057051662,-0.027747875,0.02196274,-0.05896833,-0.05019554,0.03764418,0.02920864,-0.040806253,0.014304754,-0.06925895,0.03324428,0.035609063,0.023669533,-0.03316212,0.06294917,0.016373964,-0.03957919,0.017737819,-0.053609934,-0.018505577,-0.079425946,0.046287112,-0.0839252
-0.042092536,0.01317852,0.06384679,0.08588468,-0.017046936,0.005473159,0.006337141,-0.04835678,-0.02234559,-0.012869938,0.053593323,-0.00926305,-0.03320479,-0.042359143,-0.013711724,0.01738047,0.05161092,0.07413634,-0.029908733,-0.039466307,0.07590776,0.014151406,0.026067307,0.010882646,-0.024826003,-0.036144227,-0.011949339,-0.03170643,-0.042320788
-0.044212203,0.043500446,0.045235332,0.0748973,-0.06464696,0.008724796,-0.08479071,-0.042781647,0.01948956,-0.00650315,0.058239263,-0.053260297,-0.08030906,0.080869734,0.03129459,0.07396764,0.041342422,0.008165631,0.021247441,0.022203164,0.009152084,0.045032896,-0.052027345,-0.07612204,-0.035344373,0.022332286,0.017778091,0.014745374,0.037551973
-0.018542387,-0.084509715,0.04513761,-0.08811914,-0.024836954,0.03724424,-0.03024869,-0.009695172,-0.022809496,0.005538497,0.007491404,0.065895535,0.022729268,-0.008397762,0.021613553,0.007974857,-0.017083911,0.011674453,0.015330972,-0.03674002,0.062859885,-0.06649473,-0.023573602,0.045805592,0.000363149,-0.07616779,-0.03728846,-0.051981833,-0.045607902
0.039411593,0.026069546,-0.03673588,-0.02320483,0.07376398,0.027425453,-0.007247459,0.043558784,-0.02405821,-0.004103505,-0.07442603,-0.010836697,0.07385428,-0.025539283,-0.002398037,-0.028742833,-0.07691019,0.035069965,-0.06849316,0.029817782,-0.059895862,0.021577423,0.012910483,-0.018192714,-0.022234036,-0.040538426,0.03199123,-0.00168143,0.018493684
-0.0494532,-0.034300238,-0.059937377,-0.03118101,-0.009569643,-0.023707753,-0.08118049,-0.06254287,0.07042774,-0.004901895,-0.04639175,-0.053100083,-0.05832637,-0.07753362,-0.04121221,-0.031175544,-0.075853474,0.045958977,-0.062665634,-0.06712413,0.006634153,-0.045627616,0.02124658,0.019661037,-0.025704805,0.018560454,0.013114938,-0.04121979,-0.028669337
0.005434641,-0.028386407,-0.044846747,-0.05062924,-0.064803824,-0.013182666,-0.043997817,-0.04908527,-0.026510738,-0.031993445,-0.011619627,-0.046539847,-0.017548924,-0.05241553,-0.012881322,-0.018498322,-0.032878805,-0.05349787,-0.002378154,0.033818766,-0.05435069,-0.049794093,0.020876462,-0.04814457,-0.07343025,-0.00677334,-0.03570401,-0.04317738,-0.042770665
-0.002684046,-0.025431808,0.013272224,0.013529392,-0.053862438,0.07263415,-0.065853305,-0.0335615,0.051359992,0.033164565,-0.071565375,0.05424831,-0.06522722,-0.048058223,-0.03881963,-0.058451276,-0.0750926,-0.036088724,-0.018122967,0.06309572,-0.05189964,-0.022364642,-0.028703341,0.028327994,-0.062788986,-0.012341769,-0.06538848,-0.0725822,0.024937589
0.067461595,-0.039904878,-0.038255822,-0.05934544,0.056918815,0.008288935,0.035893623,-0.056890104,0.03687485,0.019302355,0.021578211,0.037391927,0.057588108,0.06912532,0.04885884,-0.003534602,0.033361234,0.05021297,0.041036304,0.021400882,-0.019749712,0.059889182,-0.052418873,0.061448332,0.056497257,-0.054950193,0.077305146,5.71E-05,0.073173404
-0.06519416,0.040116556,0.037456002,-0.04918064,-0.01606567,-0.019654913,-0.006999172,-0.024546832,0.072326705,0.060958955,-0.026588462,0.048122834,-0.03187014,0.018298322,0.021452691,0.057632294,0.07149781,0.044623073,0.024497984,0.045400754,0.052690115,-0.029771948,-0.019547818,-0.04932701,0.00278392,0.06470298,0.07222492,-0.015206015,0.047170974
0.031956058,0.010136684,0.07029748,0.06890524,0.061528303,-0.002996075,-0.015278104,0.046700727,-0.001000589,0.057777334,0.061938144,0.021445366,0.015066957,0.021230787,0.060211588,0.030738598,0.030242233,0.05955723,-0.004145579,0.03130993,0.05534425,-0.05392422,-0.007480091,0.060364768,0.04495994,0.060375776,-0.024759943,-0.07540602,0.009837589
-0.035559427,-0.05241787,0.060249966,-0.043268304,-0.006951977,0.000851329,0.020164639,0.06643658,-0.06495659,-0.028792111,-0.060253873,0.0696118,0.049611486,0.029056009,0.03038648,0.017103124,0.06031893,0.055830717,0.037514947,0.041304834,0.06423383,-0.029882211,-0.014728213,0.01684662,0.011540015,0.035309754,-0.040797073,-0.019169359,0.045995325
0.017925458,0.006956697,0.06701032,-0.042710185,-0.030235754,-0.05082521,-0.002556959,-0.04114551,-0.012637574,-0.046276506,0.007214978,0.062328044,-0.006652304,-0.013129507,0.07318978,-0.05558761,0.005525574,0.057326935,0.02872474,-0.001904022,-0.007936859,-0.0359127,-0.056358855,-0.025459666,-0.047093704,0.029584842,-0.010414314,0.009370049,0.02865877
-0.043938518,-0.062457535,-0.056145836,-0.056661032,-0.09029719,0.019558571,-0.0216245,-0.01402409,0.065558,0.007211318,-0.048828218,0.017420704,-0.08450694,-0.016348591,-0.061101187,-0.08138602,-0.06225219,-0.07007507,-0.05091317,-0.005762558,0.006714216,-0.06798384,-0.08173599,-0.05615861,-0.087614894,-0.04111418,0.06471483,0.00752812,0.07741065
-0.028289404,0.08615844,-0.061903533,-0.07600345,-0.043035723,-0.0781002,-0.003091983,-0.08456647,0.025763687,-0.043602455,0.01384066,0.001397115,0.001560978,-0.06388968,-0.021948026,-0.050236695,0.005213456,0.057269413,0.049543027,-0.03707302,0.021003263,-0.06429052,0.047093596,0.011134682,-0.073393635,-0.07022751,-0.047652967,0.06854967,0.032330606
-0.022221964,0.034114055,-0.050195124,0.012565792,-0.049677245,-0.035946563,-0.033247463,-0.066129975,-0.033458363,-0.005263762,-0.063158475,-0.041796744,-0.03228505,-0.008479274,-0.060875285,-0.00985094,0.011652417,0.04518499,0.040175583,-0.030397836,-0.034436338,0.017902145,-0.018400183,-0.04201598,-0.014141698,-0.023592647,0.001556059,-0.017148778,-0.0649732
-0.011721683,0.0745658,0.07332574,0.08320037,0.049765624,0.06144271,0.07926853,0.07143565,0.05880239,0.04714345,0.000351165,0.045877106,0.07665076,0.07457734,0.0688381,0.081488445,0.07622004,0.056685757,-0.013293528,0.027099907,-0.014231827,0.06858955,0.06081974,0.036027357,-0.011749326,0.018338408,0.003407054,0.006543438,0.03217633
-0.014948277,-0.07413611,-0.028454391,-0.002318713,0.049480308,0.07548647,-0.052294675,0.06903533,0.039544266,0.045100868,0.075376555,-0.06000032,0.016999312,-0.052845795,0.011973156,-0.016273294,-0.04828088,-0.06657015,-0.029960228,-0.004896738,-0.010879118,-0.044494662,0.000334845,0.024262631,0.059561532,-0.026354069,0.007232879,-0.03424788,0.018969955
0.066956654,-0.06570394,0.002184265,-0.06803883,-0.010890633,-0.048616644,-0.026101526,0.010048352,0.021639327,0.008888391,-0.024132213,-0.0380343,-0.056149468,0.009573993,-0.03165912,0.02328593,0.000345858,-0.013950088,0.011518114,0.030305374,-0.058401965,-0.07456564,-0.047644626,0.06571525,-0.012143368,-0.0742683,-0.012352143,0.033004176,0.07430934
0.037184518,0.02455569,0.045661002,0.041361958,0.005115756,0.037627418,0.06418914,0.02680587,-0.004396987,0.004723154,-0.072070606,-0.03008361,0.019855082,0.0550597,-0.028073646,0.025859624,-0.010591503,-0.005602799,0.061673034,0.060378846,0.06986018,0.047683164,0.04784409,0.0353765,0.041825574,-0.06528254,0.037995312,0.036046844,0.04694218
0.025910482,-0.01928534,0.024323788,-0.056619905,-0.001382491,-0.04796979,0.056799207,0.039473277,0.044276197,0.01965382,0.06085366,0.068198495,0.04166769,-0.028086146,0.049625035,-5.82E-06,0.026067235,0.012171679,-0.004825727,0.044567436,-0.032226823,-0.021133458,0.00137106,-0.021234352,0.012423132,-0.065131046,0.010430357,0.059153,0.006387231
0.033612225,0.08052587,0.04672066,0.00567545,0.033177502,0.018348398,0.054984182,0.015721025,0.02230307,-0.007641439,0.070632875,0.01095165,0.039802212,0.02057383,0.002003662,0.069325075,-0.007071686,0.059520353,0.06709753,0.003956328,0.052184753,0.015325754,0.030597312,0.050664216,0.032207068,-0.014856503,0.039791565,0.058114104,-0.016059266
-0.033315577,-0.06411186,-0.03499978,-0.042436976,-0.059639715,-0.049493153,-0.050696313,-0.041309398,-0.024023138,-0.038395535,-0.001749161,-0.04909669,-0.050827093,-0.069885716,-0.05258412,-0.038921993,-0.010794804,-0.05547277,-0.030500643,-0.052653316,-0.0378487,-0.036573764,-0.012439726,-0.061763402,-0.033247832,-0.04636941,-0.065826036,-0.067066215,-0.041650143
0.0261391,0.032903723,0.047958188,0.034738287,0.015044759,0.057011783,0.05195674,0.0054153,0.048447017,0.018084612,0.039948992,0.019175855,0.005152336,-0.07896578,0.06732156,0.04986951,0.058855392,0.067701206,0.0060917,-0.015954738,0.062008172,0.061890736,0.052577328,0.016182464,-0.02313971,0.003958358,0.06205983,0.075646676,-0.021240924
0.026150055,-0.04500936,-0.014369343,-0.06830305,0.00180401,0.000877846,0.009247444,-0.053571373,-0.06866602,0.014136936,0.026136676,-0.003578305,0.003129029,0.042615175,0.008706234,0.007404108,-0.030984122,-0.002680247,-0.06042451,0.027564103,-0.007696879,-0.029363187,-0.032433126,-0.051752675,0.009983546,-0.028342528,-0.06421806,0.071902975,0.05737691
0.000437094,-0.037306663,-0.039393794,-0.06750966,0.060202207,-0.022856595,0.011585675,-0.037264515,-0.06797276,-0.01273046,-0.024657955,0.012397669,0.04826518,-0.04808692,-0.034114666,-0.05054453,0.020736184,-0.06637397,0.013141559,-0.062609605,-0.01472309,-0.005673878,-0.06162625,0.03013282,0.018577676,-0.045491233,-0.015114171,-0.04458848,-0.017726656
0.057325207,0.056725528,0.049758717,0.06317793,0.057197075,0.0658424,0.03566539,0.058604453,0.03481038,0.054556035,0.00748896,-0.002337727,0.06724469,0.00936674,0.036115494,0.037369926,0.010870644,0.048006654,0.016446613,0.016607497,-0.050907057,0.03978954,0.04008398,0.06309259,0.032334566,0.041572858,0.029644981,0.002767778,0.029768819
0.06349442,0.07368961,-0.03692441,0.017606549,-0.003215375,0.06387371,0.017779838,-0.005967593,0.078318186,0.08611096,-0.035102744,1.77E-05,0.028876305,0.058198556,-0.003425223,-0.035274647,0.013868004,0.03506819,0.040296692,0.028353212,0.074587286,0.06596896,0.08392589,0.07267041,0.07457712,-0.006029637,0.058336355,0.056014266,0.01272005
-0.009744509,-0.024628853,-0.016355837,-0.042012226,-0.008666762,-0.011252341,-0.028217394,0.00843998,0.009454375,-0.011341557,0.04641156,0.01581466,-0.004706597,0.03222354,0.010202339,0.007384313,0.06848328,-0.020098293,0.04193051,0.022398707,-0.013451357,0.061219517,-0.018627249,-0.034074772,-0.03190438,-0.019341493,0.026224075,0.018635837,-0.02326994
0.002693923,-0.05604857,0.023388956,0.009591532,0.056644797,-0.045563884,0.002139919,0.005466457,-0.07153041,-0.05880306,0.023543915,-0.038298003,0.039874952,0.01068368,0.07199314,-0.008498394,0.035145544,-0.026803074,-0.04292962,0.10060195,-0.015217011,0.01553563,-0.022295201,0.04545544,0.07078075,-0.022414878,-0.028384298,0.057544928,0.054155126
0.012294536,0.04405501,-0.014221967,0.027345818,-0.024437688,0.022432925,0.023541404,-0.05541911,0.03733694,0.014545098,-0.000981858,-0.003584433,-0.00159864,0.051319387,-0.018945897,0.02443414,-0.008143224,-0.048720177,0.007727264,-0.00853605,0.027023159,-0.01853811,-0.004147157,-0.044140246,-0.028120708,-0.022613326,-0.02780931,-0.05144477,0.00271857
-0.022043226,0.014252815,0.013941508,0.017654339,0.048383832,-0.048640147,0.021133812,0.05163511,0.028680827,0.00498473,-0.019992338,0.03061453,-0.04787934,0.015682817,0.049402043,-0.029361011,0.002940964,0.055043936,0.06152544,0.066894,0.054919064,0.06716357,0.033391017,-0.02667061,0.05213964,-0.050280493,0.02640432,0.08686494,-0.017139759
-0.001416014,-0.04713317,-0.011684926,-0.032416515,0.010854888,-0.035681635,0.03629286,0.023680737,-0.022879215,-0.041064154,-0.016707394,0.016985321,-0.022366896,0.008843223,-0.021245603,-0.017635167,-0.03489553,-0.023631874,0.03041721,-0.01870099,-0.03890486,-0.046221655,-0.025679931,0.053533737,-0.035108928,0.004621647,0.028131027,-0.039723556,-0.000432921
0.01201119,0.0427434,-0.019056803,0.030205755,-0.01809173,-0.051637907,-0.008746116,-0.017252676,0.043381337,-0.04390234,-0.024018494,0.021784151,0.004465746,-0.056811906,-0.04126445,-0.05466836,0.001874021,-0.06607417,-0.018489012,0.018186184,-0.007707154,0.018940303,0.02928875,-0.025807973,-0.033982635,-0.05818071,-0.016086763,0.055025764,-0.0559366
