Fruits & Vegetables,apple,asparagus,avocado,banana,blueberry,broccoli,carrot,cauliflower,celery,cherries,coconut,corn,cucumber,eggplant,garlic,ginger,grapes,kiwi,lemon,lime,onion,orange,pear,peas,pineapple,plum,potato,pumpkin,raspberry,strawberry,tomato,watermelon
-0.0159371,-0.0035230112,-0.009133428,-0.022954794,-0.01820478,-0.042775404,-0.06159692,-0.058524024,-0.046265326,0.006636133,-0.0626246,-0.060795125,-0.04117095,0.031369597,-0.00049796846,-0.0059221443,-0.06608636,-0.051887833,0.0015623921,-0.038290214,-0.01918148,-0.05874897,0.0016839047,-0.025322052,0.018392157,-0.002411367,-0.08441355,-0.0046061515,-0.036685266,-0.04567882,-0.0029930298,0.038949475,-0.054361116
0.069647804,0.048501663,0.06775758,0.041797217,0.033441782,0.0072251284,0.039685022,0.0657474,0.069325164,0.022663757,0.0016574807,0.06109908,-0.014455688,0.049016602,0.042851698,0.011343327,0.050277367,0.06531146,-0.013508607,0.039085336,0.031968247,0.06731846,0.04551231,-0.009719315,-0.00044498395,0.031878173,0.00038497293,0.018679053,0.022469886,-0.0020692146,0.037834555,-0.0047583166,0.07498407
0.028750971,0.00092634966,0.065263815,-0.032873742,-0.0764943,-0.025446491,0.06388467,-0.06501554,0.07606728,0.050252307,0.047355756,-0.025743335,0.05328013,0.03809197,0.03026018,0.03818468,-0.06907344,0.044358134,0.0030369859,-0.056408912,-0.005338909,-0.0002433519,-0.049152464,-0.003614475,0.017913073,0.039742965,0.033632614,0.021626985,-0.015674971,0.0020234983,-0.0041912333,-0.05588314,0.020467237
0.009388144,-0.024640134,0.022263901,0.0005224682,0.017528115,-0.025128692,0.010676335,0.012214881,0.042127267,0.037025083,-0.04220776,0.008328131,-0.0006780384,0.025387915,-0.002741276,0.04373463,0.026551811,-0.009948865,0.012333818,0.045771558,0.015399288,0.032645002,0.021882689,-0.016193597,0.044698983,0.014198451,-0.044901785,0.047979575,-0.027424969,0.03428756,0.014262093,0.04589908,0.021135475
-0.017324874,-0.08303952,-0.055700902,-0.06872256,-0.046062235,-0.05383917,-0.02510391,-0.009637786,0.055627428,-0.06776839,-0.05407593,-0.009154373,-0.024597595,-0.043593887,0.0054185553,0.0074207047,-0.040795293,0.044900205,-0.06264686,-0.07486098,-0.069007985,-0.055765558,-0.06778346,-0.009931038,-0.028433526,-0.069767274,0.018828673,-0.02879899,-0.026869014,-0.07984161,-0.074293256,-0.0647198,-0.01549965
-0.039936714,-0.051711336,0.057048578,0.044426396,-0.04576129,-0.045432385,-0.04368088,0.0029045383,-0.023523612,0.021738231,-0.04376166,0.0064431126,-0.06661796,-0.013130803,0.026556566,0.028683543,0.052454043,-0.05425698,0.011250209,-0.061109845,-0.05659778,0.06480241,-0.030199455,-0.030563463,-0.026886992,0.04339377,0.00796322,0.030202482,0.03993871,0.048914406,-0.038579997,-0.046487045,-0.075318724
0.023706794,-0.039162185,0.0011939858,-0.050401643,-0.059576377,0.007963352,-0.061613575,0.0069743427,-0.033471297,0.027716292,0.014300445,0.005081064,-0.022833629,0.049031254,-0.056368314,-0.02474129,-0.03137222,-0.003177459,0.0053332965,-0.010146154,-0.0053854217,-0.06109106,-0.06002024,0.03422876,-0.061182503,-0.03356789,0.026638987,-0.06027308,-0.04747593,0.017692128,0.03706874,-0.044105206,-0.013732882
-0.0023345745,-0.023321195,-0.047472563,0.002448865,0.047136787,-0.036556255,-0.0378935,-0.027246386,-0.0441832,-0.057588764,-0.00694958,-0.024347877,-0.06671446,0.025647622,0.0015077884,-0.06187287,-0.02435374,-0.013038869,-0.013139692,0.024372006,0.0026849406,-0.024728846,0.047029067,-0.024137164,-1.130878e-05,-0.023280721,-0.049942296,0.046865195,-0.031347804,-0.039153136,-0.015826497,0.03062359,-0.01915558
0.0647823,0.055321913,-0.021380827,0.040125273,0.04216549,0.04483155,0.038350806,0.03890014,0.014594898,0.06397774,0.05350228,0.019777007,0.044677667,0.02086127,-0.043771602,-0.0152813615,0.021125464,0.042876385,-0.0023264934,0.018719038,-0.04683265,0.02329501,0.033884604,0.029705329,0.022837551,-0.038371317,-0.011325286,-0.014343225,0.009297402,0.030323744,0.029269768,0.035967626,0.021795468
0.014647934,0.025128243,0.052101642,0.04836878,0.06175036,0.02417546,0.026176881,0.06872409,0.027101856,-0.045295734,0.0134159,0.042974617,-0.026293349,-0.04722445,0.02473933,0.030218689,0.045901246,0.069238134,0.0040494045,0.01646701,-0.06343305,0.03998448,-0.011683874,0.00088035327,0.030975688,0.048782647,-0.009642492,0.025550818,0.028894063,-0.044039264,-0.018113023,0.037903957,0.031282436
-0.032423288,0.057491902,0.06953011,-0.015771225,-0.06862507,0.049639516,0.07307788,-0.045277372,0.06472802,0.036907215,0.05974676,0.034428194,0.05391216,-0.0065146154,-0.02978293,0.07306942,0.026849518,-0.0685188,-0.01601928,-0.0020858627,0.060155474,0.04077536,-0.06865951,0.025910687,0.05224564,0.023056906,-0.0039468487,-0.030643893,0.05545669,0.045240875,0.03156351,-0.039829783,0.0092381695
-0.054340016,-0.033350155,0.000902587,0.0024636362,0.0741295,0.029047387,0.030376023,0.05823289,0.002655041,0.06532468,0.035046913,-0.005261338,0.015371381,0.06679158,-0.0032834895,0.03264683,0.0028976055,-0.008760148,0.028854562,-0.013348047,0.013308616,0.066096015,-0.059550203,0.047103874,0.03523242,-0.017014543,0.07689729,0.01243362,0.011087943,0.052822918,0.04691698,0.060885757,0.03155666
-0.00030977343,-0.008837079,-0.01240469,0.03036904,-0.048037402,0.061148692,-0.05988778,-0.014318384,-0.053894453,0.053854827,-0.052258566,-0.015422647,0.071618766,0.060531605,-0.011507378,-0.019864786,0.048414983,-0.06304904,-0.0025578083,0.037997592,-0.020821748,0.071501106,0.012017681,0.015147907,-0.057587847,0.01122538,0.05389251,-0.028510483,0.043542292,0.06355083,0.06662338,-0.013927196,-0.0070773186
0.06267479,0.056690913,0.01496274,0.021893628,0.013258197,0.020855743,0.022358526,0.05884547,0.051485557,0.01982837,-0.042353,0.039004173,0.06622791,0.038593788,0.044131003,0.023645012,-0.033662777,0.060309958,0.039849237,0.029904382,0.034998138,0.045494694,0.052230872,-0.011095729,0.014081407,-0.024922198,0.0040331753,0.022805894,0.0110986065,0.045056626,-0.01060852,-0.018319283,0.06381234
-0.055339143,0.025404667,-0.01798629,-0.049764138,0.0072070286,0.047977973,7.004782e-05,-0.023759112,-0.055574212,0.05064384,0.063478366,-0.011461111,-0.040981084,0.06818053,-0.0040625157,0.07144901,0.07299381,0.033621434,-0.055935968,0.06712329,0.075798064,0.06396832,-0.04296629,0.0100585185,0.04226322,0.013105618,-0.027578127,0.06441274,-0.056550983,0.057221133,0.07747317,0.06159596,0.04969274
0.066489026,0.06490765,0.027803203,-0.048489667,0.035966508,-0.025319938,0.04355943,0.045993198,0.06196538,0.05552454,0.060692307,0.015085551,0.06203591,-0.03541251,0.032700628,-0.0014527398,-0.0028894548,0.026503146,0.0358518,-0.027768625,0.040680822,-0.008041445,0.055064905,0.0726124,0.056082793,0.0082722735,0.07010041,0.03732509,0.049707685,0.07059791,0.01358393,0.04893668,0.06271549
-0.0054019215,0.017552895,-0.035995007,-0.0318356,-0.022216745,-0.027132444,-0.02766809,-0.023807906,-0.012615663,0.0019143983,0.005627485,-0.043330166,-0.040124696,-0.011395797,-0.067350425,0.007313885,0.016057428,-0.034110393,-0.015163738,0.017796887,0.015302842,-0.011705099,-0.010303402,-0.012652409,-0.034478854,-0.037735246,-0.025079265,0.020347798,-0.01875528,-0.038776398,-0.046080206,-0.020464344,-0.030560112
-0.06638552,-0.03400439,-0.03460709,-0.04745084,0.011893674,0.02053556,-0.018538518,-0.04964079,0.021027574,-0.056231108,-0.030075755,-0.043944396,-0.04135019,-0.053292308,-0.041058388,-0.052570816,-0.04887057,-0.04844337,-0.00938034,-0.04401872,-0.05837142,-0.017277058,-0.0128713865,0.022155391,-0.024553197,0.024132444,-0.019028706,0.029649692,-0.030925395,0.014859984,0.024060247,0.0034902105,-0.032175273
0.01770542,-0.0007071297,-0.00792125,-0.0023165257,0.009776137,-0.048348997,0.06313389,-0.038891904,0.049551707,0.035043374,-0.074329585,-0.047219075,-0.015508625,-0.039775074,0.039718725,-0.068712875,-0.06457778,-0.008583875,-0.07438783,-0.06643939,0.01441231,-0.06795489,0.051256463,-0.021722531,0.07792984,-0.050729122,-0.06255058,0.050142393,-0.042485833,-0.033831745,-0.077028625,-0.030000644,-0.061608873
-0.0048034554,-0.03066151,-0.06674794,-0.03504259,0.013105688,-0.02486565,-0.029816408,-0.050897017,-0.06953874,-0.010146369,-0.00911713,-0.07003572,-0.04852554,-0.0059388736,0.015932875,-0.06519703,-0.07205881,0.016591689,0.070613794,-0.06539758,-0.05374415,-0.04347439,0.01247275,-0.03266377,-0.05432633,-0.016816376,-0.03384833,-0.039198037,-0.044556055,-0.042408787,-0.034371108,-0.062639534,-0.04769664
0.03380909,-0.0015235262,0.043352485,-0.032694064,0.06857778,-0.07301073,0.061340474,-0.025329305,0.043875597,0.016386716,0.051046263,-0.0056219585,0.05323517,-0.005826834,-0.053047758,-0.0029138247,0.023580523,-0.04283292,-0.017498652,0.05424455,-0.028679818,0.072830305,-0.021183476,-0.052946776,-0.009760345,0.019639043,-0.046172105,0.030312918,0.018447325,-0.065611735,-0.0068790163,-0.07109879,0.020946434
0.029668732,-0.02119866,0.0273005,-0.010385739,0.034616612,-0.0452198,0.058466252,0.023602117,0.011579468,-0.008569366,0.012346051,-0.024215415,-0.010619266,-0.07302308,-0.053444944,0.046725154,-0.028870132,0.052420318,-0.029350767,-0.018373564,0.0016450656,-0.021972876,0.01817761,-0.074943624,0.0080808615,-0.05683333,-0.034931146,-0.014403996,-0.029285757,0.0014078773,-0.0017706231,0.011662431,-0.037808992
0.021220746,-0.06408469,-0.02215161,0.02381517,-0.06975463,0.040163353,-0.007005016,0.055909403,-0.040100936,0.01250783,-0.0636514,-0.017130757,-0.016439863,0.06276106,-0.0121253235,0.017199952,-0.009165714,-0.0023167047,0.008120494,-0.062474485,-0.069406286,0.040677797,-0.05484485,-0.021725187,-0.037959326,-0.009922132,-0.04915151,-4.2733136e-05,-0.039338026,-0.033198897,-0.0635184,-0.037886523,0.014574817
0.041584138,0.023176637,-0.07578676,0.017082054,0.043056857,-0.05659132,-0.030859634,-0.063725084,-0.045770664,0.05828419,-0.010943705,0.001351978,0.008365056,-0.07944628,-0.059275243,0.016098361,-0.074408695,0.059456047,0.06981358,-0.053966034,-0.0075074313,-0.074513175,-0.04429958,-0.057084102,-0.06552107,0.05113501,-0.04822787,-0.07715012,-0.07578973,0.036383536,-0.0062109455,0.014678664,0.037090477
0.069336325,0.06505803,0.07488865,0.05769068,0.07841188,0.07740623,0.06693685,0.0741887,0.07531984,0.07284648,0.058217987,0.072998144,0.07237187,0.057154465,0.073533185,0.07166558,0.06925993,0.0702133,0.054231055,0.06408495,0.08391766,0.07131028,0.076986365,0.071245596,0.07890432,0.0698778,0.05365383,0.07810147,0.0633889,0.08227374,0.07974608,0.06500116,0.06953288
0.047896065,0.071980074,0.013513651,0.07375311,0.03080709,0.037056036,0.048499722,-0.021447085,0.03951314,0.07260917,0.067041695,0.063796975,0.057119396,-0.0045642066,0.035422236,0.07444005,0.038534027,0.051856603,0.0012335409,0.022349307,0.056129556,-0.0075201113,-0.02627831,0.06365867,0.07528841,0.060952473,0.04342427,0.038182687,0.042009983,0.041625943,0.025463462,0.022168424,0.06512156
0.0018775002,0.039210904,0.010781062,0.021700528,0.012255234,0.017820358,0.031898152,-0.006180778,-0.006400782,-0.017070027,0.06246316,-0.036044452,-0.018357957,-0.012050741,-0.059274048,-0.028988156,-0.042690143,0.020990182,0.00849308,0.027478619,0.013225571,-0.020784736,-0.019905146,-0.048909724,0.052344188,0.05772797,-0.05549265,0.031025428,-0.037669808,-0.019035265,0.04350587,0.035066202,-0.041326277
-0.06825593,0.041930918,-0.04043155,0.015369446,0.02338609,0.012347744,-0.05802294,-0.034068927,-0.050949976,-0.06776445,-0.04354523,0.006858957,-0.03374488,-0.03382109,-0.059292097,-0.034328148,0.0127555495,-0.04438972,-0.056416098,0.030830905,0.017002467,0.031459596,-0.0287226,-0.00071319065,-0.019836854,-0.060896125,0.032378644,-0.022806274,-0.0467687,0.006146622,0.0351742,0.00946457,-0.07132249
-0.05750965,0.0023055994,-0.061710864,-0.051033854,-0.016270306,-0.054439276,-0.055612907,-0.06645811,-0.015771614,-0.043696214,-0.027008163,0.013110923,-0.022315802,-0.024450108,-0.018896464,-0.04431369,-0.022428725,-0.033909522,0.0016015156,-0.067603454,-0.056235302,-0.01944672,-0.025654472,-0.03559866,-0.04247656,0.021412082,-0.021828936,0.024698405,-0.042742405,-0.032680225,-0.013019948,-0.01748021,-0.051321603
-0.008738179,-0.036177624,0.033000216,-0.00825024,-0.047801938,0.008819687,0.057538744,-0.0627952,-0.020567445,-0.003327845,-0.015302771,0.007092253,-0.03503468,0.039227955,-0.007982766,0.040603653,0.059738617,-0.026850156,0.055844855,0.04834997,0.056028027,0.036732648,0.05778936,0.011088705,0.02683248,0.015200423,0.014258763,0.03206507,0.015987413,0.04391814,0.04150321,0.04379728,0.020589273
-0.06435384,0.05731983,0.021461539,0.031770185,0.026203703,0.0071089105,-0.048359815,-0.016810203,0.026859928,-0.011255119,0.023935575,0.051953536,0.05066996,-0.06356736,-0.04759852,0.042454395,0.07216587,-0.038632605,0.03948679,0.028275387,-0.017118003,0.023947299,0.036187053,-0.0065146955,-0.07418576,0.037722785,-0.056727573,0.04786753,0.064447634,-0.06010326,-0.015058007,0.014453923,0.0581988
0.05839526,-0.020513842,0.004706317,0.026985168,0.0392982,-0.012465174,0.04441503,0.037565567,-0.0066469135,0.04667593,0.010393711,0.044796575,-0.029391995,-0.0015861524,-0.010527222,0.040758718,0.02692793,0.044908203,-0.020749265,0.014203753,-0.030865656,0.046623524,0.03098706,-0.01746889,0.028620949,0.05729242,0.0014890962,0.05946156,0.031287555,-0.033059627,0.009414646,0.07019199,0.03704733
-0.01824734,0.031532485,0.050764967,0.035874963,0.040509652,0.054814525,0.0047305324,0.003834844,0.029069329,0.017346084,-0.023653805,0.030620228,-0.040538445,0.065342166,0.07557872,0.0502958,0.04576415,-0.066138364,-0.017694574,0.05259646,0.03679044,0.07183924,0.074105315,0.053054057,0.05215056,0.061478823,0.06507875,0.06082788,0.0783807,0.012332877,-0.035322376,0.062181,-0.053545926
-0.076623365,-0.018646933,0.0686112,-0.053241536,-0.027186422,0.010763824,0.050699625,0.022106197,0.04338621,0.047977608,0.022578666,0.027769458,-0.024538668,0.072414584,-0.025016867,0.0002825953,0.07248322,-0.007855862,0.03301954,0.047308844,0.036563046,-0.013338953,-0.058191564,-0.030432232,0.024089389,-0.04977219,-0.057746228,-0.008430854,-0.0043043136,0.026025921,0.02509296,-0.040947285,-0.021274077
0.040082056,0.008173019,-0.008951617,0.017786112,-0.06788037,-0.02360269,0.019179786,0.025429837,-0.052261703,0.006755991,-0.07447405,-0.06775379,-0.048957057,0.053743117,0.0016036732,-0.07134996,-0.07653334,-0.011236028,0.012552154,-0.07867796,-0.0501889,-0.06674918,-0.022273343,-0.032255698,-0.016509138,0.007411593,-0.081083104,-0.03467778,-0.05246872,-0.0806397,-0.08434766,0.04982775,-0.07641528
-0.057968486,0.0057967277,-0.011650472,-0.031670682,0.019781565,0.06420086,0.0061186273,0.0061758226,0.060430873,0.0055043134,0.0683019,0.03712559,0.0027763336,-0.0390876,0.003342625,0.023169575,0.073079,0.06383996,0.057120185,0.04759197,0.0631528,0.07829694,0.058723863,-0.05972823,0.004114476,-0.024338793,0.0295239,0.016137078,0.073280446,0.029869895,0.014933714,0.030223338,-0.0018272429
-0.00014106902,0.05050893,0.05709742,-0.008881504,0.046527304,0.02440313,-0.017291687,-0.022001278,-0.040262137,0.043784615,-0.044174206,0.038755983,0.060217254,0.024889145,0.05948607,0.033460073,0.009287695,0.055101566,-0.017661134,0.060191654,0.022450827,0.03373565,0.055132564,0.052492425,0.0332079,0.053574573,0.053153493,0.065435946,0.073486835,0.07779287,-0.024476541,0.04577772,0.0616813
-0.048249695,-0.022088807,-0.042025432,0.026299171,0.0075777634,-0.0092139635,-0.012707665,-0.043258812,-0.05244066,-0.046574965,-0.022133697,-0.024299467,-0.03553535,-0.047532085,-0.038197916,-0.023012761,-0.019050382,-0.010673711,-0.049397342,-0.024204994,-0.0042124293,-0.017758213,-0.059575044,-0.021433244,-0.025306886,-0.010219739,-0.011204294,-0.06201251,-0.007364674,-0.0045660227,-0.032850627,-0.06792331,-0.0033946473
0.08127504,0.0885962,0.07631754,0.06656716,0.078729086,0.045453306,0.078388095,0.08089502,0.078607075,0.07849761,0.064711355,0.07131883,0.071704336,0.073470026,0.07355427,0.07016811,0.05826522,0.0732994,0.07331799,0.024019115,0.015287166,0.05152183,-0.011233091,0.076277316,0.08007683,0.066270806,0.010459743,0.07643149,0.07386011,0.06460358,0.06583675,0.07263032,0.073908515
-0.04915407,0.034047525,-0.069043644,-0.00967604,-0.009127533,0.062487602,-0.076704085,-0.03343656,-0.031644728,-0.07507386,0.070147194,0.07544411,0.018118974,-0.043641962,0.01967987,-0.06849431,0.009335098,-0.043255933,-0.03597409,-0.062117662,-0.008766785,-0.07089268,0.014561617,0.030743463,-0.06220163,0.05402004,0.015177379,-0.04197505,0.048843063,0.02761029,0.07484425,-0.024178037,0.015805988
-0.004522605,0.025076844,0.012789348,0.0050345697,0.05745358,-0.004150864,0.04932643,0.037813116,-0.015181532,0.028126542,0.016282003,0.034103323,0.01997877,0.020193335,-0.019854164,0.04205951,0.0508521,0.0032837444,-0.0368286,0.048985463,0.067562535,0.0030319714,0.017906506,0.016542897,0.06397564,0.014108152,0.06092558,-0.00658728,0.04528948,0.04213759,-0.020115621,-0.054677967,0.005767211
0.035651565,0.03943738,0.0014910201,0.044680312,-0.009880544,-0.04548464,0.031835325,-0.0024377129,0.011430609,0.0024309203,0.04084957,-0.0065263375,-0.02519101,-0.05631352,-0.025817007,-0.014645107,0.032338075,0.04563851,-0.010057791,-0.024744023,-0.0421294,-0.000921871,0.017152151,-0.02975743,0.056006525,-0.038865536,-0.007738365,-0.015965192,0.032985806,-0.041198958,-0.038880475,0.018364104,0.02118609
0.0019968103,0.027069546,-0.057117566,-0.03212238,-0.021323329,0.06396194,-0.027410194,-0.019534238,0.013352575,0.072282866,-0.029418811,-0.01446658,-0.0749477,0.00774142,0.0047397553,-0.019743135,-0.007384843,0.06542084,-0.0237316,-0.061690703,-0.034920573,0.03168479,-0.014141072,0.011112736,-0.04899147,-0.030791795,0.06806503,0.00012243773,0.049690053,0.070795394,0.052978467,0.020948522,0.008725314
-0.009067132,0.007913504,-0.036515925,-0.06803965,-0.046603214,-0.036497746,-0.040561777,-0.02544104,0.05294184,-0.0038447771,0.027801562,0.036564454,0.0046255914,-0.014184142,-0.04386933,0.020744102,0.04249942,0.0635626,0.05316306,-0.053398594,-0.05547291,0.031310458,-0.06575114,-0.024187805,0.069380164,-0.03268177,-0.045858365,-0.02924637,0.03823053,-0.055266295,0.0014402439,-0.04593067,-0.0145480735
-0.05494523,-0.0017141675,-0.06468859,-0.05420128,0.023042232,-0.01445582,-0.07551302,-0.029945625,-0.06715426,-0.054810334,0.009057628,-0.06911867,-0.026665784,-0.028487016,-0.06652186,-0.016979499,0.007316449,-0.06014195,-0.06119186,0.0419823,-0.012243368,-0.00012090847,-0.040504705,-0.024979556,-0.082359985,-0.024196694,-0.042001843,-0.0028099723,-0.011578201,-0.026317341,0.016214265,-0.015593705,-0.06520193
0.01668876,0.06399409,0.028519087,0.047467798,-0.027548544,0.04978835,0.03677131,0.061210565,-0.007441278,-0.032052435,0.04847323,0.044058286,0.026077079,0.058607884,-0.032407776,0.07093923,0.03850274,0.054522056,0.018927993,0.049558833,0.020348923,0.023996074,-0.020692796,0.06380972,0.041343372,0.048100647,0.032706965,-0.007000824,0.029979788,-0.015023705,-0.022028264,0.050416697,-0.023463855
0.011255636,0.014993769,0.076197244,-0.023149999,0.033749234,0.04421105,0.06092035,0.039225597,-0.0041228784,0.0739502,-0.02883688,0.06482622,0.022779087,0.045541823,0.009933432,0.049217846,0.024538478,0.0011321204,0.012950488,0.06233611,0.06965552,-0.0343849,0.0636171,0.049493,-0.023982726,0.056888048,0.009531301,-0.003861517,0.040839747,0.016975401,0.05204386,-0.016568298,0.060062315
0.078276254,-0.087761246,-0.05329131,0.006359479,0.014282768,0.053179335,0.009818756,0.06635887,0.02228363,-0.02947681,-0.036064275,-0.02203955,-0.023637893,0.07252791,0.055031445,-0.058822926,-0.044505574,0.07296282,-0.067248605,-0.002379617,0.066785395,0.06996715,0.028141676,-0.028181069,0.04115951,-0.025086498,0.07479375,0.044095576,0.029101139,0.07022823,0.07739057,0.051175576,0.060140874
0.0038006273,-0.041993264,-0.032199576,-0.042546175,-0.06446925,-0.017718326,-0.01883724,-0.006822692,-0.059472706,0.007131982,0.04134181,-0.036708936,-0.023041688,-0.030779637,-0.0012206413,-0.010335502,0.0055943043,-0.0232766,0.020923115,0.017517833,-0.008368264,-0.036082186,-0.05870958,-0.06204414,0.00030784708,0.0046335226,0.009965266,-0.06221132,-0.040022593,-0.039850045,-0.03688398,-0.06821637,0.006243852
-0.029852366,-0.033700775,-0.03537841,0.04918444,0.0072695436,-0.045412585,0.0075317216,-0.014525188,-0.031355947,0.022634748,-0.044419453,0.015520023,-0.015447027,0.027043214,0.031189367,-0.05540264,0.02844509,0.01212319,0.07677811,0.0029363108,-0.008726395,-0.045484964,0.04340903,-0.061064932,-0.014914813,0.03273968,0.05838868,0.020389127,-0.04614323,-0.035200648,-0.042401426,0.03782175,0.0057945005
0.06781842,-0.060743053,-0.011741489,0.06939961,-0.0062776715,0.01762513,0.053345986,0.07643341,0.019407112,0.05726595,-0.03064258,0.0011295852,0.0010314529,0.038432647,0.026574502,-0.0038754921,0.040611885,0.07085604,0.05498707,0.044692103,-0.05282129,0.042493563,0.07077726,0.032064978,-0.0500265,0.00071576925,0.034024134,-0.02996687,0.0010448601,-0.037608057,-0.053590365,0.06556052,0.07382391
0.05642471,0.03213428,0.048501108,-0.02877203,0.029761245,0.0061349734,0.07025623,0.07947488,0.047283217,0.037245497,-0.043385327,0.047913894,-0.009689737,0.0717263,0.047986038,-0.048410743,0.06358177,0.0099685,0.07044555,0.06102195,0.01793424,-0.012324853,0.07624583,0.011234613,0.041437566,0.06407323,-0.01722058,0.079014994,0.047470022,-0.016283233,0.01375648,0.05347516,0.06730408
0.045370117,0.02717566,-0.06257088,-0.042746108,0.03349738,0.04503318,-0.027453126,0.014318636,-0.012368914,-0.0419612,0.052956156,0.008290497,0.06456169,0.05320739,0.015304558,0.05131269,0.07105766,0.04495981,0.056845143,0.043657176,-0.05442276,0.03163893,0.060164895,0.05105187,0.019510668,0.01364346,0.06719256,0.043621894,0.029415917,0.06578489,0.019909631,-0.00050644996,0.06785524
-0.044958618,0.0021399583,-0.059856284,-0.0114217,-0.014097598,0.05942514,0.0023452404,-0.010285752,0.046069715,-0.02224927,0.039133437,0.07068987,0.0013788599,-0.026681218,0.033095125,-0.02872841,0.06797258,0.026004253,0.060824383,0.015527419,-0.019333567,0.0053641973,-0.012984622,-0.046572756,-0.04319627,0.059427917,0.06774461,-0.012850657,-0.0015928369,0.001648847,0.044803068,-0.019427897,0.026877562
-0.040563032,-0.063346535,0.042253517,-0.055869192,-0.01776306,0.000121422934,-0.005019015,-0.03510456,-0.02756254,-0.05884669,-0.04899132,-0.06138983,-0.04047678,-0.06836475,0.022524055,0.030648058,-0.061676607,-0.040110826,-0.049967214,0.0023119836,0.049124386,-0.06392149,-0.025457889,-0.062297575,-0.030555908,-0.055134986,-0.010733314,-0.020961033,-0.073729515,-0.075983435,-0.073464476,-0.03515422,-0.031022208
0.021642547,-0.020231947,-0.0022843885,-0.07176791,-0.05607616,-0.006734191,0.056904066,-0.031105336,0.061355356,0.0478063,0.020150227,-0.029552065,0.04475534,-0.03687734,0.0018509309,0.0042610434,0.018538946,-0.025301864,0.010022847,0.028694184,0.030917482,-0.023369765,-0.06633677,-0.0167998,-0.03272458,0.028767936,0.058549974,-0.06157137,-0.073112324,-0.071638815,-0.017959269,0.04389295,0.038901147
-0.0049633784,0.01629034,0.02878467,0.0717058,0.053295072,0.028136477,0.058104493,0.067281626,0.0113219675,0.010846219,-0.011244663,0.05828725,0.048122738,0.012498216,0.05127114,0.025822869,0.061678868,0.057499763,0.05117303,0.07037043,-0.0029297362,0.0615679,0.077019356,-0.06475915,0.058178134,-0.0004949836,0.030317685,0.064604685,0.06774252,0.01240876,0.034371655,0.025107374,0.06518507
-0.07428979,-0.0009226099,0.048615046,0.030030973,-0.044211645,0.009917612,-0.00759261,-0.02314892,-0.032904416,-0.013707625,-0.0067458986,0.003672525,-0.022434251,-0.008220246,-0.019827053,-0.045269147,0.031692374,-0.05291013,-0.020399343,-0.035904814,0.0009631323,0.002589084,-0.038690247,0.02623193,-0.030673258,-0.05121252,-0.02566873,-0.04493254,-0.009010298,0.027892774,-0.0135862585,-0.024024764,-0.03720805
-0.033064675,0.008249016,0.014291915,0.056496546,0.079624586,0.020825755,-0.020624192,0.025952384,-0.058450665,-0.024736468,-0.033260617,0.01918557,-0.04717933,0.06522702,0.048424874,-0.06289004,0.046028208,0.06372101,0.06413147,0.033925205,0.048661336,0.029841546,-0.0066213473,-0.055697158,0.04281975,-0.018073194,0.029471612,0.025760049,-0.05698773,-0.020816121,0.064577244,0.05270462,-0.038305473
0.04300485,0.015778666,0.0447506,-0.040661205,-0.06519262,0.061666016,0.055138804,-0.038075447,0.05438353,0.007640065,0.040856943,-0.00920358,-0.05143371,-0.0010070193,0.031852048,-0.0056839273,-0.062108777,0.039661687,-0.0025726852,0.064066865,0.043128327,-0.03345348,-0.00853655,-0.0016332854,0.046880964,0.047820143,-0.009149855,-0.06785805,-0.023686945,-0.037998702,0.051390596,0.048352327,0.0028759171
-0.028386641,-0.042788878,0.07338426,-0.028649965,-0.05210727,-0.05263561,0.05770271,0.015872717,-0.018819159,-0.0069314414,-0.05076469,0.04633124,0.0007688222,0.046605874,-0.005129116,0.07104489,0.056761064,-0.02851905,-0.030337628,0.060034905,0.07717405,-0.0067005553,0.002202293,-0.045178574,0.036961824,0.05132844,-0.028140629,0.015839417,-0.027604027,-0.00971372,-0.016591651,0.030352714,-0.058905955
0.03025672,-0.048696946,-0.04609598,0.049740538,-0.0023536226,0.018927064,-0.009031743,0.06836947,-0.0164986,0.022328336,-0.036173817,0.017061163,-0.058318168,0.0552124,0.034465704,0.030711921,-0.06547113,0.06997668,0.02438979,-0.050685726,0.025177525,-0.07055536,-0.038902484,-0.049281415,-0.0074504726,0.046109583,-0.01685328,0.053122774,0.015163199,-0.026814975,0.0123488335,-0.040503286,-0.025743835
-0.006003428,0.04034987,0.038366176,0.010482821,0.05579288,0.017827496,-0.03179349,0.041679967,0.0102496,-0.03853912,0.047380053,0.07003297,0.012146717,0.048195466,-0.044631395,0.051375885,0.04349499,-0.069687426,-0.049416967,0.017658506,0.024160046,0.059818715,0.032914497,0.024460582,0.03902059,0.052253295,-0.020869011,-0.012186897,0.039383262,0.07015002,0.0729642,0.078571826,-0.023885405
-0.07450093,-0.025465654,-0.013123223,-0.015688073,0.032610163,0.033334333,-0.036378942,0.009045036,0.055765927,-0.024560733,0.05628663,0.068151265,0.025035825,-0.071473785,-0.010134144,0.015738444,0.07331398,-0.01896373,-0.006468642,-0.027554188,0.054398764,0.06594168,0.058120713,0.050296735,0.03603998,0.058449864,0.044653006,-0.011124503,0.037339155,0.014437864,-0.022167202,-0.007884185,-0.05020895
