Mythical & Mystical,alien,angel,arrow,bow,crown,dinosaur,dragon,fairy,genie,ghost,halo,hook,king,knight,map,mermaid,monster,mummy,pirate,queen,skeleton,snowman,sword,treasure chest,unicorn,witch,wizard
0.035689663,0.055427466,0.047622528,0.023727266,-0.048764035,-0.06981671,-0.03253021,0.012135346,0.018300246,-0.07461672,-0.004082611,0.008005466,-0.016232027,-0.03569856,-0.0103626875,0.020006772,0.021716036,0.06859729,0.002214321,0.050230462,-0.05108067,0.007046112,-0.009696971,-0.005699195,-0.06870551,-0.05484581,0.045324437,0.028918907
-0.012726159,-0.047131266,-0.07672782,0.044729806,-0.07078044,-0.029836193,0.016692895,0.015313488,-0.03518738,0.047125973,0.046892624,-0.027345732,0.06536007,0.0019434291,0.06427174,-0.02129762,0.024562355,0.048554055,-0.056863364,-0.06837319,-0.049952526,-0.048564155,-0.0030541571,-0.023099754,0.057922516,-0.038706947,0.040765822,-0.04185726
0.009547888,0.042811487,0.029169323,-0.00037603528,0.031794228,0.04511811,0.07424781,0.051822256,-0.003431527,-0.0125470925,0.04941412,-0.045423903,0.036348537,0.022619173,0.07157615,-0.051392633,-0.052785546,0.018500865,-0.046863403,0.011509614,0.05395707,0.021449396,0.0047016107,-0.021254,0.014899924,0.04607227,0.024842203,0.040889785
-0.009230074,0.018506628,0.045606855,0.04288101,0.047966626,0.028876174,-0.028242411,0.04518631,0.037962124,0.030481175,0.0079862485,-0.025529979,0.0022144613,0.041841704,0.061352756,0.06842165,0.005011307,0.036476523,0.03643215,0.067349754,0.062405467,-0.021080187,0.044412144,0.05273555,0.0047817864,-0.031376213,0.0120796645,0.042169932
-0.054185,-0.07542162,-0.042147443,0.0041402928,-0.028438631,-0.065635726,-0.05425092,-0.05994189,-0.04957696,-0.038735554,-0.032536704,-0.07758192,-0.015838016,-0.050877284,-0.061007198,-0.05198958,-0.062229637,-0.041661672,-0.055921435,-0.064667925,-0.06884058,-0.048070967,-0.015500264,-0.033188518,0.025799152,-0.055426862,-0.054492086,-0.041186392
0.035635684,0.037958924,0.0003287728,-0.012953011,0.01885948,0.0758938,-0.010690666,0.017747771,0.036442153,0.022793232,-0.04569068,0.055073943,0.04138144,0.0869413,0.06744723,0.0033038699,0.021675786,0.04445578,0.051634725,0.07468504,0.07949671,0.06811154,0.028755814,0.0043975227,-0.030301662,-0.015981454,-0.029692888,0.01611876
-0.025970502,-0.01604456,-0.01314098,-0.016550109,-0.08030666,-0.073805325,-0.07065541,-0.06044737,-0.05768066,-0.06414968,0.017142376,-0.060844578,-0.06693545,0.027976105,-0.06576525,0.07353167,-0.06427603,0.013763034,-0.070033744,-0.062436186,-0.03404222,0.014437563,-0.059979968,-0.023956133,-0.0024207702,-0.0072489576,-0.061569154,-0.0009974818
0.04131639,-0.05270217,-0.045450207,-0.0124578,-0.058826223,-0.028591845,-0.0516104,-0.02832518,-0.04274852,-0.006916948,-0.02213852,-0.044151593,-0.07786263,-0.009206579,-0.025045594,0.021649001,-0.037522443,-0.06742915,-0.022630895,-0.0525354,-0.044230923,-0.0078469515,-0.024092704,-0.004169692,-0.028302712,-0.0540012,-0.052650217,-0.068074845
-0.018237295,0.05947336,-0.05204326,-0.03963677,-0.013593797,-0.06015923,-0.006496144,-0.003557884,-0.05624936,0.06901529,0.07483448,-0.07712989,0.046064984,-0.027159266,-0.012875165,-0.070918314,0.016501565,-0.05587725,0.048797574,-0.055884454,-0.0030738022,0.06856241,-0.019721545,0.01195312,-0.017897204,-0.06610515,0.037925884,0.03447205
-0.05396716,-0.08055688,-0.07855403,0.03366373,0.0025452669,-0.058264766,-0.05972386,-0.07776313,-0.07930963,-0.041839093,-0.07514998,-0.081080005,-0.06800108,-0.07661287,-0.0425541,0.0262116,-0.054767046,-0.08983698,-0.077988476,-0.07076054,-0.08385202,-0.05443609,-0.058531187,-0.05004085,-0.064057246,-0.05312454,-0.05323067,-0.084247015
-0.02967503,0.0016487639,-0.05212366,-0.06347771,-0.02715451,0.05065685,-0.052420065,-0.03976154,0.0070063607,-0.058882177,0.06289762,0.05140132,0.0013030735,0.04092709,0.0038150505,-0.009535315,0.018460136,0.079330005,0.03769593,-0.04198288,0.016782774,-0.022467678,-0.035607357,0.037603803,-0.042931486,-0.05286275,0.051040027,0.009392473
-0.060269948,-0.013909574,0.00015916524,0.026807705,-0.0071691032,0.011339734,0.01494194,-0.026533067,-0.022861665,0.04154692,0.0097824,0.06778275,0.033412464,-0.011269612,0.050711624,0.01370181,0.0028780887,0.043062467,0.037427314,0.067252606,0.0033342429,0.012361083,0.070013955,0.0851835,-0.024643043,-0.06989304,0.019744711,0.030454228
0.034285046,0.026039677,0.07438193,-0.040186964,-0.041883938,0.00075353275,-0.03662463,-0.027951492,-0.007349502,-0.052841548,-0.044123415,0.02835591,-0.053759765,-0.020057594,0.06905024,-0.048474602,0.014478355,0.039479535,0.07348592,-0.056021724,-0.05766336,-0.02347628,0.042031255,0.056302153,-0.054766547,0.057063736,-0.08111578,-0.0043697995
-0.04481103,0.03712227,-0.03983371,-0.017987214,0.00594048,0.019099843,-0.06486081,0.035969853,0.0077128373,0.015288111,0.0059125386,0.037246328,-0.07171285,-0.052774154,-0.05933674,-0.015579965,-0.005050127,0.033942632,0.057514705,-0.03800232,-0.015087165,0.0065430636,0.050561085,-0.032497507,-0.01826686,-0.00039087667,0.030547073,-0.050323367
0.047143854,-0.011736101,-0.051188227,-0.06576085,-0.057665866,-0.0077343704,0.00050940824,-0.020624802,0.007961441,0.03376531,-0.025869919,-0.043253556,-0.037686855,-0.026255906,-0.050692093,-0.03353275,0.0066276165,0.024402944,0.047914486,-0.041135296,-0.054563064,0.04632698,0.029833773,-0.009961121,-0.054181825,0.042354874,0.026444644,-0.05106205
-0.008053624,-0.030453742,-0.03545242,0.026858533,-0.02683969,0.0040519,-0.020932417,-0.01965112,-0.07103057,0.024225742,-0.033766545,-0.00894283,0.053998526,0.0574875,0.015825642,0.047540706,-0.02862763,0.041002028,-0.0033675786,-0.042329986,-0.00047259466,0.012145204,-0.012318127,-0.026087655,0.02414073,-0.01518245,0.034020588,0.014656282
0.042822734,-0.032964393,0.021968802,0.026597917,0.06837995,0.0025971245,-0.0022498856,-0.032254174,-0.011653902,-0.0674635,-0.033351503,-0.0034706981,-0.005873575,-0.04171503,-0.02253762,0.017206214,-0.06965277,-0.06200184,-0.01747962,-0.0018544797,-0.041904632,-0.040396813,-0.07379754,-0.016409757,-0.01863503,-0.01154658,-0.030491166,-0.035548795
-0.0447714,0.0587475,-0.07922803,-0.057037048,-0.028071808,-0.07141702,-0.037145324,0.007305408,-0.007842443,-0.016739592,0.030825,-0.04122814,-0.011820534,-0.030171556,-0.027412418,-0.036170628,-0.037515372,-0.03846296,-0.053483028,0.052112598,-0.015880661,0.030505389,-0.044865064,0.051853564,-0.04903112,-0.0068630576,-0.0068278047,0.036332905
-0.016775405,-0.06379292,-0.066940576,-0.030167872,-0.058607202,-0.03252025,-0.050475333,-0.05718037,-0.057301052,-0.08185882,-0.040342186,-0.043361373,-0.038678125,-0.0038288906,-0.049213085,0.092833936,-0.053559307,-0.014215325,-0.06802716,-0.07385281,-0.027392816,-0.08225457,-0.015466088,-0.068372056,-0.03050532,-0.072908044,-0.060109627,-0.016357044
-0.05242597,0.036993068,-0.029182112,-0.072753906,0.0026941716,0.056664113,0.0067826286,-0.0044498085,-0.016433958,0.006017653,-0.049981218,-0.045548383,-0.07348762,0.08502055,-0.047315396,-0.027462682,-0.03044754,-0.05031564,0.053616766,0.07025606,0.06596057,-0.030322429,0.0013822605,-0.031090008,-0.012091794,-0.060171656,-0.014666443,0.007625058
-0.0357659,0.03882672,0.0077722967,0.04663675,0.046504237,0.028461428,0.013037959,0.018791486,0.005910969,-0.014333727,0.018988505,0.0054863812,-0.008785336,0.03206003,0.008927564,0.02157146,-0.036030285,-0.0126809,0.018271618,0.009047609,0.009412581,-0.03248002,0.013741091,0.02253245,-0.034003805,0.014407473,-0.04154129,0.035570234
-0.070393056,-0.028006697,-0.05155908,0.065358326,0.03492494,0.0145662315,0.07214779,-0.011741353,-0.023637917,-0.02487933,-0.036931515,-0.0120878145,0.078007184,-0.008945782,-0.004292694,0.03902488,0.033738177,-0.010626154,-0.059323356,0.02407109,-0.0070467144,0.013501216,-0.04421612,0.0024947403,-0.07187003,-0.04070186,0.07607259,-0.006392562
0.022010854,-0.05086557,0.007605042,0.018147342,-0.011847768,-0.07017351,-0.030115692,-0.025936136,0.0007653071,-0.035535693,-0.05298321,-0.051543623,-0.0065485258,-0.025945755,-0.010514798,-0.039343115,-0.016752552,-0.01224282,0.029575527,-0.005643505,-0.056269612,-0.009906994,0.001240328,0.0008837631,-0.041345716,-0.019696293,-0.03746005,-0.03200018
0.06199025,-0.004604397,0.0051480136,-0.012385343,0.033674583,0.04080238,-0.015955895,0.009355613,-0.00012120257,0.004526123,-0.017094726,0.05201401,0.0045219953,0.008411436,0.057713084,0.05404707,0.040845297,-0.042310193,0.016217163,0.009815043,0.05477831,-0.034366593,0.013179482,0.06331242,0.04492718,0.039676517,0.025487784,0.076989725
0.046275865,-0.0007831633,0.06807629,-0.010421446,-0.02609036,0.044398032,0.030702375,-0.021970445,-0.02866816,-0.024265097,-0.021490894,0.038612664,-0.026820837,0.014716387,-0.011110918,-0.032144453,-0.03621867,-0.03191055,0.0078995945,-0.034873363,0.0283068,-0.045066647,-0.050116863,-0.040295247,-0.0789883,-0.043935068,-0.031797264,-0.04047601
-0.051616244,0.006662733,-0.02139132,0.012018789,0.059696004,0.028074015,0.05216083,0.02493291,-0.03597147,-0.0635141,-0.017244173,0.037955087,0.072598994,-0.0020334283,-0.012373511,0.0309304,-0.06626791,-0.027722714,-0.06937235,-0.030713756,0.07262825,-0.035106484,-0.044924233,0.04739779,0.04155332,0.03691555,-0.05453802,-0.037958026
-0.068950795,-0.031341463,-0.031356446,0.029205883,0.04235929,-0.00053426257,-0.010943103,-0.04624756,-0.058853827,-0.0722435,-0.07996312,0.007821317,-0.009965655,-0.044774346,0.015963793,-0.019244742,-0.037217665,-0.070817985,-0.020153705,-0.05446717,-0.033883646,-0.07974927,-0.014486952,0.037897483,0.029329626,0.033391383,-0.08396296,0.02456229
0.07802676,-0.005253954,0.06963593,0.03523098,0.054754145,0.05320293,0.0422116,0.048503015,0.057616156,0.06910269,0.052892767,-0.057779208,0.042182002,0.06326907,0.05770924,0.039955102,0.046946373,0.011580581,0.016655324,0.035873245,0.05252846,0.030352864,0.04605299,0.015877007,0.047468033,0.063378535,0.056547817,0.05818885
0.04178929,0.07461483,0.059197232,0.0397454,0.015855072,-0.022112323,0.006510707,0.053599123,0.07264446,-0.038854238,0.0031135888,0.043492727,0.007318247,0.050849773,-0.01775168,0.041041605,0.06450226,-0.019083945,-0.027886575,0.014256581,0.032684322,0.012442196,0.024133725,0.047746547,0.033797238,0.04477786,-0.003760502,-0.007168963
-0.0759206,0.028564708,-0.038766515,-0.016458422,0.069021866,-0.035071198,-0.011830011,-0.065415986,-0.0795089,-0.02935568,-0.017962785,-0.079578936,-0.048570413,-0.008197858,0.030069245,0.02515489,0.04567743,0.038076468,-0.0724682,0.05650831,-0.055233233,0.01724554,0.046738576,0.019017503,-0.07760683,-0.052882683,-0.05505388,-0.05908013
0.07826152,-0.0039047897,0.08399699,-0.013516761,-0.019751072,-0.033522885,-0.051111393,0.048466925,0.060821272,0.024497874,0.06178682,0.038068034,-0.034935314,-0.044208538,-0.010523053,-0.035610925,0.055200912,-0.041822392,0.040110707,-0.019989436,-0.06757556,0.054253682,0.003145064,-0.0014122226,0.03073522,0.030202206,0.014915756,0.00896171
0.034427833,0.00074642047,-0.052088644,0.033805322,-0.04692618,-0.06949767,-0.026256284,-0.058622073,-0.029066557,-0.05712315,0.018497882,-0.023359207,-0.015618153,-0.087523945,-0.04051483,0.033896543,-0.015873918,-0.06294686,-0.031934608,0.027736785,-0.081053734,-0.05270903,-0.011772483,-0.04980308,-0.014396293,-0.042782273,0.0014202166,0.005172399
0.027521743,0.06512712,0.076832764,-0.06696063,-0.057283256,0.07129631,-0.034201574,-0.019067474,-0.042899966,0.016876375,0.07891533,0.073150046,-0.014588522,-0.0055304277,0.0029712447,-0.052205756,0.071451925,0.067033716,0.06439627,0.060064275,0.011471143,0.046162035,-0.023020403,-0.024353372,0.034982137,-0.0060188416,0.033632442,-0.0730159
-0.00081321533,0.04275461,0.06445959,0.06525716,0.056058906,0.06817241,0.01399171,0.05607819,0.06411362,-0.041379474,0.05538473,0.035806138,0.019557176,-0.039552774,0.046858735,0.052283183,0.04925741,0.047591157,-0.026077913,0.021115128,-0.020694157,0.022195874,0.043819986,0.03944071,0.004919997,0.055114467,0.049837627,0.07310944
0.06321315,0.013122013,0.004679197,-0.019950071,0.07195466,0.07241634,0.047122937,0.04249969,0.046690296,0.023242418,0.052578647,0.056537576,0.07865883,0.055539027,0.0748006,0.034794506,0.05927199,0.012846441,0.053563595,-0.0005581339,0.07927441,0.005578664,0.03367246,0.07128183,0.03421849,0.07475659,0.056263804,0.05321847
0.05154638,0.033616144,0.07194044,0.008657575,-0.01989407,0.008280876,-0.03705693,-0.025208537,0.06931713,-0.03474614,0.055670712,0.059494045,0.038691316,0.035777282,0.042108413,-0.0330025,0.039413624,0.07536495,-0.013565205,0.079244785,-0.026224822,0.009671603,0.005464007,-0.048370145,0.04481545,0.07215679,0.0077731176,0.05216685
-0.08465169,-0.04774401,-0.0784331,0.010816914,-0.04341776,-0.062519,0.02616205,-0.041353032,-0.07739245,-0.049707726,-0.0025033844,-0.022535425,0.057857927,-0.011793107,-0.071027815,0.015896186,-0.07342649,0.027589796,0.0015726415,0.01171802,-0.00536652,-0.0052728183,0.03895487,-0.07250043,-0.010416474,-0.06359718,-0.08454051,-0.085453935
-0.076780766,-0.019936427,-0.0814768,-0.07755215,-0.072948016,0.026964644,-0.0038830673,0.00937961,-0.077952415,-0.035027087,-0.051185373,-0.019462975,-0.04844772,0.034349326,-0.011380333,-0.013483058,-0.009155171,-0.0287855,-0.0036375185,-0.08234651,0.05582685,0.05807758,-0.008797516,0.0134889465,0.037961155,-0.029690364,-0.04477011,-0.05756929
0.031053102,-0.006373443,0.046244808,-0.052969713,-0.01140939,0.081156515,-0.07301831,0.026681429,-0.0046404004,-0.018103065,-0.030975625,0.0601116,0.031771626,0.03571975,0.0035667953,-0.061175175,-0.031616166,0.030722942,-0.03532159,-0.051417463,0.06317797,-0.072857715,0.023504423,-0.0022163114,0.04270565,0.049283117,-0.037079934,-0.026690189
-0.041285437,0.009224642,0.0014887603,-0.033269674,-0.022420093,-0.014855736,-0.02036273,-0.03651865,-0.03052748,0.034660738,0.039843034,0.005031044,0.045962106,-0.0554819,-0.011076836,-0.061910994,0.020028416,-0.052814964,0.039785102,-0.035286576,-0.035452873,0.029869838,0.026877765,0.009571034,0.024025228,-0.035703387,-0.029139604,0.008248659
0.005670298,-0.015752822,0.06766979,0.06378127,0.0040304814,0.033985484,0.032821834,0.0002282255,0.036288913,0.061117265,-0.0063340575,0.054674994,0.053433944,0.020585237,0.036399227,0.03653091,0.030557161,0.037116017,-0.020275863,0.034990087,0.04629213,-0.030708982,0.05380262,0.024913188,0.06261465,0.038660068,-0.025989063,-0.009879418
-0.022342455,-0.039077614,-0.05435179,-0.027139071,0.011266595,0.015236641,0.064262256,0.024190206,-0.0014163579,0.040988285,-0.0033456015,-0.03183373,-0.040088482,-0.006873778,0.021963943,-0.020015752,0.05633301,0.0109874485,0.023637125,0.03167961,-0.023085639,0.042044397,0.039372317,0.036063153,-0.036222804,0.05699345,0.034405135,-0.017781388
-0.043905612,-0.050034907,-0.02064751,0.04923181,-0.05720712,-0.050245017,-0.028496671,0.007376687,-0.055900082,-0.035955373,-0.01975608,-0.07054737,-0.051720027,0.020376965,0.021112876,0.044175655,-0.0301718,-0.051071234,-0.029010432,0.009492951,0.042515364,-0.0010975945,-0.050130393,-0.025519384,-0.04642343,-0.069478415,-0.068228945,-0.02502628
-0.006290024,0.03145245,0.0326553,0.07040244,0.07462394,0.041870985,0.0042554196,0.053461123,0.021161532,0.04150279,-0.002046874,-0.06023961,0.065279745,0.07856771,0.029689858,-0.00014660592,0.004791565,0.083931394,-0.010603003,0.06830963,-0.009895387,0.05240072,-0.009365941,0.06895667,-0.00054419925,-0.053641897,0.03664097,-0.04948456
0.01789542,0.07679775,0.07728988,0.08233633,0.086199135,0.08584852,0.06012324,0.076162875,0.080903955,0.036856953,0.08163501,0.07204891,0.01392456,0.0494215,0.07219334,0.029450197,0.064575,0.03980567,0.05999319,0.07552761,0.044689044,0.06344284,0.066840425,0.053978734,0.077063195,0.06296663,0.06354659,0.07147309
0.004496399,-0.009980899,-0.040882565,0.031685837,0.022546278,-0.015078396,-0.010026339,0.045978583,0.016347481,-0.046371646,-0.0031628609,-0.014495399,0.032849688,0.021844186,0.012559477,0.07418943,-0.050022267,0.02142883,-0.03284814,-0.0069879247,-0.04343629,-0.012509018,-0.059274025,0.028580746,0.0016726269,-0.025585946,-0.008863439,0.016096503
0.046198312,-0.040869363,0.037726186,-0.03815563,0.03195927,-0.025082648,0.04240291,-0.0010799712,-0.05380527,0.0067129135,-0.07845432,0.045628633,0.031413633,-0.020258298,-0.04266226,0.03929576,0.045820095,-0.0118261445,-0.0061653377,0.049658783,-0.04406709,0.024035232,-0.07896914,0.054751385,0.023752494,0.04756499,-0.029694578,-0.055717524
-0.017684119,-0.050318338,-0.06706917,-0.06309026,-0.02962306,-0.072236694,0.05906465,-0.05894102,-0.0706553,0.009375261,-0.073982745,-0.06531992,-0.054808922,-0.068808906,-0.059111007,-0.06925923,0.0013393646,-0.07279795,-0.06214357,-0.046392273,-0.07583328,-0.033430845,-0.0687476,-0.054234523,-0.047370415,-0.028391903,-0.016827209,0.036221154
0.07353831,-0.013448139,-0.040106222,0.012418801,0.033996515,-0.044105392,0.03399416,0.02244404,-0.026405513,0.025622254,0.020619549,-0.015859919,-0.04188066,-0.020443536,0.05547024,0.012519508,-0.00014178237,0.065723024,-0.011552536,0.06772346,0.033857565,0.04224198,-0.0017575915,-0.044055358,-0.047139984,0.015821882,-0.050853483,-0.016508373
0.014658675,-0.015599835,-0.013267121,0.031929035,-0.06336784,-0.04621513,-0.014854164,-0.023969112,-0.004485024,0.016006997,-0.013606999,-0.017471395,0.010231201,0.013559423,0.027624052,-0.03330184,0.012694316,0.041713275,-0.04469044,0.05331739,-0.0006640467,-0.021818079,0.027673384,-0.0076578157,-0.003751119,-0.03133226,-0.022135919,0.041575555
0.018983847,0.013500095,0.055214908,-0.04281551,-0.042109564,-0.05415706,-0.07528389,-0.067912206,0.068883315,0.040369924,-0.01485887,-0.021709986,-0.015636416,-0.085445076,-0.056514654,-0.028619695,0.078909084,-0.001771114,0.051194992,-0.044621874,0.08440149,-0.014703884,-0.040114887,-0.020070376,0.029362703,-0.00072199915,0.08401908,-0.08603631
0.014733964,0.0152233085,0.038592003,0.018794728,-0.02346877,0.025651984,-0.0048295,-0.021317154,0.016070422,0.029041868,-0.03956625,0.013203231,-0.062081438,0.03361983,0.02569865,-0.044480935,0.012961734,-0.009705816,-0.0023489378,0.045828454,-0.024892502,0.05817865,-0.011944663,0.05792648,0.012504618,0.028682422,-0.03892638,-0.0098371655
-0.024963144,-0.007218258,-0.009096613,-0.012166957,-0.040650915,-0.06745819,0.046043534,-0.0827968,-0.07540531,-0.052171465,-0.0022734706,0.015412458,0.02116668,-0.07938943,-0.035520837,-0.0069591496,-0.005625444,-0.026989628,-0.08987433,-0.06418774,-0.08140474,-0.044177476,-0.05113897,-0.067987636,-0.042234022,-0.025924966,-0.062272288,-0.015334606
0.04739208,0.029745404,-0.010221794,0.009145486,-0.050836682,0.034925412,-0.027779419,0.0034908738,0.013319059,-0.040426392,-0.030965038,0.0077582165,-0.04569448,0.00076128094,0.032420896,0.011554638,0.056230847,-0.014114533,-0.018472102,0.002254581,-0.023958758,-0.0820205,-0.035424042,-0.03423672,-0.04803352,0.06359177,0.022494948,0.08519597
-0.01584684,0.0699277,0.07279519,0.06924176,0.049218476,0.04832685,-0.038565706,0.0068745213,0.025597902,0.04270652,0.07913585,0.07644833,0.046399705,0.027830826,-0.060779735,0.05743919,-0.03335717,-0.015087747,-0.020811053,0.004285561,0.013796546,-0.03822458,0.009809199,-0.054429896,-0.023620978,0.018757656,-0.004516982,0.02691907
0.034331717,0.0056230435,0.0159315,-0.024731146,0.038758967,0.035187833,0.0009214317,0.020562658,-0.011344978,-0.020413801,-0.012060768,0.017587006,0.050866652,0.02010077,-0.002005204,0.049355123,0.021111937,0.0603825,0.01766227,-0.0076583484,0.009476496,0.014808096,0.035569917,0.0074199853,0.054926485,0.023250945,0.02030434,0.033114504
0.028395548,-0.009090804,-0.07050897,-0.02948232,-0.06335322,-0.026487976,-0.021437356,-0.061304156,0.008068012,0.013447262,0.019733235,-0.03140093,-0.058882233,0.031157432,0.030255077,-0.07751707,0.013864882,-0.08387163,-0.025348024,0.04625113,0.032262743,-0.010603631,-0.0048901183,-0.05205417,-0.043183457,0.04907027,-0.050645534,0.015863454
0.014216188,0.06888418,0.033738095,0.0714061,0.07708866,-0.0014935543,0.041031733,0.056437843,0.07340664,0.016331935,-0.017482165,-0.029031059,0.07152112,-0.040913228,-0.037747823,0.07769692,0.05362028,0.02649995,0.015839128,0.06802467,-0.0043286793,0.010278077,0.024897771,0.021534167,0.061494507,-0.04826895,-0.0010717959,0.063197516
0.03686309,-0.056410626,-0.028748708,-0.014545432,-0.029858323,-0.012445818,-0.054510586,-0.016343735,-0.05730841,-0.039597973,-0.06398534,-0.056725968,0.025692055,-0.023356006,-0.0065642856,0.02863623,-0.016028207,-0.04784083,-0.0051918603,-0.064799085,-0.035723124,-0.047110617,0.02703287,-0.010949515,-0.052440356,-0.03322315,-0.07174463,-0.06066772
0.015835788,0.010683277,0.01767586,0.000762532,0.043041427,-0.021196282,0.08538283,0.07236851,0.0212346,0.0400987,-0.060731772,-0.010036239,0.050599605,0.02560687,-0.0061335415,-0.06286688,0.07952579,0.031010421,0.07358146,0.025527416,0.0042082993,0.026263304,0.06637448,-0.056153275,0.0277254,0.0803177,-0.051444184,-0.049620055
-0.039943628,0.014733071,-0.07746176,-0.02078215,-0.05747415,-0.026270133,-0.013123172,-0.01789912,-0.059907895,-0.059347913,-0.0006923649,-0.0013635617,-0.07227222,0.02832026,-0.06629387,-0.04773193,-0.07345637,-0.05364978,-0.07209495,-0.080585584,0.01553296,-0.07449632,-0.07291951,0.017172936,-0.0793176,0.0022732995,-0.06405828,0.0018156838
0.055905625,-0.07441149,-0.025982402,-0.012947264,0.015109361,-0.010998445,0.0003941781,-0.05983393,-0.065735005,-0.03162054,-0.04628684,-0.0014801387,-0.015931629,0.01867207,-0.025669081,0.041632973,-0.014984161,0.05002272,-0.03281019,-0.015492157,-0.058363333,-0.07670242,-0.0089868,0.00087080174,-0.0040061884,0.044578604,-0.070690006,-0.0313293
-0.034303594,-0.002909813,-0.024978414,-0.07856651,-0.036044262,-0.004701522,-0.036579106,-0.04433735,-0.017859185,-0.03322474,-0.06266077,-0.055160075,-0.03649875,-0.0071798693,-0.043801326,-0.08018895,-0.03090433,-0.07133397,-0.019545896,-0.013975636,-0.014742985,-0.06361777,-0.038481213,-0.0350749,-0.058582295,-0.05728781,-0.03338688,-0.051281247
0.051020544,0.05862506,0.035866544,0.040557507,0.024724623,-0.013088742,0.08488962,0.07489702,0.07298357,0.04991818,-0.021749679,-0.06940889,0.07103236,0.0034108886,-0.028985752,0.036507726,0.08187051,0.003993931,0.03338428,-0.02918317,0.046516497,0.07121281,0.0060662497,-0.032526854,0.06076146,0.080518715,0.0418262,-0.00011858786
-0.018673336,0.01292124,0.03892807,0.0392287,0.060529515,-0.047335967,0.01917921,0.009817813,0.012476128,0.05006635,-0.01024258,0.018273154,0.040653482,-0.058321714,-0.034448218,0.042618234,0.03661355,0.008663085,0.0081317285,0.010556227,-0.011829876,0.03982502,0.025209162,0.04420261,-0.008742631,0.04112889,0.018911622,-0.04266719
-0.05681527,-0.012838425,0.011187193,0.00043830273,0.0072280196,-0.01510935,-0.05428815,-0.024046002,-0.02592448,0.031152075,-0.04938792,0.0188078,-0.027806833,-0.025729772,-0.070721395,-0.07156195,0.04063446,-0.020686183,0.036963504,-0.036130644,-0.041599877,0.011762953,0.04692081,0.018177414,-0.057956565,-0.06158556,0.06623712,0.0016029498
-0.051909924,-0.06305901,-0.050412286,0.011758428,0.005727643,0.015774747,0.014690278,-0.017723547,-0.06844321,-0.027114274,-0.06661086,-0.023960661,-0.052473977,0.021556238,-0.041739956,0.014694501,-0.04442016,0.016903311,0.033482034,-0.048388295,-0.053727657,-0.023004368,-0.06681138,-0.048516694,-0.05275253,-0.029766308,-0.062089212,-0.027801093
-0.00084067206,0.008273666,0.02287537,0.034688666,0.058276817,0.0072754817,-0.034325838,-0.039390054,0.037708443,0.007353726,0.016884254,0.016622446,0.069128506,-0.042775072,0.04572823,-0.023637006,-0.011533367,0.019543147,-0.0134343,-0.042013954,-0.028518485,-0.010025928,-0.033459246,0.002212693,0.013482794,-0.037898436,0.048182953,0.062260173
-0.019243501,0.07017704,0.03588663,0.037669946,-0.040240236,0.010838852,-0.023538584,-0.019355517,0.014161971,0.03677478,-0.0510924,-0.022594035,-0.0007075272,0.06500738,0.049508404,0.03704436,-0.027075918,-0.029731337,0.039218757,-0.02228274,0.06107708,-0.046563186,0.033894677,-0.059380427,-0.044458225,-0.0510949,-0.003465652,-0.05254466
0.054782417,-0.030920886,-0.06449044,0.01214108,0.04206061,0.029047895,0.024953017,-0.010515931,-0.035902094,-0.031103902,-0.054181486,-0.0082239,0.054139897,-0.060795795,-0.017752446,0.039935425,0.028862301,-0.0396944,-0.053928472,0.025986044,-0.033380177,-0.03367398,-0.0035075627,-0.001134123,0.006545912,0.004349034,-0.008545737,0.041963644
0.051452,-0.0048232395,0.005242433,-0.075073905,-0.0560275,-0.046182316,0.039720677,-0.004237161,0.035704833,0.037338845,-0.016518544,-0.005775043,-0.036154166,-0.06296464,-0.08493596,-0.030726265,0.06966971,0.07391305,-0.03162386,-0.051047165,0.0050672092,-0.012427528,-0.07331259,-0.020881835,0.004308236,-0.012399277,-0.019671345,-0.05294681
-0.029694866,0.067608885,0.044951223,0.079521805,0.085210815,0.08081027,0.013958843,0.03349897,0.044420566,0.06416593,0.029094012,0.04427221,0.08283798,0.025533704,0.023283307,-0.02557285,0.066663556,-0.009039014,0.008271384,0.0235739,0.043768506,0.083981216,0.043057695,0.07657479,0.080931686,0.020862194,0.0753889,0.004252899
0.025303883,0.019154035,0.039719988,0.059227712,0.03199789,-0.03164123,0.012322739,0.031285655,-0.039512336,-0.061463557,0.038521323,-0.07200489,-0.058488652,-0.03280047,0.014092747,-0.027721059,0.021346526,-0.017725542,-0.011400229,0.0025122664,0.02017515,0.0045537124,-0.04466945,0.02850217,-0.071031354,0.04145676,-0.00063000136,0.013562322
-0.03597925,0.042538684,0.019975143,-0.07662449,-0.053799488,0.04722693,-0.04466778,-0.0071065016,0.056278806,-0.04394715,0.07098472,0.036061775,-0.014035712,-0.04992749,-0.024955722,0.007520203,0.01821993,0.0044894116,0.057430804,0.028841814,0.06522321,-0.03606458,-0.04256787,-0.061191507,-0.01598127,-0.037621107,0.055928756,0.04879988
-0.030128593,-0.021670246,-0.02803681,0.011495654,0.029671602,0.012510958,-0.0021181684,-0.010226586,-0.0691621,-0.05801858,0.037944607,0.06774381,-0.042444885,0.071957424,0.02397859,0.036400124,-0.050689068,-0.014410799,0.00613542,-0.05629379,0.06286804,-0.019354807,-0.021573905,-0.018395733,0.004535714,-0.017676521,-0.015257187,-0.058163803
