Food,bacon,bagel,biscuits,bread,breakfast,butter,cake,candy,champagne,cheese,chocolate,cookies,cotton candy,crackers,croissant,cupcake,dough,egg,egg rolls,honey,hotdog,ketchup,mustard,pancakes,peanuts,pickles,pie,pizza,popcorn,pretzel,rice,salad,sandwich,shrimp,soup,spaghetti,steak,sugar,sushi,syrup,teabag,waffles,wine
0.09161288,-0.047316287,0.03657167,0.019034958,0.054775335,0.05987593,0.037743773,0.048377953,0.043607816,0.014348069,0.018528862,-0.0118747195,0.0022171373,0.026237592,0.008967789,0.05582979,0.034014206,0.05868852,0.05581341,0.05609643,0.0047146697,0.045012265,0.049326416,0.055015832,-0.010263594,0.039509118,-0.033752985,0.045428425,0.018852133,0.00290513,-0.02964754,0.019857371,0.062360615,0.064666726,0.03218274,0.009855788,-0.024209242,0.026200933,0.023434216,0.027273538,0.053188562,-0.014031938,0.018091029,0.065930404
0.029666165,0.07408167,0.026776828,0.032872926,0.06858066,0.073010184,-0.0049939933,0.040366285,0.05918547,-0.009527447,0.03681874,0.040829454,0.053860858,0.026097605,0.06322015,0.06097995,-0.017302036,0.041037887,0.03471886,0.04624322,-0.037237126,-0.011980875,-0.04187128,-0.013129112,0.049993612,-0.011944574,-0.039910927,0.03148914,0.07471401,0.052747086,-0.0031398898,-0.050770093,-0.035597183,-0.008571564,0.016703395,0.023040503,0.018651854,-0.028268022,0.023810897,0.03782824,-0.06660787,0.05142463,0.044678837,-0.019906083
0.049838517,0.070536785,0.0010286649,0.025560522,0.04128976,-0.0026751724,0.005987707,0.001364301,0.08091553,0.017125161,0.038420305,0.027928554,0.046851885,0.066868804,0.053543653,-0.059460532,0.06285707,0.039571956,-0.019715466,-0.056193475,0.080440015,0.00821735,0.01665473,0.0028663422,0.061464578,0.06705505,0.021241799,0.022750638,0.05377838,0.06529488,0.0376968,0.043634288,0.07342178,0.07066373,0.07465172,0.058062937,0.07344847,0.06980893,0.082690686,0.06059508,0.06134326,0.04150737,0.021816315,0.03388903
-0.047667805,0.0627456,0.034270447,0.048196837,-0.012904167,0.01983835,-0.023790164,0.025614427,0.05536799,-0.04421389,-0.008629889,0.027452154,0.07352833,-0.004285415,0.07371915,0.062008664,0.05232226,-0.06028472,0.06414727,0.042967983,0.054398242,0.06815304,0.007846827,0.05761295,-0.05880766,-0.020040162,0.055115063,0.0021775214,-0.02708223,0.04939541,0.02593954,0.0027626192,0.0690373,0.08306634,0.07593852,0.06543578,-0.040895645,-0.0070949257,0.014892383,-0.022597061,0.03284098,0.019789007,-0.03757259,-0.052466094
-0.050327156,-0.043388814,0.07312487,-0.06214015,-0.024405928,0.013046028,0.050258927,-0.0021068838,-0.01542443,-0.001545843,-0.028978342,-0.04669608,-0.07529706,0.04361263,-0.07562538,-0.031189557,-0.035514206,0.06416608,0.08146209,0.063979596,-0.04294698,0.0477114,0.015792077,0.026360583,0.017695397,-0.032035828,-0.034017406,0.051011097,0.06431514,0.030094158,0.07820666,-0.052754357,0.035205204,0.07629469,0.07577612,-0.043330003,-0.033838347,0.042782266,-0.056280836,0.07593891,0.029648986,-0.028637405,-0.02819217,-0.019397646
0.057927806,-0.028703112,0.016888767,-0.026812244,0.057879284,0.023665894,0.03459063,0.01896355,0.07306795,0.0044490728,0.028492777,-0.00030132235,-0.04749251,0.05335774,0.004490205,0.023621734,0.008390675,0.060445756,0.046226215,0.062131617,-0.022405839,0.029035985,0.062959746,0.071696006,0.0027296105,0.054059695,0.031244917,-0.021144709,0.057195712,0.03142246,0.0138281435,0.047634337,0.032889932,0.055864546,0.010463749,0.015270879,0.061971013,0.043297082,0.0427304,0.03843538,0.065994084,0.024479045,0.026699718,0.03685112
0.022968162,0.042557012,0.043167602,0.07144288,-0.012833403,0.07825581,-0.013288453,0.008586162,-0.07198264,0.059843484,0.045379832,0.038873788,0.074716486,0.014941585,0.068893015,-0.0062968177,0.024522368,0.0721301,0.0050846604,0.015004559,-0.027350783,-0.004725207,0.047568295,-0.038240544,0.07118265,-0.018483285,0.00819742,0.02526292,0.046255186,-0.007332411,-0.03285186,-0.022377046,-0.004921511,-0.030325733,0.077015676,0.07313038,0.057799578,0.074666046,-0.038406257,0.0059079537,-0.01110107,-0.007338825,0.05295115,0.06776612
-0.022531714,0.03127037,-0.07504485,-0.018787848,0.032320593,-0.012297772,-0.07684329,0.059781715,0.038916007,0.03635649,-0.015126731,0.071236156,0.017256768,0.04372368,-0.0061871847,-0.037422653,0.0037084892,-0.024907386,0.002728024,-0.02000866,0.062200483,0.07651647,0.06943994,0.07131097,0.054978717,0.053977232,0.0071371077,0.029527454,0.019416573,0.0051368065,-0.012372961,0.027318848,0.042934556,0.026247436,-0.06598732,0.034663063,0.048357327,0.052892208,0.032158524,0.0032026074,0.016189473,-0.06456545,0.027719064,-0.022208327
0.058905363,-0.0250256,-0.02423908,0.032882087,0.04585916,0.0565371,0.0016375971,0.043065596,-0.021294512,0.039706297,-0.025644114,-0.04968292,0.016494665,-0.014172207,0.03654185,0.06629601,0.011211352,0.0792048,0.0398319,0.04554612,0.07098372,0.0034721408,0.028047178,-0.033926312,0.04130483,0.0044711726,-0.050929386,0.05033151,-0.048415504,-0.035642892,-0.0027559807,-0.039132554,0.028748529,0.028857538,-0.016189156,-0.013081487,-0.045128647,0.003029043,-0.03894196,-0.042564474,0.027050693,0.039869305,-0.008773458,0.040868692
-0.06889553,-0.039579324,-0.0030038487,-0.065735206,-0.053161833,0.019280236,-0.055456974,-0.016665138,-0.046471998,-0.014529183,-0.0444345,-0.0672721,-0.026330091,-0.032500364,-0.03482768,-0.015130112,0.05604833,-0.06653881,-0.0142104365,-0.049745176,-0.010461374,-0.03985436,-0.06474057,-0.056124676,-0.0015401616,-0.05257623,-0.028443925,-0.027300037,-0.00707917,-0.04606432,0.01973946,-0.030821463,-0.036331713,-0.026539307,-0.053247944,-0.053185355,-0.040965497,-0.022185346,-0.05285155,-0.063181505,-0.06736365,-0.068580195,-0.0045734947,-0.07601487
0.08318448,-0.024691833,-0.030438703,-0.05966697,0.06808897,0.055109404,-0.010773409,0.032063775,-0.026453292,0.06426755,-0.0029923748,0.03687304,-0.020589666,-0.075665995,0.009142752,-0.044296566,-0.051448613,-0.031808637,-0.01419756,0.007351738,-0.05399797,-0.010742232,-0.032122973,-0.016259216,0.03286138,0.04854853,0.052776806,-0.058662046,0.04449105,-0.008543955,0.049763948,0.07274415,0.056734726,0.058292586,-0.0034334376,0.0527064,0.03537884,0.07006915,-0.05108401,0.045475464,-0.05241765,-0.06888517,0.013904878,-0.01168063
-0.0034625803,-0.005143043,-0.040593553,-0.07411718,-0.0387567,-0.011048069,-0.07874378,0.0006031442,-0.05566441,-0.06908685,-0.053336762,-0.0026152746,-0.066680804,0.03618,-0.0716466,-0.0630083,-0.046847206,0.0032867626,0.009132367,-0.013637845,-0.07125941,-0.0031922637,-0.065308444,-0.058469504,-0.026400996,-0.0715485,-0.07607199,-0.0043739323,-0.037965246,-0.020438425,-0.014238653,-0.076048255,0.013533313,-0.015124937,-0.050755315,-0.018904041,0.03426594,-0.0143995965,-0.058729704,-0.006701481,-0.07066819,-0.07526127,-0.022251539,-0.0807007
0.031284694,0.07385675,-0.063341595,0.011176792,-0.060640477,-0.039763305,0.0029649048,0.01754808,0.07407967,0.052783914,-0.050933097,0.07691972,-0.0087962225,0.073099144,-0.054239523,0.012422416,0.065894805,-0.060933664,0.03304937,0.03403043,0.03730097,0.029864982,0.06238843,0.006554044,0.05191131,0.058129787,0.038909968,-0.0074074003,-0.03411305,-0.0020306678,-0.014733539,0.07567198,0.07101525,-0.00530417,0.05632196,-0.027770193,0.014082212,0.07971176,0.07249179,0.05574997,0.06385244,-0.0022547059,-0.035028744,0.034782253
-0.021146616,-0.023901993,-0.055349417,-0.027234852,-0.05025997,-0.053344514,0.05745523,0.02582593,0.029001584,-0.038639594,0.01319215,-0.037090525,0.033115856,-0.053771857,-0.029485503,-0.066171035,0.0010565268,0.01340899,-0.05854709,-0.048595183,0.02681583,-0.035845157,0.0026093312,-0.04898986,0.0364026,0.050793312,-0.025153337,0.014083149,-0.0045753857,0.004721608,-0.031068712,0.027554398,-0.062088694,0.007320858,0.030521376,-0.0190802,-0.034714963,0.044347357,0.03655917,-0.050342962,0.027364856,-0.07081423,0.03887504,0.047614634
-0.034101866,-0.0040873336,0.032995023,-0.04284078,-0.0047210394,-0.03751282,0.031193921,-0.052825272,-0.0053360458,0.018040033,0.019601943,-0.047455747,-0.0077701225,-0.027966512,-0.0120837195,-0.07080367,-0.028436288,-0.00735849,-0.014491999,0.004931105,0.0015576289,0.015656939,-0.010945157,-0.048383847,-0.047990356,-0.04986883,0.034185536,-0.036399294,-0.025390705,0.0019551155,0.045265336,-0.030946769,0.020243574,0.025889443,-0.05309303,-0.05661325,-0.010296183,-0.013163124,0.017572274,0.027464742,-0.050606564,-0.008666842,0.04774645,-0.02858683
0.029117564,-0.027070573,-0.023763672,-0.05976614,0.009857799,0.02117776,-0.01320038,-0.06140582,0.045747306,-0.0645512,-0.043719433,0.032956693,-0.039089087,-0.037480243,-0.07097743,-0.042419977,0.028293343,-0.057535835,0.003534348,-0.025710262,0.010400842,0.040352747,0.03662166,0.07281732,-0.0012787622,-0.015090887,0.0077489256,-0.07736723,-0.05019587,0.03836219,0.053346857,0.0017146321,0.006012887,0.07366735,0.0057036043,-0.014508279,-0.026648808,-0.012568315,-0.0030545653,-0.04600516,0.040068544,-0.07678061,0.02368961,0.047824338
0.076000474,0.0722,0.07086234,0.07042196,0.057162423,0.049899235,0.07350763,0.074690804,0.06757479,0.071647234,0.07349259,0.07957032,0.068530254,0.078986295,0.044986665,0.07780868,0.06789698,0.06707556,0.07674235,0.07279628,0.044748,0.06914104,0.07189814,0.07149213,0.07251884,0.057381924,0.0699356,0.055873152,0.07295724,0.07390658,0.077009134,0.07189093,0.046382003,0.053362913,0.071311116,0.07027098,0.071771346,0.06658355,0.07813626,0.06355382,0.076973066,0.06279509,0.075596176,0.06571342
0.045641474,0.051283453,0.02901222,0.031575695,0.07016257,-0.048463445,0.025941547,0.054130487,0.03208845,-0.0021050365,0.041038275,0.029604048,0.055199027,0.01648517,0.07803486,-0.03304715,-0.002637566,0.06654919,0.0467163,0.071926855,-0.014579225,0.03116622,0.02985333,0.004269992,0.024715101,0.07075928,0.047789752,0.0436699,0.07264339,0.03884412,0.034804672,0.06530188,0.049789626,-0.0010940136,0.0606477,0.011921356,0.06773357,0.06639839,0.045352746,0.065419875,-0.065242566,0.05931751,0.021004688,0.016400175
0.0017333006,0.056547362,0.008131313,-0.06759867,-0.03712185,-0.02344219,0.02025539,-0.01712023,0.06341805,0.013968509,0.052887417,0.046731733,-0.071807235,0.04212447,0.030118285,0.050898798,-0.011475061,-0.042831596,0.027784243,0.014928496,-0.021732967,-0.02003949,-0.0086632855,0.008021803,-0.016745167,0.017978167,0.0054107737,-0.007320982,-0.023742039,-0.055169683,-0.020719098,0.013514112,-0.047083195,0.060857225,-0.03475736,0.003846847,-0.054559663,0.0058932877,0.041735046,-0.04494221,0.0034848745,0.054092612,-0.03683909,-0.035727397
-0.008803891,0.03149967,0.023847317,0.038125835,0.03695255,0.012905158,-0.013556691,-0.010771232,0.009394415,-0.036433544,-0.00495996,-0.030143036,0.011247331,-0.074196406,0.021241097,0.01632262,-0.014042826,0.00900963,0.0003840349,-0.047692355,-0.036277547,0.0046025277,-0.025922101,-0.024517834,-0.0635409,-0.01952571,-0.051888216,0.0318747,-0.038908243,-0.005515145,0.0070867054,0.043754555,-0.03120279,0.060975764,-0.026593845,0.010328058,0.003263147,-0.010735389,0.0066230814,-0.0045355074,-0.022693615,0.028267415,-0.018119963,-0.0019723512
0.0285051,-0.037089657,-0.04195619,-0.041812375,-0.006352823,-0.062860735,-0.026310535,0.02134516,-0.017624252,-0.025228664,0.020631874,0.006837184,-0.014310735,-0.033835836,0.022727134,0.026051547,0.020103985,0.028115246,0.054198734,0.0031168824,-0.0025388077,-0.026008373,-0.041745033,-0.058462527,-0.044952665,-0.008600874,0.009514486,-0.011759533,0.01692603,0.009373009,0.026670938,-0.00031080667,-0.070601486,0.017261133,-0.020095147,-0.023224607,-0.0135015985,-0.018028697,-0.01408318,-0.035355944,0.0009020481,-0.0008688379,-0.033496972,0.007278509
-0.05642803,-0.07311491,0.025202949,0.043061454,0.0043848325,0.010104676,0.07740912,0.019106176,-0.005532807,0.047918938,0.037210226,0.011982263,0.018117908,-0.068172716,0.038051903,0.014580159,0.010137568,-0.028969876,0.015053443,0.015733551,0.004993206,-0.01861373,-0.040960867,-0.030307362,-0.02141837,-0.039396387,-0.03310178,-0.007882736,-0.03991248,-0.028838681,0.013266716,-0.02016279,0.028610632,-0.002069092,0.008287412,-0.0023719186,0.046778284,-0.038105033,-0.035745017,-0.0084755095,0.050056532,0.05408016,-0.015006228,-0.023717763
0.014778531,0.038118724,0.06260716,-0.0078682285,0.005455564,0.035450567,-0.043731734,0.053559825,0.061514366,-0.06712739,0.0075147166,-0.040004708,-0.011933431,0.07033756,0.03347955,0.005634421,0.053396426,0.02969441,0.026185261,0.060661905,-0.034877334,0.0089801,0.003885017,0.06948928,0.013569354,9.756567e-05,0.030149626,-0.023866301,0.02982969,0.050453536,0.006546408,0.038533486,-0.038514573,0.020966258,0.06660568,-0.012041774,-0.05721556,-0.013852068,-0.027368363,0.07163331,-0.03036374,-0.06017096,0.0015158476,0.013192851
0.035079364,0.059782628,0.024400078,-0.0056784535,0.032085087,-0.0006553671,0.011639358,-0.024831284,-0.021479571,-0.026810894,0.05663565,0.05321304,-0.01753583,-0.056329027,0.012608012,0.027479341,0.058733206,0.014101544,0.050808236,-0.025197579,0.055676565,0.00661874,-0.027084572,0.006339342,0.018705925,0.035317756,0.05217105,0.005500738,0.060646523,-0.06574613,-0.00017264351,-0.012238503,0.016022183,0.021888345,0.020681592,0.025957288,0.0038192493,0.023412928,0.055569682,-0.05924046,-0.016859813,-0.018736955,-0.0070176423,0.011159974
0.02055429,0.02877716,-0.023503508,-0.016745072,-0.039825633,0.00041080787,0.04709998,0.053631857,-0.0058767707,-0.0738182,0.017875142,0.041604187,-0.0055966624,-0.04008947,0.06096654,0.02451277,0.021816973,0.040838815,0.056886878,-0.035608385,0.022578489,-0.03347387,0.043334,0.0016788914,0.05680017,0.03487624,-0.049959373,0.07027129,0.07837206,-0.0010608622,-0.024416184,0.02883334,0.009849598,0.0017398132,0.05309169,0.0711375,0.07503007,0.039173804,-0.04207781,-0.021194125,0.041358706,0.036417723,0.06317632,-0.017547123
0.009639475,0.023274869,0.033558335,0.06942895,0.060723674,-0.0014620983,0.04002686,0.07065635,0.030295677,-0.038622435,0.028877275,0.050271843,0.07656065,0.06894372,0.027050316,-0.04068297,0.05160752,0.05162792,0.015550002,0.0677079,0.050531402,0.07927,0.051004652,0.05072604,0.029901486,-0.0043053995,0.075590834,0.039360926,0.01718482,0.027894497,0.067440264,-0.065631,0.0023376893,0.04001175,0.0049596224,0.018791962,-0.059022054,0.070010334,-0.05219997,0.00945006,-0.010451293,-0.006587537,-0.00604611,0.04364589
-0.04027309,0.03418519,-0.07071252,-0.066606596,-0.060875744,-0.05096116,-0.012823365,-0.078215286,-0.083645776,0.017556543,0.06450355,-0.045233537,-0.06906565,-0.085701466,-0.01463156,-0.05880277,-0.072119944,-0.06723197,-0.08687432,-0.082093455,-0.08835692,-0.069531,0.01571198,-0.039649907,-0.07383551,-0.00083889236,-0.052657865,-0.052265495,0.013081239,-0.019641368,0.022190563,-0.08115265,0.047796827,-0.022756372,-0.074277334,-0.027456038,-0.020916447,-0.06413151,-0.08938202,-0.077107765,-0.060772493,0.053705044,0.012705292,-0.027161079
-0.052546266,0.06608989,-0.018168578,0.060213655,0.07706291,-0.011720315,0.045240555,0.033101205,0.0329815,0.043879744,0.013192327,0.06774077,0.06599212,0.02987959,0.06486505,0.039890394,0.05403641,0.049179684,0.031820077,0.024382634,0.07470692,0.018407099,0.027039213,0.037368037,-0.01612353,0.06392842,-0.014047275,0.05631808,-0.007050171,0.057198025,0.06557106,-0.036738176,-0.05366816,-0.034417428,0.0185163,0.07264245,0.019485217,0.04582031,0.02451769,-0.005864832,0.0008840057,0.03273359,0.012356194,0.02945695
0.015724976,0.03209651,0.056335095,-0.027697975,0.07341771,-0.015624317,-0.023647834,0.011466429,-0.060594026,-0.04223361,0.036079418,-0.06614738,-0.066254586,-0.014670263,0.012777064,-0.003301654,-0.031256784,0.0782248,0.009021061,0.05433489,-0.042557843,-0.004341725,0.00562422,-0.04220874,-0.027507152,-0.044240996,0.060011968,0.080689214,0.03873173,0.04854447,0.048818756,0.04714872,-0.023066238,0.0037962392,-0.0035677778,-0.02915574,-0.024086403,0.009606516,-0.048054904,-0.016895557,-0.06976852,-0.037173126,-0.022184372,0.00019533602
-0.039332867,0.0062667634,-0.0520116,-0.045969047,-0.02072838,0.0020489818,-0.022321215,-0.024611548,-0.017164191,-0.04286381,-0.035967585,0.026998255,-0.010969063,0.005483955,-0.010150546,-0.007478837,-0.012179936,-0.056265946,-0.07129897,-0.054479618,-0.016225068,-0.011292094,0.0073588705,0.012591867,-0.009281828,-0.01462736,-0.028039696,-0.015972525,-0.017094878,-0.02587325,-0.032659333,-0.036787678,-0.018599065,-0.03695234,0.014050584,-0.020221205,-0.037365172,-0.009942834,-0.018604208,0.014212947,-0.040244684,-0.03245585,-0.006029998,-0.07061229
0.08612794,0.077828944,0.07918733,0.076755784,0.07044788,0.06572646,0.07616211,0.08143318,0.07679602,0.0795554,0.07807576,0.08056915,0.08121458,0.076912835,0.055551454,0.057993643,0.07846619,0.03369726,0.07031906,0.071893536,-0.008647434,0.085675105,0.073046446,0.07741481,0.0751309,0.07257343,0.07732914,0.080523334,0.08116814,0.0719117,0.0791759,0.077131316,0.07709016,0.08348725,0.07478388,0.078034826,0.07421117,0.08027422,0.061242275,0.077019066,0.06573348,0.07307316,0.07464788,0.08159319
-0.06050565,0.06279715,0.000302398,-0.05084632,-0.029517688,0.0697507,-0.030682689,0.0015200113,-0.0056393635,0.040576294,-0.04840124,0.027944881,0.0046832482,0.042847395,-0.07483607,0.015952809,0.06727386,0.047745932,0.07953401,0.072484344,0.032604292,-0.041591916,-0.05360914,-0.057871062,0.052808993,-0.07333373,-0.047581967,0.07166231,-0.0051298263,0.0037179661,-0.029212967,-0.0287999,0.018165153,-0.07945905,0.058737587,-0.074472584,-0.05466676,0.0014331067,-0.0044742385,-0.0017237632,0.027090685,-0.07060388,0.051970344,0.010116163
0.060754634,0.052260324,-0.0071896315,0.05107111,0.05122603,0.008095984,0.0651111,0.053415544,0.06112498,0.017919503,0.050479587,0.055752665,0.030174743,-0.0003860676,0.058926746,0.0013742694,0.002296662,0.0074295634,0.037506137,0.05069775,0.0714388,0.026350515,0.032297492,0.038300335,0.015283858,0.0347862,-0.0019148892,0.048990425,0.036680505,0.019004311,0.011801634,0.051287044,0.05343831,0.06622746,0.0019983652,0.06772386,0.017114626,0.050201565,0.013055812,0.03715628,0.02258656,0.05834246,0.037774857,0.056549553
0.07699519,0.038155925,0.040785633,0.025239307,0.04954725,0.074368216,0.034783565,0.05352801,0.04349345,0.016831415,0.06331163,-0.024087174,-0.00880732,0.024131553,0.058737833,0.07700709,0.03671285,0.011640814,0.05300706,0.029813515,0.021214627,-0.056931626,0.0057338406,-0.061912507,0.03027794,0.0033839415,-0.02453076,0.02633933,0.026345555,-0.02899762,-0.028950091,0.059733078,0.028635038,0.027736776,0.055524074,0.022876447,-0.04215596,0.053207684,0.027004577,0.0035551563,-0.000660161,0.04449355,0.008975177,0.058229156
-0.01958891,0.053045228,0.03480953,0.022568703,0.052526064,-3.842275e-05,-0.00505683,0.067796215,-0.030647157,-0.06542141,0.057718486,0.07000023,0.028018046,-0.058438715,0.048793696,0.004455072,0.05962785,0.07942168,0.005075944,0.044072133,5.953416e-05,0.056790464,0.06118095,0.006552063,0.0713513,0.06343663,0.018245004,0.07094636,0.080237426,-0.045386374,0.060400628,-0.018414564,0.015356174,0.049563065,-0.07210181,-0.022061722,0.044523876,-0.02629064,-0.03142712,-0.05687802,0.034507323,0.0051150187,0.052518517,0.008739923
-0.030110395,-0.07703782,-0.037638478,0.05073638,0.054678995,-0.061259266,0.017575245,0.0044806018,0.056643076,0.023190437,0.023488294,-0.024723971,0.039931927,0.05953605,0.04889007,0.0017447807,-0.04091314,0.040796302,0.007247639,0.012169086,-0.011837171,-0.071015514,0.024561029,0.0012301033,-0.032105803,0.027083492,0.03570256,-0.06728222,-0.01040465,0.0039599123,0.046805922,0.07758378,-0.03570818,-0.056410044,-0.050421637,-0.050423473,0.058237597,0.015706332,0.01901416,0.034148224,-0.03953235,0.021236341,-0.049253076,0.08052897
-0.06733632,-0.04978815,0.054099027,-0.048532993,0.020234732,-0.037318252,0.023925556,0.03143803,0.03041042,0.020353664,0.03797386,-0.029675525,-0.014272042,0.0052103596,-0.021784665,-0.009263073,0.07399484,0.04515077,-0.078621805,-0.055385135,-0.041682992,-0.05725954,-0.056746833,-0.05398009,0.014265192,-0.055772044,-0.05725504,0.014757939,0.011242942,0.0640699,-0.0013913952,-0.07347836,0.0009621583,0.031161267,-0.05438604,0.0043963674,-0.021054935,-0.07640841,-0.0018266835,-0.051498827,0.020070488,0.056653734,0.0056476863,0.016225757
0.036588352,0.025095645,0.036374133,0.05607897,0.0072775395,0.055455927,0.04068731,0.0226332,-0.02712917,0.043924566,-0.0067306687,-0.021013651,0.043156363,0.004590838,0.0442584,0.055799417,0.008907046,-0.003166853,-0.056865454,-0.022107199,0.068260185,-0.048918832,0.026931947,-0.03224483,0.0060545905,0.009364632,0.055170223,0.0064756805,-0.00074435456,0.0012824764,0.00022609369,0.0048010335,0.032644294,-0.03652726,0.05311748,0.054375567,-0.016457872,-0.029464165,0.049309324,0.061630674,0.06397949,-0.070484504,0.054022934,0.009676162
-0.057029523,0.07457155,0.05442018,-0.0031517234,-0.052517436,-0.031597495,-0.01834719,-0.026145458,0.010636354,0.06608559,-0.01274229,0.03175137,0.03935667,0.054991033,0.04191324,0.035571754,0.0054323864,-0.054557007,-0.018031951,-0.012786845,-0.012272304,0.018528959,-0.06812864,0.02534319,-0.01203433,-0.014169033,0.05629789,-0.022329215,-0.03771814,0.03551348,0.07210361,-0.07948263,0.0007270305,0.0034992893,-0.0053428775,0.01938897,-0.054497585,0.042761125,0.0024275654,-0.045883123,0.026067102,-0.0063237976,-0.0047019403,-0.0071346452
-0.052590452,-0.07773689,-0.06268636,-0.07022873,-0.04136897,-0.046177913,-0.07613162,-0.068079375,0.053590704,0.055755135,0.035427313,0.017877325,-0.065109104,0.072029695,-0.02667301,-0.06383498,-0.006767629,-0.06510594,-0.085308224,-0.0767527,-0.036836572,0.06100413,0.05201597,0.027744893,-0.058090825,0.0021772957,-0.07037644,0.0058029387,-0.02224102,0.01715823,-0.025477245,-0.042000618,-0.020036327,-0.04324657,-0.044196863,0.061900306,-0.054572552,-0.0019424359,-0.0074367044,-0.047091395,-0.075045034,-0.062222607,-0.062378854,0.036869343
0.036025446,-0.02948213,-0.026691696,-0.020202866,-0.049550764,-0.01313074,-0.036603194,-0.04568972,0.0007659797,-0.005072969,-0.03775176,-0.0035972737,-0.04904437,0.00416888,-0.0023722467,-0.04362897,-0.049158696,-0.044052944,-0.06227122,-0.024388364,-0.046605725,-0.035650343,-0.0431558,-0.044995904,-0.027498066,-0.03628395,-0.023821995,-0.037658483,-0.046446364,-0.043452673,-0.038527593,-0.029893145,-0.04208273,-0.03506478,-0.019123623,-0.025055869,-0.06817429,-0.04686182,-0.038635854,-0.009111885,-0.029137708,-0.022197317,-0.02406669,-0.057166796
-0.0038480554,-0.040398907,-0.02434942,0.007689462,0.008586274,0.012952442,0.035300404,0.0365063,-0.02646855,-0.04010785,0.061877403,-0.016001407,-0.06549198,0.0013105512,0.033751123,-0.04385922,-0.03429271,-0.0363933,0.018643565,0.017542353,0.018700173,-0.021008657,-0.030316662,0.013605867,0.014111284,0.036949925,-0.011072738,-0.05063301,-0.0069072424,-0.06491068,-0.0147445975,0.02829033,-0.000110467015,-0.036032166,0.0043542436,-0.043521456,0.051825922,0.017626446,-0.017544974,0.04965397,0.005765969,-0.016075583,0.047581695,0.021912485
0.061239693,0.028223269,0.06062969,0.023412164,0.0716335,0.043504782,0.037548203,0.0025712838,-0.03168791,0.028065937,0.051801514,-0.052816555,-0.04782852,-0.072021015,-0.012908345,0.043767344,-0.018289972,0.041753694,0.008384499,0.012230554,0.055078205,0.069237106,-0.0030309954,0.07297435,0.010344372,0.032288507,0.043714292,-0.02071086,0.038549084,-0.072249584,0.016337154,-0.05242114,0.06371505,0.07989564,0.034321737,0.055856064,-0.033770304,-0.067684196,-0.01382936,0.05949439,0.06317956,0.062529325,0.060782883,-0.0007066669
0.073880024,0.045447342,0.049609587,0.06454895,0.05244392,-0.04800612,0.047974546,0.082374156,0.014275485,0.08227427,0.07058385,0.07509275,0.04545457,0.005533661,0.07289443,0.034464333,0.07750362,0.02494645,-0.013329149,0.050773498,0.0012185911,0.029242916,0.03689498,0.055289708,-0.01644626,-0.01491243,0.06004351,0.075740665,0.07436563,-0.04086043,0.06499203,0.06317069,0.07188263,0.07167978,0.058242936,0.060270775,0.07446133,0.026238043,0.0070762485,0.06987402,-0.013780976,0.03788002,0.045601383,0.08152219
0.05474882,0.0132844355,0.007499186,0.073455825,0.052695647,0.06852899,0.047026914,-0.0038251402,-0.037647087,0.0010125224,-0.0013188464,0.008632307,0.060646277,0.06344095,0.039660823,-0.036879938,-0.01963301,0.010265213,0.06291318,0.005489532,0.024751777,-0.006556131,-0.046773314,-0.031835746,0.017130313,0.038414646,-0.054309476,0.014649183,-0.022083025,0.06003521,-0.013713171,-0.014888756,0.031457536,0.019226735,0.060412608,0.022705415,0.029643662,-0.001077145,-0.0018293472,-0.040801723,0.017229516,0.018079443,0.019648112,0.022320269
0.0073479945,0.06032138,0.027896484,0.05142005,0.03005197,0.031133156,0.05901209,0.06768253,0.0062802215,-0.016661193,0.034484763,0.06468732,0.016101314,0.059959486,0.01867692,0.027617265,0.07221629,-0.020413937,0.049786694,0.0673339,-0.042175326,-0.0435745,-0.0675573,0.0049347254,-0.021738201,-0.005710198,-0.04493959,0.024325872,0.03501906,0.05066234,0.024556156,0.026143368,0.0025659981,0.04631042,0.01844983,-0.06898429,-0.034134485,0.021672916,-0.030116234,0.06847177,-0.054182082,0.02262588,0.052626643,0.009834392
0.023148738,-0.002461755,-0.03330837,0.039889187,-0.013424227,0.017201822,-0.04957014,-0.0013955709,-0.06912892,0.046077084,-0.053889774,-0.017099217,0.029791981,-0.032429583,-0.043715626,-0.024066065,-0.047219295,-0.018023703,-0.03737242,0.033603705,-0.047864307,-0.0565321,-0.041549195,-0.00037429557,0.028386714,-0.06769157,-0.041608635,-0.037367497,0.019381374,-0.06549517,-0.049763307,-0.041987397,-0.0060759108,-0.043994874,-0.016715588,-0.049823564,0.029781027,0.045815296,0.008783713,-0.043906223,-0.03276992,0.02847957,0.03063679,-0.030311566
-0.05039591,-0.07175892,-0.035903864,-0.051922776,-0.065232016,-0.027419977,-0.073141746,-0.020539714,-0.0710472,-0.06487328,-0.07072767,-0.08369079,0.0020270369,-0.061485127,-0.0043426505,-0.036068413,-0.06052654,-0.061386574,-0.0800032,-0.031977333,-0.038051046,-0.046746124,-0.07323591,-0.05837728,-0.0088198455,-0.02198954,0.004471278,-0.05038508,-0.030862624,0.026992429,-0.054075316,-0.026657866,-0.0044749132,-0.020895505,-0.011049263,0.036666118,-0.052261822,-0.052547272,-0.0871924,-0.05156695,-0.068734296,-0.037928894,-0.06817168,-0.05543137
