Tools & Hardware,axe,battery,brick,broom,bucket,chain,dustpan,flashlight,flyswatter,funnel,hammer,hinge,hose,iron,ironing board,jack,key,ladder,lawn mower,light switch,lightbulb,lighter,magnet,match,mop,mousetrap,nail,paintbrush,plug,rake,rope,saw,screw,screwdriver,shovel,springs,thermometer,vacuum,wrench
-0.04253854,-0.08215222,0.008333681,-0.03898199,-0.07513123,0.025882892,-0.04938878,-0.07390791,0.018939871,-0.037113216,-0.0006772764,-0.061360132,-0.03906086,-0.064991765,0.020558149,-0.022192124,-0.0050390507,-0.046932872,0.07335874,-0.008477091,-0.041438654,-0.031236589,0.014248147,0.005035626,0.07755482,-0.062253255,-0.060368314,-0.08801975,-0.08149586,0.0021926877,0.04662159,-0.008233469,-0.044936687,0.010656089,0.061438963,-0.031444307,-0.036396876,-0.0077673346,-0.009935332,-0.05984854
-0.05050588,-0.07561415,-0.077831306,-0.06799097,0.0037922107,-0.08239437,0.041262332,-0.037930608,-0.074311525,-0.078945406,-0.053094666,0.02643639,6.125464e-05,-0.06006209,-0.0040742597,-0.007898634,-0.07838774,-0.040193263,-0.036893114,-0.012927625,-0.011580827,-0.052453928,-0.0823743,-0.067179926,-0.010179367,-0.04985584,-0.06423676,-0.058611393,-0.028731095,-0.041536197,0.042633317,-0.034805495,-0.05073207,-0.07471417,-0.07664159,0.05264388,0.029659823,-0.054289,-0.0005882901,-0.06845205
0.042504888,-0.033386298,0.08536061,-0.0110672545,-0.004672761,0.028478572,-0.012068791,0.0070729475,0.00670629,-0.03248553,0.012539018,-0.047983214,-0.036474936,0.012538548,0.0070241783,-0.028889537,0.06785327,0.092083484,-0.04386282,0.05084199,-0.005499819,-0.053243287,0.04382709,-0.029500013,0.036180947,0.06548149,-0.0633706,0.026444182,0.060951162,-0.0077073826,0.05339726,-0.010713176,0.055564865,0.008938247,-0.019524975,0.006007594,-0.05479606,0.0386781,0.060677897,0.06543425
0.0014491826,-0.011974319,0.05972316,-0.072547175,-0.004409572,-0.025167461,0.023770064,-0.04230311,0.020974748,-0.013414496,0.030728897,-0.02240608,-0.005220029,0.054412484,0.06301029,-0.018604442,-0.039454516,0.03386173,0.026333319,0.07422343,-0.04578638,0.023783356,0.0033812285,0.0766892,-0.05672996,-0.047645945,0.014022692,-0.012807442,0.041695286,-0.044049393,-0.05509889,-0.016985483,0.0078136865,0.03977984,0.054379888,-0.03361638,0.0223107,-0.0014819945,-0.010823098,0.060838215
-0.06858577,0.004001903,-0.026548209,-0.051383376,-0.06443537,-0.037994664,0.026131578,0.011133852,0.025217077,-0.017973868,-0.018474111,-0.01375361,-0.025276981,-0.035144087,0.057986517,0.051723156,-0.027292032,0.00088223175,-0.04037286,-0.049955424,-0.057367984,0.023569144,-0.052080967,0.013087206,-0.04320202,-0.06499602,0.065378785,-0.048986197,-0.03943997,-0.035329852,-0.06897572,0.059237637,-0.011109061,0.011181325,0.039119225,-0.0011887895,-0.040072285,-0.02924486,-0.04473931,0.03542926
-0.006746533,-0.0683173,-0.007329795,-0.0029241894,-0.012598297,-0.04012173,0.05623368,0.0040122354,-0.07510548,-0.0744045,-0.07258417,0.023735275,-0.011819509,0.044283863,0.00555246,0.039325595,0.074123204,0.06329617,-0.050091535,0.051019754,-0.055143707,-0.08134949,-0.056133103,0.054730188,-0.0068336423,-0.028587071,0.052464213,0.054678533,-0.08020777,-0.037681475,-0.025870688,0.08270925,-0.07492492,-0.034371007,0.032448422,0.03475574,0.035444796,0.008454041,0.02788043,0.062189333
0.06420637,0.0651696,0.07132106,0.04797876,0.04211603,0.055019584,0.013312352,0.055757534,0.04626633,0.056521196,0.064777374,0.04441886,0.03206899,0.036856867,0.05739822,0.06083665,0.05659706,0.031813066,0.027846355,0.063878246,0.030046362,0.059375394,0.076186635,0.04677427,0.031927586,0.020877428,0.0736616,0.065146446,0.07183522,0.02045825,0.059411325,0.0022073726,0.009724222,0.031658784,0.05305042,0.039211642,0.05942305,0.05461411,0.026637344,0.05345798
-0.053786542,0.03674135,0.062305942,0.06433043,0.021960981,0.06575163,0.067118905,0.01654782,-0.014920454,0.036244683,0.036720775,-0.022324666,-0.038697004,0.0067520454,0.00051930425,0.053452324,-0.010797585,-0.0043260665,-0.032987032,0.068717584,-0.0039633517,0.040992506,-0.0028965801,-0.012158955,0.048381243,0.009951572,0.030540483,0.053127658,0.041546393,0.06119922,-0.012077964,0.036741473,-0.058389604,0.02932886,0.039933152,-0.05204292,0.028384285,0.015864862,0.076591425,0.0020109937
-0.06860225,-0.02173988,-0.046131887,-0.055219594,0.023733007,-0.0073432317,-0.020870483,-0.014222807,-0.070925355,0.034069262,-0.054761607,-0.050004475,-0.03630927,0.022941714,0.06576854,0.054572046,-0.022405881,-0.03278527,-0.039176945,0.0583898,-0.06319195,0.006489188,0.04823138,0.04423704,-0.012455957,0.04846088,-0.0073432005,-0.0074029914,-0.036971275,-0.064403675,-0.021235604,0.0015623078,-0.07898096,-0.052378796,-0.06314306,-0.055202696,0.0674613,-0.061602537,-0.045427162,-0.058035027
-0.051777694,-0.029682497,0.020326577,-0.02078757,0.017099954,0.0452469,0.054830097,0.0034676716,-0.01796987,0.030395368,0.013571772,0.01882955,-0.0010256891,0.018915376,0.04292522,0.00816633,0.034363274,0.029755756,-0.026513647,-0.001419126,-0.054956157,0.011429955,0.01053504,-0.011291964,0.023388518,0.00064750994,0.042976707,0.0058700903,-0.04045722,0.058306642,0.02652162,0.0067643747,-0.00090645585,0.014193597,-0.030452685,-0.041692466,0.061223548,0.024229117,0.0037439908,0.039871555
-0.047963817,0.0057018413,-0.0044791666,-0.011048052,-0.022493728,-0.056594234,-0.04677414,-0.013106498,-0.012248945,0.03245487,0.03877409,-0.014983231,-0.011251547,0.0066978536,-0.010919069,-0.014840793,0.07267806,-0.036850583,0.008132135,-0.032227322,-0.01834245,0.030818384,-0.05464199,-0.06615453,-0.05481702,-0.015344664,-0.04311706,0.0019383237,-0.051639494,0.06526182,-0.016506728,-0.044513356,0.011590797,-0.03285977,-0.07012354,-0.045049217,-0.015078405,-0.013033595,0.055512328,-0.07589867
0.06341137,0.06501105,-0.0023453452,-0.06458296,0.03077521,-0.008909181,0.07319445,0.018026436,0.025037682,0.052235886,-0.015754536,0.013125327,0.060495455,0.045150515,-0.01945173,0.0017580156,-0.010322512,0.02104655,0.05735885,0.032804534,0.018567767,-0.031846806,0.062493227,0.061649755,0.0060407184,0.06285591,0.0025303473,0.0061928593,-0.0022564149,-0.044177797,0.051059883,0.053330436,-0.006630903,-0.041141406,0.055318646,0.041466203,-0.04091853,-0.00064946857,0.045730956,0.036670998
-0.044892397,0.07486373,-0.0035530587,-0.023984004,0.077084415,0.04074494,-0.011583775,0.036679752,-0.01457785,0.062996276,0.07239013,0.036800876,-0.05690125,0.050151102,0.035395898,0.06693022,0.017224059,0.00772259,0.070263974,0.068166636,0.0291288,-0.0131046735,0.027992038,0.052868452,0.016063694,0.0725051,0.027316596,0.009365199,-0.012334046,0.06857469,0.01679496,0.027043762,0.031364,0.0016912941,-0.04524106,0.059616674,-0.050227687,0.023940481,0.06053922,-0.032384437
0.02430963,-0.022494333,-0.009139427,-0.039163437,-0.004683095,0.004885075,-0.039498292,0.040559765,-0.055624608,0.008019855,-0.03770972,0.008963213,0.007304845,-0.011652528,0.034708396,-0.025717225,0.010617328,0.04322002,0.04417419,-0.05006346,-0.010127627,0.012086169,-0.028159622,0.026666785,-0.045143444,0.006934477,0.0039025957,0.047334712,-0.02470107,0.022824679,-0.06597265,-0.022241665,-0.016527561,0.014878953,-0.029367885,-0.043168698,0.02538033,-0.013552611,0.030767307,0.010117589
0.009816498,0.07400982,0.06406499,0.06491286,0.07683762,-0.0014044874,0.006517993,0.059829313,0.074132286,0.065367654,-0.04920187,0.06206841,0.07353897,0.06317393,-0.010175246,0.05660012,-0.063255414,-0.017197486,0.069920845,0.049345978,0.079899915,0.07190914,-0.017552422,0.0021311454,0.04413261,0.06285571,0.06527206,0.010322971,0.042108312,-0.033831254,0.07994668,0.054578327,0.04024556,-0.0035481106,0.017413778,0.07561756,0.038094535,-0.0020869486,0.006683712,0.03266304
0.014566789,0.021540824,0.0007132264,-0.047226194,0.0644886,0.02492853,-0.0624151,0.07349993,0.039733376,0.07844878,0.013987662,-0.027521327,-0.071265005,0.07222516,0.039911386,0.016505832,0.013750581,0.0016994753,0.0044140667,-0.043721866,-0.044406213,-0.031260762,0.007131847,0.01977708,0.027788948,0.08023113,0.07133438,-0.025603034,0.06083047,-0.014015925,0.036921505,-0.023751654,0.041959144,0.012071473,-0.030806502,0.0707515,0.025036898,0.06779565,0.04413642,0.06602164
-0.012309863,0.059727654,-0.07687807,-0.03993431,-0.08228499,-0.059048086,-0.019711375,-0.015610263,0.0042769313,-0.07944504,-0.054848805,-0.06501083,-0.0650416,-0.05903268,-0.03272573,-0.050843567,-0.0052774395,-0.062169306,0.017004482,-0.054090753,-0.082058236,-0.036665414,-0.08087463,-0.06568902,0.013526734,0.0013314087,-0.06565518,-0.046332955,-0.054664288,-0.005725271,-0.0337082,-0.039614186,-0.033460453,-0.07653614,-0.06735429,-0.07339086,-0.08242943,-0.076762386,-0.07227264,-0.06878194
-0.03413788,0.01948547,0.021607611,0.021456894,-0.04317731,-0.029217191,-0.00047910202,0.01199003,-0.006940825,-0.024521055,-0.006683223,-0.019179631,0.02996704,-0.01511637,0.009330974,-0.06119314,0.014799902,0.055985607,0.041260477,-0.034292556,-0.05664353,0.011693072,0.010035589,0.04021294,0.0030708837,-0.023922557,-0.03783483,-0.03926336,-0.04354355,0.02388538,-0.045290347,-0.033247836,-0.049639978,-0.02307156,-0.025758458,-0.018711798,0.06553668,0.008812671,0.019016383,0.05907249
-0.0026287336,0.039466444,0.06500383,0.041499972,-0.051256113,-0.035195168,0.064617746,-0.056720834,0.026216602,-0.0654427,0.04299361,-0.013538707,-0.054201137,-0.003575141,0.0803768,-0.002188131,0.030693954,-0.06971366,0.061072055,-0.00823451,0.05640711,0.071535856,0.0060803634,-0.0016739774,-0.048955232,-0.06065179,-0.0050083813,-0.05526252,-0.043403715,0.08731038,-0.028047923,0.037609816,0.0016847244,-0.044857893,-0.023697184,-0.042834777,0.036575273,-0.07343925,-0.03471439,-0.07063497
-0.06212729,-0.021816274,-0.04932716,-0.022692166,-0.066497,-0.03255037,-0.051045656,-0.05110635,-0.05868227,-0.06086727,-0.0008910364,-0.061202463,-0.03795253,-0.047798514,-0.0554038,0.0007488667,-0.028919537,-0.058427695,-0.031744782,-0.022661697,-0.023405297,-0.05893222,-0.012426146,-0.004090099,-0.019694125,-0.038646124,-0.023278166,-0.024155578,-0.042526796,-0.07008655,-0.057647854,-0.05428334,-0.07651027,0.043959454,-0.0030755154,-0.027409645,-0.037403755,0.0031539488,-0.03772509,-0.02672299
0.0357793,0.062321745,0.027422898,0.036190335,0.07882562,0.021282157,-0.030423146,0.017663449,0.07286283,0.024883233,0.009457958,0.029179508,0.008758223,0.044975024,0.021864654,0.04207665,0.032615066,0.005557459,0.04502606,0.075669155,0.03940068,0.060938448,0.043029666,0.043478116,-0.06210222,0.04396612,0.07955279,0.0797125,0.06412202,-0.057799,0.047953807,0.05874596,-0.027509194,-0.008911889,0.049970735,0.049252473,0.027184984,0.025658038,0.035050314,0.059755884
-0.060035642,0.049769,-0.022046423,0.047533847,-0.0047187055,-0.04450743,-0.060204398,-0.040845353,-0.069993086,-0.052075434,0.0060785115,0.07512546,-0.024787538,-0.0712008,-0.014569704,0.03848233,-0.01718295,0.001526193,0.050421357,0.029445875,0.039049733,-0.082620956,-0.068268426,0.033943888,-0.028778378,-0.0055594407,-0.0469145,-0.018782075,-0.055092722,-0.06745321,0.07090493,-0.053820394,-0.030933088,0.019171646,0.051758382,0.049121056,-0.05211735,-0.05435392,-0.060529884,-0.029955834
0.06958396,0.024964342,0.04786208,0.060171805,0.051841773,0.070421636,0.043573063,0.07904214,0.061589267,0.07775529,0.038022853,0.073069066,-0.0008796211,0.074873045,0.03453041,0.06698622,0.04199069,0.046450317,0.037977975,0.044350762,0.031584226,0.04843841,0.06637019,0.045236472,0.086989395,0.018837625,0.08061808,0.052089907,0.05111869,0.08567594,0.04155239,0.07369395,-0.0051982393,0.08813964,0.06626129,0.069353834,0.05330858,0.04311057,0.042728003,0.057069093
0.0141210295,0.028468171,0.055660255,0.0011994771,0.054028053,0.021525418,-0.010948041,0.06719532,0.059276782,0.054307837,0.008929426,-0.005805859,-0.030754708,-0.031781755,0.060416814,0.07548805,0.0053312867,0.038331117,0.05160365,0.055261403,0.025400372,0.033640884,0.06313337,0.024833608,0.018037181,0.06402653,0.007571908,0.047596194,0.012763871,0.04673492,-0.04211258,0.035403743,0.027228527,0.050444663,0.04418796,0.054377988,0.053931314,0.054630674,-0.00021679608,-0.0025457798
-0.05213043,0.016175266,0.07039377,0.06898883,0.035577495,0.022620581,-0.059406653,0.0060181133,-0.044596385,-0.027614992,0.013496103,-0.035170473,0.05743102,0.015330149,0.008040464,0.04248211,0.005030103,-0.061605502,-0.029050449,0.044598207,0.039178967,-0.0052400515,-0.025183931,-0.029806586,-0.046749152,0.023947567,0.026570756,0.009612911,0.031336922,0.036578372,0.0071667656,-0.004885072,-0.06750273,-0.006926983,-0.056905348,0.042599786,0.07688099,-0.063840166,0.012264369,-0.07476151
0.02798913,0.021446688,0.07178247,0.04256379,-0.06474176,0.035352804,0.06525064,0.00014662884,-0.028229529,0.03881137,-0.025952311,-0.047716096,-0.063868046,-0.044176485,0.04572133,-0.014047506,0.07925086,0.072463475,0.03087434,-0.06508437,-0.038531188,-0.034904502,0.02395065,-0.04048787,-0.0014631856,-0.037447274,-0.019771129,-0.04956222,-0.005206382,0.058708053,0.039811473,0.052821826,0.01618604,0.055964995,0.048326023,-0.017367842,-0.0009066341,0.022128673,-0.02444149,0.060421947
-0.028739957,0.03819549,0.05891577,0.041410785,-0.01386236,0.025701163,0.031590465,-0.016028894,0.07131523,-0.06836974,-0.005218648,0.0046456745,-0.020754008,0.020003013,-0.04107891,-0.0474643,-0.011960138,0.049981736,-0.04437311,-0.045920186,0.07612947,0.066005036,0.0426997,-0.026785621,0.047038168,-0.03592453,-0.059066754,0.008675046,-0.05209146,0.017117104,-0.03128045,-0.037245844,-0.00085721526,0.027656047,0.031418655,-0.04612725,-0.050068364,0.010412931,0.03451103,0.049432345
-0.020267315,-0.06086611,-0.009955513,-0.025080549,-0.060753834,-0.023722962,-0.020012978,-0.04525401,-0.0018839268,0.026982203,-0.02128227,-0.043309383,-0.024582613,-0.03676001,-0.031278327,-0.023541959,0.023938775,-0.034487706,-0.06319629,-0.010305144,0.03056106,0.054574654,0.025049282,-0.011065296,-0.0936146,-0.053844865,-0.015256867,0.012929901,-0.03701089,-0.0170534,-0.018424563,-0.07269213,-0.023469394,-0.031088507,0.013351657,-0.040453777,-0.036476314,0.064615585,-0.023237916,-0.021437934
-0.06835696,0.05206898,-0.07021385,0.03564152,0.057337087,-0.060558107,-0.059088215,0.0038762053,-0.03423886,0.0065094065,0.03771643,0.016451145,0.017475484,0.056297358,0.028591635,0.0031677573,-0.06365976,-0.016483638,0.05674343,0.018006666,0.039818294,-0.008445682,-0.0029240581,0.017314889,-0.07158629,0.055788193,-0.019263253,-0.06258902,0.016705014,-0.055485442,0.013737324,-0.03120938,-0.024799684,-0.055897407,0.024116768,-0.031682722,-0.012751817,0.030467154,0.068631105,-0.0030102457
-0.040602405,-0.05838237,0.06366356,-0.017512908,-0.023905452,0.052571423,-0.026351772,0.03523193,0.0026478583,-0.08440515,-0.029874733,-0.06849184,-0.0035480172,-0.0073083965,-0.060228925,-0.054362703,-0.050226368,-0.032924827,-0.08340475,0.014665592,-0.08351189,-0.06882673,-0.063920155,0.007885244,-0.057659533,-0.082905024,0.053790305,0.032928705,-0.030313386,-0.06757046,0.032697283,-0.017079903,-0.047651973,0.014205576,0.062041245,0.056349456,-0.052791473,-0.066656016,0.029870367,0.008733473
-0.037802164,-0.06557934,-0.050316002,-0.036766037,0.0049113235,-0.043962974,-0.040108062,-0.0014063703,-0.039192095,-0.016661787,-0.028892362,-0.050022926,-0.035736393,-0.011567049,-0.05550114,-0.020984082,-0.03892208,-0.07814787,-0.04815185,-0.028048126,-0.027388537,-0.064019516,0.013335477,-0.018122485,-0.025647491,0.0018861007,-0.0332011,-0.042127185,-0.024572201,-0.05966214,-0.07099891,-0.04068296,-0.0316772,-0.073026575,-0.021149928,-0.017531546,-0.057587072,-0.008285959,-0.047803156,-0.056366213
-0.042773426,-0.03664796,-0.06399307,0.022023946,-0.004126893,-0.071335204,0.032812893,0.047075797,0.024371397,0.024602696,-0.080036454,-0.043018322,-0.004091277,-0.02601087,0.07124028,0.02438829,0.04835404,-0.030323192,0.0119658075,-0.059938192,-0.0702297,-0.051105306,0.027069608,0.041181315,-0.043710463,-0.06733665,0.032342236,-0.04572744,-0.034691922,-0.07805271,-0.025018016,0.018265493,0.025703397,-0.0040345564,0.027442636,-0.05665862,0.043077853,-0.056111865,-0.0005836594,-0.011058832
-0.069705784,0.052776515,0.053237118,0.04727984,-0.021783652,0.009775347,0.05439482,-0.02612246,0.04177976,-0.0374034,0.03289005,0.047264498,0.057734422,0.03291977,0.07869592,0.012693346,-0.044035465,0.015519646,-0.04034309,0.052345883,-0.05820557,0.01455604,-0.019906607,0.019396266,0.013851563,-0.04599065,-0.063116364,0.030291982,0.00877123,0.010687594,0.030794654,0.06365545,0.039751556,0.00017408395,-0.032498673,0.049734384,0.03695171,0.013020233,-0.036613844,0.026850564
0.015517794,-0.03973788,0.0675354,0.04114228,0.0018133918,0.05970407,0.006232854,0.041878775,0.05389934,0.010444486,-0.022664418,-0.0051191347,-0.04745523,0.055654693,0.004511486,-0.035801098,0.03229275,0.07330343,0.06719163,0.06786358,-0.028115353,-0.02310228,0.024996897,-0.008666759,0.038375434,0.044078976,0.0019325702,0.046942484,0.038431875,0.058048382,0.027103063,0.06559457,-0.0034416202,-0.013766117,-0.04761872,0.062642224,-0.015927374,0.057567693,-0.009676765,-0.006339088
-0.011177971,0.001214948,0.062282205,0.019154718,-0.04100594,-0.030169316,0.01945057,0.019940106,0.070798,0.018480053,0.013842725,0.04119878,-0.02003209,0.050752893,-0.009696826,0.028933529,0.045603,0.026986338,0.0040780036,0.06725538,0.047987167,0.024533454,0.0026396632,-0.06482911,0.092539795,-0.017053992,0.0628666,0.018708972,-0.010139345,-0.0060620285,-0.015688827,0.033741895,0.068259455,0.050864186,0.04330041,-0.0015274549,0.04750964,0.05538955,0.06704852,0.01670592
-0.0022089179,0.06439541,0.04737175,0.011423584,-0.0253815,-0.05654751,0.07409742,-0.04173296,-0.003830595,0.006186502,-0.048322506,0.079203166,-0.057355452,0.040606778,0.05901313,0.050832015,0.024468552,0.054533165,0.061965596,-0.01085531,0.06324221,0.004156241,0.04324567,0.056396004,0.012203019,-0.03632018,-0.021493448,0.06550603,0.03126912,-0.0017647754,-0.08072891,0.065312,0.008636112,-0.01468909,-0.038796153,0.018646477,-0.021596465,-0.06273805,-0.040568553,0.06727976
0.007866989,-0.043389272,-0.0031588327,0.015119336,-0.034528904,-0.05358056,0.055663187,-0.08227369,-0.038607024,0.0368529,-0.06266651,0.01778165,0.0012986973,0.02375697,0.07026812,0.0016582757,-0.026057186,-0.024504345,-0.06801493,-0.03945728,-0.049803875,-0.050185114,-0.029886808,-0.002487433,0.0071757846,-0.0016618076,-0.034556534,-0.0571989,-0.0613696,-0.06399951,0.0283594,0.008202387,-0.068293594,-0.004009966,0.024839753,-0.06320901,0.020112133,-0.0042096074,-0.032476597,0.009469365
-0.03717492,0.03959484,-0.07473458,0.055768482,0.06289065,0.023284962,-0.04211927,-0.0677629,-0.050449982,-0.021498987,-0.00067681365,-0.032661118,-0.058600638,-0.052113123,-0.0035194077,-0.07328766,0.02345255,-0.07442494,-0.07386989,0.026059367,-0.05313895,-0.029592525,0.061588064,-0.049844693,0.007532487,-0.075138226,-0.08018759,-0.028580915,0.03685316,-0.027554974,0.04263372,-0.07349408,-0.022879334,-0.036751084,0.065514006,-0.0340872,0.006377983,-0.07151568,-0.07230675,-0.057541594
0.035515945,-0.03620981,0.03662454,-0.048093736,-0.02071371,0.017045505,0.025938459,0.015352272,0.07144939,-0.011610768,0.024839565,-0.0074945744,0.026826685,-0.0704219,0.03994389,-0.011622759,0.055373754,0.029759796,-0.023695715,0.06995226,-0.016080542,0.057991914,0.034581527,-0.059530664,0.019083869,-0.04680487,0.059281096,-0.029270554,-0.035804663,0.044077374,-0.0016310465,0.030160675,-0.04190652,0.03618237,0.05105241,-0.029078266,0.03681746,0.0023571271,0.05864551,0.0691961
-0.03461405,-0.008161476,-0.014939243,-0.019289916,0.008958185,-0.002328585,-0.009372915,0.022554386,0.03566971,0.012543413,0.06745171,-0.046029296,-0.010586432,0.00049187435,0.013939507,-0.04364196,-0.0017827216,-0.015923314,0.012159047,-0.021065583,-0.0010701419,0.020225763,0.01870724,-0.004181323,0.051024266,0.015458488,0.018356143,-0.022183431,0.0010625196,0.07756277,-0.00032767476,-0.012145469,-0.076117225,-0.01346888,-0.017244516,-0.0115111265,0.017439635,0.027136402,0.008130413,-0.050434623
0.05764144,-0.069219515,0.026967632,0.066344105,0.03967146,-4.9110324e-05,0.078966476,0.017050963,0.06883346,0.02054865,0.024409208,0.044373993,-0.0014939203,0.02922477,0.0768649,0.06615999,-0.0153075885,0.059717827,0.05327544,-0.07144624,0.08086002,0.02863816,0.06952955,-0.063184135,0.06924601,0.07683717,0.02311645,0.047819335,0.014174005,0.031163607,0.07331323,0.06534376,-0.055846065,0.058960747,0.062168255,0.043481983,0.07044806,0.03094769,0.0602151,0.0107084615
-0.04822124,-0.04606766,0.017707093,-0.07664709,0.03082863,-0.016014885,-0.06140997,0.016577417,0.024298843,-0.0030150595,-0.035789028,-0.03936419,-0.017015861,-0.046162695,-0.077414215,-0.05825478,0.023908705,0.03825697,0.07133281,-0.017982932,0.054420814,-0.0031350853,0.025306484,-0.03663115,-0.05378388,0.0626807,0.022833599,-0.012674381,-0.0046186545,-0.030785445,-0.028647369,-0.07064659,0.031713728,0.0077623334,-0.03190306,-0.043290734,0.01666113,0.032809902,0.029342238,-0.03821718
0.06667901,0.074667074,-0.019152312,-0.041645065,0.07210223,-0.027293649,-0.017037507,0.080930606,-0.024675384,0.040155243,-0.01673663,-0.00042925106,-0.001235022,0.06549032,0.053440534,0.038355768,-0.04507768,-0.02366575,0.005153329,0.003635676,0.041363608,0.021328596,0.021002201,0.039742388,0.025845608,0.07416926,-0.044443674,0.08206907,0.08387585,0.054549586,0.03582997,-0.05040963,-0.010282946,-0.04173351,0.03761187,0.039803024,-0.06130124,-0.0052712644,0.008182631,-0.0010315847
0.0396972,-0.048169676,-0.022469632,0.03298386,-0.050767966,0.041225705,-0.0016971848,0.0057418817,-0.0210188,-0.08210453,-0.07686215,0.050422724,-0.049997374,0.038572818,0.0059776152,0.014014069,0.0035672819,0.023590395,-0.038176853,-0.013644182,0.050539196,0.05934638,-0.058460776,0.011377354,0.000272981,-0.055426326,0.025943838,0.08771558,0.06900325,-0.03815923,-0.07156138,-0.00552733,0.039271507,0.07790536,0.06139256,0.013372593,-0.00842764,0.040934358,0.0041680615,0.0745327
0.05268313,0.025430758,0.04893066,-0.010679264,-0.014554637,0.014007476,0.007736683,-0.047279306,0.06681506,-0.021176443,0.029233916,0.03160137,0.02175199,-0.07436987,0.044027686,-0.009840281,-0.051701516,0.044815276,0.013473288,-0.05143869,0.025159562,0.014241465,-0.0013953812,0.026752701,0.05866397,-0.058889385,-0.04015566,0.04591479,-0.025656616,0.03947767,-0.01835249,-0.016025249,-0.024996672,-0.045994867,0.07122805,0.0014779076,0.04843187,0.053427227,-0.03973096,0.003577517
-0.046299063,0.02688058,0.038164902,0.07166423,0.05296167,0.060874827,0.06524111,0.01547469,0.040324923,0.03827501,0.07034764,-0.0058438466,0.03294739,0.0317105,0.05311818,0.027407223,0.07814975,0.05265408,0.067895584,0.033739205,0.056055572,0.06932985,0.07233948,-0.0035471576,0.06090596,0.019538252,0.056678724,-0.0012367769,-0.039959136,0.03964861,0.050206643,0.070182405,0.034659013,0.051293094,0.0099642025,-0.023003196,0.04061615,0.041231357,0.024221523,0.008588567
0.030897133,-0.037153754,-0.019305268,-0.010469453,-0.031825066,-0.0528462,-0.015672605,-0.06333879,-0.04039458,-0.010917843,-0.05643812,-0.0606326,0.002285323,-0.06881049,-0.0320197,-0.026462601,-0.050611574,-0.007921707,-0.02571198,-0.06522973,0.00033527828,-0.06336156,-0.05033635,0.01766818,0.026341965,-0.055219043,-0.061301235,-0.028731436,-0.066373415,-0.044447552,-0.06589708,-0.043963674,-0.02503857,-0.014289601,-0.04375431,-0.05332087,-0.004472385,-0.034848966,-0.057643004,-0.014292723
0.048001543,0.04781006,-0.08717798,-0.021030458,-0.005615315,0.040565774,-0.011716452,0.05841806,-0.07563056,0.026299328,-0.0076776594,-0.024573151,0.018568324,0.012328947,-0.0703886,0.023230206,0.023218919,-0.046289086,0.0510383,-0.014420927,-0.08477276,-0.082781434,-0.079636954,-0.070703134,0.017275922,0.031542134,0.06719324,0.027092516,0.031273223,-0.037469897,0.03365621,-0.039834823,0.02324154,0.03641195,0.012115105,0.065850995,-0.07196037,0.032510877,-0.014466328,0.020280844
0.073806636,-0.05930305,0.04918392,0.02717585,-0.009577228,0.07479803,0.003426121,0.04012691,-0.0016343783,0.021899385,0.022500198,-0.020535555,-0.02442513,-0.030486926,0.06904777,0.062452726,-0.06122421,2.4743658e-05,0.004142686,0.06592578,-0.035053283,0.040801123,0.052640125,0.018691195,-0.016671686,0.054857586,0.013419571,-0.019383304,-0.03427426,0.041898344,0.032020826,-0.032419194,-0.019901771,0.018405247,0.04097321,0.069091134,-0.025030635,0.03281523,0.032917216,0.020667562
0.011237106,0.02236324,-0.034053687,0.029901678,-0.0504114,0.004712168,-0.0026938787,-0.036570184,-0.06111944,-0.031359296,-0.044498228,0.0043502073,-0.04899127,-0.056341656,-0.015531149,-0.01959279,-0.06231486,0.0065489975,0.0055638775,-0.039704293,-0.072253145,-0.04525361,-0.08183718,-0.028686114,-0.03565906,-0.006498836,-0.0033072943,0.01702482,0.01988869,0.021461105,0.036940265,0.04226364,-0.021824885,0.033644613,0.032900814,-0.023214426,-0.06324478,-0.008211528,-0.040346276,0.04667033
-0.05418949,0.043598033,0.027641226,0.045343485,0.051908933,0.0052122897,-0.02241966,0.025629925,0.03219308,-0.02533956,0.017978426,-0.014196197,0.07402716,0.06322698,0.06379316,0.03398915,0.046817183,0.054956876,0.062737934,-0.029654786,0.05737726,0.05070129,0.06823734,0.010798917,0.048809018,0.046328213,0.020331739,0.04826764,-0.00041722046,0.04084095,0.04184203,0.011201671,0.005664094,-0.04373506,0.031175712,0.029194012,0.08387216,0.04660549,0.042774238,0.02331612
0.07494657,0.07713366,0.05378852,-0.02266154,0.042991646,0.035344247,0.04513215,0.078596234,0.06737459,0.037521254,0.064789794,0.07098859,0.03038486,0.05284172,0.06938261,0.073585525,0.048517987,-0.007138311,0.019494604,-0.0071145683,0.02125543,0.0692186,0.07208015,0.017742379,0.0135279475,0.018922968,0.059589464,0.06629786,0.05759967,0.064147845,0.04514005,0.025474189,-0.006268192,0.009090773,0.05891439,-0.0028176268,0.025076846,0.05730495,0.05771535,0.024977442
