Structure,birdbath,birdhouse,bleachers,bridge,ceiling,chimney,closet,crosswalk,door,elevator,fence,ferris wheel,fire hydrant,fireplace,flag,fountain,garage,gate,mailbox,maze,road,roller coaster,roof,sidewalk,sign,stage,statue,tunnel,well,window
0.040437665,-0.024096826,0.016621504,-0.06239658,-0.02955331,-0.023388607,-0.054693267,-0.06376737,0.04282748,-0.044624973,-0.01129715,-0.018507728,0.03536006,0.0059449435,-0.04916887,0.04660608,-0.026351916,0.045512035,-0.03277257,-0.05748025,-0.05973273,0.03666506,0.033264253,-0.008326962,-0.015234724,-0.06266485,-0.02791956,0.040555388,-0.0023394593,0.017509151,-0.032223497
0.0072067403,0.04825271,-0.042657897,-0.01360576,0.049196918,-0.034671742,-0.03989308,-0.0008790762,-0.07189468,-0.030574456,-0.038953237,0.003264005,-0.05038826,0.020605957,0.043478165,0.067542456,-0.032407284,-0.06659721,-0.016048854,0.0006609205,-0.019376663,0.0020996837,-0.06988285,-0.066476434,-0.01027228,0.035506207,-0.033161763,0.024684018,0.0026481764,0.009694691,0.0028887931
0.0008754339,-0.008141014,0.020631215,-0.053611647,-0.08054601,-0.046619624,0.05192945,-0.050731473,-0.032576673,-0.07298559,-0.06575086,-0.0025397828,-0.015712796,0.05002615,0.04474031,-0.04837606,-0.03801583,-0.045295626,-0.075007156,-0.037521593,0.03689768,-0.04830645,-0.0028691227,-0.06305766,-0.07277071,-0.09217357,-0.075821325,-0.036913037,0.03351422,-0.04398505,-0.06297339
0.021740785,0.022853443,-0.027866933,-0.0036920286,0.052050695,-0.009999458,-0.06257013,0.0013119605,-0.051475916,-0.012987742,-0.054012444,-0.016640807,-0.01013423,-0.043179583,-0.042664103,0.012557356,-0.025610417,0.018457174,-0.017251585,-0.013103665,-0.05318468,-0.0026954357,-0.008109865,-0.014714379,-0.042712722,-0.0020540636,0.053233054,0.011830757,-0.05418345,0.023952575,-0.024289759
0.057093557,0.029311538,0.015023946,0.03530705,0.03515408,0.027293926,0.023396961,0.069027044,0.019643888,0.080424756,0.06329579,0.050280355,0.066593416,0.05313528,0.013028794,0.06331567,0.056418225,0.05274675,0.028787877,0.05594088,0.027190655,0.022485653,0.02234098,0.059990436,0.06464834,0.07209835,0.05830191,0.07012216,0.025500856,-0.02761725,0.0711345
-0.043866526,0.012979353,0.014317133,0.042493988,0.016648881,-0.06864523,0.033446603,-0.079773866,0.052165147,-0.029319186,0.03681633,-0.064550176,0.0007378512,-0.043276653,-0.009821199,-0.0035552671,-0.0622106,-0.041997056,-0.07233902,0.015320176,0.015074261,-0.04686324,-0.015159205,0.03236015,0.027390912,-0.062206652,-0.028032776,-0.054094657,-0.05741492,-0.060682587,-0.048531003
0.031958565,0.02922925,0.06417384,0.048592407,0.0019628585,0.029607119,0.04098028,0.025975538,0.05147758,-0.01690026,0.0006514218,-0.052587144,-0.0027010436,-0.0010031738,0.046486285,0.06208155,0.060744386,0.037713047,-0.013946826,0.05345801,0.062040217,0.023789586,0.059709053,0.06043343,0.0737847,0.017370315,0.029444108,0.045412075,-0.005487021,0.026152236,0.047101524
0.032675054,0.06714355,0.050545108,0.0044050193,0.056090165,-0.04788594,0.026732404,0.04816452,0.024493081,0.045526657,0.019625314,0.037828013,0.014101052,0.06252495,-0.016519539,0.067714624,0.054057185,-0.06537565,0.049519848,0.065379485,0.066493236,-0.015919687,0.06007095,-0.05526532,0.03638552,0.068188995,-0.029829182,0.06434374,-0.018791592,-0.0629946,0.06476982
0.079835795,0.056251846,0.062786415,-0.08353572,0.03642103,-0.013694424,-0.042648718,-0.018069768,-0.027552146,0.052620973,-0.07427335,0.05124663,-0.06057134,0.013394178,-0.060575802,-0.0505376,0.05777925,-0.076879576,0.01503941,0.03071791,0.067554414,0.021608448,-0.05089537,0.010844317,0.03981542,0.06362505,-0.012129618,-0.0009947392,0.045554213,0.0030839755,0.041372128
-0.00013920887,0.0220738,-0.012183038,-0.025638768,-0.00075787114,0.027876029,0.04305908,0.037818328,0.056436878,0.065239675,0.06630695,0.050703745,0.0589598,0.066689245,0.03823685,0.0330025,0.027639883,0.052051645,0.019923968,0.056876924,0.030232778,0.0037773727,-0.0053980006,0.022356099,0.010281618,-0.033186905,0.018116849,0.06035776,0.051111974,-0.05227624,0.02336792
0.00012949789,0.038611446,0.040866975,0.03923147,0.012286939,-0.06186922,0.07789089,0.042058997,0.059471533,0.06272786,0.054872207,-0.015143853,0.077022314,0.034918413,0.0790998,0.027970977,0.055773713,0.02439492,0.033573538,-0.03815477,0.0434544,-0.055756137,0.07889648,-0.045742076,0.078743055,-0.022355951,0.0039691934,0.038480338,-0.05427663,0.015390089,0.073329516
-0.020292833,0.05382952,0.039433107,-0.0058739297,0.03125052,0.023150919,0.06788716,0.010353075,0.036065098,-0.028409744,0.033215825,0.05864404,0.018991122,0.07871988,0.07250626,-0.009467561,0.036427423,0.047987632,-0.0025607313,0.02608268,-0.0038456365,-0.03574807,0.055642914,0.009036367,-0.011004392,0.0062400764,0.037127063,0.00689183,0.045454953,0.058345992,-0.020123072
0.06851796,0.038532987,-0.012523848,0.045384537,0.07388036,0.06972523,0.06087615,0.088486634,0.046202242,0.06982462,0.06278434,0.06112202,0.0701223,0.069800414,0.069119744,0.07264992,0.050443903,0.07333333,0.06599075,0.073606424,0.05906405,0.067362,0.06968499,0.07271728,0.05960347,0.077707924,0.088244945,0.07345744,0.024418667,0.10321828,0.07504096
-0.06493214,-0.053403307,-0.030320812,-0.026371904,-0.022231845,-0.06403194,-0.059107047,-0.06173566,-0.05057848,-0.05601166,-0.062036473,-0.03058261,-0.044728357,-0.023909658,-0.011331409,-0.040221214,-0.048436593,-0.0510153,-0.022888673,-0.061791055,-0.03526304,-0.06388257,-0.015024196,-0.04478853,-0.032344777,-0.015423886,-0.041947354,-0.020793622,0.0013715394,0.06498179,-0.07343201
0.056671906,-0.03695096,0.017857887,-0.04113045,0.061214257,-0.050688956,-0.05891914,-0.06871115,0.00479373,0.005578941,-0.0030204235,-0.059336893,-0.06571292,-0.04070496,-0.030280963,-0.06345907,-0.03945126,-0.0021065602,0.021843364,-0.030910712,0.051322993,0.028106399,0.028006252,-0.043742936,-0.010508663,0.003920517,0.027774757,-0.025251053,-0.011006426,0.028454373,-0.043956652
0.045034386,-0.073828004,-0.053993173,-0.0020218377,-0.002715265,-0.015724158,-0.040242124,-0.014722456,-0.068865515,-0.07149308,-0.059004925,-0.032893993,0.028943809,-0.05058868,-0.046795443,-0.0071632722,-0.06592016,-0.01935131,-0.04206925,-0.05616838,-0.05950159,-0.024367837,0.021428954,-0.006317582,-0.055964958,-0.053860195,-0.006916386,-0.028471576,-0.010707962,0.058576558,-0.06710187
0.06995732,-0.057681292,-0.057831038,0.017843224,-0.04163945,-0.075403444,-0.01733086,-0.0463345,0.034506753,-0.0014336051,0.060125593,-0.04048189,0.018190466,-0.02624206,-0.016552594,-0.0121059455,-0.0038881837,-0.0628569,-0.037265994,-0.04415092,-0.045555826,-0.047473453,0.07584081,-0.061462853,0.045264,0.056073654,0.029599382,0.05285882,-0.06288195,-0.014369809,0.0037952792
0.01166242,-0.0049928706,0.027146347,0.055089455,0.07992773,-0.06270466,-0.0726546,-0.06566556,0.08563403,0.035705093,0.06222068,-0.014513116,0.08104925,0.034630243,-0.07127243,-0.027190523,-0.023515686,0.080217704,0.08438808,-0.0483837,0.03129963,0.09771027,0.0833473,0.035012834,0.06517835,-0.0033863666,-0.026849378,-0.042319663,0.06725425,0.0064681615,0.045626786
-0.03967555,-0.04338521,0.05640519,-0.06570406,0.04688552,-0.07234538,-0.014542301,-0.015532805,0.061583653,-0.042161196,-0.0711271,0.06557564,-0.054801084,-0.031215036,-0.050517626,-0.055143762,0.025824172,-0.005754848,0.01893105,-0.032153293,-0.016369391,-0.0061076097,-0.028792389,0.0036579114,-0.027109504,-0.0005409545,-0.054512423,-0.019195402,0.06556897,0.0055812295,-0.003701625
0.014543751,0.0091970535,0.06530768,-0.006014719,0.023117885,-0.05377182,-0.029664107,0.055253126,-0.055403836,-0.006857301,0.059853885,-0.04885927,-0.06259742,-0.075679645,-0.025025839,0.030395042,-0.065367036,0.073987246,-0.016643506,0.017805679,-0.077106014,-0.017567672,-0.033193905,-0.044941843,-0.057181187,-0.03151166,-0.00048399897,-0.051574685,-0.011556608,-0.015435341,-0.074085236
0.042544696,0.046106737,0.069015324,0.06963656,0.03781123,0.059386183,0.04100743,0.07468528,0.057578567,0.027156642,0.04461354,0.045254294,0.050942454,0.063048296,0.051729705,0.031744402,0.06445748,0.05607572,0.023952259,0.03761694,0.035865124,0.048266277,0.04812261,0.05017947,0.06545836,0.009472381,0.04925461,0.053153377,0.053735964,0.0844517,0.042773686
0.034733444,0.00259989,0.03898602,0.06423758,-0.00918636,0.0313545,0.059910886,-0.007840532,0.065025836,-0.03570371,0.0083941985,-0.0016750406,0.02389687,0.06916331,0.066218525,-0.023346862,0.06494115,0.036389392,0.010456685,-0.007673129,0.053806316,0.021549072,0.07334324,0.006414853,0.0646931,0.030661589,0.050155055,0.025379542,-0.002477492,0.0057929787,-0.02601665
-0.029314332,0.031802084,-0.01905468,0.0056198584,0.06897344,0.017273234,-0.045375723,-0.08115094,-0.055706557,-0.06522793,-0.064851604,-0.03473278,-0.06878165,-0.019490808,-0.060358427,0.009828614,0.07041539,-0.033712495,-0.046921115,-0.05299381,-0.07075913,-0.03558067,0.021480124,0.011141518,0.03007545,-0.059374116,-0.031269465,-0.013480149,-0.03351144,0.017726304,0.007362433
0.02860564,0.051474873,-0.031744305,-0.0007621582,-0.04945541,-0.010901081,0.012408908,-0.032632187,0.0058745807,-0.03859025,-0.05041038,0.0009784861,-0.020381097,0.055554032,-0.0015016684,-0.022717586,0.061131906,0.009241747,-0.017344574,-0.05680665,0.059192672,0.019692093,-0.010697378,0.03597844,0.0055207335,0.056457765,0.045079462,-0.016674949,0.028892174,-0.04680559,-0.006646378
0.074329205,-0.030831445,-0.07157839,0.05623466,0.053399596,0.056372885,-0.03283673,-0.012375024,0.030014798,0.01252365,0.040462956,0.02784845,-0.02137331,0.00071566604,0.0005155568,0.013288447,-0.019194389,0.0008883222,0.017571552,-0.053245667,-0.00688742,0.0054669874,0.0019062303,-0.003219951,0.014272495,0.04830997,0.036152337,0.053690225,-0.02684284,0.06858417,0.019017346
0.06220219,0.026299637,0.009323314,0.009668781,0.036205396,-0.011059816,0.018729005,-0.0041480632,0.018361535,0.047507983,-0.013341245,0.015677946,-0.0516948,0.020880835,-0.009986028,-0.029590927,-0.05055579,-0.026622051,0.025916545,0.014188603,-0.027294973,-0.026579756,0.030258823,0.07399166,0.012013098,0.033691112,0.0054360954,-0.03517319,0.04498495,-0.028320229,0.051970314
0.015958559,0.010533595,-0.037873007,-0.005037713,-0.0075503862,0.05209382,0.07865259,-0.036641404,-0.075964324,0.011345328,0.07708346,0.0027672427,-0.028508583,0.074955024,0.07114922,0.03635791,-0.075185075,-0.016075162,0.03627747,0.078608654,0.0041850274,-0.0028693122,0.031125322,-0.033720993,0.005357417,0.0390921,0.041570418,-0.018901203,0.04248972,-0.03723404,0.05027364
0.03395456,0.012036746,-0.014662643,-0.070346646,0.016796988,0.015029407,-0.0043816357,0.022181975,-0.01384072,0.04431064,0.0029273075,0.017749345,-0.047555096,-0.015311294,-0.034143586,-0.057667647,0.008066021,-0.030771134,-0.018095506,-0.03861256,-0.0071383235,0.049689885,-0.029705089,0.032869454,0.0012001133,0.012076321,0.050756983,-0.025413703,0.038069554,0.04602275,0.032517068
0.07982222,0.06420271,0.067465104,-0.073849045,0.061312903,0.013301976,0.043301534,0.039134525,0.057932008,0.046075158,0.022883408,-0.0013858351,-0.03731968,0.068888485,0.048902858,0.03833316,-0.028500026,0.015630415,-0.030450441,0.07536976,0.012281498,0.087957986,-0.01516472,0.06161104,0.07818153,-0.0025267485,-0.019625358,0.062315293,0.0011587418,0.06389608,0.063404836
-0.07247546,0.0881992,0.0653076,0.04493381,0.065518424,-0.058286518,-0.023568826,-0.05489479,0.05629284,0.0033279706,-0.046612773,0.022052936,-0.05976052,0.050909754,-0.06472254,-0.0492477,0.012696743,-0.025252255,0.018201238,0.04821074,0.06695803,0.0022137922,0.05753353,-0.046901487,-0.007557173,0.057485852,0.065524146,0.025486723,0.064329796,0.048618354,-0.01106157
0.0408705,-0.08265078,-0.044882167,-0.0672731,-0.032439042,0.025295148,-0.068320066,-0.016507335,-0.08084349,-0.041884966,-0.07392479,-0.054386362,0.036588207,-0.07510651,-0.066346936,-0.007188894,-0.054004334,0.02947627,-0.04223409,-0.027954072,-0.053721532,0.02904948,-0.07259013,-0.001762379,-0.0737222,-0.009485773,0.03069165,-0.024376407,-0.023670098,-0.064215146,-0.04367818
-0.026895933,-0.034822766,0.010798477,0.048457537,0.05574483,-0.06632576,0.010976988,-0.074506424,0.02705941,-0.00848765,-0.025261188,-0.015398788,-0.0057812566,0.046023186,0.044912223,-0.045166504,0.05591576,-0.038018186,-0.021865273,-0.02452201,-0.014058772,-0.022804752,0.03663182,-0.0057535963,0.018727703,0.0021890188,0.0025435686,0.041682187,0.0023620196,0.030293616,-0.04175798
0.032922257,-0.019809272,-0.04814917,0.076184586,0.062394455,-0.013424199,-0.047761776,-0.02970915,0.0694032,-0.051161274,-0.039507855,0.04404475,-0.027990768,0.039428495,-0.053249337,0.046068117,-0.002600377,0.026618745,0.037010342,-0.014536084,0.038563706,0.057646,-0.06610361,0.0398044,0.037596215,0.003353503,0.00056429865,-0.055706415,0.06549562,0.02328454,-0.08173736
-0.040206205,-0.03064479,0.044983063,-0.03142468,-0.04564436,-0.05123175,-0.041490458,-0.041051425,-0.016029634,-0.06855027,-0.057467844,-0.05100498,-0.005999976,-0.06774822,0.020096706,-0.055650186,-0.06486996,-0.04455245,-0.042506345,-0.051149324,-0.028378274,-0.009335707,0.0015811173,-0.055262294,-0.031655077,-0.058098853,-0.06377565,-0.068375036,0.0031144035,-0.056668546,-0.056397974
0.0014447073,0.08265425,0.08698468,0.07667443,0.0296666,0.049909387,0.06593365,0.06378186,0.08396127,0.045105584,0.05782634,0.062208053,0.07574892,0.079390466,0.050944693,0.046791423,0.052053325,0.060692493,0.046898983,0.029138962,0.043215476,0.053688265,0.07867595,0.06862151,0.07094397,-0.03906375,0.0063912873,0.06967536,0.048241064,-0.101154305,0.01778044
-0.03711046,-0.01952223,0.004616007,-0.026276827,-0.013301514,-0.0827814,-0.013067858,-0.038247146,0.028993918,-0.05288151,-0.06539066,0.036559954,0.020168211,0.06674178,0.0445676,0.037174575,0.006318277,-0.070957035,-0.05593129,0.05373601,0.012139629,-0.027364122,-0.015818011,-0.08416699,-0.020096207,-0.063652165,0.009023374,0.022174627,-0.042745948,-0.037616998,-0.0061184433
-0.013658308,0.10135001,0.068737924,0.005064515,0.05156514,0.012165286,0.011307376,0.0081327045,0.021309948,0.027966404,0.05102546,0.050979905,-0.008893685,0.04144077,0.035089385,0.045229875,0.043898296,0.06401036,0.044500284,-0.011816431,0.05061008,0.03353743,-0.02327679,0.04415646,-0.003561141,0.07767059,0.034045555,0.034541104,0.03011241,0.071591586,0.021054702
-0.008580575,0.011734389,-0.037049636,0.03600314,0.063217,0.02848489,0.010090582,-0.007818541,0.05365305,0.028540885,0.047853626,0.048555627,-0.03164828,0.05645352,-0.0041451957,0.04453665,0.046256494,-0.0020674104,0.05878875,0.03952086,-0.024867646,-0.023257097,-0.019782392,0.01840157,0.04776394,0.046556473,0.0221127,0.07042731,-0.021479372,0.051172398,0.009025652
0.002199439,0.018431038,0.0416863,0.04196348,0.07038032,0.004385903,0.028446535,-0.002604734,0.053528436,0.06796507,0.047514606,0.03676378,-0.025171837,0.013935902,0.008991803,0.059091587,0.02629788,-0.024990749,0.054446366,0.060132682,-0.017802555,-0.01970389,0.066301726,-0.025795408,0.03531715,0.058070697,-0.055250898,0.016373944,0.00012727153,0.029632125,-0.0439677
0.061748207,-0.033962566,0.016799374,0.031518694,0.06337086,-0.028974198,0.041193087,0.005473169,-0.018944109,0.012949365,-0.0055982117,-0.013628872,-0.035520572,-0.066226475,-0.024102714,-0.06130403,-0.063699596,0.044180114,0.044857003,-0.06443557,0.019498287,0.0012327092,0.034360323,0.016629905,0.03602527,-0.031462196,0.052874655,0.014151424,0.07413112,-0.016538123,-0.036438607
-0.013418973,-0.0966167,-0.08859476,0.043256488,0.030589717,0.01688993,-0.009726525,0.008724788,0.03087442,0.044696245,0.059600413,-0.07632659,0.07702266,0.07593851,0.027377615,0.05384874,0.078395374,-0.025641752,0.024202373,0.007180618,0.063616306,-0.01509278,0.05640512,-0.037940264,0.017392978,0.041109525,0.033333592,0.04503288,0.073352545,0.023010092,-0.048616517
-0.025611455,0.024216974,0.008578991,-0.088544175,-0.060402825,-0.07234052,0.015560321,0.037244257,0.032054543,-0.022100948,0.016343761,-0.05261937,0.0437974,-0.038417358,-0.03287216,-0.038374946,-0.012852252,0.037122317,-0.07990478,-0.021270458,-0.009772333,-0.022830786,-0.017495567,-0.02879602,0.003286165,-0.043928705,-0.056098904,-0.06649473,-0.06045834,-0.053742573,0.044698905
0.008609963,-0.022645365,0.013934592,0.08080531,0.0039352267,0.05440576,-0.014703125,0.027425466,-0.066067904,0.03219535,-0.008411223,0.058008514,-0.0501521,0.004770422,2.1503025e-05,-0.041042328,-0.02328369,-0.0027933633,0.066159315,0.0480539,0.048576944,0.010822112,0.051175836,-0.00793001,-0.010882518,-0.06994125,-0.011537015,0.021577394,0.042125612,-0.03411909,-0.004179411
-0.06932159,-0.07993628,-0.067583494,0.0027290042,-0.040683728,-0.08514817,-0.047288984,-0.023707759,0.06503616,-0.03920212,-0.046240393,-0.0070288107,-0.06387061,-0.047504034,-0.050855666,-0.07078411,0.020785691,-0.06412633,-0.058512818,-0.07227114,0.06480725,-0.037213113,-0.011051578,0.045638785,0.035307597,-0.082432084,0.023785243,-0.045627605,-0.016863981,0.0046058507,-0.08361462
-0.0814537,-0.012733333,-0.015526719,-0.017957017,-0.029236838,-0.05972946,-0.034574192,-0.013182686,0.017168695,-0.070691116,-0.019567719,-0.041267786,-0.02066788,-0.022010395,-0.047854573,-0.031667568,-0.033056926,-0.026192429,-0.059937503,-0.034921728,-0.016289575,-0.037404433,-0.010932212,-0.03295509,-0.011555582,-0.072325714,-0.061043017,-0.0497941,0.007459716,-0.009749935,-0.06959783
-0.035466384,-0.009420252,0.02160527,-0.07078497,0.017347982,-0.041822374,0.013064616,0.07263415,0.0072826017,0.0011032998,0.040242247,-0.039840624,0.01316843,-0.029288141,-0.03209131,0.06572873,0.008265321,0.01819351,-0.038811162,-0.06729081,-0.046374794,-0.03417642,-0.005549399,0.008934628,-0.041394927,-0.06267885,-0.049618993,-0.022364592,0.0042804712,-0.017529799,-0.06439274
0.013537311,0.004333874,0.051395122,0.0076133385,0.044674676,-0.037836086,-0.000800227,0.008288907,0.023599058,0.023489276,0.023512466,0.038763218,0.076974906,-0.0008435328,-0.050965164,0.07223791,0.040806238,0.07243364,-0.07052739,0.050978955,-0.067065515,0.05147603,0.045809682,0.07124013,0.036149144,0.06242341,0.017695671,0.059889186,-0.052123494,0.030194866,-0.07516742
0.045307286,0.041748095,-0.042555608,-0.017858477,0.039878283,-0.02622484,-0.0044421554,-0.019654911,0.014531838,0.024107944,0.03801076,0.0049695317,0.06394724,0.066331595,0.00082986336,0.07095009,0.058155134,0.019504631,0.01670534,-0.03823523,-0.060230374,0.061083503,0.07561034,0.03702493,0.04369745,0.03971137,0.062071566,-0.029771943,0.08061329,0.078946434,0.017395532
0.018405182,-0.046909768,-0.05227106,0.017061884,-0.020878306,0.018739996,-0.01380065,-0.0029960705,0.06505587,0.008055398,0.045725815,0.008080182,0.06718182,-0.00048262463,0.02137963,0.05944283,0.015123424,0.07458278,0.0061935037,-0.033839524,0.05235162,0.059859626,-0.008844715,0.01737736,-0.0030199136,0.009096947,0.051233243,-0.05392422,0.05242547,0.022193573,0.06016016
-0.039532516,0.02060518,0.035856184,0.01279773,0.00018637648,0.00027466685,-0.037218425,0.0008513516,-0.0007536878,-0.028784784,0.055458244,0.004664839,0.061619204,0.057338472,0.01528986,0.051047415,0.05399865,-0.025331656,-0.003992507,-0.069923945,0.0069995387,-0.03449133,0.0049251765,-0.015446546,0.007858264,-0.06974894,0.023826769,-0.029882215,0.054741163,0.016269231,0.019502962
-0.0065286993,0.0118180765,-0.05179039,-0.05662854,-0.06572513,-0.0061917766,0.0363807,-0.05082518,-0.037925396,-0.061531615,0.041024476,-0.071492136,0.04734319,0.04371673,0.03841554,-0.030166762,0.053441618,-0.024857601,-0.08389234,-0.021827439,-0.004196686,-0.016990464,0.05010332,0.004086015,-0.0711985,-0.028932385,-0.042950973,-0.03591272,-0.007991485,-0.007475072,-0.03368511
-0.068422504,0.016520532,0.03212314,-0.014784502,0.033114415,-0.081056304,0.038995083,0.019558579,-0.01523669,-0.046572797,-0.06171265,-0.020521613,-0.07710001,0.050676454,-0.032152295,-0.011995313,-0.049569186,0.015467137,-0.044990323,0.07882778,0.027825998,0.045404185,0.012672641,-0.044597413,0.02734702,-0.06409582,-0.06968497,-0.06798383,0.010784251,-0.034239497,-0.03262799
-0.053353053,-0.04911832,0.0068572722,-0.00038561,0.055526443,-0.015093746,0.008920047,-0.078100204,0.018358074,0.051980227,0.009452983,-0.058787763,0.045226447,-0.08067958,-0.00984823,-0.019570041,-0.023934538,0.0050465795,-0.028022261,-0.025463859,-0.060769882,-0.08281395,-0.051222607,0.055442598,-0.07267706,-0.052754562,-0.044430565,-0.06429054,-0.056529615,-0.013335987,-0.042240653
-0.0557661,-0.029448526,-0.064529836,0.013591791,-0.01393801,-0.0012526131,-0.0013247759,-0.035946593,0.03621507,0.010306617,-0.032139838,0.0019231798,-0.05187036,-0.022387668,-0.0084951855,0.0038038464,-0.031972177,-0.047923747,-0.006044266,0.028616676,-0.017486405,-0.022091616,-0.049812265,-0.050788272,-0.008719431,0.07642577,0.01863381,0.01790215,-0.05408304,-0.010448159,-0.025277663
0.07649936,0.0034115263,0.043117385,0.071737915,0.08048861,-0.049253326,-0.018628689,0.06144272,0.056570187,0.042206842,0.04846999,0.025304813,-0.042002875,0.04523846,0.010519764,-0.0138657475,-0.011247957,0.061343893,0.038648106,-0.043212816,0.05308337,-0.03226701,0.0760673,-0.020911928,-0.03686981,0.025410803,0.082559384,0.06858957,0.08020616,0.016654193,0.056101684
0.015478161,0.039562684,0.074829035,0.05475148,-0.034380853,-0.0060815294,-0.060843088,0.07548648,0.060984313,-0.02663172,0.038738593,-0.046004936,-0.035678104,-0.006835346,-0.048213854,0.018416187,-0.066478975,0.05616824,-0.0513526,0.041259244,-0.055519864,-0.0086598825,0.0027985617,0.056302086,0.044453047,-0.018033471,0.055651847,-0.044494696,-0.06467687,-0.053685687,0.04580431
0.039573286,0.08181805,0.04628132,-0.05407525,-0.07436955,0.016224563,0.005895583,-0.048616663,0.04351538,-0.0007897926,-0.04764622,-0.04515475,-0.05196874,0.048329275,0.026933318,-0.04205439,-0.038054418,0.010014721,-0.032760944,-0.04171708,0.0074461857,-0.011407986,-0.06464647,-0.012591305,-0.008351869,0.02022638,-0.00802712,-0.074565634,0.061008863,-0.028842779,-0.0028992044
0.081514895,-0.012353572,0.057188716,-0.05839816,0.005826502,0.058348443,-0.07622062,0.037627384,0.040651854,-0.03267897,0.06861345,0.012906562,0.071618214,0.007332975,-0.07363856,0.05384162,-0.007848039,0.046227027,-0.013164881,-0.08273962,0.006791425,-0.038268268,-0.01656788,0.031098729,0.058886193,-0.017509103,-0.004327782,0.047683172,0.06636647,-0.0007954395,-0.008664798
0.037742414,-0.045941208,-0.046646684,0.049682938,0.004006141,-0.009872433,-0.0067631463,-0.047969807,0.067051224,0.0415882,-0.047206953,0.016440297,0.06597405,0.010722396,-0.023602325,0.02365289,0.02186182,-0.011039766,0.041370254,-0.028396422,-0.021632725,-0.026118059,0.039191984,0.0009057643,-0.0043442836,0.013418241,0.04690647,-0.021133464,0.0029184634,-0.033634398,0.011795165
-0.0024468333,-0.00072526134,0.0028442198,0.017718714,0.05671038,0.029035872,0.080779046,0.01834845,0.050183814,0.00790081,0.064130664,-0.018391468,0.032350738,0.061396163,0.07984898,0.027969288,-0.009534044,-0.042494655,0.0043176003,0.05525712,0.061669856,0.047786724,0.0675782,0.014186934,-0.042248394,0.029322268,0.07723857,0.015325772,0.014420573,-0.04246527,-0.01197136
0.025733897,-0.0334847,-0.007738241,-0.023030931,-0.06092004,-0.05008492,-0.072176345,-0.049493134,-0.02902685,-0.07019042,-0.03551524,-0.010158535,-0.053263806,-0.0039564036,-0.069727704,-0.07142928,-0.05514101,-0.056116275,-0.06156624,-0.045670666,-0.059927553,-0.03174931,-0.037270475,-0.06517058,-0.00056818686,-0.08192909,-0.04788801,-0.03657378,-0.03671344,0.0023205641,-0.05322518
-0.04977858,0.042340804,0.068833664,-0.058054846,-0.02944132,0.016922716,-0.016728187,0.057011794,-0.069161065,0.031835917,-0.0781751,-0.020753775,-0.038980898,-0.04272291,0.014492453,0.02688908,0.003960897,0.013488533,-0.022951996,-0.0027843127,0.010087959,0.074606575,-0.05187726,-0.00846857,-0.00418277,-0.030553905,-0.0028494159,0.061890744,-0.017723408,-0.03240641,0.049165115
-0.00054757105,0.016285652,-0.032741062,0.032136496,-0.02364389,-0.019494629,-0.003315179,0.0008779313,0.0151731465,0.026823437,-0.047582053,0.0022651374,-0.071544774,-0.07546572,-0.02321205,0.001904337,0.01370448,-0.054987743,0.015471996,-0.016200218,-0.015457677,0.011286417,-0.0067818584,-0.00092449866,0.008079127,-0.050413933,-0.02745591,-0.029363183,-0.04849057,0.0028134524,-0.0073250355
-0.0312798,-0.029337864,-0.035509106,-0.04658876,-0.068117395,0.022260435,-0.010439733,-0.022856537,0.026838578,-0.014865426,-0.04121274,-0.0048319194,0.073724106,-0.003988659,-0.014610745,0.017254248,-0.03622855,-0.041969493,-0.025581175,-0.033256978,-0.034509536,0.017025797,-0.016027912,-0.03508793,-0.024563262,0.016131813,0.02177654,-0.005673863,-0.06949322,-0.069907226,-0.05429946
0.02023609,-0.035620462,0.01660893,0.06459606,0.070247784,0.006274408,0.027904984,0.065842405,0.07795724,0.050542057,0.05518767,0.053054277,-0.024008745,0.06869587,0.0361121,0.023422444,0.053603433,-0.0075828005,0.067216635,0.032379866,0.0353496,0.017058317,0.02247019,0.06420531,0.033139475,0.09172954,0.0195058,0.039789516,0.053984746,0.008145277,-0.0034307896
-0.066663004,-0.0027511865,0.04838585,0.05857802,-0.023949763,0.024431188,0.04474737,0.0638737,0.060028527,0.053988155,0.0047646174,-0.010898716,0.0088109225,-0.0024880348,0.05234742,0.019727862,0.06698469,0.0032922197,0.01455499,0.024227295,0.03246547,0.0015236685,0.03537772,-0.03839449,0.03332141,0.007064544,0.0102216415,0.06596895,-0.05792745,0.033814337,0.0037735698
-0.055208392,-0.025717447,0.061906915,-0.036101524,-0.031903226,-0.008124717,-0.032085214,-0.011252375,-0.04888759,-0.010832677,-0.03517258,0.013435739,-0.03682718,0.02823486,0.0005848815,-0.017068114,0.05268921,-0.0041852538,-0.0018666151,-0.06410663,-0.06787062,-0.046950556,-0.010728591,0.014716318,-0.010079439,-0.04360119,-0.049653225,0.061219532,-0.050188202,0.052475188,0.015497929
-0.03343201,-0.010290511,-0.04157286,-0.0024983573,0.01281985,-0.05330308,0.055584118,-0.045563925,-0.03415102,0.013512451,0.009923107,0.011792416,-0.067594744,-0.029755088,0.0646498,-0.024477776,0.0044887275,0.002349696,0.029148448,-0.039731808,-0.042089585,-0.030193813,-0.018962301,-0.03244859,0.010626532,0.011716258,-0.060304333,0.015535631,0.00813802,0.050315592,0.018708054
