Toys Games & Hobbies,ball,balloon,baseball,basketball,beads,binoculars,bubble,camera,checkers,compass,dart,dice,doll,dominoes,football,golfball,hopscotch,jump rope,kite,magnifying glass,marbles,medal,microphone,needle,net,record,robot,sandcastle,sewing machine,skateboard,skis,sled,slide,slingshot,sparkler,swing,target,telescope,tennis ball,thimble,tic-tac-toe,top,trophy,whistle,yarn,yo-yo
0.035882268,0.043622274,-0.02382062,0.05461572,0.030261459,0.070952035,-0.023035254,0.050650716,0.01326991,0.06842199,-0.035486665,-0.004183485,0.07025156,0.010888121,0.07407474,0.03779176,0.03699403,0.07055687,0.01427846,-0.02963116,-0.064810626,0.07454318,0.009467234,0.0059686545,-0.052273832,0.08528704,0.078678116,0.020221943,0.05941984,0.009508294,0.054069433,0.060854442,0.04024875,0.051667392,-0.009641198,0.044583306,-0.002464076,0.026275322,-0.03569175,0.054249253,0.068377085,0.06298173,0.016065376,0.07545943,0.056312967,0.07358598,0.0075119073
0.05639224,-0.023692261,-0.0660061,-0.0011767766,0.03691506,-0.0076176752,-0.07518391,-0.006267894,-0.05050638,-0.07710074,-0.069013916,-0.008134709,-0.016611336,-0.025680793,-0.039371833,-0.011123358,-0.011198831,-0.0151762515,-0.019136354,-0.00788787,-0.062037308,-0.004589807,0.050042916,-0.045329362,-0.069663085,-0.017944619,-0.04321494,0.010073631,0.0027452542,-0.022636175,-0.043965038,-0.04129139,0.0021002644,-0.03622469,0.053665914,-0.00626455,0.034434218,0.04333552,-0.06523875,-0.030564876,-0.0463483,-0.031336553,0.011537884,0.035793636,-0.05108377,-0.005348972,0.020550586
-0.027039992,0.002180298,-0.036101393,0.004509535,-0.023263708,0.039072547,-0.0381622,-0.05186753,0.0745283,0.07475605,0.00047955397,0.028515302,0.047884405,0.031004801,0.0038665691,0.037116166,0.060717497,0.038343128,0.024413893,-0.036572654,-0.00737446,-0.027039899,0.01864345,-0.031167671,0.032209583,-0.040091135,0.06987183,-0.02904233,0.00071576406,0.039595403,-0.021568006,-0.03663916,-0.03601478,0.048620004,-0.032920714,0.021877773,0.012718761,0.05805565,0.017391417,-0.04625231,0.037131995,0.053791907,0.031432644,0.05569378,-0.034063205,-0.046725836,0.007691031
-0.064464144,0.02252162,-0.011033899,0.056375623,0.048682906,-0.06652997,-0.033257075,0.06296061,0.007824536,-0.039425302,-0.05594959,0.03662301,0.0374742,-0.024532845,0.020436717,0.05392708,-0.00883157,-0.056419067,-0.04246627,-0.018691462,-0.026261648,-0.067930885,0.025551338,-0.06778826,0.016899936,0.05180187,0.024421334,-0.012055157,0.036671836,-0.024874704,-0.02591613,-0.062535554,0.04870379,0.05117951,-0.067169346,-0.021786373,0.022794427,-0.010827091,-0.03241035,-0.02661769,-0.030339783,0.01073394,0.0049330276,0.024454413,0.0066742464,0.042319495,-0.0030556552
-0.04808926,0.056750186,0.021262115,-0.034491774,-0.030708974,0.027034614,-0.0004292649,0.06294383,0.014869554,-0.005881283,0.02671084,-0.028229015,-0.056938313,0.014597199,-0.017868413,-0.03589409,0.014897698,-0.013059704,0.060926903,0.012870499,-0.022984717,-0.019011006,0.03220609,0.067146435,0.029226901,0.07572132,0.07199721,0.017457455,-0.015511718,0.03785646,-0.0188444,-0.008246967,-0.0035562052,0.083981834,0.054966222,-0.0221697,0.0623275,0.061443333,-0.051644865,0.026366875,0.03041651,-0.017124604,-0.041114304,0.05183117,0.059987146,-0.0062607434,-0.016320026
-0.055081762,-0.022051688,0.013605451,0.024849586,0.015592049,-0.06271766,0.014241709,-0.040222615,-0.057905573,-0.04773161,0.0045718546,0.018223388,0.06019155,0.049221855,0.015545005,0.020655135,-0.029581511,-0.023658348,0.008959983,-0.040983588,-0.0055570444,-0.04816627,-0.053071227,-0.06390913,0.004508137,-0.05082684,-0.014719087,-0.0017731372,-0.02153306,0.03928105,0.023060901,0.054200917,-0.011473873,-0.07095189,-0.0425328,0.062584184,-0.044778127,0.007807932,0.06953204,0.00016342504,0.0042506466,-0.025174992,-0.027363142,-0.020683816,0.038100813,0.013076726,0.01667443
-0.07688177,-0.04667165,-0.018008526,-0.08222023,-0.08407483,-0.04158289,-0.057632387,0.046254773,-0.032884847,-0.040642958,-0.053778913,-0.0022465985,0.0069580185,0.00045201328,0.005302869,-0.08349202,-0.023427846,-0.040964525,-0.06765407,-0.05045315,-0.05002469,-0.022793114,-0.016063724,-0.04157227,0.005606205,-0.012825911,-0.003497658,0.04690079,-0.007079643,-0.058747526,-0.06716395,-0.05120792,-0.0806044,-0.018803705,-0.031347133,-0.008091623,-0.021867163,-0.015350174,-0.051016573,-0.078472935,-0.03195191,-0.07912606,0.07059869,-0.030198302,0.04828948,-0.007884667,0.0006340955
0.058273997,0.06686506,0.06721709,0.028305717,0.04891239,0.066741355,0.04100921,-0.040043302,0.04649817,0.0673743,0.05828298,0.06377475,-0.005584113,0.05903254,0.07255155,0.064864196,0.0749164,0.013634154,-0.011418447,0.07080498,0.030682968,0.07439569,-0.0056144283,0.020160137,-0.069685906,0.043049615,-0.0045503806,0.07291674,0.00280593,-0.03513717,0.056765832,-0.027615804,0.021612862,0.025282394,0.072217755,0.0076146745,0.060471326,0.055012308,0.07297663,0.047834538,0.038001288,0.056907944,-0.043590497,0.07466546,0.051728472,0.026439065,0.07569552
-0.018104315,-0.036444698,-0.050306384,-0.033164594,-0.050351787,-0.0704579,0.03670217,0.073391,-0.028387677,-0.010186624,-0.018458769,0.010798172,0.04326744,-0.029306537,-0.015692731,-0.049577493,-0.057826925,0.062634856,0.0021289547,0.0014279499,0.06839695,-0.019502612,0.073567055,0.049503237,-0.004874209,-0.024915962,0.059400056,0.02740689,-0.012451283,0.034284987,-0.021826085,0.067829736,0.06647011,-0.0020009433,-0.025068773,-0.007992839,-0.046942007,-0.0648356,0.00081890885,0.056703627,0.04359984,0.00931843,-0.048478466,0.07048416,0.069120124,-0.0006207548,0.005853431
-0.06390772,-0.09057686,-0.081130885,-0.062026214,-0.08393854,-0.06855589,-0.012547322,-0.08265646,-0.030846983,-0.015171849,0.034309175,-0.08573949,-0.047806393,-0.079037935,-0.021242684,-0.06148983,-0.08756957,-0.08989624,-0.072648935,-0.060688633,-0.034659583,-0.058258023,-0.066827655,0.018654233,-0.07518204,-0.022825215,0.0176777,-0.028238133,-0.0871654,-0.0072948565,0.0001435228,-0.064918555,-0.07335788,-0.0507637,-0.07598492,-0.06443695,-0.07735608,-0.07139661,0.02216637,-0.081971005,-0.07305117,-0.081066646,-0.032997247,-0.06254183,-0.0837659,-0.07513712,-0.07984596
-0.058311928,-0.05508892,-0.022802372,-0.009421876,-0.044730518,0.056872267,-0.06315552,0.060620476,-0.04033759,-0.04882862,-0.0439118,0.034179077,0.037365183,0.034846816,-0.037577428,-0.025190266,0.04206319,0.034759767,-0.057905883,0.049411714,-0.027941385,0.02541334,0.048649125,-0.03604601,0.07053422,-0.0044163745,-0.0034252838,0.00675355,0.022512045,0.022292778,-0.033800874,-0.05998611,-0.023586089,-0.048926644,-0.04803565,0.076738685,-0.06006575,-0.06303202,-0.03936816,0.016295992,-0.015777875,-0.0628282,0.0073101143,0.012135213,-0.05648342,0.03397259,0.020141905
-0.0305035,0.04661381,-0.014350374,0.07983721,-0.07638946,-0.05758438,0.055789545,-0.044724114,-0.0041491617,-0.061107714,0.010887796,-0.05491203,-0.049462676,-0.030113297,0.010121045,0.070335366,2.1530741e-05,0.023352351,-0.007040056,0.0067872093,-0.054460622,-0.026944565,-0.032225017,0.017312163,0.07398498,-0.0009281154,-0.030792154,-0.05592497,0.078322336,0.07132628,-0.066656604,-0.07352549,-0.012555185,-0.06792596,0.03230042,-0.04150403,0.0506512,0.012530588,-0.026964627,0.026764281,0.067762025,0.0036744464,-0.02909972,-0.017354365,0.019802952,0.07842283,-0.08035729
0.052164614,-0.044922754,-0.059517197,-0.04908956,-0.04424253,-0.060910266,-0.04697721,-0.02252988,-0.074384995,-0.014887141,-0.028227247,-0.054594897,-0.059882645,-0.022716483,-0.046902876,-0.053549085,-0.05331875,-0.0019493023,-0.060110774,-0.05012951,-0.05203901,0.020084653,-0.062111504,-0.07582961,-0.031040037,-0.046077106,-0.029899156,-0.043426383,0.010972264,-0.020135632,-0.009072725,-0.06333205,-0.06550752,-0.024648748,-0.06685025,-0.020526819,-0.011299718,-0.03466369,-0.02194792,-0.02383706,-0.057677258,-0.020488737,0.024417821,-0.033421203,-0.054184455,-0.05909879,-0.062313177
0.06957419,0.061170466,0.08111812,0.08107893,0.083599836,0.05053999,0.0769237,0.033814598,0.040860962,0.078207895,0.05835747,0.06737349,0.07377864,0.042511117,0.0774892,0.08236173,0.08270931,0.08732389,0.07522244,0.08009525,0.045531128,0.075194985,0.027885608,0.05755763,0.029612979,0.007874091,-0.017267235,0.0622363,0.08963307,0.06940513,0.07745627,0.07636097,0.076418504,0.024520673,0.082101576,0.057174478,0.054018788,-0.034602653,0.075784616,0.08159682,0.06333157,0.08077645,-0.06301187,0.030287672,0.065984234,0.053842295,0.08261673
-0.028843664,-0.079430655,-0.05711904,0.000559145,-0.039542098,-0.069762036,-0.0798536,-0.044112206,-0.07668024,0.01105894,0.026621867,-0.061258398,0.036608048,0.0687358,0.054216385,-0.015802765,-0.0025539908,0.024921432,-0.033091873,-0.07022274,-0.05993395,-0.04447685,-0.048781104,-0.051103372,-0.0022621374,-0.07046602,-0.061152574,-0.011509355,0.059393026,0.03888873,0.0516929,-0.06965233,-0.006459186,-0.015791686,-0.078267924,-0.051924944,0.046919767,0.0035665222,-0.07368539,-0.07824736,-0.033816013,-0.017383099,-0.016262885,0.040969875,-0.08233285,-0.05668813,-0.07273434
0.012353403,0.05578992,0.04865245,0.04434666,0.053070348,0.07405237,0.062455084,0.022561565,0.057594493,0.045554433,0.058373205,0.02126642,0.042649187,0.05518914,0.031075219,0.021508344,0.0533952,0.029079335,0.075921685,0.036703717,0.07240486,0.049287524,-0.008888905,0.04871586,0.012517117,0.039723836,0.050169315,0.055331126,-0.018645665,0.055577766,0.064334214,0.040747996,0.06641003,0.0731699,0.07674285,0.042878635,0.07359873,0.00842429,0.067496784,0.06335519,0.045678176,0.04010627,0.0356625,0.0076297144,0.0652957,0.027372625,0.034331597
-0.009562949,0.043736693,0.025821641,0.06719212,0.07059623,-0.022966212,0.06085617,0.046324253,0.054310557,0.017567007,0.04571367,0.00299284,0.046214767,0.06256202,-0.008529335,0.063805774,-0.017495092,0.0011066737,0.06341186,0.03942614,0.007459695,0.033678323,0.05219709,0.0288339,0.0579658,0.057725154,0.037631672,-0.041616406,0.016467204,0.037793323,0.045782637,0.042029638,0.043039355,0.055722397,-0.021317555,0.03313598,0.0627464,-0.0026629642,0.04838647,0.01603764,-0.003337011,0.049545616,0.078691065,0.05292497,0.059487253,-0.00042955414,0.0064546666
-0.040878467,-0.05632976,-0.041690454,-0.0058125206,0.014060423,-0.07217928,-0.07861767,0.0029717893,-0.073171206,0.032504365,-0.04835243,0.029466065,-0.0007467129,0.031089177,0.077078536,0.0014996992,-0.045986757,0.05670486,0.022339156,-0.03788736,-0.08655445,-0.07128266,0.051204354,-0.077107556,-0.035382688,-0.044781264,0.0071340567,-0.043275576,-0.0007115236,0.062949166,0.057523675,-0.029136492,0.057155672,0.017853666,-0.048614528,-0.01878788,0.05807164,-0.032135926,-0.07250722,-0.038017247,0.0009115522,0.025028612,-0.008184689,0.05655407,-0.016988449,0.020307465,-0.0028629808
-0.0266546,0.06451219,0.024449956,-0.031493846,-0.032376405,-0.0077472446,-0.035582405,0.007992383,0.03737423,0.019957183,-0.006823753,0.031386953,0.027136134,0.026193682,0.020968733,-0.023352709,0.033421423,-0.0013308458,0.017106142,0.062275607,0.03556916,-0.007820288,0.035246402,0.06665852,0.075757936,0.06283909,0.028189331,0.016485397,0.05372325,0.07590775,-0.060841303,0.05109259,0.0042977897,-0.0031391974,0.041186266,-0.025299314,-0.05546098,0.050452523,-0.07160126,0.027530862,0.05540384,0.018900324,-0.0023094902,-0.030013163,-0.03120292,0.07473057,-0.0042858967
0.010922318,0.03970097,0.016055712,-0.027617168,-0.07774013,-0.0074242875,-0.005940918,0.0193494,0.03612426,-0.06722072,-0.019724293,-0.021568896,0.0015328143,0.0400763,0.016402168,0.014685842,-0.083027326,0.0082118595,-0.0055353073,-0.079777755,0.056633167,0.03866384,0.0104140565,-0.032142535,0.03838501,-0.022152103,-0.035722047,-0.007303888,0.035264663,0.009152092,0.04506478,-0.010103084,-0.05514491,0.013001144,-0.037751727,0.08702617,-0.053376984,-0.010916002,-0.016669186,-0.06039824,-0.0029640591,-0.06696401,0.030958902,0.014620506,0.0027644355,-0.061049126,0.0132917445
-0.07722108,-0.09556469,-0.05018197,-0.082312204,-0.08408267,-0.032648552,-0.06691698,-0.019140298,-0.013075117,-0.0759465,0.042534318,-0.07109935,-0.07908897,0.012821948,-0.04923713,-0.08350362,-0.080366276,-0.089474685,-0.0750097,0.014007065,0.016266461,-0.049814355,-0.086662866,-0.03559617,0.0070623537,-0.052089702,-0.07232615,-0.0009297875,-0.069460206,0.062859885,-0.04883177,-0.04388484,-0.032536376,-0.06811413,-0.07839647,-0.018800093,-0.074888274,-0.0714718,0.0133811515,-0.08202269,-0.03976721,-0.087084115,-0.038101397,-0.084238596,-0.011390708,-0.048765045,-0.05582202
0.013485239,-0.07602635,-0.053944,-0.008214322,-0.018567897,-0.061701704,-0.006311729,-0.05480966,-0.0549533,-0.06353766,0.0022182823,-0.005970368,-0.05899346,-0.053620864,-0.029613782,0.019426322,-0.04906662,-0.026263377,-0.07166914,0.032188796,-0.045466907,-0.009350952,0.028696816,-0.026097499,-0.020886766,-0.030124044,-0.052017227,0.07716576,0.0009677128,-0.05989587,-0.02109351,0.055463646,0.016882133,-0.075714774,-0.032322414,-0.035984218,-0.03002146,-0.02680142,0.030711645,-0.035169955,-0.08906862,-0.03825844,0.014976298,0.034750983,-0.04826497,0.021183884,-0.062365692
-0.016973864,0.0088990675,0.075587794,-0.05838055,-0.023355078,0.07342579,-0.046947323,-0.027511537,-0.027454155,0.015326285,-0.0016463776,0.083977886,-0.048243307,-0.02139767,-0.05472834,-0.046420913,0.003784644,0.0628232,-0.0002714579,-0.03104967,0.009022777,0.06054995,0.051491123,-0.05872328,-0.020439574,-0.015955074,-0.07496993,0.042425796,-0.029997857,0.0066341446,-0.030259617,-0.04013518,0.025207406,0.06482645,0.058725405,-0.04619877,-0.068524495,0.038346715,0.034266867,0.036044214,0.04705711,0.052184276,-0.025930246,-0.0030668394,-0.013295837,-0.06953553,0.012595607
-0.009783051,-0.069040865,-0.035288863,0.0003663072,0.0011664125,-0.036645602,-0.0100395195,-0.037605084,-0.042565454,4.4889097e-05,0.012188243,-0.015557145,-0.037700634,-0.05269774,-0.011784854,-0.01741923,-0.041473117,0.0045922073,-0.015488752,-0.040821046,-0.01992617,0.019937683,-0.0017671533,-0.0149805425,-0.06166414,-0.031287096,-0.048519056,-0.057930812,-0.020209648,-0.05435069,-0.021163886,-0.026660707,-0.02670806,-0.038482685,0.032274593,-0.066739246,-0.05120891,-0.060130544,-0.016748229,-0.0147385495,-0.021980306,-0.04411544,-0.04415162,-0.0012410549,0.0034088432,-0.05192554,-0.056760542
0.0061580683,0.079386175,0.010929518,-0.025792753,0.034702104,0.07764404,-0.0470231,-0.047305755,0.034508422,-0.00936697,0.026838353,0.06873465,-0.030707449,-0.049425784,-0.011510295,0.0039287745,0.0488313,-0.03467522,-0.0312398,0.006341727,-0.03672815,0.03451536,0.024950746,0.029863503,0.026691826,0.08819056,-0.045261282,-0.007064594,0.06460597,-0.05189966,0.025030768,-0.009052799,-0.033367667,-0.033433083,-0.030334983,0.034641787,0.029698797,-0.05885738,-0.04483471,0.056453906,0.034255903,0.02159888,-0.047368027,-0.06970961,0.05785014,0.039168622,0.041168615
0.038579594,0.049484063,0.019291772,0.05439774,0.03945818,0.04294163,0.015596494,0.004303919,0.057266124,-0.0018662529,0.070433654,0.015983623,0.036163,-0.01608608,0.011774852,-0.047777634,0.030177632,0.06242706,0.029523056,0.03957382,0.008212027,0.014146118,0.031214233,-0.020297686,0.048472956,-0.0040629404,-0.0019956082,-0.0032393578,-0.03872023,-0.019749714,0.052214127,0.065881655,0.04021744,-0.017551014,0.055035852,-0.024240393,0.016854798,-0.073976055,0.047111772,0.04862257,-0.0026626436,-0.053131722,0.026845893,-0.025147924,0.050503194,-0.041512057,0.07823195
-0.005054596,0.058193017,0.043495044,0.06548264,0.06372728,-0.048316646,-0.016978506,0.021761578,0.091536686,0.05208792,0.055141095,-0.047371667,0.0773205,0.009709915,0.06130239,0.08025398,0.0073572556,0.032909,0.04997251,0.0030606124,-0.040529374,0.03368861,-0.053182274,0.051044594,-0.03672188,-0.044079106,0.047309145,0.05903157,0.05820069,0.052690096,0.05040876,0.03034215,0.055514395,0.07643789,-0.03317478,0.09070797,0.059979286,-0.0746678,0.011582357,0.05839119,0.0012385334,0.04881355,0.031283118,-0.06876261,-0.0042422623,0.03184883,0.060440615
-0.010229646,-0.0077027273,-0.04500576,-0.016714195,0.011007567,-0.013115841,0.07168244,0.002482774,0.07542187,0.074578434,-0.016683307,-0.060414925,-0.052645855,0.035986606,0.07236073,0.022965372,0.012482137,0.04527373,0.05425226,0.064201236,0.07646077,-0.042054225,-0.069518335,0.025888633,-0.008094537,0.027437879,0.0070564714,0.03456472,-0.015283774,0.05534425,-0.010560197,0.04552953,-0.002268,0.032314785,-0.003984394,0.033964112,0.037706017,0.06870558,0.04158994,0.0011824571,0.014709992,0.07819863,0.03080877,-0.07185949,0.025551388,0.03710998,-0.0488097
-0.036028154,0.0039684703,-0.006668827,-0.019035079,-0.0011587052,-0.025603734,0.02915727,0.049826406,-0.04159853,-0.005910373,0.0019706856,-0.02560816,0.060518675,0.012485447,0.06731137,-0.05021248,-0.055125967,0.032867614,0.015316526,0.008143436,-0.06023867,-0.008155553,0.070339106,0.04158434,0.046673592,0.018055253,-0.011155735,0.055622503,-0.018062016,0.064233825,-0.03577944,-0.034323983,-0.061855957,-0.0736281,-0.023525216,0.021873333,0.04155416,0.020276876,-0.00021445226,0.05160139,0.037206028,0.04520137,0.021182815,0.059117984,-0.005341842,0.06730236,0.020017164
-0.04041369,-0.020385155,0.045540713,-0.05229117,-0.057970468,0.034079086,-0.010287468,-0.031322498,-0.027542157,0.0055873184,0.0029357248,0.037243858,0.024248177,-0.0027190049,0.0044477577,-0.06802698,0.037319444,-0.04728605,-0.043279845,0.032527912,0.007116304,0.054886177,0.044661656,0.005241441,-0.05113536,0.03581193,0.009019006,-0.021511855,-0.03000331,-0.0079369005,-0.060055934,-0.05903231,0.00032131554,-0.027480595,0.05667812,0.009700355,0.008754102,-0.06178107,-0.05854516,0.006163977,0.00033865304,-0.059677023,-0.039833244,0.009774668,-0.040398084,-0.035179254,-0.014759456
-0.02529586,-0.088889055,-0.08075814,-0.005158475,-0.030867405,-0.051296934,0.010225475,-0.06882757,-0.07089195,-0.046555776,0.030889556,-0.013019423,-0.022294475,-0.08421924,-0.062458612,-0.051360123,-0.090473436,-0.0029563184,-0.071793094,0.05676468,-0.01371073,-0.07732818,0.034800623,-0.07039637,0.010595977,-0.021089638,-0.040074367,-0.09030393,-0.025621958,0.0067142253,-0.037457354,0.018248577,-0.044980135,-0.08626972,-0.04372568,-0.06538391,-0.06956179,-0.063237496,0.011301454,-0.067947485,-0.046409726,-0.06268516,-0.029628659,-0.07331933,0.033545457,0.039025366,-0.064411476
0.047835417,-0.015533209,0.055986285,0.064794935,0.07308955,0.062183894,0.07253857,0.060053207,0.04772512,0.05289573,0.013067442,0.063915975,0.08005789,0.03827887,0.041199703,-0.008990168,0.046404377,0.07849375,0.04302458,0.025591804,0.05578869,-0.032483872,0.064855464,0.06963478,0.0122784395,-0.02898033,-0.07668802,0.06595324,-0.03961527,0.021003237,0.018030325,0.058578074,0.034342278,0.0354439,0.061906707,0.024683304,0.017209468,-0.025099192,0.07997696,-0.01921276,0.09469082,0.013589394,-0.022514706,0.042154796,-0.012048184,0.05811946,0.0639464
-0.040666405,0.004949735,0.036755886,-0.041332852,-0.06560095,-0.02640562,-0.03594436,-0.009302249,-0.0351885,0.0030679738,0.03421929,0.02517926,0.0063711065,0.00027165125,-0.01987926,-0.06549187,-0.030468203,0.0033564165,0.06750417,-0.05542072,0.028876087,0.022374535,-0.003238452,0.0056135925,0.04281722,0.009935611,0.07672976,0.018303772,0.022368943,-0.03443634,-0.06243554,-0.04159332,0.029881071,0.053299226,0.008109002,0.02564779,0.0238571,0.007786679,0.005019936,-0.019645223,0.05298371,0.03861092,-0.05218573,0.0008290055,0.015412724,-0.03304781,0.021506928
0.017588869,0.029457113,-0.05903423,0.025928611,0.043720968,0.0041673286,0.06330496,0.013741538,0.0646365,0.05127356,-0.021509798,0.052335564,-0.06846642,0.02303973,0.06270602,0.041651558,0.018826276,0.04824447,0.04417807,0.049914718,0.080401786,-0.0037020522,0.06908613,0.06034254,0.011367348,0.013943969,0.011000412,0.060452044,-0.010258909,-0.014231856,0.06471453,0.019416098,0.06252914,0.08143537,0.03500098,9.21963e-05,0.03620874,0.08091074,0.06077682,0.060585715,0.043779157,0.0072294413,0.018767504,0.067786135,-0.017759925,0.048363354,0.046884064
0.028908871,-0.05891299,-0.0037589292,0.008678803,0.048531093,-0.068440065,-0.02166748,0.004393436,-0.031125676,0.014014908,0.0038330585,0.021073088,-0.043032777,-0.07076637,-0.024976386,0.06357415,-0.008349896,-0.02104104,-0.04992318,-0.0020695447,-0.02369437,-0.036851857,0.036405645,-0.012704486,-0.042826053,0.014144031,0.033159308,0.025289942,0.013509281,-0.01087909,0.051907614,-0.019753324,0.034174576,-0.00035309442,-0.051346667,-0.040272057,-0.03894134,0.035666883,0.012515797,-0.020368528,-0.054730903,0.015501986,0.037961666,-0.039456133,-0.027784927,-0.06568908,0.022871416
0.0027693168,-0.00788175,-0.04953794,-0.048400786,-0.06206957,-0.012974591,-0.068308085,-0.052931353,0.053391106,-0.057111964,0.058058362,-0.067951106,-0.007338101,0.0016630623,-0.06792421,-0.05135571,-0.027971532,-0.03512971,-0.07336285,-0.06902033,-0.068699524,-0.06691181,0.0074980566,0.047589615,-0.023474975,-0.058821302,0.03677839,0.061629727,-0.0044207536,-0.058401965,0.052992694,-0.029671567,-0.054899894,-0.06200764,-0.08423146,0.0134875635,-0.06380749,-0.012272436,-0.059523128,-0.0135488985,-0.07895733,0.018194243,-0.063219614,0.050433032,0.0050371108,0.0404772,-0.07334795
0.05549215,0.02775751,0.0051070233,-0.08033148,0.004811783,-0.025228208,-0.077520125,-0.013875131,-0.01614448,0.007892897,0.01685264,0.025991607,0.016625155,0.08080069,0.048489477,-0.06762239,-0.049739026,-0.03137949,-0.056252602,-0.055086136,-0.07579368,0.01002498,-0.026549537,0.024001801,0.07500163,0.0025228928,-0.052259866,0.09090573,-0.01994706,0.06986018,0.06511871,0.0084729865,-0.06447528,-0.048679795,-0.06435886,0.0047924374,-0.03959492,-0.028947322,-0.06612711,-0.012632218,0.04212166,0.058492333,0.022687193,0.042935558,0.017913925,0.04067646,0.024597684
0.035129257,-0.014486281,-0.030114917,0.054225586,0.009174407,-0.07716711,-0.018271452,-0.054060563,-0.002300127,-0.0062035318,-0.0030705556,0.04444471,0.07128866,0.048989955,-0.018611481,0.052886657,0.062270578,-0.016228799,-0.00942943,0.015913278,0.03161703,-0.070627585,0.05731195,-0.018814782,0.017813906,0.012900928,0.019809322,-0.05213902,-0.020026354,-0.03222682,0.033009406,-2.8700597e-05,-0.023029152,0.046661604,-0.020715091,-0.016760826,0.023752851,-0.04877206,-0.03146236,-0.05930851,0.055865638,0.027496697,0.027768353,0.07266235,-0.06919489,-0.058500875,0.007956391
0.016215753,0.07081396,0.07475853,0.04644763,0.0367753,0.008892308,-0.0049320487,0.054180447,0.050599907,0.053259283,-0.012560021,0.05979717,-0.015449825,0.072318286,0.06497094,0.04201178,0.062241197,0.08181441,0.047655385,0.052318975,-0.031724025,0.03696477,0.08301628,-0.010808901,0.056547258,0.026452921,0.0651767,0.055885866,0.04048438,0.052184783,-0.04764456,-0.016777411,0.05469995,0.0719246,0.058072794,0.08615597,0.07061618,0.05363732,-0.011399538,0.05113308,0.072108686,0.011698532,0.08547843,0.07578519,0.046641435,0.045534763,0.074517846
-0.03076243,-0.04759385,-0.06840674,-0.00838307,-0.007867538,0.057572313,0.059382018,-0.04720157,-0.03382327,-0.020867907,-0.01914984,-0.027914245,0.03974491,-0.07222702,0.032538332,-0.02692048,-0.0590904,-0.052332602,-0.0500629,-0.052521165,-0.066233866,0.06655498,-0.074293956,-0.06987587,-0.07050126,-0.029997973,-0.056650817,-0.070682615,-0.027626524,-0.03784869,-0.030612241,0.058771335,-0.05079868,-0.01845147,-0.01874908,-0.04346332,-0.060509387,-0.0029616905,-0.06052965,-0.014422745,-0.065430686,-0.043199003,-0.040779375,-0.031005124,-0.018562019,-0.010764679,-0.07134081
0.04743943,0.027108755,-0.020165766,0.058955424,0.04390394,0.07177925,0.032163136,-0.021150228,0.06844232,0.058379933,0.04783978,0.043866027,0.055426743,0.00642252,-0.04663195,0.03241457,0.039957397,-0.056075796,-0.03608416,-0.044164862,0.021492366,0.06394185,0.019450294,0.026263148,0.061735,0.0792467,0.06939952,-0.02142121,-0.038594496,0.06200817,0.05639813,0.057460487,-0.021853952,0.0450058,0.04842069,-0.09351475,-0.025512168,0.07044733,0.046751242,0.032522354,0.033661455,-0.0073663075,-0.012351516,0.07194894,0.041539907,-0.028258285,0.06059234
-0.040705394,-0.056148693,-0.052908424,-0.07547399,-0.068268634,0.0045050317,-0.010264524,-0.015202545,0.042787082,-0.07076717,-0.05478966,-0.04348091,-0.019233257,0.0028597694,0.0066419784,-0.055290796,-0.029673534,-0.06861501,0.004710111,-0.037071712,0.0739515,-0.054629903,-0.025659332,0.018016014,0.03474437,0.024792917,0.022911102,-0.012108584,0.031290658,-0.0076968777,0.0438402,0.05841313,0.06897839,0.05483901,-0.008597418,0.0035239551,-0.019662375,-0.009009156,0.025761284,-0.06687898,-0.029983975,0.039112136,0.042091463,-0.0014001749,-0.054194655,-0.04640758,-0.024272488
-0.017743587,0.00012589915,-0.027396102,-0.071080066,-0.07586733,-0.019788388,-0.053036608,-0.0700079,0.074982725,-0.0117896665,-0.049115658,-0.037880577,0.025056198,0.05328059,-0.046803724,-0.055329196,0.05215088,-0.032584973,-0.05368442,0.0016563293,0.032386526,-0.053252026,-0.06006297,0.014477444,-0.026586426,0.052746706,-0.039252214,-0.0055620447,0.05260748,-0.014723031,-0.033675678,0.016562454,0.02845321,0.030763615,-0.013559606,0.050352875,0.011147314,-0.06163357,-0.016444998,-0.02911426,0.06699862,-0.030996105,-0.01827989,-0.047596905,-0.0667544,0.053488333,0.008919017
-0.051841058,0.022842055,0.030278005,-0.0066744704,0.020227004,-0.013025892,-0.035689577,0.038524494,-0.034398504,0.06750936,0.024471212,0.030912567,0.006434875,-0.0028147611,0.022094045,0.030362543,0.03601437,0.034797058,0.008812451,0.012167146,-0.018348975,0.02724534,0.048767056,-0.02374498,0.01848239,-0.027277173,0.026765501,0.013901648,0.0026835306,-0.050907046,0.019139752,-0.0105926255,0.024916947,-0.016673923,-0.02506944,-0.0030256237,0.06147072,-0.003986325,-0.009171051,0.041395985,-0.031708904,0.02291495,0.046988826,0.033215623,0.056038424,0.06358076,-0.00607595
