parts of buildings,attic,bathroom,brick,cabinets,ceiling,chimney,curtains,door,faucet,fence,fireplace,garage,gate,kitchen,light switch,mailbox,roof,shower,sink,tile,toilet,window,chandelier,elevator
-0.003262163,-0.028221568,0.02985587,0.027549352,0.023661325,0.04480246,-0.00574881,0.02105627,0.03224778,-0.041546464,0.010442096,-0.008540714,-0.00551892,-0.014845729,-0.005862026,-0.004426643,0.001839628,0.005588063,0.016537955,0.00817052,-0.011851746,0.03679099,0.024278676,0.0361188,-0.016586397
-0.056310035,-0.003168141,0.037811495,-0.043934852,-0.033475336,0.05730277,-0.035141103,0.0684768,-0.029272763,-0.04325567,-0.03641285,-0.0374301,0.022351703,0.012709719,-0.005330637,0.08280625,-0.020709623,-0.047065087,0.045339566,-0.031154215,-0.02431284,0.018135797,0.024254821,0.0776281,0.01536791
-0.057630565,0.017708665,-0.032485064,-0.029864278,-0.01430468,0.01769854,-0.021693492,0.029325556,-0.010788929,0.06976167,-0.009449602,0.009913859,0.041948367,-0.009520536,-0.06553412,0.026315717,0.035136152,0.024547718,0.04255707,0.038684495,0.003596076,0.026686039,0.003757879,-0.02527115,-0.010870044
0.023884108,0.03551257,-0.013902955,-0.04270636,0.038406033,-0.028627459,-0.049195215,-0.0267071,-0.018625325,0.000621792,-0.033665255,-0.05769724,0.008230848,0.008933708,0.037414577,-0.007853905,-0.01043345,-0.018932605,-0.021269822,-0.04254682,0.011457382,-0.047323927,0.006538831,-0.03509977,-0.001422683
-0.045655023,-0.02785436,-0.08064412,-0.039439894,0.013062018,0.008352271,-0.06473682,-0.013180356,-0.07264767,0.04487237,-0.06555383,-0.069649845,-0.017138926,0.040733162,-0.05421972,-0.056404486,-0.061733857,-0.04784406,-0.05254419,-0.06796856,-0.004918433,-0.03652007,-0.05098334,0.000635633,-0.0664913
0.018907076,0.039726134,-0.08768982,0.027887918,0.037701614,0.040186975,-0.02189483,0.000554117,0.079604596,-0.001720122,0.07207668,-0.013549374,0.054886386,0.08069737,0.009717857,-0.059552137,-0.006070369,0.032607984,-0.05643725,-0.079484366,-0.08655715,-0.087778755,0.023661587,-0.016576441,0.005489484
0.04029333,-0.029618576,-0.05957473,0.035568137,-0.059876535,-0.0121624,0.042106003,-0.024615757,-0.047880277,-0.07369161,-0.015240931,0.029316386,-0.057689447,-0.055153932,-0.078260474,-0.009845865,-0.03223276,0.06746226,-0.054637022,-0.055541895,0.03437692,0.024619335,-0.015410746,-0.040698744,0.04465231
-0.022110734,-0.016368529,0.07103431,-0.005553179,-0.007211002,0.062998034,0.06770471,0.046450946,0.05571784,0.06629587,0.05741599,0.038184427,-0.02669874,0.075239286,0.006540608,0.00112157,-0.006639304,0.050358128,0.033788543,0.005758817,-0.057465456,0.07389562,0.06637965,0.066350594,0.04135425
0.08460925,0.031785637,-0.026862696,0.035716467,0.049897425,-0.017838443,0.032818202,0.007689966,-0.016439313,0.031763397,0.027186804,-0.004327977,0.066782884,-0.021245036,0.041462515,-0.059117544,0.016719118,0.04564083,-0.029626466,0.00831589,0.0342913,-0.011630113,0.025708036,-0.009976377,0.06268865
0.043798085,-0.08195517,-0.05407481,-0.028346542,-0.057739235,-0.039903,-0.07917785,-0.055747245,-0.07426103,-0.05539395,-0.025385093,-0.06929646,-0.020339606,-0.0700948,-0.06778909,0.043746646,-0.07799939,0.005480417,0.021238644,-0.025007995,-0.013615581,0.03374935,-0.07832718,-0.06071728,-0.069236256
-0.015300342,-0.04324823,-0.038268037,-0.06960178,-0.018154545,-0.018492864,-0.029038534,0.008255111,0.01739752,0.005156294,-0.064528674,-0.029128045,-0.025921963,-0.033971034,-0.002480628,-0.06067589,-0.045243602,-0.03469738,-0.023846557,-0.034940224,-0.03677228,-0.050367065,0.024134494,0.03851254,-0.038324244
-0.000307883,-0.00857909,0.014962146,-0.054657336,-0.001007338,-0.003494291,-0.066110075,-0.042283937,-0.0654085,-0.03293551,-0.03939204,-0.0681504,-0.06918886,-0.05008473,-0.053849965,0.018468404,0.016271256,-0.04828969,-0.073206685,-0.031194245,-0.05073624,-0.03481054,-0.037317593,-0.065978944,-0.03917118
-0.042708833,-0.025128627,-0.022248631,-0.046467837,-0.015537905,-0.039341304,-0.03685343,-0.061084595,-0.015714526,-0.010798415,-0.06458256,-0.048521664,-0.008052668,0.02709779,-0.031917047,0.07035215,0.042257294,-0.041433793,0.033693817,-0.019583806,-0.000254271,0.043250643,-0.06357937,-0.053965524,-0.026673794
0.02887024,0.000326852,0.03239528,0.058281034,0.018755471,0.076917015,0.058369666,0.024245745,0.007135997,0.061346572,0.01784256,0.022239834,0.010998315,0.009504173,0.028530646,-0.005586524,0.007683232,0.068695046,0.005151314,0.070788406,0.08555582,0.013622983,0.03681122,0.08704024,0.01343342
0.026282389,-0.01653288,-0.01990468,0.04283926,0.035259467,0.018329581,0.029166967,-0.028897233,0.048643358,-0.046866544,0.06975762,0.018414237,0.004531575,0.07112344,-0.011219986,0.03060456,-0.001836839,0.006784454,0.011788206,-0.038399346,0.06501417,-0.003429436,0.005196894,0.017408557,0.017223392
-0.038767472,0.023758609,-0.001126289,0.07055461,-0.025057524,0.030307865,0.009150016,-0.071885474,-0.001199969,-0.0472761,-0.07699369,-0.035357695,-0.03777891,0.021896195,-0.06767237,0.0408103,0.04316628,-0.003269452,-0.07106735,0.04281313,-0.06260291,0.059700638,-0.05891789,-0.022644106,0.0419439
-0.002105672,0.000491383,0.018905455,0.034819957,-0.014086014,-0.017276047,-0.007842355,-0.005933187,-0.025033383,-0.028656712,0.034412745,0.011308467,0.08244205,-0.047193695,0.039306335,-0.035487358,0.02763197,0.02480367,0.02879557,0.007764808,-0.011674968,-0.016342873,0.01257523,-0.064114705,0.040435363
0.003243286,-0.00598596,0.0757707,0.048452623,-0.0008368,-0.05091411,-0.026704624,0.05532912,0.03287756,0.015734615,-0.029955387,-0.028486846,0.037352722,-0.047174707,-4.76E-05,0.059993006,0.05249383,-0.07617912,-0.017718146,-0.000223067,0.047076546,0.085353725,-0.009515301,0.000715744,-0.01002319
-0.039079994,-0.024753297,-0.03679504,-0.014221758,-0.06996936,0.062650606,0.056554858,-0.054937217,0.002359181,-0.045879774,0.014687036,0.053384196,-0.004506897,-0.006129944,-0.08152451,0.050589174,-0.03361148,0.05329877,-0.039563347,-0.07226809,-0.07854422,-0.0021023,0.047911238,0.024953173,0.000200638
-0.003209543,-0.009724752,0.011714487,0.044925258,-0.027369611,-0.022644412,0.001661055,0.032547567,-0.005189321,-0.02884524,-0.05079692,0.016326142,0.027170876,0.014771932,-0.016529934,0.006569514,-0.03916931,-0.010964994,-0.020335626,-0.024721345,0.024316069,0.009075879,0.006381303,0.03012994,0.03811844
0.007594038,0.00688101,0.015728574,0.056289412,-0.001998256,-0.029633997,0.000322951,0.01658925,0.05039538,0.039827414,0.008687793,0.044020385,-0.017759673,0.05478574,0.025988804,0.039610002,0.061032403,-0.004254965,0.06692408,-0.008438296,0.059025347,-0.018038861,0.038468607,0.0554088,0.04213502
0.059757568,-0.05116567,-0.044360224,0.032386664,0.069386736,-0.014951668,0.012907668,0.045708336,-0.029605873,0.031344835,-0.00583043,0.043748718,0.056650527,-0.0393518,-0.017889148,-0.042252,-0.056551076,0.025701972,0.032151192,-0.020257177,0.004189621,-0.01444135,-0.031705603,0.073087126,0.000613356
0.047754582,0.010088106,0.04249579,-0.04837925,0.049376663,0.017794471,-0.054254226,0.027864471,-0.06190378,-0.060145687,-0.014560461,-0.06957915,0.011902286,-0.030965306,0.042235147,-0.013872508,-0.01926173,0.003398296,-0.050390553,-0.014181935,0.035140924,0.01029496,0.019336006,-0.049527958,-0.056195337
0.030229539,0.04298628,0.033572424,0.031669255,0.03214852,0.007169016,0.045894213,0.0567376,0.007937373,0.07250724,0.03535377,0.032969534,0.076377004,-0.02115246,0.05066542,-0.044760462,0.026661076,0.041538212,0.04301286,0.017023282,-0.012201153,0.029908352,0.043231476,0.03729775,-0.05386466
-0.032586347,0.061108448,0.02726476,0.06267936,0.059112735,0.001531457,0.07742051,0.06356827,0.075537525,0.034427408,0.07090113,0.07751586,0.07293469,0.05777126,0.06005104,0.045959204,0.07406981,0.07956725,0.07597696,0.056733016,0.04080279,0.058945253,0.07492564,0.048204057,0.060589403
0.065331854,-0.022205973,0.020316448,0.030492488,0.03225094,0.009726079,0.03520792,-0.04173968,0.032401595,0.005348672,0.0678305,0.03761814,0.03985563,0.040603824,0.06169554,-0.008571786,0.006410584,0.04763822,0.013797943,0.030361963,0.04622694,0.059005536,0.070031546,-0.04037967,0.05035384
-0.08508118,-0.025162827,0.021914119,-0.06556463,-0.03482207,-0.038338564,-0.077108234,-0.05401569,-0.040670563,0.028200021,0.003988728,-0.07702576,-0.060200404,-0.005193269,-0.05932547,-0.011047304,-0.06462068,-0.037688926,-0.019366855,0.039944768,-0.052026495,-0.008115074,-0.045007043,-0.06284719,-0.017959066
-0.028234674,0.006919537,-0.0722019,-0.05653296,-0.05121169,-0.07439081,-0.028042354,-0.02886771,-0.07622098,-0.047374897,-0.08018694,-0.06498518,-0.061132167,-0.06442997,-0.073751904,-0.07239429,-0.06764489,-0.05610011,-0.06905792,-0.059121605,-0.060943246,-0.07762296,-0.0815866,-0.01706046,0.003693431
0.027635854,0.009658752,0.024600517,0.003182237,0.007893607,-0.055406094,-0.026012627,-0.026689718,-0.012484291,0.011731512,0.00262478,0.05402216,-0.01738789,0.000454406,-0.038372774,-0.033005767,-0.020554937,0.031854726,0.010246177,-0.048253987,-0.019495646,-0.021315595,-0.019537903,-0.0210722,-0.06648373
0.013675802,-0.053426586,-0.049718834,0.022674976,-0.07067043,-0.045975707,-0.059483487,-0.04581278,-0.027985035,-0.043808434,-0.036828194,-0.04164424,0.023779547,0.00530483,-0.03496433,-0.037252296,0.007742596,-0.039321687,-0.05042398,-0.033442408,0.014663186,-0.060321745,0.030326046,-0.06142693,-0.039802533
-0.009689983,-0.028687803,-0.025514046,-0.05748667,-0.04120405,-0.0642795,-0.07797408,-0.05744888,-0.06450581,-0.04200275,0.012144269,-0.060596343,0.005457692,0.010644769,0.048720405,0.024129942,-0.000540151,-0.067197524,-0.04486398,0.023271384,-0.056453545,-0.03412413,-0.04932537,0.053072188,-0.045045916
-0.047268156,0.009252412,-0.03632997,0.029409068,-0.000961702,0.023668854,0.003933459,0.05147523,0.044180065,0.035545357,-0.014968383,-0.010094357,0.002651797,0.05758074,-0.041736834,-0.014423637,-0.027638055,-0.016501833,0.053250328,-0.028438443,-0.009860226,0.03507846,0.020234074,0.016562121,-0.026331585
-0.031301618,-0.007433497,0.04798984,-0.043336656,-0.018151876,-0.009189379,-0.07518843,-0.07536337,-0.001302512,0.003984199,-0.048446093,-0.022286367,-0.024257548,-0.013674078,0.024514943,-0.014417104,0.046278518,-0.04362239,0.056684837,-0.009925917,0.019527966,-0.05166116,-0.011877205,-0.032245234,0.012977624
-0.023280948,0.032205444,-0.018782865,0.033206213,0.030762669,0.00416832,0.07396035,0.004577379,-0.035404425,0.045978658,-0.01625888,0.07317659,-0.062880196,-0.01636703,-0.007748468,0.003238473,0.030641818,0.013474045,-0.028078819,0.04093832,0.071109876,-0.023490777,0.07280697,0.027855033,-0.07907225
0.022976175,0.020269645,0.030987881,0.03711414,0.030290617,0.050289992,-0.019774443,0.06941975,0.02236418,0.039316323,0.01857101,-0.028125485,0.04226054,0.06306896,0.05794172,0.037001207,0.048738614,0.054960754,0.018003568,0.011876809,0.055830985,-0.004936453,0.045106463,0.007615969,0.059650164
0.010095769,0.0759595,0.061389316,0.006719779,0.009072485,0.046755522,0.04573195,-0.018237596,0.009373595,0.061479706,0.012520594,0.04669303,-0.00077525,0.026417987,0.028262729,0.054381706,0.065311626,0.021844419,0.043734338,0.03738491,0.0525955,-0.014150864,0.04810036,0.037720833,-0.029680204
-0.025236217,-0.081237614,-0.08618627,-0.018417915,-0.04191877,-0.08351051,-0.075862706,-0.06604443,-0.07316209,-0.053976797,-0.07186452,-0.07740985,-0.08179825,-0.04059941,-0.07451939,-0.060418107,-0.074364536,-0.07982461,-0.08183962,-0.07554208,-0.01760724,-0.071453296,-0.07668007,-0.06171651,-0.07215835
-0.003468283,0.050441884,-0.003916008,0.00662784,0.010279858,-0.015000752,0.059708357,0.061398827,0.023594461,-0.017331433,-0.002219675,0.03616109,0.079285145,-0.016049834,0.00811709,0.020345466,0.05453731,0.041171,-0.027359342,0.038532898,-0.021042809,0.032239493,-0.014702945,0.005038004,0.003612781
0.048673566,-0.05485928,0.003585998,-0.002914095,0.035379156,0.016808959,-0.016446093,-0.005258747,0.002420294,-0.044800542,0.022653764,-0.00927633,0.01703486,-0.018260155,-0.010664147,0.02090827,-0.03835718,-0.008348512,0.015683841,-0.012903958,0.049943276,-0.005429914,0.047684696,-0.050700735,-0.011293107
-0.08159027,0.05017902,0.004593452,-0.005799711,-0.03631219,0.05173653,0.02453039,-0.000590801,0.008819088,-0.00779031,0.052411824,-0.004550763,0.04042119,-0.008192997,-0.03552024,-0.059034012,-0.04360625,0.03486129,0.003537603,-0.020968175,-0.006673496,0.046733636,-0.02368216,-0.04134722,0.03589232
-0.04285988,-0.04769162,0.05417884,0.001434207,0.01183837,-0.06778338,-0.056198165,0.037986502,-0.015916245,-0.013665275,0.014934036,-0.028764946,-0.036482718,-0.009935001,0.05525424,-0.04775677,0.000266761,-0.01778369,-0.017059352,-0.020802483,0.06611005,-0.009040492,0.014446573,-0.028497605,-0.06289039
0.03289823,-0.033657297,-0.033404388,-0.05304584,-0.0633836,-0.04914308,-0.02667653,0.003008934,-0.006044526,0.074217014,-0.02677612,-0.026454901,0.000965293,-0.044356186,-0.0714216,0.000635593,0.003503618,-0.012419313,0.009590599,-0.049169227,-0.06922697,0.033777997,0.02924846,-0.06558483,-0.03730945
-0.03395493,-0.02980602,-0.07599084,-0.04415804,-0.045205392,-0.03999196,-0.0625128,-0.029553792,-0.059247095,-0.0662459,-0.073322095,-0.06846823,-0.051061656,-0.02338626,-0.04225516,-0.056107424,-0.07160596,-0.04164058,-0.065892376,-0.070942394,-0.058343295,-0.044235136,-0.06340829,-0.04378504,-0.03281077
-0.042554565,0.065250725,-0.04850413,-0.024780685,0.019997098,0.014603807,0.052225634,0.06618368,0.059156656,-0.016918601,0.02203848,-0.002654668,0.060959272,-0.007726735,0.009508097,-0.056216866,0.015465079,0.04774469,-0.03526025,0.01679007,-0.009174604,0.04159698,0.046842948,0.001034533,0.000281273
-0.011590411,0.009818344,0.051827684,0.023210084,-0.038986675,-0.007678408,0.038254444,-0.029681398,0.028617103,0.038602937,0.07730621,0.040753588,0.013216456,0.014792929,0.010028074,0.036798187,0.047549203,-0.01275101,0.08180091,-0.000106694,0.05450913,0.018082462,-0.003811515,-0.014562715,0.05435374
-0.023744728,-0.033537228,0.031067073,0.01364284,-0.053277094,-0.011990381,0.012551583,0.003769926,-0.03370506,0.032342095,0.047692854,-0.011588712,-0.03707461,-0.05827965,-0.013859146,0.066127606,-0.021149678,0.000123902,-0.018480636,0.012450044,-0.013520906,-0.04191899,0.068792626,-0.002071415,0.055172622
-0.055239264,0.046848685,0.055504683,-0.058351107,0.007465798,0.03135653,0.004152319,-0.007460741,0.012306006,-0.007772923,0.016658073,0.036743805,-0.036971767,0.004199921,-0.005858719,-0.026160939,-0.030200882,0.006617542,0.031282704,0.025052175,-0.022177592,-0.040751223,-0.015528752,0.029374734,-0.034447756
-0.023895927,-0.023628913,0.05254133,0.04206898,-0.020967662,-0.021829072,0.02141837,-0.027544426,0.075650945,7.35E-05,0.03326385,0.024778685,0.053634264,0.0564236,0.004913787,0.057209194,0.06699563,-0.054454457,0.007385161,0.027168915,-0.046659146,0.08322802,-0.025177347,0.045303572,0.070852965
-0.009895123,0.015969614,0.057304688,-0.024828661,0.03131509,0.050951615,-0.07719816,0.05561293,0.06342533,0.036582608,0.048878178,-0.076872505,-0.029410487,0.06672885,-0.050660074,0.049416874,0.003479773,0.05236646,0.004673487,-0.032455765,0.0662425,-0.038890224,-0.040775694,-0.007446487,-0.020292228
0.05419144,0.04282268,-0.026560606,0.007486137,0.044173323,-0.003373689,0.045341656,0.007075507,0.002788461,-0.030599626,0.017088449,0.008092541,-0.055012442,0.01068575,-0.060460012,0.015500822,0.022178585,0.009778105,-0.024364254,-0.005869109,0.02212311,0.004620691,-0.028846866,-0.004388137,-0.003164323
0.042821564,0.010025091,0.071846195,0.054288466,-0.047284838,0.017226627,-0.066503875,-0.057709403,0.004519895,0.04832219,-0.031986367,-0.04141213,-0.008636168,0.046208777,-0.026403876,0.06398951,-0.014754819,-0.058367755,0.03705511,-0.02166321,0.020358475,0.07346647,-0.08683865,-0.025140194,0.07230059
0.01171039,0.007756581,-0.004305637,0.041084103,0.035609156,0.0440369,0.001903887,-0.0261481,0.053784475,0.05286545,0.058073945,-0.024208652,-0.023484282,0.04580896,0.058644418,0.05226211,0.05675014,0.020478038,-0.028851872,0.038039155,0.07542473,0.044389307,-0.050854035,-0.001762054,0.070031725
-0.03717766,-0.059137613,-0.018673755,-0.030045621,-0.051175803,-0.07568257,-0.042117454,-0.021508662,0.02465508,-0.044152513,0.049063858,-0.049636494,0.006300836,0.01048931,0.035754215,-0.020168332,-0.030043464,-0.05908225,-0.009945561,-0.079596564,-0.057927527,-0.083670475,-0.007681682,-0.04602119,-0.059209228
-0.024643227,0.058496635,-0.05703597,0.037279516,-0.075678185,0.030466134,-0.008260635,-0.059142567,-0.004977847,-0.05399922,-0.06741887,-0.009377588,0.049032114,-0.060762815,-0.000968393,-0.027822262,-0.014862465,0.018729625,-0.020680057,0.013680102,0.00211991,0.035716105,0.005309392,-0.032868654,-0.039796457
-0.038230225,-0.052951034,-0.051275536,-0.046689495,-0.056677427,-0.08004354,-0.035611283,-0.07273669,-0.019022767,-0.054644283,-0.044430267,-0.055453625,0.002715989,-0.002711389,-0.06738317,-0.064229995,-0.049506467,-0.031835597,-0.06381364,-0.08659465,-0.061035328,-0.040228494,-0.060497094,-0.07280814,-0.04372256
-0.042209513,-0.052081913,-0.019554768,0.0724969,-0.068016134,-0.08205584,0.009149461,0.06468419,0.06688164,0.05381039,0.0633435,0.01408753,-0.06560128,0.022136867,-0.024810176,-0.024119025,0.014540797,-0.034839198,-0.0089649,0.051355604,-0.014506685,0.015189344,0.04874965,-0.074485816,0.049516555
-0.02271519,-0.020977292,-0.0650794,-0.000528565,0.037702303,-0.000310359,-0.04226439,0.018065974,-0.025234455,-0.05496429,-0.03166206,-0.06891911,0.013135288,0.028743355,0.04554387,-0.040401574,-0.053328753,0.034942232,-0.06540032,-0.015235632,-0.003844071,-0.05929122,0.03714709,0.00934939,-0.002547759
-0.062078655,-0.004264491,-0.057667516,-0.033599544,0.06397467,-0.010041087,0.000169083,-0.024027476,0.000548817,-0.03001676,0.01647728,0.014008342,0.027969632,0.015814753,0.06782568,-0.010710934,-0.037379812,-0.009179768,0.0625267,-0.010410151,0.010532074,-0.005406214,-0.03488674,-0.06987044,-0.067136616
-0.068568215,-0.03393378,-0.03946932,-0.010921397,-0.078028336,-0.080784254,-0.034839027,-0.040984847,-0.06079278,-0.034609582,-0.06381753,-0.053573437,-0.06122384,-0.012723673,-0.08521827,-0.041642927,-0.026074998,-0.06550071,-0.056196805,-0.049774818,-0.059592832,-0.041697785,-0.0692346,-0.029724227,-0.07197591
-0.002851205,-0.056669377,0.033649072,-0.017398624,-0.033870112,-0.080715604,-0.067515224,0.005860391,-0.07229363,0.01496295,-0.04646988,-0.03996885,-0.010777697,-0.032517582,0.030423755,-0.038472414,-0.07105697,-0.058581952,0.007568277,-0.04685268,0.04553386,0.000384052,-0.01417131,-0.027691541,-0.07592021
0.021825757,0.036836192,0.038389653,0.033522706,-0.04545494,0.060399372,-0.012688176,0.030940255,0.001441556,-0.06324028,0.046786908,0.037527893,-0.00371139,-0.017978635,-0.003247777,-0.019639477,0.05064164,0.034591105,0.025874449,-0.013355708,0.004011875,-0.030322619,0.058287796,-0.0750506,-0.031293966
0.062623315,0.022655765,0.08490289,-0.030574134,-0.033206146,0.05113976,0.018964944,-0.022232378,0.018946223,0.013462831,0.032887865,-0.009548814,0.025629418,-0.018036116,0.05227991,0.014686852,-0.055058878,0.072572105,-0.010605753,0.010293988,-0.002610189,0.038654305,0.062933706,-0.003276022,0.076788776
-0.043634485,0.012520053,0.077063516,-0.013134649,0.003182384,0.056341726,0.033773884,-0.020234065,0.002940624,-0.004363312,0.03503912,0.03911928,0.03810351,-0.05894187,0.045933824,0.07859225,0.07450577,-0.014844233,0.015707433,0.03389421,-0.007681255,0.056289874,0.003365487,0.05566981,0.017933255
-0.015219441,0.017265353,-0.061358683,-0.044253387,-0.03186827,-0.041248973,-0.06212214,-0.028406419,-0.06971881,-0.04738981,-0.056971982,-0.061874345,-0.051849373,-0.047226906,-0.047777425,-0.045986522,-0.050126974,-0.018723845,-0.059904177,-0.06854452,-0.07001139,-0.059513263,-0.068419866,-0.014407559,-0.05777466
0.017030932,-0.023738474,0.001338886,0.037365686,-0.003162779,0.05677964,0.06346843,0.0406147,0.002982292,0.032633997,0.05552371,0.049562104,-0.03610758,0.023364885,-0.036599893,-0.013417027,-0.06942807,0.045702975,-0.02036409,-0.03314208,0.03181733,0.045763027,0.010726891,0.044244457,-0.034559894
-0.027153363,0.09199653,0.088464685,0.08654549,0.09213623,0.08798973,0.08045931,0.07995253,0.09122593,0.07736514,0.08651861,0.07325454,0.08469706,0.092984974,0.08547768,0.074150994,0.07988346,0.08790931,0.0843847,0.09598806,0.091264345,0.046269685,0.093997896,0.09030232,0.079333946
0.051499594,0.022699565,-0.08832761,0.009846559,0.001393791,0.0408998,-0.043181818,-0.014907845,-0.067627616,-0.062026843,-0.040344093,-0.004837405,0.000781123,-0.022349592,-0.05567014,-0.023914186,-0.038867682,-0.015100571,-0.030894743,-0.049815748,-0.049134575,-0.06917379,-0.08045577,0.069610655,-0.033565294
-0.03987604,-0.06966013,-0.004448709,-0.001016481,0.021381816,-0.040974613,-0.06944088,-0.046356473,-0.042983126,0.009963696,-0.05993317,-0.047260463,-0.04175294,-0.061595842,-0.043619145,-0.03202911,-0.080780655,-0.06797068,-0.008898269,-0.03868517,0.040700298,-0.058113527,-0.01202733,-0.06542711,-0.07232755
-0.071213424,-0.012495798,0.048798993,0.029451782,-0.03449277,0.020994497,-0.041007247,0.020115174,-0.011455622,-0.029174866,-0.008317031,-0.042362943,0.06893266,-0.04173678,0.05229913,0.009506699,-0.035736434,0.007467019,0.022393694,-0.027266612,0.009002298,-0.02360579,0.040588643,-0.03696742,-0.029927291
-0.008325695,0.06164851,-0.008015689,-0.005302766,0.010334283,0.035902515,0.000550382,0.00139459,-0.042875316,-0.008073839,-0.024767369,0.007314838,0.009139366,-0.053251673,-0.008474235,-0.06569274,0.030800827,0.056257606,0.03353554,0.02398281,0.028593378,-0.030075526,-0.055683173,0.0259382,0.021833248
-0.05351804,-0.046226174,-0.076024294,-0.060899906,-0.08259761,-0.07964862,-0.06668915,-0.07257924,-0.07785361,-0.054014195,-0.043938234,-0.04975655,-0.07178728,-0.04818568,-0.080827646,-0.04066473,-0.015864292,-0.07903853,-0.08109643,-0.07995654,-0.060616903,-0.07776457,-0.072892405,-0.0632996,-0.03922307
-0.019873343,-0.037196655,0.016000718,-0.04391928,-0.014315289,0.009151039,-0.07013304,0.04612414,-0.023074238,-0.04970251,-0.009566559,-0.063614205,-0.0448743,-0.059768636,0.019338004,-0.006195453,0.008440518,-0.017782344,-0.051496506,0.01966893,-0.035000306,-0.031026203,0.007970736,-0.021272857,0.055131737
0.028547136,0.009589695,-0.01720592,0.017296422,0.010700756,0.015707688,0.03195284,0.014476244,0.019340362,0.047332983,0.000507519,0.023593882,-0.02569496,0.031052746,-0.016228216,0.006745784,0.045599524,0.047302842,-0.039852574,-0.020879991,0.000622904,-0.03341612,0.06562666,0.029928105,0.04860208
0.05595743,0.056759153,0.051581506,0.06545132,-0.05628164,-0.025809133,0.017186977,0.064045556,0.05930946,0.059699528,0.017715212,-0.006350924,-0.031208988,-0.048485518,0.001604164,0.05766702,0.038239762,0.0859302,0.03764998,0.06610858,0.085564114,-0.005322706,0.07173402,0.056507323,0.057371434
0.04278456,0.042620458,0.072527006,0.06974937,0.05105477,0.046269104,0.052537043,-0.013649973,0.014279887,-0.015730796,0.026324227,0.06078855,0.061030142,0.009297913,0.041676916,-0.06557339,-0.02328929,0.06402155,0.023685068,-0.032505393,0.049937814,0.06742979,-0.04800566,0.052373547,0.037226252
-0.03881729,0.063973345,0.07607955,0.001054095,0.020527314,-0.009151526,0.058288395,0.06950628,0.035255145,0.029641306,-0.010381473,0.05239635,0.008607419,0.036519818,0.04314386,-0.043311033,-0.026191277,0.053001914,0.03488562,-0.009533444,-0.053545173,-0.005003373,0.027085936,0.043496262,-0.05823292
-0.014531487,0.08080883,0.07219588,0.022143215,0.03217911,0.07249954,-0.02413704,0.05804535,0.04803274,0.040536173,0.038599025,-0.037084445,0.038579773,-0.008390912,-0.003281353,-0.020694848,0.061703634,0.03608941,0.003516717,0.0859361,0.028761381,0.06627324,-0.001755629,0.067143865,0.048914265
0.06581946,-0.021927923,-0.003867347,-0.061714575,0.011892831,-0.030332385,-0.013635865,-0.047880594,-0.00309987,-0.031533327,-0.04670006,0.017955957,-0.042240113,-0.020939322,-0.03109844,0.026986692,0.022678971,-0.019832356,0.025070712,-0.04088182,-0.02199727,-0.017998815,-0.02666819,0.009310852,-0.018369008
-0.028569713,-0.005096879,-0.01834407,0.044158798,0.014615031,-0.044543736,0.02451122,-0.01685812,0.06538167,-0.047244724,-0.03156012,-0.038428664,-0.058207136,0.06938372,0.08737292,0.029108347,-0.019036297,0.043144725,0.027159989,0.01889954,0.006576166,0.002120243,-0.043021273,0.014964128,0.07962085
0.007133831,-0.031287335,0.003406893,-0.061168585,0.053188913,-0.020494716,-0.04725174,0.032054793,-0.021790994,0.07384347,0.03754689,-0.064073905,0.038772073,0.06377661,0.046447314,0.013431516,-0.06536798,-0.041792676,0.07719295,0.07339322,-0.03998091,-0.024770627,0.046918493,-0.017214194,-0.008884547
0.015817821,-0.009268201,0.021934634,0.000842446,-0.03365006,0.00438737,-0.031056987,-0.043578953,-0.007854121,-0.016707622,-0.016757404,-0.059007447,-0.070431456,0.014615167,0.039850622,0.043307595,-0.016942993,-0.02162395,-0.06835268,-0.004944831,-0.054467794,0.033370916,0.010312296,0.042479828,-0.000798251
0.062964045,0.05425893,-0.07825842,0.0510981,0.032559026,0.020789336,0.0617895,-0.05452023,-0.001133858,0.008956943,0.01611619,0.027100269,0.0367223,0.03187543,0.000766837,-0.038071044,0.025669308,0.040584117,-0.069380485,0.018074352,0.06731403,-0.046229362,0.028660716,0.025495965,0.012846349
0.053911522,0.056910254,0.077766225,0.025498094,0.05798152,0.04978775,0.071662314,0.050722763,0.06663868,0.038353093,0.060973726,0.07060423,0.033540815,-0.007548688,0.03200999,-0.009506506,0.010122236,0.051649213,0.07192944,0.0660875,0.030231705,0.064912885,-0.03320347,0.07369294,-0.011989486
-0.06914719,-0.032064624,0.03876527,0.030454038,-0.06956716,-0.039663944,-0.007889563,0.015206355,0.013925733,0.006452204,-0.003792081,0.002820658,-0.00047563,-0.040829513,0.029639842,0.022809379,0.001491457,-0.03249653,0.075271405,-0.009529544,0.012506885,-0.01104711,0.005493949,0.000373591,-0.06347949
-0.015757306,-0.002932217,-0.08607527,-0.067528054,-0.019420061,-0.005475779,-0.061419364,-0.05968216,-0.054834217,-0.0729648,-0.05084877,-0.072712496,-0.05831758,-0.04028148,-0.06442234,-0.035866983,-0.028205086,-0.046572365,-0.040137205,-0.057821635,-0.06694378,-0.06845364,-0.063913554,-0.07208852,-0.05409591
