Accessories,apron,backpack,bandana,belt,bib,bracelet,cane,cast,collar,crutches,diaper,earmuffs,earrings,glasses,glove,handcuffs,hat,helmet,necklace,pipe,purse,ring,scarf,sunglasses,suspenders,tiara,tie,umbrella,walker,wallet,watch,wig
0.078478575,0.08180269,0.055503,0.065574415,0.062387608,0.08395124,0.063701995,0.07823902,0.08536639,0.078458466,0.042457886,0.065477066,0.07597896,0.037265707,0.04243268,0.08116253,0.056673452,0.08781378,0.04457392,0.060431793,0.069287695,0.06300366,0.08985237,0.06823929,0.056738846,0.070054956,0.08184935,0.07600078,0.07651772,0.07432279,0.05390895,0.08456557,0.06286457
0.082922064,0.062035143,0.03886796,0.041823763,0.03531511,0.07396038,0.039314695,0.06270378,0.062452145,0.064872764,0.022801282,0.0525006,0.03589654,0.021621495,0.07470244,0.0022070527,0.01902809,0.056415748,-0.0011308638,0.018024297,0.05391348,0.063239954,0.032238524,0.01693344,0.06829348,0.07784817,0.05808251,0.067690305,0.050770473,0.07528463,0.051909637,0.04410531,0.009856171
0.054948762,-0.032773226,-0.0015583958,-0.03949334,0.07764988,0.03378565,0.017670237,-0.037091497,0.033005763,0.06384145,-0.054163873,0.013300557,0.023747766,0.053150795,0.02321977,-0.009501496,-0.021904211,0.03528842,-0.041528802,0.039111465,-0.021357687,0.048320144,0.054782532,-0.028611612,0.015410102,0.02874405,0.060429864,0.024859695,-0.046986517,0.008637223,0.06323659,0.03396571,-0.048861954
0.065007985,0.039393112,0.0015063514,0.041358754,0.011790437,0.061947696,0.00640095,0.065614276,0.05313486,0.015562636,0.055236153,0.048197515,0.06054204,0.028742522,0.038495827,0.07374043,0.06199329,0.006956436,0.0604269,-0.03671284,0.05408161,0.009683124,0.050974887,0.039732445,-0.005259203,0.042274173,0.048918158,0.008863731,0.014023309,0.052092727,0.033776388,0.059802487,0.03495044
0.056721047,0.07670592,0.057047855,0.051820885,0.0005898278,0.07354865,0.061029833,0.06640949,0.037088312,0.0652924,0.062160775,0.031402193,0.07251896,0.058686137,0.052287884,0.067581594,0.068046026,0.05057543,0.059579477,0.05747439,0.053263165,0.06688367,0.064105555,0.057016492,0.067173965,0.030906107,0.058040317,0.02569524,0.07232966,0.060212914,0.068109624,0.026938945,0.047503427
-0.018493017,0.030511012,-0.051932413,0.053902235,0.017941076,-0.031492066,-0.028624788,-0.040972978,-0.0049114996,0.07227089,0.042627227,0.021748617,0.057572726,0.026140716,-0.055721443,0.07369731,0.04457354,0.041880485,-0.03968045,-0.0011349432,-0.065904476,0.03163753,0.0032174466,0.017174028,0.026974525,0.04585998,-0.076866195,-0.011092131,-0.05818634,0.00643139,0.056037504,0.008806694,0.028722499
-0.037823483,0.01115827,0.04161503,-0.048012905,-0.0017835979,0.01610429,-0.003964362,0.045497205,-0.024179418,0.014280058,0.034450475,0.029022906,-0.0020020849,0.050447173,0.05273044,-0.015704669,0.006707056,-0.032938372,0.016022405,-0.002353419,0.001042281,0.0043109544,-0.022087852,-0.027293278,0.008509791,0.035978355,0.020997528,0.010114663,0.00783712,-0.011724702,0.05289288,-0.011159544,0.022896241
-0.038375895,0.05095292,0.068388656,-0.060875174,-0.024710592,-0.04511641,-0.04131013,-0.01708667,-0.010139366,-0.051927984,0.054669462,0.012184888,-0.07128684,-0.07719989,-0.05404013,0.007517375,0.033608917,-0.069392055,-0.05923271,-0.07299947,-0.08497633,0.029236218,-0.050168008,0.063884154,0.0011178687,-0.042668667,-0.023282021,-0.05012079,-0.008370295,-0.008291589,-0.078088194,-0.028063755,-0.018608881
0.042509746,-0.054189973,0.026716454,0.03735964,0.023198532,-0.06614829,0.026368197,0.056896277,-0.06743037,0.049650952,-0.0283664,-0.06724521,0.024868524,0.0022062738,-0.045078363,0.062145166,0.07667698,-0.018056607,0.006254584,0.013053008,0.02127145,0.022883637,-0.038498763,-0.0050235004,0.038970225,0.019588804,-0.03281391,0.03505795,0.017575558,-0.019126084,0.017762505,-0.06731123,0.02224402
-0.026268834,0.014263846,-0.053887203,-0.042120215,-0.025043784,-0.06427468,-0.058482565,-0.011594219,-0.052937467,-0.014146694,-0.029569423,-0.053550243,-0.023944797,-0.06246354,-0.045529515,-0.0438917,-0.05399492,-0.062680654,-0.044773567,-0.064444065,-0.011185213,-0.050988864,-0.03525727,-0.055601552,-0.060033496,-0.039592445,-0.04370806,-0.018551288,-0.040663365,-0.013133725,-0.061687116,-0.016464194,-0.03561074
0.075123005,0.00090063736,0.06093263,0.05924965,0.07528972,0.013858469,0.06640967,0.034204166,0.052237354,0.054687936,0.034598596,0.06440966,0.06181593,0.06082532,0.059921466,0.017108401,0.046269976,0.035668287,0.0021185875,0.052042425,0.0719431,0.06552124,0.071718104,0.023261586,0.024146125,0.07047114,0.045535587,0.030352931,0.033590686,-0.022995355,0.0711122,0.05086317,0.051026527
-0.06333333,-0.04973658,0.011977528,-0.07567206,-0.00514322,-0.04559517,-0.07353578,-0.030376479,-0.05919258,-0.058870297,-0.0415682,-0.06946698,-0.07627,-0.07527434,-0.047704365,-0.056848593,-0.053860873,-0.046547037,-0.051345415,-0.04815,-0.057131246,-0.037774365,-0.088707395,0.016293203,-0.054932795,-0.041886758,-0.067930125,-0.040365577,-0.010564097,-0.04174412,0.0069237947,-0.025528776,-0.039229486
0.011893696,-0.050837226,0.07503291,0.040529475,0.043030083,-0.039278977,0.054733038,-0.015500997,-0.051962174,-0.010211325,0.052093353,0.054158945,-0.01795345,-0.0008990343,-0.00012968786,-0.03154946,-0.039316967,-0.0019425276,-0.05085485,0.04615052,-0.06183856,0.07023381,0.02905041,0.056308005,0.02953269,0.06051754,0.028310888,0.017456999,0.03692395,0.038534936,0.07503164,-0.036524743,-0.04546683
-0.03963962,-0.011148849,0.020074105,0.024961734,0.06363919,0.020762084,-0.0018759529,0.037178844,-0.056700658,0.04038077,-0.05316203,0.030132549,-0.037686825,-0.07520392,-0.01844904,0.029044805,-0.022297869,0.041650474,0.04153896,0.014955593,0.0035188315,-0.0051798774,0.06766108,0.026338443,-0.007495006,-0.01821474,-0.008446879,0.0732184,0.0445985,0.044219144,0.00035137846,0.028660709,0.03656892
-0.0035437467,0.017685693,0.03203237,-0.0021008074,0.025496626,0.03168614,0.04833598,-0.0072605116,-0.01248872,0.020775193,0.015845856,0.05056227,0.025594857,-0.05162105,0.0054810606,0.03125895,0.06740135,0.047237482,0.053960513,0.006673039,-0.059768826,0.051104207,0.020270118,-0.0048278184,-0.01974742,0.0051299366,-0.013328587,0.041166723,0.020198766,-0.012218735,0.011013917,0.04132503,-0.040167805
-0.04031381,0.049663365,-0.037183035,0.0052269166,-0.036614887,0.0008242565,2.399532e-05,-0.0155563895,-0.014792191,0.014163912,-0.04843307,0.051887583,-0.017108534,-0.07659652,-0.054227654,-0.015344794,0.0069314167,0.009531707,-0.018575862,-0.06498504,-0.018751863,-0.06884376,-0.033629306,0.0040404713,-0.025994895,0.026405243,-0.026650826,-0.026209878,0.05588392,0.021919863,-0.01717004,-0.020380221,0.0074304477
0.07379684,-0.053038895,0.03916055,0.029887117,-0.028949488,0.058671754,-0.017604921,0.024805749,0.06549442,-0.04210872,0.052103344,-0.005278725,0.031687234,-0.025285091,0.026333295,-0.0018952821,0.004660688,-0.017642293,0.028628247,-0.042415082,-0.05185225,-0.03428475,-0.02549113,-0.006757994,0.05746099,0.062799565,-0.05754506,-0.061624505,-0.005459084,0.05851313,-0.07969641,-0.024903364,-0.062468056
-0.06962294,-0.015556226,-0.021159796,-0.031349927,0.04520218,-0.011849516,0.004025485,0.011910906,0.016759211,-0.050586324,-0.06124756,-0.017400756,-0.04312161,-0.016494112,-0.04585894,0.059622936,-0.065030545,-0.058095466,-0.01635611,-0.018011117,-0.022202855,-0.018449366,-0.0022446315,-0.059510108,-0.052118354,0.0020161795,-0.077123985,-0.0003306136,-0.005139132,-0.072582245,0.029713405,0.030946566,0.050430086
-0.012349334,0.021124823,-0.06367448,-0.05603981,0.076538615,0.036746826,-0.06354788,-0.013705049,-0.011346031,0.013403192,-0.00805016,-0.039554473,0.04195309,-0.048479024,-0.0762228,-0.03498852,-0.06864589,0.05975283,0.026786387,0.019275999,-0.0035879102,-0.06302317,0.01092076,0.03118134,-0.070512764,-0.05640262,0.04028481,0.040869486,-0.016408777,-0.06014907,-0.0651496,-0.052148655,0.04058847
0.0037145652,0.05370358,-2.5172616e-05,0.02377791,0.007124318,-0.0015179084,0.05649761,0.062919185,0.0058521354,0.014573971,-0.03482623,-0.014563437,0.0005839628,0.026682625,0.014392772,0.05586517,0.05412357,-0.018094353,0.049634174,0.025034046,0.044777963,0.024121804,0.023206709,0.017321464,0.022471363,0.034912914,0.022966823,0.04786358,0.021335492,0.052694965,0.054348804,0.054156788,0.016658012
-0.023831708,-0.011582359,-0.04720518,-0.062213592,-0.037054274,-0.06959942,-0.039867252,-0.06492458,-0.044189237,-0.026183663,-0.049903803,-0.037414864,-0.016941385,-0.057723183,-0.05078977,-0.04273349,0.03957161,-0.052241046,-0.04292218,-0.025168011,-0.030502329,-0.045533538,-0.026355488,-0.033336017,-0.0577848,-0.066545784,-0.044340223,-0.013187163,-0.042675145,-0.050986107,-0.042216867,-0.025125157,-0.069999896
0.007057732,-0.053460184,0.01675697,0.026231332,-0.045938294,-0.050332665,0.010059995,0.053220637,0.018579641,-0.031658377,0.060018063,0.05057864,0.009873055,-0.031758938,-0.001086819,0.019484702,0.057395548,-0.057915136,0.017580358,-0.06639466,-0.08460317,0.017117087,0.07618625,-0.07123229,0.034062218,0.02135074,0.060611647,-0.022054885,0.04239162,-0.039839312,-0.044666644,-0.023279952,0.025548447
0.027030911,0.000742041,0.010040802,0.045260057,0.010649126,-0.06661087,0.050130975,0.016965576,-0.015841452,-0.016545987,-0.012843564,-0.014370506,-0.01345205,0.056034304,-0.013374697,-0.037559483,0.06414825,-0.032239035,-0.012363407,0.029509451,-0.04615348,-0.01607034,-0.004825711,-0.04254764,0.025636517,-0.02076498,-0.06072036,-0.0068513374,-0.06943756,0.0069138315,0.053114973,0.00076581025,0.038362216
0.018474866,-0.06338054,-0.045336034,-0.040935203,-0.057256892,-0.018381529,-0.052605152,-0.023052106,-0.035886135,-0.020773582,-0.036636032,-0.03483158,-0.035176016,-0.058246482,-0.0639625,-0.018051248,-0.05387915,-0.054096494,-0.059370056,-0.041530047,-0.052800614,-0.053951465,-0.07665483,-0.07497648,-0.053006824,-0.027413491,-0.024987534,-0.0051347027,-0.057710785,-0.027180063,-0.06422994,-0.028365158,-0.03355861
-0.0023080453,0.047280822,-0.06248335,0.00011888533,-0.061646864,-0.033607937,-0.046853226,0.021488922,0.07607194,0.04653027,0.074982725,0.005217987,-0.06980071,-0.043329112,0.048095368,0.038321234,-0.029240573,0.010986261,-0.0052412306,-0.015717154,0.0036893447,-0.06451165,-0.08493442,-0.009431428,-0.04779025,-0.018148521,-0.034152832,0.004685054,-0.024986196,0.017731082,-0.0039347257,-0.0009159079,-0.018691553
0.060442083,0.011800617,-0.07012498,-0.07214086,-0.05642717,0.0078050205,-0.05049889,-0.052527778,0.009350572,0.005627934,-0.046654105,-0.062948406,-0.03716302,-0.06897537,-0.077259265,-0.03087492,-0.045641813,-0.02705555,-0.06792413,-0.0565121,-0.023190036,-0.038641274,-0.03213066,-0.06898038,-0.06140492,-0.06635389,-0.029718213,-0.07693644,-0.045499854,-0.036743827,-0.015971223,-0.011183696,-0.05811381
0.04479927,0.070956245,0.045105882,0.015782,0.06724047,0.010056192,0.01897818,-0.017563103,0.030536257,0.0025595066,0.05335293,0.05283842,-0.016761653,0.007615169,0.04593501,0.08112957,0.06403987,0.026268883,0.058926392,0.02975968,-0.01955567,0.044606417,0.07174239,0.044681076,-0.032467242,-0.0011027958,0.049912527,-0.03063832,-0.031518877,0.04333248,0.024900451,-0.01953582,0.0717834
0.052031003,-0.0101696,0.07500476,0.061141066,0.07675556,0.016190149,0.035972632,0.032407776,-0.010722721,0.031051157,-0.06325996,0.06769698,0.024940278,-0.06032374,0.028905908,0.031134186,0.07708533,-0.0091126235,0.050574563,0.039112013,0.014523598,0.05971426,0.02433789,0.057974134,-0.0034483313,0.023872992,0.02393279,0.04409522,7.7272285e-05,0.008590199,0.06561797,0.030825125,-0.042576753
0.005913361,-0.017535497,-0.008837947,-0.058280136,-0.0055634123,0.018027201,-0.058945723,-0.06996657,0.0036973897,-0.012597743,0.024392283,0.0567544,-0.0064070793,0.041503865,-0.036649942,0.018880328,0.058665372,-0.027688198,0.08054575,0.04862939,-0.044557184,-0.049588796,-0.0054183407,-0.040954135,-0.06859209,-0.041742347,0.016173411,-0.00962657,-0.049779378,0.014506482,-0.027841756,0.0016460993,-0.05493073
-0.054521445,-0.065309286,-0.037123144,0.034839064,-0.069021195,-0.06515473,0.0070086927,0.023279881,-0.0022490951,-0.030692592,-0.060034774,0.04646714,0.00379696,-0.0580089,-0.06909526,-0.024818558,-0.004650623,-0.005168254,-0.04816047,-0.040500347,-0.029687563,-0.0632403,-0.06027924,-0.06278893,-0.041014154,-0.07592141,0.010897685,-0.007198464,0.03168751,0.02830516,-0.052515954,-0.017699555,0.03829381
-0.016496092,0.02074276,0.04210309,-0.02930789,0.016389294,-0.010976296,0.020372603,-0.056311257,-0.04963171,0.017574485,-0.042564336,0.038015544,-0.010854746,0.00047145053,0.02007764,-0.024907475,-0.024427777,0.037487008,0.03539451,-0.045498848,-0.031233761,-0.03616979,-0.077992804,-0.006281344,-0.0006988478,0.02497236,0.02041689,-0.035351824,0.002401223,-0.03465844,-0.03830687,-0.025325345,-0.010290197
0.06407424,-0.009952674,0.02645562,-0.00021443538,0.038157396,0.0340579,0.024386935,-0.07419157,0.04965186,0.024002118,-0.058690205,-0.0063474546,-0.009058563,-0.0078082494,-0.010056929,0.03709318,0.039081924,-0.019347074,-0.0155424345,0.024323836,0.027662603,0.02147155,0.03436812,0.03486319,0.020055773,0.0001897589,-0.012829389,0.07213648,-0.045068856,0.009177332,0.02644405,0.031640835,-0.024520274
0.03908488,-0.07340315,-0.027459648,-0.055272784,0.05195647,0.0003517927,-0.07142389,-0.05305162,-0.052042715,-0.050784614,-0.034976553,-0.06277279,-0.043891035,-0.06579495,-0.053179,-0.03832466,-0.07335541,-0.02840438,-0.06910077,-0.037052166,-0.06953382,-0.006182827,-0.019626487,-0.054880958,-0.040308878,0.017084379,-0.05187511,-0.0079635335,-0.03142092,0.009577463,-0.024155935,0.055624384,-0.06871906
-0.026009014,0.064890355,-0.016795142,-0.013102739,-0.01771596,0.022460818,-0.04138196,-0.0038239767,0.02672867,-0.020131174,-0.0013707803,0.056590557,-0.048289806,-0.063915156,-0.056251775,0.044051483,0.032630924,0.006644604,0.06388622,-0.076297335,0.005194375,-0.021376513,-0.023319894,-0.04756478,-0.05218021,0.017937368,-0.06993667,0.008037829,-0.023335239,0.020464899,-0.03540138,-0.03847399,-0.05253465
0.00037226925,-0.017123133,-0.016837733,0.00075038965,-0.0011801248,-0.06514865,-0.06434234,-0.052175153,-0.015809763,-0.023580913,-0.030194197,-0.01741932,-0.03170535,-0.058506634,-0.031909358,-0.058325253,-0.055747215,-0.028914316,-0.07995366,-0.057067733,-0.046188034,-0.0183639,-0.0140944235,-0.03367231,-0.02307331,-0.06810228,-0.06349411,-0.0368528,0.052220747,-0.025280023,-0.021691991,-0.046446748,-0.054783065
0.055581667,-0.046298742,-0.04088015,0.038397636,-0.016168766,-0.012034653,-0.022452142,-0.04308478,-0.0018923151,-0.07312564,-0.03849759,-0.0023322275,-0.027025724,0.00254709,0.026000315,0.066712104,-0.053371012,-0.05288081,-0.007803082,-0.071860254,0.023166928,-0.0053659743,-0.0596315,-0.05719116,-0.005352229,-0.021375796,-0.0064979144,0.01688347,0.046180226,-0.027890842,0.054982875,0.025016258,-0.033483144
0.04498546,-0.0063336957,0.020141358,-0.056936406,0.006959315,-0.014733909,-0.057970617,0.016979232,0.037245966,0.00034717814,0.0056934776,-0.013944458,0.0043160175,-0.016694149,0.0036747272,-0.057117335,-0.01669666,-0.017196136,-0.045482095,-0.052758165,0.0148307355,0.010668827,-0.015567172,-0.031935643,-0.052119695,-0.004307731,0.025393639,0.045855235,0.01593414,0.021518428,0.0015418023,-0.068548985,-0.03550903
0.05649844,-0.046034355,-0.07180689,-0.051017113,-0.02168497,0.02054552,0.03659662,0.001802402,0.030624103,-0.0046331324,-0.030338895,-0.007507746,-0.02164626,-0.015669616,0.005356795,-0.014215636,0.0497062,-0.009533617,-0.06594345,0.003281121,0.017876936,-0.003323699,0.047587372,0.061104394,0.04645166,0.048700772,-0.04779271,0.047491726,-0.001397976,-0.058342364,0.032794483,0.03298,0.015052148
0.04362782,0.032459076,0.050752435,0.06495332,0.03908483,0.055659257,0.028346913,0.0010319251,0.02266253,0.039553065,0.027361354,-0.00963991,0.0621466,0.07213043,0.053718094,0.019351726,0.037070334,-0.02291067,0.049805105,0.047528375,0.02544203,0.025588289,0.019797849,0.039783332,0.06072222,0.07341913,0.0030417277,-0.033881046,0.04651554,-0.023113862,0.041741595,0.019292474,0.043211274
0.07588189,0.03697373,-0.0034808612,0.047532987,-0.014887432,0.020769585,0.022548024,0.019288482,-0.018589348,-0.035518706,-0.073409684,-0.042384,-0.020367574,0.00949936,-0.03381682,0.009728469,-0.0122149335,0.026956635,0.0012942562,-0.0062335073,0.030715412,0.010469513,0.007396624,0.008081431,-0.0021987471,0.026973343,-0.025502212,0.009230249,-0.043505825,0.0044939537,0.015052462,0.016132582,-0.015623346
-0.019804612,-0.046201807,-0.06797226,-0.014106225,-0.016312966,0.018893508,-0.074290186,-0.047231194,-0.030707007,-0.009457545,-0.026452689,-0.0280946,-0.06206517,-0.02247845,-0.025817709,-0.04837421,-0.056276366,-0.06006953,-0.027088402,-0.047979556,-0.03393096,-0.063327864,-0.0012127482,-0.07398436,-0.016192872,-0.012508401,0.026222557,0.008497202,-0.031071668,0.040287774,-0.06479409,-0.01890619,-0.042202916
0.01166638,-0.056696557,-0.039883766,0.07288548,-0.078478016,0.004368205,0.006489631,0.025117567,-0.026655208,0.04078712,0.026958954,-0.0856466,-0.0026364962,-0.0087619545,-0.00049274997,-0.0011032163,0.04759447,-0.0023766104,-0.009904119,0.005043959,-0.019485371,0.0374999,-0.021119375,0.06489661,0.04276946,-0.07745221,-0.044592645,0.037043825,0.031567898,0.05949981,0.01524961,0.02488861,-0.039901715
0.00017106524,-0.044464175,0.016574845,-0.027757064,0.037398104,0.04631656,-0.050909508,0.029106194,0.025873927,0.022223204,-0.015348052,-0.0037975193,0.043781906,0.042973734,0.044879228,0.014515269,-0.06501282,0.0008873359,0.047392786,0.016494405,0.005726975,-0.00989565,-0.0016658081,0.016579693,0.046978943,-0.027145758,0.024129532,0.055745643,0.028780723,0.06119716,0.0076419353,-0.0014756371,-0.04736141
0.0815683,-0.027816556,-0.01735712,0.0025273184,0.074827805,0.043360513,0.053845853,-0.016975135,0.049324337,0.007471167,-0.0065234853,0.017638374,-0.0054655713,-0.025940815,-0.015905242,-0.04526022,0.05900031,0.0021858423,-0.014807935,0.039166164,0.06145008,0.02471632,0.014526302,-0.042978644,-0.056017283,0.072300576,0.06977361,-0.002411841,0.006861458,0.042820483,0.0024525363,0.03065941,0.017330399
0.03393428,0.028092926,0.050015606,-0.013200297,0.055618007,0.021289503,0.03398867,-0.028475938,0.038656548,0.03228815,0.022266919,0.03630465,0.041466787,0.028900817,0.013999668,-0.039961606,0.027589405,-0.0044455267,0.03684528,0.041838303,0.047808263,0.05070405,0.030513372,0.037048947,0.00755792,-0.008885559,0.026079439,0.03924224,0.06207719,0.025690315,0.012249916,0.07134212,-0.0032108536
0.016703784,0.0119196195,-0.061710287,0.017986644,-0.04039536,-0.021582996,0.007924508,-0.027627705,-0.05264081,-0.07708334,0.0036223035,-0.04394797,0.022573564,-0.049835775,0.012499299,0.016810704,-0.02415584,0.02603978,0.07732498,-0.07512901,0.030032996,-0.053120006,0.0807727,-0.037003335,0.049478136,-0.041061692,-0.05771447,-0.06992351,0.0488498,-0.061118703,0.07007049,0.02970964,-0.06824739
-0.028970802,0.029869176,-0.035657004,-0.061238434,-0.03464693,-0.014417571,0.0015996527,-0.016271362,0.059210952,-0.024108877,0.02774452,-0.0641811,-0.04903113,-0.02657205,-0.014088948,-0.017142046,-0.07089029,-0.03757846,-0.043757785,0.020364985,-0.041027926,-0.05136046,0.013334426,-0.03979982,-0.00560963,-0.042516213,0.02788347,-0.06538996,0.040630065,-0.043419644,-0.004757124,-0.040956024,-0.050831027
-0.052299432,-0.05383296,-0.052308686,-0.037039783,-0.02399962,-0.021057306,-0.057358135,-0.07186257,-0.012717699,-0.04163786,-0.03403909,-0.04993747,0.02749272,-0.060343295,-0.059278592,-0.052502833,-0.0037326394,-0.0788351,0.0154355075,-0.044494536,-0.0384799,-0.0077874386,-0.012892789,-0.05042299,-0.031508867,-0.06388013,-0.021230644,-0.001442628,-0.05195203,0.027097752,-0.04787316,0.0030454898,-0.04500328
0.037079837,0.06048043,-0.06137815,-0.00064324145,0.06671674,0.07679103,-0.06554304,-0.025416417,-0.05701336,0.016311662,-0.067940146,-0.0064332862,-0.069766305,0.039380662,-0.03724915,0.07655024,0.05258877,-0.038962536,0.03982133,0.020981137,0.042477004,-0.018090615,0.010924058,-0.024617156,0.023784403,0.075008504,-0.03398006,-0.033216793,-0.07559819,0.06019107,0.02556159,-0.01946347,-0.048353106
0.05611969,0.01781285,-0.049369674,0.052043885,0.00047169309,0.023367237,0.0558166,0.020330388,0.068097696,0.055900984,0.07448532,0.027761362,0.034069132,0.06756033,0.06391287,-0.056065924,0.049350515,0.031954035,0.0509532,0.062383868,0.043903783,-0.012312187,0.07955179,0.02923441,0.06128326,0.07831307,0.089556605,0.05178189,-0.018425805,-0.029998036,-0.0505709,0.03492682,0.075227596
-0.040386003,0.07208615,0.037879404,0.06572138,0.0736638,0.051117994,0.06000212,-0.011864817,0.044858504,0.05546995,0.011097708,0.052185167,0.029431876,0.060233273,0.050598383,0.033736847,0.043423433,0.043812778,0.07610587,0.05259056,0.016918993,0.04531613,0.07027242,0.062395863,0.059639923,0.015119163,0.06957778,0.06249285,0.05033503,0.03417113,0.05541196,-0.005920603,0.05733207
-0.06803325,-0.02515025,-0.034848,0.038099974,-0.06118901,0.0010496771,-0.07071063,-0.07589097,-0.005981301,-0.017104868,-0.009769319,0.049245685,-0.050003797,0.048542883,-0.03614602,0.016848372,0.0142553635,-0.0031705352,0.018554626,0.024728497,0.077264085,-0.05402611,0.06780219,-0.071309224,-0.004063896,0.010679035,0.046261586,-0.02376128,0.046947174,-0.034952305,-0.059954904,0.03471227,0.078482874
-0.054486834,0.050081592,0.076335944,0.03273189,0.016510304,0.01609133,0.024559977,0.039564222,0.023644572,-0.011868571,0.059249062,0.048687123,0.018175505,0.028818402,0.006339498,0.06921645,0.043803684,0.022991309,0.03295405,-0.067464635,0.0012964397,0.072946444,-0.028640566,-0.02908509,0.016468687,-0.024238134,-0.0554751,0.013670312,0.07216829,0.053921923,0.058744043,0.032089245,0.044678733
-0.028756365,0.01873804,0.05971295,-0.027506573,0.050549023,-0.04530378,-0.022420093,-0.04054094,-0.0874843,0.0058701052,-0.057757095,0.08530329,-0.02521557,-0.04212816,-0.076113746,-9.140127e-05,0.0443102,-0.031387784,-0.04743016,-0.03669613,0.021101663,0.021195898,0.029133333,-0.06644272,-0.076401874,0.021712959,-0.0363695,-0.023247803,-0.07093851,-0.06823453,0.032217495,-0.038625333,0.04700831
-0.018912654,-0.07947429,-0.02934996,-0.049404137,-0.0013794077,-0.025551856,0.051043324,0.0072391983,-0.017192995,0.029422577,-0.015808865,-0.07597933,0.023980081,-0.039910015,0.072216906,0.015089898,-0.017663231,0.03836426,0.026825367,0.008042263,0.06902717,-0.054776907,0.036123853,-0.06896243,0.07552607,0.01575866,0.051042974,-0.021596901,-0.016365828,-0.032861385,-0.06921635,-0.033845507,-0.009492946
-0.0028614034,0.058440823,-0.05091668,0.03610358,-0.008528484,0.001633066,-0.026427206,0.015435504,0.0028216732,0.011673628,0.05279508,0.034735426,0.026008409,0.016658343,-0.032136478,0.05153573,0.058920205,-0.014147562,-0.010062724,0.026399171,0.028107096,0.020848906,0.013753637,0.033954658,-0.00041787638,-0.012183055,0.020116264,0.008056118,0.0033102161,-0.032048598,-0.0285941,-0.0005698257,-0.012736661
0.03639342,-0.0053606373,-0.018314542,0.023503704,-0.024671823,-0.041671105,0.046812356,0.019287275,-0.006231694,-0.021719296,-0.017241782,-0.02303845,-0.060299166,0.0008060099,0.017241003,0.007922132,0.0355882,0.06324845,-0.014654407,0.05405028,0.058995392,-0.02135134,0.011856565,0.010959353,0.026369963,0.034052894,-0.0070528123,0.044821456,-0.017428674,0.031833142,0.010192282,0.06760773,-0.031028809
0.007894205,0.05814982,0.04134931,0.0068556163,-0.008019986,0.033333883,0.048873145,0.0554067,-0.01674711,0.026697537,0.06708909,0.03204898,0.041954316,0.043524086,-0.0109544275,0.060545176,0.06494403,0.028862512,-0.013784019,0.029013578,0.02758099,0.059692983,0.038839534,0.03896037,0.04888957,0.06361352,0.061521195,-0.008957518,0.047224328,0.0158981,0.016353084,0.06923852,0.06109816
-0.014086044,-0.010884722,-0.006609912,0.0007176738,-0.044453863,0.019403465,-0.059331156,-0.04214529,-0.03072752,-0.038750548,-0.07259018,-0.041839827,0.060507808,-0.02204405,-0.022394754,-0.0029080682,-0.018804194,-0.041800816,-0.006030032,-0.040116835,0.0033026184,0.018363714,-0.010238125,0.017660214,0.03354347,-0.039348964,-0.05878304,-0.0066714776,-0.023755519,-0.066683464,-0.04636642,0.06849721,-0.044417102
0.040245406,-0.039239883,-0.06417955,0.05529341,0.02252227,0.032202408,0.034964006,0.06215574,0.05459242,-0.002178311,0.020827243,0.033080306,0.06224751,0.048610445,0.03569472,0.075874776,0.07682656,0.023447134,-0.0068302825,-0.056521297,0.08675448,-0.020713113,0.010594441,0.003754606,-0.013778583,0.011117784,-0.01784641,0.061891954,0.021823864,0.018457847,0.008704862,0.051047955,0.042546634
-0.04747951,0.062553786,0.048145752,0.05255911,0.062431913,0.0665569,0.031031078,0.07144015,0.029581241,0.06343626,0.062273778,0.082657784,0.06902393,0.06706585,0.0663179,0.071083516,0.06371599,0.08230505,0.072755635,0.06841544,0.062490657,0.06098565,0.075376906,0.03730603,0.06393521,0.07162935,0.08530034,-0.017530672,0.061145294,0.06464169,0.07499711,-0.012818512,0.0697347
-0.03456257,-0.02686489,0.018544266,-0.07709715,-0.032723714,-0.056779113,-0.03524414,0.048349094,-0.03525592,-0.04699925,0.05096656,-0.015423148,-0.07627532,-0.07191846,-0.014741004,0.010427421,-0.02393989,-0.05035948,-0.044929773,-0.06169781,-0.02631066,-0.012678941,-0.002000552,-0.06471812,-0.046852756,-0.07796456,-0.07717222,-0.043722592,0.0040628347,0.0020384062,0.037918273,0.017127749,-0.074369356
-0.04821611,-0.049943756,0.06379735,-0.046913844,0.041325692,-0.02980153,0.04886908,-0.04645603,-0.0620986,-0.021082507,-0.060931403,-0.05059469,-0.029203149,-0.024068745,0.008676368,-0.028114261,-0.059487827,-0.021807501,0.017298538,-0.018220907,-0.027132189,0.062373847,0.027213113,-0.056340933,0.04661246,-0.05465679,-0.009397597,-0.022140339,-0.051714394,-0.055479113,0.056392703,0.042642795,-0.06230113
-0.055723008,-0.038489316,-0.062267054,-0.046918098,-0.06680028,0.0068241684,-0.06558307,-0.054648902,-0.050737225,-0.07380164,-0.043521315,-0.06686393,-0.05657536,-0.07368583,-0.06951243,-0.033368267,-0.06732218,-0.054804284,-0.05525595,-0.062814996,-0.075781465,-0.05216439,-0.088131964,-0.032739688,-0.025870144,-0.017701264,0.002639955,-0.06794672,-0.06090329,-0.020498296,-0.048276927,-0.027969945,-0.057064723
