toys and games,ball,balloon,baseball,basketball,checkers,crayon,dart,dice,doll,dominoes,football,frisbee,golf,golf ball,helmet,hula hoop,jump rope,kite,marbles,medal,puzzle,robot,sand castle,skis,slide,slingshot,swing set,tennis,tennis ball,tic tac toe,top,trophy,yoyo,hopscotch,rubik's cube,slinky
0.042981442,-0.007689452,0.03900064,0.06284164,0.05708623,-0.027402088,0.05719017,0.05602683,-0.040510315,0.048850365,-0.01755963,0.068943605,-0.003155277,0.06369197,0.07173977,0.06635563,0.02579596,0.06963563,0.06496776,0.053599674,0.026849698,0.001566094,-0.0382216,0.007833811,-0.043882664,0.05533461,0.07892378,0.036524322,0.07722401,0.07890044,0.06263355,0.070187755,-0.016817937,0.06558967,0.07271685,0.016796999,0.0698511
0.05869346,0.06602176,0.067030214,0.06965659,0.06930131,-0.022046164,0.037626382,0.069413945,0.048645474,0.07258857,0.0296096,0.06594507,0.010703772,0.034186423,0.05388295,0.06073137,0.060369186,0.07172847,0.052949622,0.021444216,0.077482276,0.08065137,0.05137394,0.024160884,0.053552587,0.0835752,0.045935236,0.08144611,0.01996869,0.06396274,0.046377286,0.08836366,0.06970623,0.05912629,0.07721126,-0.014367182,0.006581574
-0.05591099,-0.048947413,-0.026349425,-0.044359725,-0.06244013,-0.066475324,-0.063046545,-0.038155943,-0.015818473,0.017664796,-0.02082123,-0.03825755,-0.051654346,-0.068420514,-0.062920704,-0.015513283,-0.05591207,-0.05129001,-0.039407805,-0.0518354,-0.04014517,-0.001076867,0.007987025,-0.04807618,-0.045125563,-0.047037926,-0.0324632,-0.041752744,-0.050918825,-0.048786703,-0.043291494,0.05285126,-0.017901795,-0.025878806,-0.057422724,-0.062357582,0.012468824
-0.032550786,0.030960638,-0.058221117,0.03629083,0.041151833,0.037777264,-0.0765577,-0.019034056,-0.023678966,-0.05263403,-0.028176766,0.014531819,0.010712512,0.068021625,0.06177081,-0.017859112,-0.044276282,-0.03235339,-0.008048159,-0.020335566,0.029146567,0.042545732,0.022470037,-0.05410107,-0.06878499,-0.02369923,-0.014189962,0.056433443,-0.004773866,0.024068333,-0.032092746,-0.058378816,-0.025435092,0.014576407,-0.038069434,0.026142333,0.014563168
0.044849448,-0.057450708,-0.07703947,-0.06650628,-0.06783279,-0.06689529,-0.07100228,-0.07623095,-0.07972582,-0.041476484,-0.019518455,-0.04783253,-0.070632644,-0.0764029,-0.07257892,0.040355988,-0.07816956,-0.04321709,-0.020513518,-0.054013506,-0.07433047,-0.07969703,-0.064450316,0.072861485,-0.029460367,-0.063069135,-0.041713014,-0.040518954,-0.010792382,-0.03027348,-0.06529026,-0.02467232,-0.052113857,-0.07855099,-0.031794682,-0.07308311,-0.010921251
-0.0306206,-0.008930479,0.01550693,0.05493912,0.026054097,0.04448965,0.06952187,-0.004237707,-0.06074862,-0.03308937,-0.04122091,0.07022132,0.009310781,0.07244739,0.060083896,-0.034377832,-0.073501,0.001804872,0.06337914,-0.020827942,0.029022029,-0.026014663,-0.011107379,-0.0611885,-0.012449204,0.083377674,0.031120699,-0.0567691,0.03415688,-0.018939832,0.047374062,0.060164776,-0.017735489,-0.023940116,-0.020637035,-0.04530089,-0.051531553
0.012114803,-0.018550025,0.003761865,-0.031993974,0.004266648,0.010717115,0.05482146,0.04834437,-0.04693954,-0.06007378,-0.054714825,-0.057209708,0.007968978,0.061909165,0.048670862,0.07850522,-0.054108676,-0.03663856,0.04327013,-0.0399584,-0.027953554,-0.007965422,0.036904704,-0.062229354,0.05660801,0.028039355,0.04694621,-0.0447277,0.036937553,0.038528077,0.00371824,-0.037292592,-0.04165329,-0.01522508,-0.062187012,0.062310647,-0.006270777
-0.027128253,-0.0192346,-0.02742566,-0.04591466,-0.040501155,0.006678531,-0.025818482,-0.04870894,-0.03860159,-0.0528281,-0.013242317,-0.03743902,-0.005288427,-0.028543936,-0.02965305,0.043504853,-0.005126708,0.033656713,0.058165435,-0.07168176,0.02600584,0.009485405,-0.015971491,-0.01946158,-0.042474277,-0.031119224,-0.017443111,0.000933685,-0.06405249,-0.050604623,0.005617542,-0.030461174,0.027567517,-0.005123722,0.043257765,0.030871943,-0.000598702
0.06521035,-0.0341023,-0.01558252,-0.011491763,0.003608387,-0.06727532,-0.070706986,0.027400061,-0.058145843,-0.050818507,-0.049107682,0.000999922,-0.013573374,-0.034813464,-0.048955932,-0.07882302,-0.023642292,0.056161128,-0.071218364,-0.00470098,0.006286293,-0.059454627,-0.001048509,0.000160564,0.0637798,-0.043746013,0.06818474,-0.009408172,0.03574853,0.023381602,0.033172883,-0.043667085,-0.077377394,0.072387725,-0.040903445,-0.034349497,0.04286276
0.08372415,0.06626668,0.06601538,0.08146959,0.08308582,0.06286258,0.06489874,0.07316839,0.052467838,0.048803635,0.06530029,0.083391264,0.061653502,0.06984358,0.075797446,0.06585912,0.067749545,0.062007487,0.07250081,0.050718606,0.048950486,0.039601013,0.06386858,0.058696397,0.06839491,0.022645114,0.05577272,0.004530517,0.077152796,0.077639624,0.06404684,0.053714845,0.04353438,0.06489081,0.058870673,0.071136996,0.07539837
0.04551056,0.043622285,-0.023820588,0.054615717,0.030261418,0.06842199,0.05842384,-0.004183495,0.07025157,0.010888106,0.07407473,0.037791777,0.01197543,0.04040298,0.04622258,0.043069318,0.039035082,0.014278485,-0.02963112,0.074543186,0.009467216,0.061965212,0.020221941,0.056008156,0.06085444,0.051667392,-0.009641121,0.061099138,0.048774593,0.054249257,0.05589348,0.016065344,0.075459436,0.007511897,0.070556864,0.061496884,0.020094667
0.04417994,-0.023692232,-0.066006094,-0.001176763,0.036915045,-0.07710073,-0.04927222,-0.008134708,-0.016611364,-0.02568082,-0.039371837,-0.011123383,0.014120666,-0.024406323,-0.024329394,-0.010182957,-0.015032848,-0.019136366,-0.007887865,-0.004589812,0.050042927,-0.045858394,0.010073626,-0.01153923,-0.04129138,-0.0362247,0.05366593,-0.000355772,-0.028839862,-0.03056489,-0.07415707,0.011537853,0.035793636,0.020550612,-0.015176239,-0.05139305,0.060398296
0.014319733,0.002180351,-0.036101386,0.004509545,-0.02326378,0.07475602,-0.021355651,0.028515335,0.047884427,0.031004833,0.003866588,0.037116148,0.028624395,-0.02383456,-0.030683862,0.024775937,-0.017425254,0.024413873,-0.036572684,-0.027039926,0.018643439,-0.0246394,-0.02904231,-0.008842731,-0.03663919,0.04862005,-0.03292069,0.004778604,-0.03213679,-0.04625233,-0.000324054,0.031432603,0.055693813,0.00769101,0.038343146,-0.03419639,0.026161473
-0.02701088,0.022521572,-0.011033843,0.056375645,0.048682924,-0.039425354,-0.03701913,0.036623053,0.037474185,-0.024532868,0.020436717,0.053927075,0.022240754,0.00836396,-0.020324918,-0.03319915,-0.054946933,-0.042466268,-0.018691434,-0.06793087,0.025551295,0.021971028,-0.012055128,-0.027352458,-0.06253556,0.05117948,-0.06716935,0.004269752,0.022527065,-0.026617702,-0.008894797,0.004932955,0.024454381,-0.003055544,-0.05641907,-0.04832186,-0.022934044
-0.03523246,0.05675019,0.021262094,-0.03449177,-0.030709004,-0.005881262,-0.012291634,-0.028228981,-0.056938305,0.014597205,-0.017868457,-0.03589403,-0.03867996,-0.060389094,0.024477353,0.022756604,0.006798208,0.0609269,0.012870547,-0.019011002,0.03220608,-0.007084384,0.017457461,-0.06195499,-0.008246984,0.08398183,0.05496623,0.016652662,-0.02843407,0.026366862,-0.021236425,-0.041114304,0.05183115,-0.016320039,-0.013059682,-0.012287866,0.014396061
-0.016808784,-0.022051757,0.013605418,0.024849562,0.015592007,-0.04773163,-0.014538737,0.018223384,0.060191564,0.04922179,0.015545042,0.020655148,-0.024132831,-0.033138074,-0.010552302,0.019856865,0.042554814,0.008960005,-0.04098363,-0.048166275,-0.053071227,0.012984273,-0.001773129,-0.0177796,0.054200936,-0.07095187,-0.042532768,-0.036228236,-0.01888011,0.000163401,0.016136318,-0.027363127,-0.020683838,0.01667437,-0.023658313,0.036401846,0.014602114
-0.08480352,-0.04667163,-0.018008515,-0.08222022,-0.08407486,-0.040642995,-0.012612633,-0.002246599,0.006958068,0.000452021,0.00530287,-0.083491996,-0.036395445,-0.03765878,-0.06556912,-0.025574999,-0.06256994,-0.067654066,-0.05045317,-0.022793157,-0.016063754,0.012701668,0.046900734,-0.043781076,-0.051207952,-0.018803723,-0.031347096,-0.058441952,-0.076903,-0.078472935,-0.012358785,0.07059872,-0.030198243,0.000634113,-0.040964518,-0.053780563,-0.002336412
0.06552629,0.06686504,0.06721709,0.028305726,0.048912358,0.06737431,0.058091376,0.063774765,-0.005584088,0.059032556,0.07255155,0.064864196,0.063616425,0.036111925,0.044562183,0.00350893,0.06869675,-0.011418433,0.07080497,0.07439569,-0.005614426,0.046345826,0.07291673,0.06174718,-0.027615791,0.025282383,0.072217755,0.058539692,0.032704923,0.047834553,0.06406416,-0.043590516,0.074665435,0.07569553,0.013634143,0.045510974,0.07038897
0.045809064,-0.03644469,-0.050306346,-0.03316463,-0.050351772,-0.010186596,0.031737685,0.010798159,0.043267425,-0.029306572,-0.015692683,-0.049577508,0.044596292,-0.059676923,-0.054466184,0.065694705,-0.04354279,0.002128977,0.00142797,-0.019502625,0.07356704,0.06757842,0.027406866,-0.06198052,0.06782972,-0.00200096,-0.025068792,-0.059715226,0.007276832,0.056703627,0.005594922,-0.04847847,0.070484154,0.005853438,0.06263486,0.03418934,0.07908263
-0.06331079,-0.09057686,-0.08113088,-0.06202622,-0.08393854,-0.015171796,-0.07442441,-0.085739486,-0.047806397,-0.07903794,-0.021242667,-0.061489824,-0.07248039,-0.08168642,-0.08155481,0.010355932,-0.075402565,-0.07264894,-0.060688622,-0.05825802,-0.06682762,-0.06662944,-0.028238116,-0.07708272,-0.06491855,-0.050763685,-0.07598492,-0.07196515,-0.07932301,-0.08197101,-0.0772613,-0.03299719,-0.06254183,-0.07984596,-0.08989624,-0.00691872,-0.06095688
-0.027097723,-0.055088885,-0.022802323,-0.009421885,-0.044730548,-0.048828594,0.00287946,0.034179077,0.037365183,0.034846798,-0.03757741,-0.025190275,-0.03773368,-0.052849524,-0.000927089,0.057192124,-0.069309615,-0.05790589,0.049411695,0.025413318,0.048649114,-0.023508262,0.006753555,0.037952363,-0.059986107,-0.048926618,-0.04803567,-0.055619754,-0.017452028,0.016295968,-0.05326538,0.007310089,0.012135239,0.020141903,0.03475977,-0.003668766,0.056237556
-0.06258802,0.04661381,-0.014350384,0.07983721,-0.07638946,-0.061107703,-0.061906934,-0.054912016,-0.049462672,-0.030113272,0.010121028,0.070335366,-0.06862872,-0.045264583,0.008248578,0.060915448,-0.061615188,-0.007040016,0.00678722,-0.026944527,-0.03222502,-0.057780437,-0.05592496,0.036548242,-0.07352549,-0.06792595,0.03230042,0.03251463,-0.025653543,0.026764298,-0.05720704,-0.02909971,-0.017354392,-0.08035727,0.023352314,-0.07127791,-0.034578163
-0.003624631,-0.044922717,-0.059517205,-0.049089555,-0.04424253,-0.014887167,-0.04751708,-0.05459486,-0.059882656,-0.022716483,-0.046902847,-0.053549077,-0.054016285,-0.043013528,-0.050960995,0.009471164,-0.03003727,-0.060110778,-0.050129503,0.020084653,-0.06211148,-0.060040306,-0.0434264,-0.028707786,-0.06333205,-0.024648745,-0.06685025,0.022294361,-0.050178412,-0.023837067,0.008803341,0.024417775,-0.033421196,-0.062313177,-0.001949274,-0.04581914,0.004405449
0.06422303,0.061170455,0.08111813,0.08107894,0.08359983,0.078207895,0.06363179,0.0673735,0.07377864,0.042511098,0.0774892,0.08236172,0.07675114,0.07962767,0.08040441,0.07897589,0.08003985,0.07522243,0.08009525,0.07519499,0.02788559,-0.012457708,0.062236276,0.07575482,0.07636097,0.024520714,0.082101576,0.04470794,0.07919347,0.08159683,0.07752142,-0.06301191,0.030287651,0.08261672,0.08732387,0.07264472,0.07677275
-0.003058954,-0.07943068,-0.057119038,0.000559152,-0.039542057,0.011058915,-0.03998404,-0.0612584,0.036608048,0.06873582,0.05421639,-0.015802765,-0.018284108,-0.029039813,-0.06363012,-0.07705727,0.021858538,-0.033091865,-0.07022276,-0.044476856,-0.04878109,0.002166542,-0.011509301,0.07961141,-0.069652334,-0.015791692,-0.078267954,0.054706227,-0.056635156,-0.07824736,0.009927012,-0.016262818,0.040969845,-0.07273434,0.02492145,0.013877897,-0.066308096
0.05565431,0.05578994,0.04865245,0.044346664,0.05307033,0.045554433,-0.000111627,0.021266421,0.0426492,0.055189136,0.03107518,0.02150836,0.03733304,0.05211111,0.03758383,0.061766174,0.06263141,0.075921685,0.03670372,0.049287584,-0.008888902,0.06881254,0.05533112,0.039066106,0.040747974,0.07316992,0.076742865,0.08201246,0.042961434,0.06335519,0.033582363,0.035662465,0.007629745,0.03433161,0.029079393,0.057931807,0.034560442
0.033581913,0.043736707,0.025821622,0.06719212,0.070596226,0.017566986,-0.013976982,0.002992846,0.046214737,0.06256201,-0.008529416,0.06380577,0.05199162,0.04347288,0.036070354,0.050605714,0.050432466,0.06341186,0.039426107,0.033678357,0.05219708,0.06676463,-0.041616395,0.028923174,0.042029645,0.055722397,-0.021317534,0.042452052,0.017513888,0.016037598,0.038237203,0.07869108,0.05292499,0.006454657,0.001106678,0.04912221,0.017617147
-0.041032635,-0.05632974,-0.041690435,-0.005812497,0.014060413,0.03250435,0.052067146,0.029466046,-0.000746679,0.031089168,0.07707852,0.001499704,0.03609151,0.052525673,0.011958189,0.021996588,0.008420201,0.022339148,-0.037887353,-0.07128266,0.05120437,0.04607538,-0.043275565,-0.023450663,-0.029136501,0.01785366,-0.04861451,0.043898944,-0.010339968,-0.038017225,0.06497049,-0.008184704,0.056554064,-0.002863004,0.056704868,0.012509811,0.008228799
-0.038686264,0.06451219,0.024449991,-0.031493835,-0.032376375,0.01995717,0.050146904,0.03138696,0.027136123,0.026193714,0.020968758,-0.023352688,-0.06780882,0.00212644,0.045417525,-0.047371414,-0.07668854,0.01710616,0.062275607,-0.007820327,0.035246387,-0.000552588,0.01648538,0.063684724,0.05109259,-0.003139191,0.04118627,-0.040276755,0.022520848,0.027530884,0.017303238,-0.002309481,-0.030013159,-0.004285874,-0.001330887,0.003216284,-0.001959437
0.004087196,0.039700978,0.016055724,-0.027617158,-0.07774013,-0.067220725,-0.023154931,-0.021568898,0.001532825,0.0400763,0.016402164,0.01468585,-0.033380907,-0.079899535,-0.074123144,-0.004547973,-0.019663118,-0.005535296,-0.079777755,0.038663834,0.01041407,0.045358215,-0.007303903,0.04305107,-0.010103109,0.01300112,-0.037751716,-0.054978255,-0.069257095,-0.060398232,-0.027589742,0.030958902,0.014620503,0.013291734,0.008211878,0.023310592,-0.003277687
-0.084910125,-0.095564686,-0.050181948,-0.08231221,-0.08408267,-0.075946495,0.033802316,-0.071099386,-0.07908896,0.012821926,-0.04923713,-0.08350361,-0.076047,-0.08145983,-0.081128575,-0.0768006,-0.038237445,-0.07500971,0.014007031,-0.049814343,-0.086662866,-0.06874874,-0.000929794,-0.055329774,-0.04388481,-0.068114124,-0.07839647,-0.07619249,-0.079347305,-0.08202268,-0.07413489,-0.038101397,-0.084238596,-0.055822007,-0.089474685,0.033190027,0.043171085
-0.03914044,-0.07602634,-0.053944036,-0.008214327,-0.018567838,-0.06353768,-0.0408812,-0.005970385,-0.05899346,-0.053620864,-0.029613769,0.01942627,0.01734088,-0.044643633,-0.046741042,0.031659815,-0.050265893,-0.07166913,0.032188777,-0.009350963,0.02869681,-0.009599264,0.077165745,-0.041868225,0.05546364,-0.07571479,-0.032322396,-0.009166643,0.009285801,-0.03516993,-0.03712194,0.014976321,0.034750957,-0.062365692,-0.026263377,-0.058682855,-0.02668071
-0.011613124,0.008899101,0.075587794,-0.058380548,-0.023355056,0.015326303,0.054125134,0.08397788,-0.048243273,-0.02139771,-0.054728325,-0.046420924,-0.06382647,-0.002349576,-0.018725473,-0.056018513,-0.004663018,-0.000271426,-0.031049669,0.06054995,0.05149115,-0.045474287,0.04242578,-0.008923665,-0.040135123,0.064826444,0.058725394,-0.058006965,-0.023649532,0.036044206,-0.000683869,-0.02593023,-0.003066816,0.012595598,0.06282319,0.046262696,0.012684869
0.02072013,-0.06904086,-0.03528886,0.000366313,0.001166437,4.49E-05,-0.024853658,-0.015557115,-0.037700642,-0.052697733,-0.011784871,-0.01741921,0.001386137,-0.025808103,-0.046746515,-0.024134237,0.03404995,-0.015488739,-0.040821068,0.01993774,-0.00176714,0.0121207,-0.057930823,0.015874334,-0.026660727,-0.038482673,0.032274608,4.42E-05,-0.022864126,-0.014738559,0.009703997,-0.044151653,-0.001241065,-0.056760557,0.004592174,0.005086091,-0.04767178
-0.05890208,0.07938619,0.010929516,-0.025792738,0.034702133,-0.009366918,-0.007705679,0.06873464,-0.030707413,-0.049425796,-0.011510242,0.003928744,-0.016051503,0.04166996,0.05279033,-0.07522143,-0.051780485,-0.031239841,0.006341741,0.03451531,0.024950705,-0.021841679,-0.00706457,-0.011253386,-0.009052783,-0.033433117,-0.030334974,-0.030683996,0.068856485,0.056453902,-0.014361589,-0.047367975,-0.06970962,0.041168634,-0.034675244,0.008552169,-0.022368712
0.018599872,0.04948404,0.019291757,0.054397725,0.039458163,-0.001866263,-0.05271044,0.015983569,0.036162984,-0.016086048,0.011774864,-0.04777762,0.037188508,0.05238771,0.03583878,0.056861002,0.064967625,0.029523091,0.039573826,0.014146111,0.031214226,0.006628114,-0.003239297,-0.028107183,0.065881655,-0.017551057,0.055035885,-0.03205038,0.035814907,0.048622586,-0.06273102,0.026845908,-0.02514796,0.07823196,0.062427074,0.03482567,0.044521388
0.053740058,0.058192994,0.04349504,0.065482624,0.063727304,0.05208791,0.06177036,-0.047371652,0.07732051,0.00970994,0.061302382,0.08025397,0.070626326,0.06233352,0.053674165,0.07112514,0.044683095,0.04997251,0.003060625,0.033688605,-0.05318226,-0.030658957,0.059031557,0.062655814,0.030342182,0.076437905,-0.033174776,0.021035401,0.0679158,0.05839119,0.061120864,0.031283125,-0.06876257,0.060440622,0.03290898,0.06648339,0.04800517
0.033691008,-0.007702768,-0.04500578,-0.01671422,0.011007562,0.074578434,-0.068518974,-0.060414914,-0.05264589,0.035986595,0.07236074,0.022965346,-0.04325496,0.017476104,-0.016685905,0.052903943,0.0187966,0.054252274,0.06420124,-0.042054217,-0.06951836,0.0441235,0.034564648,0.07139866,0.045529522,0.032314803,-0.003984372,0.049867153,0.051376328,0.001182456,0.08548809,0.030808743,-0.071859464,-0.04880969,0.045273747,0.049127188,0.023009378
0.007289451,0.003968513,-0.006668842,-0.019035077,-0.001158718,-0.005910346,-0.06986338,-0.025608173,0.06051867,0.012485456,0.06731136,-0.050212488,-0.05148941,-0.042709284,-0.034000397,0.035336617,-0.03928437,0.015316513,0.008143401,-0.00815557,0.070339106,-0.046930987,0.0556225,0.016677316,-0.03432398,-0.07362808,-0.023525199,0.022803437,0.05603096,0.051601395,0.059065428,0.02118277,0.059117958,0.020017171,0.032867625,-0.04254248,-0.002624818
-0.006161707,-0.020385042,0.045540713,-0.052291214,-0.057970423,0.005587357,-0.046951834,0.037243817,0.02424815,-0.002718973,0.004447815,-0.068026975,-0.025663786,0.026302587,0.02908394,-0.06026746,-0.008123574,-0.04327985,0.032527894,0.054886203,0.04466169,-0.06937494,-0.021511901,-0.05049902,-0.059032332,-0.027480641,0.056678087,0.007223845,0.004906358,0.00616398,-0.054092586,-0.039833296,0.009774632,-0.014759387,-0.0472861,-0.062623076,-0.01856254
-0.06798754,-0.08888905,-0.080758154,-0.005158493,-0.03086743,-0.04655576,-0.014580096,-0.013019426,-0.022294436,-0.084219225,-0.062458612,-0.051360127,-0.030435264,-0.073250115,-0.07949191,-0.026961455,-0.04239756,-0.071793094,0.056764696,-0.07732819,0.03480059,0.06941041,-0.09030393,-0.075000994,0.018248554,-0.08626973,-0.04372569,-0.05896595,-0.05305002,-0.06794747,-0.05385308,-0.029628662,-0.07331934,-0.06441149,-0.00295634,-0.003434311,-0.06632681
0.002057867,-0.01553323,0.05598625,0.064794965,0.07308954,0.052895747,0.016063845,0.06391599,0.0800579,0.03827887,0.041199725,-0.00899016,-0.009194898,0.062083803,0.06522585,0.07568813,0.040772595,0.04302458,0.025591811,-0.03248385,0.064855486,0.032883123,0.06595327,-0.027171867,0.05857808,0.035443924,0.061906703,0.009794689,-0.0401557,-0.01921279,0.001285566,-0.02251471,0.042154826,0.06394642,0.07849373,0.055253904,0.001344546
-0.04123984,0.004949677,0.0367559,-0.04133284,-0.06560094,0.003067984,-0.001740985,0.025179315,0.006371077,0.000271638,-0.019879246,-0.06549188,3.05E-05,-0.021910112,-0.007220408,0.023920495,-0.061154503,0.06750418,-0.055420723,0.02237449,-0.003238413,-0.025601394,0.01830376,-0.03600554,-0.041593313,0.053299237,0.008108945,0.001333628,-0.0687107,-0.019645203,0.04219911,-0.05218571,0.000828957,0.021506922,0.003356415,-0.064307086,-0.043817904
0.052203108,0.029457066,-0.05903424,0.025928611,0.043720976,0.051273532,0.061374787,0.05233556,-0.06846642,0.02303972,0.06270602,0.041651573,0.06856665,0.055513866,0.03846694,-0.044015743,0.014294258,0.04417808,0.049914747,-0.003702076,0.069086134,0.062518746,0.060452048,0.04154094,0.019416107,0.08143537,0.03500097,0.055576626,0.043488543,0.060585715,-0.006559869,0.01876747,0.06778615,0.04688404,0.04824446,0.028015934,0.061515756
-0.020033516,-0.05891299,-0.003758955,0.008678786,0.04853109,0.014014882,0.013180095,0.021073077,-0.043032773,-0.07076641,-0.024976369,0.06357414,0.048332237,0.050119795,0.002981247,-0.059981506,-0.029195692,-0.0499232,-0.002069529,-0.03685187,0.036405638,-0.005534127,0.025289927,0.037352804,-0.01975331,-0.000353136,-0.05134667,-0.040739637,0.026909573,-0.020368533,-0.03118549,0.03796169,-0.03945612,0.022871401,-0.02104104,0.046070784,0.000117943
0.008163134,-0.007881773,-0.049537934,-0.048400797,-0.062069576,-0.05711196,0.056815118,-0.06795109,-0.007338127,0.001663081,-0.0679242,-0.051355693,-0.025019221,0.004578587,-0.031217482,0.003033142,-0.06405433,-0.07336285,-0.06902032,-0.066911794,0.007498066,0.006894743,0.06162972,-0.03332324,-0.029671533,-0.062007647,-0.08423146,-0.045069937,-0.015197717,-0.013548903,0.010734654,-0.06321963,0.050432988,-0.07334795,-0.035129707,0.03127697,-0.06722498
0.06242297,0.027757505,0.005107061,-0.080331475,0.004811767,0.007892934,-0.06611994,0.02599157,0.016625138,0.08080071,0.04848948,-0.06762238,-0.07322007,-0.045074347,-0.065328434,0.049736828,-0.006335617,-0.05625262,-0.055086117,0.01002496,-0.026549537,-0.016151018,0.09090572,0.006140685,0.008472992,-0.04867981,-0.06435886,-0.02043661,-0.033071857,-0.012632222,0.034167092,0.02268715,0.042935535,0.024597691,-0.031379454,0.03404091,-0.023594074
0.02931149,-0.014486289,-0.030114938,0.05422557,0.009174417,-0.006203513,0.0745844,0.044444706,0.07128866,0.048989963,-0.018611467,0.05288663,0.037747175,0.05584065,0.028240126,0.04564062,-0.014900984,-0.009429433,0.015913256,-0.07062759,0.05731194,-0.025530074,-0.052139014,0.03211747,-2.87E-05,0.04666162,-0.020715052,0.014465946,-0.024891159,-0.059308548,0.07146374,0.027768353,0.07266233,0.007956418,-0.016228816,-0.05868343,-0.036489595
0.06510733,0.07081397,0.07475853,0.046447657,0.03677531,0.053259283,0.06266883,0.05979717,-0.015449829,0.072318286,0.06497096,0.04201175,0.056923322,0.049851187,0.06027511,-0.008655833,0.002804551,0.04765539,0.05231898,0.036964744,0.083016254,0.06809138,0.055885814,0.026818568,-0.016777428,0.07192459,0.0580728,0.066683695,0.03313851,0.05113307,-0.003344825,0.08547842,0.075785175,0.07451785,0.0818144,0.012572838,0.072876535
0.051400807,-0.047593903,-0.06840675,-0.008383089,-0.007867608,-0.020867907,-0.031147836,-0.027914193,0.0397449,-0.072227016,0.03253833,-0.02692047,-0.04866505,-0.055879753,-0.05276066,-0.0670157,-0.052491073,-0.050062884,-0.052521154,0.06655499,-0.074293956,-0.001075252,-0.07068259,-0.005782608,0.058771323,-0.01845144,-0.018749068,-0.001543126,-0.0229477,-0.01442277,0.018678462,-0.040779363,-0.031005124,-0.071340814,-0.052332595,-0.000561928,-0.008332003
0.001482063,0.027108755,-0.020165753,0.058955427,0.043903943,0.058379937,-0.06162216,0.043866016,0.055426747,0.006422555,-0.046631984,0.03241458,0.008585401,0.042074304,0.044697754,0.01598546,-0.001910829,-0.036084156,-0.04416486,0.06394184,0.01945026,0.061770927,-0.021421203,-0.005986789,0.05746048,0.045005765,0.048420683,-0.009504196,0.052571375,0.032522358,-0.028377125,-0.012351518,0.07194894,0.060592346,-0.056075796,0.07141313,-0.043763317
-0.049438328,-0.056148708,-0.052908454,-0.075473964,-0.06826861,-0.07076717,-0.072977714,-0.04348094,-0.01923327,0.002859778,0.006641995,-0.05529079,0.001328763,-0.067328766,-0.06505493,0.070156306,-0.00061564,0.004710117,-0.03707169,-0.054629948,-0.025659328,-0.00815236,-0.012108594,0.04820977,0.058413137,0.054839022,-0.008597385,-0.04853093,-0.050987527,-0.066879004,-0.006114702,0.042091474,-0.001400251,-0.024272496,-0.068615,0.010371172,0.007554658
-0.005702236,0.000125905,-0.027396116,-0.07108006,-0.075867325,-0.011789617,0.0224256,-0.037880585,0.025056189,0.053280585,-0.046803713,-0.055329174,0.017559143,-0.013532183,-0.004968451,-0.03891639,-0.004994787,-0.053684395,0.001656342,-0.05325202,-0.06006297,-0.070563786,-0.005562028,0.053291168,0.016562503,0.030763643,-0.013559667,0.030885851,-0.027445156,-0.029114213,-0.03582217,-0.018279783,-0.047596928,0.008918988,-0.03258501,-0.000312895,0.008020432
0.038929358,0.02284201,0.030277958,-0.006674419,0.020226985,0.067509376,0.08071142,0.030912548,0.006434878,-0.002814768,0.02209405,0.030362552,0.03153835,-0.024752349,0.021569239,0.015479934,0.000526703,0.008812495,0.012167187,0.027245361,0.048767067,0.06514834,0.013901657,-0.024998995,-0.010592629,-0.016673867,-0.025069484,0.07795098,0.03149149,0.041396,0.046926573,0.04698882,0.033215646,-0.006075967,0.034797113,-0.00649953,0.028803118
0.07002484,0.046339102,0.02232306,-0.026598206,0.008305265,0.053116713,0.058143597,0.037162237,0.06429006,0.02732025,0.07946365,-0.02936225,0.057627577,-0.002607233,0.048336785,0.058620106,0.07466377,0.05604701,-0.05438641,0.05597426,0.042434927,0.031387396,-0.02363331,0.026453177,0.06892317,0.044731677,0.04993166,0.06196591,0.022739824,0.05538115,0.062505655,0.016803427,-0.02728601,0.08174973,0.066939384,0.03752474,0.043356854
-0.022999344,-0.00116396,-0.022915484,-0.031175269,-0.025925385,0.002027428,0.058932357,0.005848355,-0.037912212,-0.01655876,-0.027867237,-0.013602583,0.038838863,0.015807893,0.032092728,-0.001814568,0.024768079,0.03259985,0.023207795,0.020674739,0.054060582,0.04276399,-0.04358644,-0.04025275,-0.006521942,-0.018508924,0.027584868,-0.01672017,0.020057874,0.04520917,0.024733188,0.07098496,0.041069195,0.027346052,-0.03803917,0.004079053,0.04396469
-0.0409191,0.018848825,-0.051787604,-0.015088452,-0.000901844,0.00629804,-0.059937995,-0.016453031,0.034327302,0.016542166,0.00589774,0.014507742,-0.05386327,-0.003139256,-0.001791711,0.074010335,-0.07579231,-0.030174736,-0.053480133,-0.02549339,-0.012147717,-0.05894393,-0.051823013,0.002080725,0.044781372,-0.018078124,-0.04736798,-0.025979687,-0.004734953,-0.006735959,-0.010865239,0.037476897,0.014686736,-0.07186549,-0.012473816,-0.052300792,-0.059917487
